"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7057;0
Hovedstaden;0-9;M;7446;2
Hovedstaden;10-19;K;69385;59743
Hovedstaden;10-19;M;72076;61829
Hovedstaden;20-29;K;119620;114989
Hovedstaden;20-29;M;112828;107849
Hovedstaden;30-39;K;109459;105174
Hovedstaden;30-39;M;107377;103711
Hovedstaden;40-49;K;110259;108344
Hovedstaden;40-49;M;107240;105393
Hovedstaden;50-59;K;113441;112395
Hovedstaden;50-59;M;112467;111343
Hovedstaden;60-69;K;89959;89504
Hovedstaden;60-69;M;85295;84804
Hovedstaden;70-79;K;83515;83230
Hovedstaden;70-79;M;70197;69976
Hovedstaden;80-89;K;38813;38656
Hovedstaden;80-89;M;26316;26235
Hovedstaden;90+;K;9096;9032
Hovedstaden;90+;M;3346;3329
Midtjylland;0-9;K;7547;2
Midtjylland;0-9;M;7991;0
Midtjylland;10-19;K;61679;52068
Midtjylland;10-19;M;63817;53562
Midtjylland;20-29;K;79107;76277
Midtjylland;20-29;M;80627;77395
Midtjylland;30-39;K;67002;64609
Midtjylland;30-39;M;68389;66099
Midtjylland;40-49;K;76152;75269
Midtjylland;40-49;M;75000;73960
Midtjylland;50-59;K;84281;83741
Midtjylland;50-59;M;84818;84294
Midtjylland;60-69;K;74667;74412
Midtjylland;60-69;M;72907;72662
Midtjylland;70-79;K;65238;65134
Midtjylland;70-79;M;60836;60723
Midtjylland;80-89;K;29741;29663
Midtjylland;80-89;M;22958;22907
Midtjylland;90+;K;6665;6634
Midtjylland;90+;M;3038;3028
Nordjylland;0-9;K;2314;0
Nordjylland;0-9;M;2388;0
Nordjylland;10-19;K;24938;21463
Nordjylland;10-19;M;26416;22638
Nordjylland;20-29;K;31224;29878
Nordjylland;20-29;M;34991;33347
Nordjylland;30-39;K;27214;26211
Nordjylland;30-39;M;28443;27329
Nordjylland;40-49;K;31718;31311
Nordjylland;40-49;M;31889;31401
Nordjylland;50-59;K;37987;37720
Nordjylland;50-59;M;38321;38000
Nordjylland;60-69;K;36040;35895
Nordjylland;60-69;M;35395;35254
Nordjylland;70-79;K;32186;32126
Nordjylland;70-79;M;30460;30395
Nordjylland;80-89;K;15015;14977
Nordjylland;80-89;M;11806;11765
Nordjylland;90+;K;3414;3399
Nordjylland;90+;M;1602;1590
Sjælland;0-9;K;3164;1
Sjælland;0-9;M;3384;1
Sjælland;10-19;K;35948;31454
Sjælland;10-19;M;38196;33187
Sjælland;20-29;K;30121;28682
Sjælland;20-29;M;33133;31446
Sjælland;30-39;K;36126;34605
Sjælland;30-39;M;35209;33752
Sjælland;40-49;K;49106;48358
Sjælland;40-49;M;46725;45937
Sjælland;50-59;K;59696;59223
Sjælland;50-59;M;60042;59553
Sjælland;60-69;K;53104;52877
Sjælland;60-69;M;51504;51270
Sjælland;70-79;K;50152;50036
Sjælland;70-79;M;45827;45733
Sjælland;80-89;K;21584;21512
Sjælland;80-89;M;16692;16654
Sjælland;90+;K;4404;4387
Sjælland;90+;M;1950;1945
Syddanmark;0-9;K;5845;2
Syddanmark;0-9;M;6442;4
Syddanmark;10-19;K;54796;46746
Syddanmark;10-19;M;56759;48097
Syddanmark;20-29;K;56689;54181
Syddanmark;20-29;M;60946;58077
Syddanmark;30-39;K;56070;53680
Syddanmark;30-39;M;56578;54325
Syddanmark;40-49;K;69225;68306
Syddanmark;40-49;M;67301;66116
Syddanmark;50-59;K;81373;80813
Syddanmark;50-59;M;82379;81714
Syddanmark;60-69;K;74137;73869
Syddanmark;60-69;M;72900;72611
Syddanmark;70-79;K;65976;65828
Syddanmark;70-79;M;61281;61131
Syddanmark;80-89;K;31981;31900
Syddanmark;80-89;M;24429;24371
Syddanmark;90+;K;7111;7065
Syddanmark;90+;M;3155;3146
