"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-22,København,K,33087,15066,32909,14618,178,448
2021-03-22,København,M,18638,8126,18516,7647,122,479
2021-03-22,Frederiksberg,K,6973,3631,6939,3525,34,106
2021-03-22,Frederiksberg,M,3831,1918,3808,1812,23,106
2021-03-22,Ballerup,K,3596,1666,3517,1653,79,13
2021-03-22,Ballerup,M,1857,897,1783,886,74,11
2021-03-22,Brøndby,K,2629,1289,2594,1277,35,12
2021-03-22,Brøndby,M,1385,666,1358,645,27,21
2021-03-22,Dragør,K,1078,568,1069,564,9,4
2021-03-22,Dragør,M,641,330,623,321,18,9
2021-03-22,Gentofte,K,5543,3001,5498,2900,45,101
2021-03-22,Gentofte,M,2954,1522,2914,1455,40,67
2021-03-22,Gladsaxe,K,5291,2658,5222,2618,69,40
2021-03-22,Gladsaxe,M,2527,1230,2482,1185,45,45
2021-03-22,Glostrup,K,1990,1093,1969,1087,21,6
2021-03-22,Glostrup,M,1020,608,1002,601,18,7
2021-03-22,Herlev,K,2479,1253,2445,1239,34,14
2021-03-22,Herlev,M,1080,492,1057,483,23,9
2021-03-22,Albertslund,K,1862,1027,1836,1023,26,4
2021-03-22,Albertslund,M,991,602,970,597,21,5
2021-03-22,Hvidovre,K,4172,2230,4120,2191,52,39
2021-03-22,Hvidovre,M,2131,1117,2087,1080,44,37
2021-03-22,Høje Tåstrup,K,3399,1807,3359,1800,40,7
2021-03-22,Høje Tåstrup,M,1944,1181,1899,1171,45,10
2021-03-22,Lyngby-Taarbæk,K,4393,2476,4346,2437,47,39
2021-03-22,Lyngby-Taarbæk,M,2175,1161,2133,1138,42,23
2021-03-22,Rødovre,K,3235,1608,3210,1531,25,77
2021-03-22,Rødovre,M,1435,701,1415,654,20,47
2021-03-22,Ishøj,K,1401,704,1383,703,18,1
2021-03-22,Ishøj,M,733,405,711,405,22,0
2021-03-22,Tårnby,K,3121,1583,3078,1564,43,19
2021-03-22,Tårnby,M,1612,758,1584,737,28,21
2021-03-22,Vallensbæk,K,1164,605,1153,603,11,2
2021-03-22,Vallensbæk,M,714,412,690,409,24,3
