"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,1,0
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,597,159
Hovedstaden,10-19,M,310,86
Hovedstaden,20-29,K,11700,3956
Hovedstaden,20-29,M,4478,1381
Hovedstaden,30-39,K,12636,5531
Hovedstaden,30-39,M,5819,2528
Hovedstaden,40-49,K,17971,7835
Hovedstaden,40-49,M,6821,2851
Hovedstaden,50-59,K,20792,9293
Hovedstaden,50-59,M,9109,3979
Hovedstaden,60-69,K,16377,7915
Hovedstaden,60-69,M,10415,5049
Hovedstaden,70-79,K,13053,6289
Hovedstaden,70-79,M,11618,5888
Hovedstaden,80-89,K,25003,14592
Hovedstaden,80-89,M,16251,8979
Hovedstaden,90+,K,8329,6973
Hovedstaden,90+,M,3081,2540
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,707,220
Midtjylland,10-19,M,213,57
Midtjylland,20-29,K,9068,2802
Midtjylland,20-29,M,2691,700
Midtjylland,30-39,K,9698,3930
Midtjylland,30-39,M,2981,1115
Midtjylland,40-49,K,13534,5509
Midtjylland,40-49,M,3630,1292
Midtjylland,50-59,K,15585,6681
Midtjylland,50-59,M,4166,1530
Midtjylland,60-69,K,12699,5809
Midtjylland,60-69,M,7096,2893
Midtjylland,70-79,K,9653,4053
Midtjylland,70-79,M,10185,3991
Midtjylland,80-89,K,18020,13713
Midtjylland,80-89,M,13322,9385
Midtjylland,90+,K,6475,5850
Midtjylland,90+,M,2857,2544
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,290,99
Nordjylland,10-19,M,93,28
Nordjylland,20-29,K,3857,1230
Nordjylland,20-29,M,1331,399
Nordjylland,30-39,K,4597,1565
Nordjylland,30-39,M,1485,432
Nordjylland,40-49,K,6459,2270
Nordjylland,40-49,M,1950,547
Nordjylland,50-59,K,8490,3224
Nordjylland,50-59,M,2604,739
Nordjylland,60-69,K,5909,2301
Nordjylland,60-69,M,3096,1130
Nordjylland,70-79,K,3399,1993
Nordjylland,70-79,M,3437,1863
Nordjylland,80-89,K,9163,6972
Nordjylland,80-89,M,6899,4883
Nordjylland,90+,K,3287,3124
Nordjylland,90+,M,1518,1407
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,0
Sjælland,10-19,K,343,89
Sjælland,10-19,M,151,57
Sjælland,20-29,K,3553,1122
Sjælland,20-29,M,1250,405
Sjælland,30-39,K,5620,1983
Sjælland,30-39,M,1766,624
Sjælland,40-49,K,9270,3569
Sjælland,40-49,M,2678,933
Sjælland,50-59,K,11391,4303
Sjælland,50-59,M,3684,1345
Sjælland,60-69,K,8583,4036
Sjælland,60-69,M,5317,2644
Sjælland,70-79,K,6364,3564
Sjælland,70-79,M,6955,3744
Sjælland,80-89,K,11837,8812
Sjælland,80-89,M,8858,6118
Sjælland,90+,K,3975,3613
Sjælland,90+,M,1682,1518
Syddanmark,0-9,K,0,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,565,155
Syddanmark,10-19,M,210,52
Syddanmark,20-29,K,6808,1920
Syddanmark,20-29,M,2316,588
Syddanmark,30-39,K,8580,3266
Syddanmark,30-39,M,2998,1024
Syddanmark,40-49,K,12987,4823
Syddanmark,40-49,M,4112,1356
Syddanmark,50-59,K,15932,5980
Syddanmark,50-59,M,5622,1613
Syddanmark,60-69,K,11649,4682
Syddanmark,60-69,M,7177,2519
Syddanmark,70-79,K,8810,4045
Syddanmark,70-79,M,9046,3879
Syddanmark,80-89,K,18555,12738
Syddanmark,80-89,M,13396,8586
Syddanmark,90+,K,6889,5824
Syddanmark,90+,M,2928,2435
