"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,4,1
Hovedstaden,0-9,M,1,0
Hovedstaden,10-19,K,21423,587
Hovedstaden,10-19,M,20323,424
Hovedstaden,20-29,K,28296,13845
Hovedstaden,20-29,M,23282,10226
Hovedstaden,30-39,K,16827,14761
Hovedstaden,30-39,M,14675,13159
Hovedstaden,40-49,K,69281,19016
Hovedstaden,40-49,M,63370,9062
Hovedstaden,50-59,K,105809,23153
Hovedstaden,50-59,M,103896,12014
Hovedstaden,60-69,K,86682,66316
Hovedstaden,60-69,M,81918,59247
Hovedstaden,70-79,K,82171,80632
Hovedstaden,70-79,M,69059,67673
Hovedstaden,80-89,K,37737,37185
Hovedstaden,80-89,M,25425,25056
Hovedstaden,90+,K,8936,8736
Hovedstaden,90+,M,3305,3245
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,3,0
Midtjylland,10-19,K,9214,743
Midtjylland,10-19,M,8283,361
Midtjylland,20-29,K,12383,10301
Midtjylland,20-29,M,6922,5611
Midtjylland,30-39,K,12456,11108
Midtjylland,30-39,M,7041,6297
Midtjylland,40-49,K,31657,15716
Midtjylland,40-49,M,23788,6407
Midtjylland,50-59,K,78290,19399
Midtjylland,50-59,M,77280,7511
Midtjylland,60-69,K,72721,37116
Midtjylland,60-69,M,70815,29949
Midtjylland,70-79,K,64151,62519
Midtjylland,70-79,M,59670,57962
Midtjylland,80-89,K,28932,28563
Midtjylland,80-89,M,22290,22001
Midtjylland,90+,K,6672,6534
Midtjylland,90+,M,2965,2911
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,1944,258
Nordjylland,10-19,M,1778,125
Nordjylland,20-29,K,5574,4216
Nordjylland,20-29,M,3405,2403
Nordjylland,30-39,K,5348,4939
Nordjylland,30-39,M,2845,2648
Nordjylland,40-49,K,11604,6786
Nordjylland,40-49,M,8007,2584
Nordjylland,50-59,K,34033,9073
Nordjylland,50-59,M,33098,3132
Nordjylland,60-69,K,34989,17341
Nordjylland,60-69,M,33984,14155
Nordjylland,70-79,K,31676,30821
Nordjylland,70-79,M,29911,29013
Nordjylland,80-89,K,14708,14515
Nordjylland,80-89,M,11451,11300
Nordjylland,90+,K,3361,3303
Nordjylland,90+,M,1567,1539
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,8092,361
Sjælland,10-19,M,7945,236
Sjælland,20-29,K,5732,3947
Sjælland,20-29,M,3670,2132
Sjælland,30-39,K,7057,6160
Sjælland,30-39,M,3614,3150
Sjælland,40-49,K,26672,10200
Sjælland,40-49,M,21617,3942
Sjælland,50-59,K,54349,12852
Sjælland,50-59,M,53456,5203
Sjælland,60-69,K,51314,26156
Sjælland,60-69,M,49536,22478
Sjælland,70-79,K,49413,47606
Sjælland,70-79,M,45274,43531
Sjælland,80-89,K,20907,20450
Sjælland,80-89,M,16095,15792
Sjælland,90+,K,4378,4291
Sjælland,90+,M,1881,1839
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,1,0
Syddanmark,10-19,K,7210,582
Syddanmark,10-19,M,6943,349
Syddanmark,20-29,K,9361,7424
Syddanmark,20-29,M,5380,4079
Syddanmark,30-39,K,10283,9360
Syddanmark,30-39,M,5725,5236
Syddanmark,40-49,K,28281,14143
Syddanmark,40-49,M,21294,6125
Syddanmark,50-59,K,70958,17582
Syddanmark,50-59,M,69600,7558
Syddanmark,60-69,K,71758,32839
Syddanmark,60-69,M,70112,27401
Syddanmark,70-79,K,65107,63175
Syddanmark,70-79,M,60255,58170
Syddanmark,80-89,K,31125,30603
Syddanmark,80-89,M,23687,23320
Syddanmark,90+,K,7151,6988
Syddanmark,90+,M,3087,3028
