"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-06-14,København,K,121228,65138,117456,64810,3772,328
2021-06-14,København,M,112357,53427,108262,52562,4095,865
2021-06-14,Frederiksberg,K,25916,15160,25309,15105,607,55
2021-06-14,Frederiksberg,M,21554,11050,20924,10934,630,116
2021-06-14,Ballerup,K,13302,7875,13090,7872,212,3
2021-06-14,Ballerup,M,11330,5467,11088,5459,242,8
2021-06-14,Brøndby,K,8954,5395,8834,5395,120,0
2021-06-14,Brøndby,M,7694,3937,7549,3930,145,7
2021-06-14,Dragør,K,4435,2541,4348,2539,87,2
2021-06-14,Dragør,M,3995,2033,3904,2028,91,5
2021-06-14,Gentofte,K,21843,12122,21491,12105,352,17
2021-06-14,Gentofte,M,18703,8971,18327,8943,376,28
2021-06-14,Gladsaxe,K,17431,10083,17104,10067,327,16
2021-06-14,Gladsaxe,M,15119,7165,14710,7130,409,35
2021-06-14,Glostrup,K,6089,3717,5989,3716,100,1
2021-06-14,Glostrup,M,5203,2485,5082,2479,121,6
2021-06-14,Herlev,K,7668,4724,7529,4718,139,6
2021-06-14,Herlev,M,6315,3154,6169,3147,146,7
2021-06-14,Albertslund,K,6694,3983,6587,3980,107,3
2021-06-14,Albertslund,M,5816,2897,5686,2895,130,2
2021-06-14,Hvidovre,K,13502,7997,13256,7989,246,8
2021-06-14,Hvidovre,M,11716,5705,11470,5689,246,16
2021-06-14,Høje Tåstrup,K,12472,7349,12293,7335,179,14
2021-06-14,Høje Tåstrup,M,11321,5504,11112,5483,209,21
2021-06-14,Lyngby-Taarbæk,K,15774,9035,15532,9025,242,10
2021-06-14,Lyngby-Taarbæk,M,13447,6448,13126,6415,321,33
2021-06-14,Rødovre,K,10487,6288,10289,6276,198,12
2021-06-14,Rødovre,M,8803,4234,8575,4220,228,14
2021-06-14,Ishøj,K,5159,3102,5080,3101,79,1
2021-06-14,Ishøj,M,4638,2269,4540,2267,98,2
2021-06-14,Tårnby,K,11541,6521,11304,6515,237,6
2021-06-14,Tårnby,M,10169,4863,9915,4852,254,11
2021-06-14,Vallensbæk,K,4099,2431,4039,2431,60,0
2021-06-14,Vallensbæk,M,3766,1915,3672,1908,94,7
2021-06-14,Furesø,K,11727,6918,11557,6916,170,2
2021-06-14,Furesø,M,10277,5019,10093,5006,184,13
2021-06-14,Allerød,K,7618,4215,7472,4209,146,6
2021-06-14,Allerød,M,6829,3202,6661,3198,168,4
2021-06-14,Fredensborg,K,11739,7184,11620,7183,119,1
2021-06-14,Fredensborg,M,10155,5461,10045,5453,110,8
2021-06-14,Helsingør,K,18273,11707,18206,11704,67,3
2021-06-14,Helsingør,M,15506,8664,15447,8659,59,5
2021-06-14,Hillerød,K,14736,8669,14460,8665,276,4
2021-06-14,Hillerød,M,12860,6219,12534,6206,326,13
2021-06-14,Hørsholm,K,8071,5011,8000,5009,71,2
2021-06-14,Hørsholm,M,6666,3600,6574,3594,92,6
2021-06-14,Rudersdal,K,16597,9613,16361,9603,236,10
2021-06-14,Rudersdal,M,14759,7309,14451,7281,308,28
2021-06-14,Egedal,K,12293,6680,12099,6673,194,7
