"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;6;0
Hovedstaden;0-9;M;4;1
Hovedstaden;10-19;K;60085;57022
Hovedstaden;10-19;M;62284;58855
Hovedstaden;20-29;K;115199;111162
Hovedstaden;20-29;M;108953;104478
Hovedstaden;30-39;K;105169;101059
Hovedstaden;30-39;M;103945;100754
Hovedstaden;40-49;K;108887;107062
Hovedstaden;40-49;M;105856;104208
Hovedstaden;50-59;K;112526;111523
Hovedstaden;50-59;M;111489;110515
Hovedstaden;60-69;K;89445;89025
Hovedstaden;60-69;M;84865;84433
Hovedstaden;70-79;K;83272;83030
Hovedstaden;70-79;M;70018;69836
Hovedstaden;80-89;K;38671;38545
Hovedstaden;80-89;M;26219;26145
Hovedstaden;90+;K;9061;8989
Hovedstaden;90+;M;3336;3317
Midtjylland;0-9;K;3;1
Midtjylland;0-9;M;4;0
Midtjylland;10-19;K;52015;49801
Midtjylland;10-19;M;53614;51095
Midtjylland;20-29;K;76015;73542
Midtjylland;20-29;M;77639;74595
Midtjylland;30-39;K;64311;62037
Midtjylland;30-39;M;66065;64063
Midtjylland;40-49;K;75417;74562
Midtjylland;40-49;M;74200;73215
Midtjylland;50-59;K;83792;83298
Midtjylland;50-59;M;84196;83703
Midtjylland;60-69;K;74371;74134
Midtjylland;60-69;M;72737;72526
Midtjylland;70-79;K;65043;64959
Midtjylland;70-79;M;60617;60526
Midtjylland;80-89;K;29636;29561
Midtjylland;80-89;M;22861;22815
Midtjylland;90+;K;6697;6664
Midtjylland;90+;M;3029;3018
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;21442;20545
Nordjylland;10-19;M;22661;21622
Nordjylland;20-29;K;29859;28799
Nordjylland;20-29;M;33595;32234
Nordjylland;30-39;K;26142;25238
Nordjylland;30-39;M;27310;26428
Nordjylland;40-49;K;31408;31076
Nordjylland;40-49;M;31425;31044
Nordjylland;50-59;K;37770;37550
Nordjylland;50-59;M;38121;37884
Nordjylland;60-69;K;35900;35777
Nordjylland;60-69;M;35260;35155
Nordjylland;70-79;K;32106;32062
Nordjylland;70-79;M;30330;30284
Nordjylland;80-89;K;14973;14944
Nordjylland;80-89;M;11760;11733
Nordjylland;90+;K;3429;3413
Nordjylland;90+;M;1600;1591
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;31270;29896
Sjælland;10-19;M;33061;31494
Sjælland;20-29;K;28577;27397
Sjælland;20-29;M;31501;30164
Sjælland;30-39;K;34481;33053
Sjælland;30-39;M;33657;32417
Sjælland;40-49;K;48494;47827
Sjælland;40-49;M;46061;45359
Sjælland;50-59;K;59178;58739
Sjælland;50-59;M;59437;59060
Sjælland;60-69;K;52956;52746
Sjælland;60-69;M;51306;51113
Sjælland;70-79;K;50044;49938
Sjælland;70-79;M;45707;45619
Sjælland;80-89;K;21444;21377
Sjælland;80-89;M;16613;16586
Sjælland;90+;K;4416;4398
Sjælland;90+;M;1958;1950
Syddanmark;0-9;K;3;1
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;46798;44823
Syddanmark;10-19;M;48240;45956
Syddanmark;20-29;K;53951;51816
Syddanmark;20-29;M;58203;55797
Syddanmark;30-39;K;53514;51371
Syddanmark;30-39;M;54232;52358
Syddanmark;40-49;K;68483;67564
Syddanmark;40-49;M;66327;65300
Syddanmark;50-59;K;80842;80327
Syddanmark;50-59;M;81727;81151
Syddanmark;60-69;K;73800;73554
Syddanmark;60-69;M;72568;72336
Syddanmark;70-79;K;65858;65753
Syddanmark;70-79;M;61088;60966
Syddanmark;80-89;K;31825;31762
Syddanmark;80-89;M;24344;24304
Syddanmark;90+;K;7137;7090
Syddanmark;90+;M;3170;3161
