"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1869666;0.00
2021-01-04;Hovedstaden;0;1869666;0.00
2021-01-05;Hovedstaden;1;1869666;0.00
2021-01-07;Hovedstaden;2;1869666;0.00
2021-01-08;Hovedstaden;3;1869666;0.00
2021-01-09;Hovedstaden;5;1869666;0.00
2021-01-11;Hovedstaden;6;1869666;0.00
2021-01-12;Hovedstaden;6;1869666;0.00
2021-01-13;Hovedstaden;8;1869666;0.00
2021-01-14;Hovedstaden;9;1869666;0.00
2021-01-15;Hovedstaden;14;1869666;0.00
2021-01-16;Hovedstaden;16;1869666;0.00
2021-01-17;Hovedstaden;58;1869666;0.00
2021-01-18;Hovedstaden;194;1869666;0.01
2021-01-19;Hovedstaden;365;1869666;0.02
2021-01-20;Hovedstaden;501;1869666;0.03
2021-01-21;Hovedstaden;617;1869666;0.03
2021-01-22;Hovedstaden;699;1869666;0.04
2021-01-23;Hovedstaden;4412;1869666;0.24
2021-01-24;Hovedstaden;7964;1869666;0.43
2021-01-25;Hovedstaden;8192;1869666;0.44
2021-01-26;Hovedstaden;8330;1869666;0.45
2021-01-27;Hovedstaden;8949;1869666;0.48
2021-01-28;Hovedstaden;12625;1869666;0.68
2021-01-29;Hovedstaden;19658;1869666;1.05
2021-01-30;Hovedstaden;23846;1869666;1.28
2021-01-31;Hovedstaden;26230;1869666;1.40
2021-02-01;Hovedstaden;28107;1869666;1.50
2021-02-02;Hovedstaden;28218;1869666;1.51
2021-02-03;Hovedstaden;31020;1869666;1.66
2021-02-04;Hovedstaden;37187;1869666;1.99
2021-02-05;Hovedstaden;41861;1869666;2.24
2021-02-06;Hovedstaden;44759;1869666;2.39
2021-02-07;Hovedstaden;45322;1869666;2.42
2021-02-08;Hovedstaden;46457;1869666;2.48
2021-02-09;Hovedstaden;46504;1869666;2.49
2021-02-10;Hovedstaden;47420;1869666;2.54
2021-02-11;Hovedstaden;47665;1869666;2.55
2021-02-12;Hovedstaden;51796;1869666;2.77
2021-02-13;Hovedstaden;51807;1869666;2.77
