"Regionsnavn";"Aldersgruppe";"Køn";"Antal første vacc.";"Antal færdigvacc."
Hovedstaden;00-02;K;3;0
Hovedstaden;00-02;M;0;0
Hovedstaden;03-05;K;2795;1833
Hovedstaden;03-05;M;3014;1987
Hovedstaden;06-11;K;26431;20402
Hovedstaden;06-11;M;27717;21384
Hovedstaden;12-15;K;34320;33242
Hovedstaden;12-15;M;36285;35089
Hovedstaden;16-19;K;36041;35422
Hovedstaden;16-19;M;36227;35441
Hovedstaden;20-39;K;233720;229281
Hovedstaden;20-39;M;224391;219512
Hovedstaden;40-64;K;272555;270706
Hovedstaden;40-64;M;267841;265984
Hovedstaden;65-79;K;124537;124241
Hovedstaden;65-79;M;106606;106361
Hovedstaden;80+;K;43057;42914
Hovedstaden;80+;M;25960;25892
Midtjylland;00-02;K;3;1
Midtjylland;00-02;M;1;0
Midtjylland;03-05;K;2372;1668
Midtjylland;03-05;M;2623;1832
Midtjylland;06-11;K;23737;19619
Midtjylland;06-11;M;25048;20704
Midtjylland;12-15;K;29441;28817
Midtjylland;12-15;M;30619;29903
Midtjylland;16-19;K;30458;30172
Midtjylland;16-19;M;30816;30428
Midtjylland;20-39;K;148311;145991
Midtjylland;20-39;M;150891;148163
Midtjylland;40-64;K;200533;199741
Midtjylland;40-64;M;199553;198708
Midtjylland;65-79;K;100010;99887
Midtjylland;65-79;M;94172;94050
Midtjylland;80+;K;32594;32515
Midtjylland;80+;M;22797;22762
Nordjylland;00-02;K;0;0
Nordjylland;00-02;M;0;0
Nordjylland;03-05;K;957;675
Nordjylland;03-05;M;1027;719
Nordjylland;06-11;K;9617;7887
Nordjylland;06-11;M;10011;8142
Nordjylland;12-15;K;12260;11941
Nordjylland;12-15;M;13067;12723
Nordjylland;16-19;K;12660;12543
Nordjylland;16-19;M;13138;12927
Nordjylland;20-39;K;59527;58471
Nordjylland;20-39;M;64225;62827
Nordjylland;40-64;K;89395;89005
Nordjylland;40-64;M;89730;89294
Nordjylland;65-79;K;48985;48901
Nordjylland;65-79;M;46826;46756
Nordjylland;80+;K;16516;16486
Nordjylland;80+;M;11723;11697
Sjælland;00-02;K;0;0
Sjælland;00-02;M;0;0
Sjælland;03-05;K;1210;854
Sjælland;03-05;M;1340;937
Sjælland;06-11;K;12170;9901
Sjælland;06-11;M;12978;10622
Sjælland;12-15;K;17815;17417
Sjælland;12-15;M;18749;18316
Sjælland;16-19;K;17872;17655
Sjælland;16-19;M;19150;18815
Sjælland;20-39;K;67738;66241
Sjælland;20-39;M;69320;67665
Sjælland;40-64;K;137917;137160
Sjælland;40-64;M;135444;134735
Sjælland;65-79;K;74962;74834
Sjælland;65-79;M;69467;69350
Sjælland;80+;K;23175;23105
Sjælland;80+;M;16178;16150
Syddanmark;00-02;K;2;1
Syddanmark;00-02;M;0;0
Syddanmark;03-05;K;1933;1425
Syddanmark;03-05;M;2086;1540
Syddanmark;06-11;K;20115;16797
Syddanmark;06-11;M;21381;17984
Syddanmark;12-15;K;26207;25571
Syddanmark;12-15;M;27378;26697
Syddanmark;16-19;K;27412;27121
Syddanmark;16-19;M;27843;27394
Syddanmark;20-39;K;114821;112675
Syddanmark;20-39;M;119224;116663
Syddanmark;40-64;K;191065;190176
Syddanmark;40-64;M;190103;189131
Syddanmark;65-79;K;100895;100754
Syddanmark;65-79;M;95005;94863
Syddanmark;80+;K;35057;34981
Syddanmark;80+;M;24113;24075
