"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5843445,0.00,5
2021-01-16,Nationalt,7,5843445,0.00,12
2021-01-17,Nationalt,704,5843445,0.01,716
2021-01-18,Nationalt,2119,5843445,0.05,2835
2021-01-19,Nationalt,2078,5843445,0.08,4913
2021-01-20,Nationalt,1874,5843445,0.12,6787
2021-01-21,Nationalt,2343,5843445,0.16,9130
2021-01-22,Nationalt,5645,5843445,0.25,14775
2021-01-23,Nationalt,7138,5843445,0.38,21913
2021-01-24,Nationalt,6528,5843445,0.49,28441
2021-01-25,Nationalt,2501,5843445,0.53,30942
2021-01-26,Nationalt,1736,5843445,0.56,32678
2021-01-27,Nationalt,4359,5843445,0.63,37037
2021-01-28,Nationalt,8101,5843445,0.77,45138
2021-01-29,Nationalt,18274,5843445,1.09,63412
2021-01-30,Nationalt,12918,5843445,1.31,76330
2021-01-31,Nationalt,12280,5843445,1.52,88610
2021-02-01,Nationalt,7880,5843445,1.65,96490
2021-02-02,Nationalt,3024,5843445,1.70,99514
2021-02-03,Nationalt,6185,5843445,1.81,105699
2021-02-04,Nationalt,10890,5843445,2.00,116589
2021-02-05,Nationalt,13447,5843445,2.23,130036
2021-02-06,Nationalt,6758,5843445,2.34,136794
2021-02-07,Nationalt,3632,5843445,2.40,140426
2021-02-08,Nationalt,7038,5843445,2.52,147464
2021-02-09,Nationalt,4910,5843445,2.61,152374
2021-02-10,Nationalt,3908,5843445,2.67,156282
2021-02-11,Nationalt,2453,5843445,2.72,158735
2021-02-12,Nationalt,7615,5843445,2.85,166350
2021-02-13,Nationalt,972,5843445,2.86,167322
2021-02-14,Nationalt,627,5843445,2.87,167949
2021-02-15,Nationalt,3137,5843445,2.93,171086
2021-02-16,Nationalt,1332,5843445,2.95,172418
2021-02-17,Nationalt,429,5843445,2.96,172847
2021-02-18,Nationalt,306,5843445,2.96,173153
2021-02-19,Nationalt,966,5843445,2.98,174119
2021-02-20,Nationalt,575,5843445,2.99,174694
2021-02-21,Nationalt,348,5843445,3.00,175042
2021-02-22,Nationalt,1089,5843445,3.01,176131
2021-02-23,Nationalt,1949,5843445,3.05,178080
2021-02-24,Nationalt,1965,5843445,3.08,180045
2021-02-25,Nationalt,636,5843445,3.09,180681
2021-02-26,Nationalt,994,5843445,3.11,181675
2021-02-27,Nationalt,1479,5843445,3.13,183154
2021-02-28,Nationalt,1428,5843445,3.16,184582
2021-03-01,Nationalt,1049,5843445,3.18,185631
2021-03-02,Nationalt,1301,5843445,3.20,186932
2021-03-03,Nationalt,1025,5843445,3.22,187957
2021-03-04,Nationalt,1812,5843445,3.25,189769
2021-03-05,Nationalt,5678,5843445,3.34,195447
2021-03-06,Nationalt,4010,5843445,3.41,199457
2021-03-07,Nationalt,4360,5843445,3.49,203817
2021-03-08,Nationalt,6480,5843445,3.60,210297
2021-03-09,Nationalt,7254,5843445,3.72,217551
2021-03-10,Nationalt,7290,5843445,3.85,224841
2021-03-11,Nationalt,8065,5843445,3.99,232906
2021-03-12,Nationalt,10682,5843445,4.17,243588
2021-03-13,Nationalt,5977,5843445,4.27,249565
2021-03-14,Nationalt,9435,5843445,4.43,259000
2021-03-15,Nationalt,9966,5843445,4.60,268966
2021-03-16,Nationalt,9522,5843445,4.77,278488
2021-03-17,Nationalt,9254,5843445,4.92,287742
2021-03-18,Nationalt,7247,5843445,5.05,294989
2021-03-19,Nationalt,11828,5843445,5.25,306817
2021-03-20,Nationalt,4875,5843445,5.33,311692
2021-03-21,Nationalt,4694,5843445,5.41,316386
2021-03-22,Nationalt,7837,5843445,5.55,324223
2021-03-23,Nationalt,7649,5843445,5.68,331872
2021-03-24,Nationalt,13534,5843445,5.91,345406
2021-03-25,Nationalt,8497,5843445,6.06,353903
2021-03-26,Nationalt,7922,5843445,6.19,361825
2021-03-27,Nationalt,3141,5843445,6.25,364966
2021-03-28,Nationalt,2776,5843445,6.29,367742
2021-03-29,Nationalt,6160,5843445,6.40,373902
2021-03-30,Nationalt,6101,5843445,6.50,380003
2021-03-31,Nationalt,9870,5843445,6.67,389873
2021-04-01,Nationalt,6979,5843445,6.79,396852
2021-04-02,Nationalt,7048,5843445,6.91,403900
2021-04-03,Nationalt,2190,5843445,6.95,406090
2021-04-04,Nationalt,1780,5843445,6.98,407870
