"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,619,239
Hovedstaden,10-19,M,351,167
Hovedstaden,20-29,K,11970,4452
Hovedstaden,20-29,M,4761,1812
Hovedstaden,30-39,K,13010,6078
Hovedstaden,30-39,M,6166,3087
Hovedstaden,40-49,K,18515,8805
Hovedstaden,40-49,M,7341,3847
Hovedstaden,50-59,K,21640,10843
Hovedstaden,50-59,M,10064,5759
Hovedstaden,60-69,K,17613,11320
Hovedstaden,60-69,M,11791,7895
Hovedstaden,70-79,K,23994,11080
Hovedstaden,70-79,M,21338,9671
Hovedstaden,80-89,K,34272,18396
Hovedstaden,80-89,M,23052,11375
Hovedstaden,90+,K,8578,7665
Hovedstaden,90+,M,3171,2812
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,732,282
Midtjylland,10-19,M,278,84
Midtjylland,20-29,K,9606,3106
Midtjylland,20-29,M,3275,842
Midtjylland,30-39,K,10263,4272
Midtjylland,30-39,M,3625,1264
Midtjylland,40-49,K,14477,6067
Midtjylland,40-49,M,4514,1565
Midtjylland,50-59,K,17214,7311
Midtjylland,50-59,M,5523,1918
Midtjylland,60-69,K,14585,8546
Midtjylland,60-69,M,8604,5254
Midtjylland,70-79,K,13745,8084
Midtjylland,70-79,M,14101,8292
Midtjylland,80-89,K,25693,15138
Midtjylland,80-89,M,19418,10625
Midtjylland,90+,K,6527,6161
Midtjylland,90+,M,2892,2735
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,287,123
Nordjylland,10-19,M,104,44
Nordjylland,20-29,K,3941,1465
Nordjylland,20-29,M,1444,565
Nordjylland,30-39,K,4707,1833
Nordjylland,30-39,M,1585,621
Nordjylland,40-49,K,6610,2690
Nordjylland,40-49,M,2124,849
Nordjylland,50-59,K,8756,3905
Nordjylland,50-59,M,2796,1290
Nordjylland,60-69,K,6214,3664
Nordjylland,60-69,M,3373,2177
Nordjylland,70-79,K,5223,2964
Nordjylland,70-79,M,5274,2978
Nordjylland,80-89,K,13449,7441
Nordjylland,80-89,M,10409,5347
Nordjylland,90+,K,3331,3185
Nordjylland,90+,M,1537,1457
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,364,116
Sjælland,10-19,M,175,74
Sjælland,20-29,K,3776,1258
Sjælland,20-29,M,1472,513
Sjælland,30-39,K,5873,2174
Sjælland,30-39,M,2037,752
Sjælland,40-49,K,9790,3820
Sjælland,40-49,M,3107,1196
Sjælland,50-59,K,12248,4816
Sjælland,50-59,M,4507,1835
Sjælland,60-69,K,9900,5188
Sjælland,60-69,M,6815,3819
Sjælland,70-79,K,12479,5166
Sjælland,70-79,M,13184,5613
Sjælland,80-89,K,17871,9468
Sjælland,80-89,M,13878,6782
Sjælland,90+,K,4206,3701
Sjælland,90+,M,1778,1577
Syddanmark,0-9,K,1,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,590,202
Syddanmark,10-19,M,235,105
Syddanmark,20-29,K,6990,2424
Syddanmark,20-29,M,2473,1063
Syddanmark,30-39,K,8811,3909
Syddanmark,30-39,M,3246,1623
Syddanmark,40-49,K,13309,5976
Syddanmark,40-49,M,4411,2333
Syddanmark,50-59,K,16374,7740
Syddanmark,50-59,M,6110,3374
Syddanmark,60-69,K,12333,7212
Syddanmark,60-69,M,7819,5144
Syddanmark,70-79,K,12678,6989
Syddanmark,70-79,M,12931,7237
Syddanmark,80-89,K,23482,15435
Syddanmark,80-89,M,17422,10639
Syddanmark,90+,K,6959,6402
Syddanmark,90+,M,2983,2746
