"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5843366,0.00,5
2021-01-16,Nationalt,7,5843366,0.00,12
2021-01-17,Nationalt,703,5843366,0.01,715
2021-01-18,Nationalt,2119,5843366,0.05,2834
2021-01-19,Nationalt,2077,5843366,0.08,4911
2021-01-20,Nationalt,1877,5843366,0.12,6788
2021-01-21,Nationalt,2342,5843366,0.16,9130
2021-01-22,Nationalt,5643,5843366,0.25,14773
2021-01-23,Nationalt,7140,5843366,0.38,21913
2021-01-24,Nationalt,6531,5843366,0.49,28444
2021-01-25,Nationalt,2502,5843366,0.53,30946
2021-01-26,Nationalt,1736,5843366,0.56,32682
2021-01-27,Nationalt,4358,5843366,0.63,37040
2021-01-28,Nationalt,8103,5843366,0.77,45143
2021-01-29,Nationalt,18275,5843366,1.09,63418
2021-01-30,Nationalt,12924,5843366,1.31,76342
2021-01-31,Nationalt,12274,5843366,1.52,88616
2021-02-01,Nationalt,7876,5843366,1.65,96492
2021-02-02,Nationalt,3023,5843366,1.70,99515
2021-02-03,Nationalt,6186,5843366,1.81,105701
2021-02-04,Nationalt,10889,5843366,2.00,116590
2021-02-05,Nationalt,13445,5843366,2.23,130035
2021-02-06,Nationalt,6757,5843366,2.34,136792
2021-02-07,Nationalt,3632,5843366,2.40,140424
2021-02-08,Nationalt,7038,5843366,2.52,147462
2021-02-09,Nationalt,4911,5843366,2.61,152373
2021-02-10,Nationalt,3906,5843366,2.67,156279
2021-02-11,Nationalt,2453,5843366,2.72,158732
2021-02-12,Nationalt,7613,5843366,2.85,166345
2021-02-13,Nationalt,973,5843366,2.86,167318
2021-02-14,Nationalt,627,5843366,2.87,167945
2021-02-15,Nationalt,3136,5843366,2.93,171081
2021-02-16,Nationalt,1332,5843366,2.95,172413
2021-02-17,Nationalt,429,5843366,2.96,172842
2021-02-18,Nationalt,306,5843366,2.96,173148
2021-02-19,Nationalt,966,5843366,2.98,174114
2021-02-20,Nationalt,573,5843366,2.99,174687
2021-02-21,Nationalt,348,5843366,3.00,175035
2021-02-22,Nationalt,1089,5843366,3.01,176124
2021-02-23,Nationalt,1949,5843366,3.05,178073
2021-02-24,Nationalt,1966,5843366,3.08,180039
2021-02-25,Nationalt,636,5843366,3.09,180675
2021-02-26,Nationalt,994,5843366,3.11,181669
2021-02-27,Nationalt,1481,5843366,3.13,183150
2021-02-28,Nationalt,1428,5843366,3.16,184578
2021-03-01,Nationalt,1050,5843366,3.18,185628
2021-03-02,Nationalt,1301,5843366,3.20,186929
2021-03-03,Nationalt,1024,5843366,3.22,187953
2021-03-04,Nationalt,1812,5843366,3.25,189765
2021-03-05,Nationalt,5677,5843366,3.34,195442
2021-03-06,Nationalt,4008,5843366,3.41,199450
2021-03-07,Nationalt,4361,5843366,3.49,203811
2021-03-08,Nationalt,6478,5843366,3.60,210289
2021-03-09,Nationalt,7249,5843366,3.72,217538
2021-03-10,Nationalt,7289,5843366,3.85,224827
2021-03-11,Nationalt,8062,5843366,3.99,232889
2021-03-12,Nationalt,10683,5843366,4.17,243572
2021-03-13,Nationalt,5978,5843366,4.27,249550
2021-03-14,Nationalt,9436,5843366,4.43,258986
2021-03-15,Nationalt,9963,5843366,4.60,268949
2021-03-16,Nationalt,9523,5843366,4.77,278472
2021-03-17,Nationalt,9253,5843366,4.92,287725
2021-03-18,Nationalt,7247,5843366,5.05,294972
2021-03-19,Nationalt,11827,5843366,5.25,306799
2021-03-20,Nationalt,4875,5843366,5.33,311674
2021-03-21,Nationalt,4692,5843366,5.41,316366
2021-03-22,Nationalt,7836,5843366,5.55,324202
2021-03-23,Nationalt,7648,5843366,5.68,331850
2021-03-24,Nationalt,13529,5843366,5.91,345379
2021-03-25,Nationalt,8458,5843366,6.06,353837
2021-03-26,Nationalt,7919,5843366,6.19,361756
2021-03-27,Nationalt,3140,5843366,6.24,364896
2021-03-28,Nationalt,2776,5843366,6.29,367672
2021-03-29,Nationalt,6032,5843366,6.40,373704
2021-03-30,Nationalt,5851,5843366,6.50,379555
