"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-31,København,K,36437,16930,35549,16917,888,13
2021-03-31,København,M,21314,10149,20526,10143,788,6
2021-03-31,Frederiksberg,K,8025,4070,7737,4068,288,2
2021-03-31,Frederiksberg,M,4639,2324,4393,2320,246,4
2021-03-31,Ballerup,K,4237,1958,4013,1959,224,-1
2021-03-31,Ballerup,M,2312,1137,2156,1136,156,1
2021-03-31,Brøndby,K,3020,1552,2939,1551,81,1
2021-03-31,Brøndby,M,1705,863,1615,863,90,0
2021-03-31,Dragør,K,1204,643,1170,642,34,1
2021-03-31,Dragør,M,801,415,771,415,30,0
2021-03-31,Gentofte,K,6400,3430,6139,3424,261,6
2021-03-31,Gentofte,M,3586,1880,3375,1880,211,0
2021-03-31,Gladsaxe,K,5789,3049,5596,3039,193,10
2021-03-31,Gladsaxe,M,2912,1509,2771,1505,141,4
2021-03-31,Glostrup,K,2226,1283,2158,1281,68,2
2021-03-31,Glostrup,M,1197,721,1130,721,67,0
2021-03-31,Herlev,K,2787,1442,2677,1441,110,1
2021-03-31,Herlev,M,1316,660,1240,660,76,0
2021-03-31,Albertslund,K,2175,1173,2090,1174,85,-1
2021-03-31,Albertslund,M,1269,709,1202,710,67,-1
2021-03-31,Hvidovre,K,4658,2605,4518,2604,140,1
2021-03-31,Hvidovre,M,2506,1439,2379,1438,127,1
2021-03-31,Høje Tåstrup,K,4001,2034,3814,2033,187,1
2021-03-31,Høje Tåstrup,M,2446,1356,2271,1354,175,2
2021-03-31,Lyngby-Taarbæk,K,4962,2781,4757,2780,205,1
2021-03-31,Lyngby-Taarbæk,M,2600,1398,2440,1398,160,0
2021-03-31,Rødovre,K,3525,1811,3432,1811,93,0
2021-03-31,Rødovre,M,1688,851,1607,852,81,-1
2021-03-31,Ishøj,K,1596,792,1556,792,40,0
2021-03-31,Ishøj,M,937,489,883,488,54,1
2021-03-31,Tårnby,K,3504,1836,3387,1836,117,0
2021-03-31,Tårnby,M,1908,1059,1814,1058,94,1
2021-03-31,Vallensbæk,K,1365,685,1300,686,65,-1
2021-03-31,Vallensbæk,M,898,480,846,480,52,0
2021-03-31,Furesø,K,3676,2038,3599,2035,77,3
2021-03-31,Furesø,M,2046,1109,1961,1108,85,1
2021-03-31,Allerød,K,2221,1182,2163,1182,58,0
2021-03-31,Allerød,M,1287,732,1238,731,49,1
2021-03-31,Fredensborg,K,3567,1951,3419,1950,148,1
2021-03-31,Fredensborg,M,2096,1142,1980,1139,116,3
2021-03-31,Helsingør,K,5899,2960,5668,2960,231,0
2021-03-31,Helsingør,M,3301,1751,3130,1750,171,1
2021-03-31,Hillerød,K,4981,2480,4797,2479,184,1
2021-03-31,Hillerød,M,2740,1411,2551,1410,189,1
2021-03-31,Hørsholm,K,2379,1401,2307,1384,72,17
2021-03-31,Hørsholm,M,1444,831,1384,825,60,6
2021-03-31,Rudersdal,K,5106,2771,4958,2772,148,-1
2021-03-31,Rudersdal,M,3080,1644,2947,1642,133,2
2021-03-31,Egedal,K,3384,1613,3234,1613,150,0
2021-03-31,Egedal,M,1819,872,1689,867,130,5
2021-03-31,Frederikssund,K,4310,2105,4098,2077,212,28
2021-03-31,Frederikssund,M,2422,1169,2185,1153,237,16
2021-03-31,Greve,K,3824,1861,3711,1858,113,3
2021-03-31,Greve,M,2312,1166,2203,1165,109,1
2021-03-31,Køge,K,4891,2371,4749,2367,142,4
2021-03-31,Køge,M,2858,1331,2717,1329,141,2
2021-03-31,Halsnæs,K,3049,1340,2931,1337,118,3
2021-03-31,Halsnæs,M,1870,844,1774,842,96,2
2021-03-31,Roskilde,K,7543,3703,7322,3693,221,10
2021-03-31,Roskilde,M,4339,2054,4170,2046,169,8
2021-03-31,Solrød,K,1732,855,1689,854,43,1
2021-03-31,Solrød,M,1025,533,985,533,40,0
2021-03-31,Gribskov,K,3758,1776,3613,1775,145,1
2021-03-31,Gribskov,M,2445,1168,2291,1166,154,2
2021-03-31,Odsherred,K,3125,1340,2955,1315,170,25
2021-03-31,Odsherred,M,2064,909,1909,888,155,21
2021-03-31,Holbæk,K,6351,2957,6143,2932,208,25
2021-03-31,Holbæk,M,3607,1663,3391,1636,216,27
2021-03-31,Faxe,K,2899,1404,2810,1402,89,2
2021-03-31,Faxe,M,1714,888,1648,887,66,1
2021-03-31,Kalundborg,K,4093,1821,3887,1775,206,46
2021-03-31,Kalundborg,M,2481,1196,2317,1144,164,52
2021-03-31,Ringsted,K,2590,1246,2520,1239,70,7
2021-03-31,Ringsted,M,1435,687,1372,683,63,4
2021-03-31,Slagelse,K,7485,3276,7238,3251,247,25
2021-03-31,Slagelse,M,4152,1811,3977,1781,175,30
2021-03-31,Stevns,K,1966,896,1919,893,47,3
2021-03-31,Stevns,M,1252,556,1212,556,40,0
2021-03-31,Sorø,K,2773,1185,2702,1166,71,19
2021-03-31,Sorø,M,1573,703,1515,676,58,27
2021-03-31,Lejre,K,2361,1135,2305,1128,56,7
2021-03-31,Lejre,M,1424,628,1357,623,67,5
2021-03-31,Lolland,K,3486,1663,3354,1662,132,1
2021-03-31,Lolland,M,2363,1167,2227,1163,136,4
2021-03-31,Næstved,K,7368,3676,7135,3648,233,28
2021-03-31,Næstved,M,4251,2082,4028,2060,223,22
2021-03-31,Guldborgsund,K,5880,2764,5675,2753,205,11
2021-03-31,Guldborgsund,M,3671,1760,3450,1754,221,6
2021-03-31,Vordingborg,K,3983,1764,3762,1709,221,55
2021-03-31,Vordingborg,M,2586,1206,2389,1167,197,39
2021-03-31,Bornholm,K,4049,1788,3920,1787,129,1
2021-03-31,Bornholm,M,2387,997,2268,996,119,1
2021-03-31,Middelfart,K,3439,2002,3395,1956,44,46
2021-03-31,Middelfart,M,2066,1257,2019,1197,47,60
2021-03-31,Assens,K,3321,1642,3282,1602,39,40
2021-03-31,Assens,M,1761,913,1715,886,46,27
2021-03-31,Faaborg-Midtfyn,K,4279,2188,4231,2161,48,27
2021-03-31,Faaborg-Midtfyn,M,2319,1213,2271,1171,48,42
2021-03-31,Kerteminde,K,2124,1021,2103,1006,21,15
2021-03-31,Kerteminde,M,1140,571,1113,553,27,18
2021-03-31,Nyborg,K,2879,1246,2850,1214,29,32
2021-03-31,Nyborg,M,1616,738,1580,710,36,28
2021-03-31,Odense,K,16338,8115,16098,7994,240,121
2021-03-31,Odense,M,8686,4518,8456,4402,230,116
2021-03-31,Svendborg,K,5658,3289,5612,3244,46,45
2021-03-31,Svendborg,M,3062,1696,3021,1658,41,38
2021-03-31,Nordfyn,K,2363,1157,2330,1132,33,25
2021-03-31,Nordfyn,M,1294,724,1260,694,34,30
2021-03-31,Langeland,K,1270,645,1258,635,12,10
2021-03-31,Langeland,M,704,367,699,352,5,15
2021-03-31,Ærø,K,600,356,601,356,-1,0
2021-03-31,Ærø,M,359,206,359,207,0,-1
2021-03-31,Haderslev,K,3942,2210,3913,2172,29,38
2021-03-31,Haderslev,M,2103,1369,2087,1309,16,60
2021-03-31,Billund,K,1878,1121,1855,1097,23,24
2021-03-31,Billund,M,1079,679,1064,668,15,11
2021-03-31,Sønderborg,K,5545,3375,5492,3324,53,51
2021-03-31,Sønderborg,M,3254,1783,3198,1724,56,59
2021-03-31,Tønder,K,2661,1630,2658,1602,3,28
2021-03-31,Tønder,M,1340,898,1336,869,4,29
2021-03-31,Esbjerg,K,9680,5132,9434,5077,246,55
2021-03-31,Esbjerg,M,5454,3362,5182,3319,272,43
2021-03-31,Fanø,K,285,182,284,181,1,1
2021-03-31,Fanø,M,164,111,164,107,0,4
2021-03-31,Varde,K,4057,2289,4025,2266,32,23
2021-03-31,Varde,M,2245,1480,2199,1463,46,17
2021-03-31,Vejen,K,3331,1955,3315,1927,16,28
2021-03-31,Vejen,M,1827,1214,1809,1178,18,36
2021-03-31,Aabenraa,K,3748,2131,3737,2089,11,42
2021-03-31,Aabenraa,M,2131,1316,2121,1262,10,54
2021-03-31,Fredericia,K,4212,2487,4132,2385,80,102
2021-03-31,Fredericia,M,2364,1592,2312,1496,52,96
2021-03-31,Horsens,K,6800,3479,6656,3402,144,77
2021-03-31,Horsens,M,3455,1876,3358,1804,97,72
2021-03-31,Kolding,K,6643,3891,6576,3781,67,110
2021-03-31,Kolding,M,3774,2421,3707,2304,67,117
2021-03-31,Vejle,K,8717,4953,8628,4808,89,145
2021-03-31,Vejle,M,4851,3072,4745,2924,106,148
2021-03-31,Herning,K,7400,4394,7077,4255,323,139
2021-03-31,Herning,M,3891,2285,3641,2179,250,106
2021-03-31,Holstebro,K,5167,2924,4916,2804,251,120
2021-03-31,Holstebro,M,2562,1515,2352,1393,210,122
2021-03-31,Lemvig,K,1856,1051,1823,1014,33,37
2021-03-31,Lemvig,M,1102,600,1086,570,16,30
2021-03-31,Struer,K,2019,1125,1819,1038,200,87
2021-03-31,Struer,M,1162,668,1005,597,157,71
2021-03-31,Syddjurs,K,3533,1936,3488,1892,45,44
2021-03-31,Syddjurs,M,2168,1146,2122,1111,46,35
2021-03-31,Norddjurs,K,3380,1978,3312,1915,68,63
2021-03-31,Norddjurs,M,1872,1028,1811,996,61,32
2021-03-31,Favrskov,K,3829,2072,3716,2011,113,61
2021-03-31,Favrskov,M,1874,1008,1794,962,80,46
2021-03-31,Odder,K,2054,1178,2001,1160,53,18
2021-03-31,Odder,M,1106,623,1047,607,59,16
2021-03-31,Randers,K,8364,4427,8225,4315,139,112
2021-03-31,Randers,M,4213,2325,4114,2259,99,66
2021-03-31,Silkeborg,K,7688,4133,7555,4052,133,81
2021-03-31,Silkeborg,M,4281,2379,4168,2295,113,84
2021-03-31,Samsø,K,432,291,430,291,2,0
2021-03-31,Samsø,M,274,172,269,172,5,0
2021-03-31,Skanderborg,K,4774,2321,4626,2266,148,55
2021-03-31,Skanderborg,M,2525,1305,2422,1265,103,40
2021-03-31,Århus,K,25721,12430,24911,12195,810,235
2021-03-31,Århus,M,13463,6972,12824,6794,639,178
2021-03-31,Ikast-Brande,K,2967,1778,2945,1735,22,43
2021-03-31,Ikast-Brande,M,1672,962,1661,926,11,36
2021-03-31,Ringkøbing-Skjern,K,4678,2739,4536,2532,142,207
2021-03-31,Ringkøbing-Skjern,M,2649,1563,2530,1355,119,208
2021-03-31,Hedensted,K,3622,2010,3555,1949,67,61
2021-03-31,Hedensted,M,1920,1041,1871,996,49,45
2021-03-31,Morsø,K,2017,1188,2014,1186,3,2
2021-03-31,Morsø,M,1133,703,1131,699,2,4
2021-03-31,Skive,K,4088,2338,3938,2241,150,97
2021-03-31,Skive,M,2426,1400,2283,1333,143,67
2021-03-31,Thisted,K,3494,1930,3489,1919,5,11
2021-03-31,Thisted,M,1781,952,1774,945,7,7
2021-03-31,Viborg,K,8561,4901,8332,4812,229,89
2021-03-31,Viborg,M,4624,2660,4438,2569,186,91
2021-03-31,Brønderslev,K,3308,1592,3308,1591,0,1
2021-03-31,Brønderslev,M,1627,818,1627,818,0,0
2021-03-31,Frederikshavn,K,4809,2820,4806,2772,3,48
2021-03-31,Frederikshavn,M,2532,1476,2531,1429,1,47
2021-03-31,Vesthimmerland,K,3249,1679,3248,1677,1,2
2021-03-31,Vesthimmerland,M,1815,927,1815,921,0,6
2021-03-31,Læsø,K,233,125,233,125,0,0
2021-03-31,Læsø,M,168,63,168,63,0,0
2021-03-31,Rebild,K,2457,1221,2455,1218,2,3
2021-03-31,Rebild,M,1221,608,1221,602,0,6
2021-03-31,Mariagerfjord,K,3589,1829,3584,1791,5,38
2021-03-31,Mariagerfjord,M,2090,1100,2088,1060,2,40
2021-03-31,Jammerbugt,K,3168,1469,3168,1468,0,1
2021-03-31,Jammerbugt,M,1747,841,1746,840,1,1
2021-03-31,Aalborg,K,17919,8541,17914,8529,5,12
2021-03-31,Aalborg,M,9559,4705,9555,4693,4,12
2021-03-31,Hjørring,K,6311,3073,6303,3069,8,4
2021-03-31,Hjørring,M,3147,1500,3138,1497,9,3
