"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-02-08;København;K;260796;255074;183327;260799;255026;182899;-3;48;428
2022-02-08;København;M;247519;241527;172335;247512;241487;171975;7;40;360
2022-02-08;Frederiksberg;K;46154;45336;34781;46155;45333;34714;-1;3;67
2022-02-08;Frederiksberg;M;40605;39733;29899;40608;39735;29860;-3;-2;39
2022-02-08;Ballerup;K;20239;19787;15154;20239;19786;15136;0;1;18
2022-02-08;Ballerup;M;18781;18338;13549;18781;18331;13528;0;7;21
2022-02-08;Brøndby;K;13436;13048;9495;13439;13048;9491;-3;0;4
2022-02-08;Brøndby;M;12451;12068;8562;12455;12069;8558;-4;-1;4
2022-02-08;Dragør;K;6336;6183;4804;6337;6184;4800;-1;-1;4
2022-02-08;Dragør;M;5922;5779;4331;5923;5780;4330;-1;-1;1
2022-02-08;Gentofte;K;32774;32143;24572;32774;32135;24549;0;8;23
2022-02-08;Gentofte;M;29483;28823;21501;29489;28822;21488;-6;1;13
2022-02-08;Gladsaxe;K;28255;27623;20503;28258;27616;20481;-3;7;22
2022-02-08;Gladsaxe;M;27308;26599;19105;27308;26594;19078;0;5;27
2022-02-08;Glostrup;K;9310;9088;6771;9313;9090;6771;-3;-2;0
2022-02-08;Glostrup;M;8947;8728;6227;8947;8725;6220;0;3;7
2022-02-08;Herlev;K;11781;11485;8656;11779;11482;8645;2;3;11
2022-02-08;Herlev;M;10865;10549;7620;10864;10545;7610;1;4;10
2022-02-08;Albertslund;K;10552;10233;7219;10553;10233;7206;-1;0;13
2022-02-08;Albertslund;M;10090;9747;6721;10092;9750;6719;-2;-3;2
2022-02-08;Hvidovre;K;21280;20685;15156;21281;20681;15136;-1;4;20
2022-02-08;Hvidovre;M;20242;19666;14042;20245;19660;14024;-3;6;18
2022-02-08;Høje Tåstrup;K;20023;19524;14109;20023;19521;14100;0;3;9
2022-02-08;Høje Tåstrup;M;19693;19141;13514;19692;19134;13504;1;7;10
2022-02-08;Lyngby-Taarbæk;K;24883;24372;18736;24883;24369;18721;0;3;15
2022-02-08;Lyngby-Taarbæk;M;23756;23161;17146;23757;23161;17128;-1;0;18
2022-02-08;Rødovre;K;16710;16300;12100;16712;16301;12085;-2;-1;15
2022-02-08;Rødovre;M;15424;14970;10664;15424;14968;10653;0;2;11
2022-02-08;Ishøj;K;8224;7979;5419;8225;7978;5417;-1;1;2
2022-02-08;Ishøj;M;7955;7702;5178;7955;7700;5177;0;2;1
2022-02-08;Tårnby;K;17560;17196;12969;17563;17188;12965;-3;8;4
2022-02-08;Tårnby;M;16707;16274;11842;16706;16272;11831;1;2;11
2022-02-08;Vallensbæk;K;6382;6213;4500;6382;6212;4494;0;1;6
2022-02-08;Vallensbæk;M;6176;6007;4267;6176;6005;4260;0;2;7
2022-02-08;Furesø;K;17674;17295;13322;17679;17297;13316;-5;-2;6
2022-02-08;Furesø;M;16558;16190;12053;16561;16192;12049;-3;-2;4
2022-02-08;Allerød;K;11283;11097;8599;11286;11097;8592;-3;0;7
2022-02-08;Allerød;M;10723;10514;8010;10723;10513;8001;0;1;9
2022-02-08;Fredensborg;K;17480;17159;13209;17484;17160;13201;-4;-1;8
2022-02-08;Fredensborg;M;16067;15710;11920;16069;15709;11910;-2;1;10
2022-02-08;Helsingør;K;26962;26493;20806;26964;26487;20781;-2;6;25
2022-02-08;Helsingør;M;24730;24210;18459;24735;24207;18439;-5;3;20
2022-02-08;Hillerød;K;22700;22325;17137;22698;22324;17122;2;1;15
2022-02-08;Hillerød;M;21403;20948;15710;21404;20946;15690;-1;2;20
2022-02-08;Hørsholm;K;11300;11124;8843;11301;11117;8839;-1;7;4
