"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1869026;0.00
2021-01-01;Hovedstaden;0;1869026;0.00
2021-01-04;Hovedstaden;0;1869026;0.00
2021-01-05;Hovedstaden;1;1869026;0.00
2021-01-07;Hovedstaden;2;1869026;0.00
2021-01-08;Hovedstaden;3;1869026;0.00
2021-01-09;Hovedstaden;5;1869026;0.00
2021-01-12;Hovedstaden;5;1869026;0.00
2021-01-13;Hovedstaden;7;1869026;0.00
2021-01-14;Hovedstaden;8;1869026;0.00
2021-01-15;Hovedstaden;13;1869026;0.00
2021-01-16;Hovedstaden;15;1869026;0.00
2021-01-17;Hovedstaden;57;1869026;0.00
2021-01-18;Hovedstaden;193;1869026;0.01
2021-01-19;Hovedstaden;364;1869026;0.02
2021-01-20;Hovedstaden;499;1869026;0.03
2021-01-21;Hovedstaden;615;1869026;0.03
2021-01-22;Hovedstaden;697;1869026;0.04
2021-01-23;Hovedstaden;4432;1869026;0.24
2021-01-24;Hovedstaden;8007;1869026;0.43
2021-01-25;Hovedstaden;8237;1869026;0.44
2021-01-26;Hovedstaden;8375;1869026;0.45
2021-01-27;Hovedstaden;8995;1869026;0.48
2021-01-28;Hovedstaden;12674;1869026;0.68
2021-01-29;Hovedstaden;19723;1869026;1.06
2021-01-30;Hovedstaden;23921;1869026;1.28
2021-01-31;Hovedstaden;26317;1869026;1.41
2021-02-01;Hovedstaden;28195;1869026;1.51
2021-02-02;Hovedstaden;28306;1869026;1.51
2021-02-03;Hovedstaden;31116;1869026;1.66
2021-02-04;Hovedstaden;37286;1869026;1.99
2021-02-05;Hovedstaden;41971;1869026;2.25
2021-02-06;Hovedstaden;44875;1869026;2.40
2021-02-07;Hovedstaden;45439;1869026;2.43
2021-02-08;Hovedstaden;46573;1869026;2.49
2021-02-09;Hovedstaden;46619;1869026;2.49
2021-02-10;Hovedstaden;47539;1869026;2.54
2021-02-11;Hovedstaden;47783;1869026;2.56
2021-02-12;Hovedstaden;51912;1869026;2.78
2021-02-13;Hovedstaden;51923;1869026;2.78
2021-02-14;Hovedstaden;51936;1869026;2.78
2021-02-15;Hovedstaden;53298;1869026;2.85
2021-02-16;Hovedstaden;53703;1869026;2.87
2021-02-17;Hovedstaden;53740;1869026;2.88
2021-02-18;Hovedstaden;53822;1869026;2.88
2021-02-19;Hovedstaden;53877;1869026;2.88
2021-02-20;Hovedstaden;53981;1869026;2.89
2021-02-21;Hovedstaden;54086;1869026;2.89
2021-02-22;Hovedstaden;54234;1869026;2.90
2021-02-23;Hovedstaden;54404;1869026;2.91
2021-02-24;Hovedstaden;54487;1869026;2.92
2021-02-25;Hovedstaden;54528;1869026;2.92
2021-02-26;Hovedstaden;54599;1869026;2.92
2021-02-27;Hovedstaden;55615;1869026;2.98
2021-02-28;Hovedstaden;56654;1869026;3.03
2021-03-01;Hovedstaden;56870;1869026;3.04
2021-03-02;Hovedstaden;57122;1869026;3.06
2021-03-03;Hovedstaden;57171;1869026;3.06
2021-03-04;Hovedstaden;57374;1869026;3.07
2021-03-05;Hovedstaden;57644;1869026;3.08
2021-03-06;Hovedstaden;57738;1869026;3.09
2021-03-07;Hovedstaden;58051;1869026;3.11
2021-03-08;Hovedstaden;58290;1869026;3.12
2021-03-09;Hovedstaden;59654;1869026;3.19
2021-03-10;Hovedstaden;61268;1869026;3.28
2021-03-11;Hovedstaden;65410;1869026;3.50
2021-03-12;Hovedstaden;70016;1869026;3.75
2021-03-13;Hovedstaden;70109;1869026;3.75
2021-03-14;Hovedstaden;73262;1869026;3.92
2021-03-15;Hovedstaden;75952;1869026;4.06
2021-03-16;Hovedstaden;79352;1869026;4.25
2021-03-17;Hovedstaden;83567;1869026;4.47
2021-03-18;Hovedstaden;87812;1869026;4.70
2021-03-19;Hovedstaden;88953;1869026;4.76
2021-03-20;Hovedstaden;89044;1869026;4.76
2021-03-21;Hovedstaden;91085;1869026;4.87
2021-03-22;Hovedstaden;91173;1869026;4.88
2021-03-23;Hovedstaden;91296;1869026;4.88
2021-03-24;Hovedstaden;99630;1869026;5.33
2021-03-25;Hovedstaden;104010;1869026;5.56
2021-03-26;Hovedstaden;106602;1869026;5.70
2021-03-27;Hovedstaden;106648;1869026;5.71
2021-03-28;Hovedstaden;106692;1869026;5.71
2021-03-29;Hovedstaden;107226;1869026;5.74
2021-03-30;Hovedstaden;107495;1869026;5.75
2021-03-31;Hovedstaden;111174;1869026;5.95
2021-04-01;Hovedstaden;115744;1869026;6.19
2021-04-02;Hovedstaden;119366;1869026;6.39
2021-04-03;Hovedstaden;119468;1869026;6.39
2021-04-04;Hovedstaden;119521;1869026;6.39
2021-04-05;Hovedstaden;119569;1869026;6.40
2021-04-06;Hovedstaden;119783;1869026;6.41
2021-04-07;Hovedstaden;120367;1869026;6.44
2021-04-08;Hovedstaden;122003;1869026;6.53
2021-04-09;Hovedstaden;125317;1869026;6.70
2021-04-10;Hovedstaden;126600;1869026;6.77
2021-04-11;Hovedstaden;126745;1869026;6.78
2021-04-12;Hovedstaden;133494;1869026;7.14
2021-04-13;Hovedstaden;134557;1869026;7.20
2021-04-14;Hovedstaden;139036;1869026;7.44
2021-04-15;Hovedstaden;140584;1869026;7.52
2021-04-16;Hovedstaden;143535;1869026;7.68
2021-04-17;Hovedstaden;143750;1869026;7.69
2021-04-18;Hovedstaden;143936;1869026;7.70
2021-04-19;Hovedstaden;146002;1869026;7.81
2021-04-20;Hovedstaden;150941;1869026;8.08
2021-04-21;Hovedstaden;154654;1869026;8.27
2021-04-22;Hovedstaden;154804;1869026;8.28
2021-04-23;Hovedstaden;161689;1869026;8.65
2021-04-24;Hovedstaden;163665;1869026;8.76
2021-04-25;Hovedstaden;164000;1869026;8.77
2021-04-26;Hovedstaden;167140;1869026;8.94
2021-04-27;Hovedstaden;176725;1869026;9.46
2021-04-28;Hovedstaden;184826;1869026;9.89
2021-04-29;Hovedstaden;191953;1869026;10.3
2021-04-30;Hovedstaden;192205;1869026;10.3
2021-05-01;Hovedstaden;192698;1869026;10.3
2021-05-02;Hovedstaden;201204;1869026;10.8
2021-05-03;Hovedstaden;209160;1869026;11.2
2021-05-04;Hovedstaden;217756;1869026;11.7
2021-05-05;Hovedstaden;229677;1869026;12.3
2021-05-06;Hovedstaden;239666;1869026;12.8
2021-05-07;Hovedstaden;247199;1869026;13.2
2021-05-08;Hovedstaden;266750;1869026;14.3
2021-05-09;Hovedstaden;274881;1869026;14.7
2021-05-10;Hovedstaden;280458;1869026;15.0
2021-05-11;Hovedstaden;286628;1869026;15.3
2021-05-12;Hovedstaden;292204;1869026;15.6
2021-05-13;Hovedstaden;302784;1869026;16.2
2021-05-14;Hovedstaden;310563;1869026;16.6
2021-05-15;Hovedstaden;317421;1869026;17.0
2021-05-16;Hovedstaden;320873;1869026;17.2
2021-05-17;Hovedstaden;327997;1869026;17.5
2021-05-18;Hovedstaden;336899;1869026;18.0
2021-05-19;Hovedstaden;339687;1869026;18.2
2021-05-20;Hovedstaden;345576;1869026;18.5
2021-05-21;Hovedstaden;352432;1869026;18.9
2021-05-22;Hovedstaden;355442;1869026;19.0
2021-05-23;Hovedstaden;356720;1869026;19.1
2021-05-24;Hovedstaden;357733;1869026;19.1
2021-05-25;Hovedstaden;360019;1869026;19.3
2021-05-26;Hovedstaden;362857;1869026;19.4
2021-05-27;Hovedstaden;365918;1869026;19.6
2021-05-28;Hovedstaden;367601;1869026;19.7
2021-05-29;Hovedstaden;369407;1869026;19.8
2021-05-30;Hovedstaden;373576;1869026;20.0
2021-05-31;Hovedstaden;382271;1869026;20.5
2021-06-01;Hovedstaden;389131;1869026;20.8
2021-06-02;Hovedstaden;395972;1869026;21.2
2021-06-03;Hovedstaden;407169;1869026;21.8
2021-06-04;Hovedstaden;409886;1869026;21.9
2021-06-05;Hovedstaden;411073;1869026;22.0
2021-06-06;Hovedstaden;419766;1869026;22.5
2021-06-07;Hovedstaden;431581;1869026;23.1
2021-06-08;Hovedstaden;439829;1869026;23.5
2021-06-09;Hovedstaden;449057;1869026;24.0
2021-06-10;Hovedstaden;451515;1869026;24.2
2021-06-11;Hovedstaden;454000;1869026;24.3
2021-06-12;Hovedstaden;455454;1869026;24.4
2021-06-13;Hovedstaden;457343;1869026;24.5
2021-06-14;Hovedstaden;459461;1869026;24.6
2021-06-15;Hovedstaden;461080;1869026;24.7
2021-06-16;Hovedstaden;468521;1869026;25.1
2021-06-17;Hovedstaden;475879;1869026;25.5
2021-06-18;Hovedstaden;485679;1869026;26.0
2021-06-19;Hovedstaden;492525;1869026;26.4
2021-06-20;Hovedstaden;497969;1869026;26.6
