"Regionsnavn";"Aldersgruppe";"Køn";"Antal første vacc.";"Antal færdigvacc."
Hovedstaden;00-02;K;3;0
Hovedstaden;00-02;M;0;0
Hovedstaden;03-05;K;2780;1784
Hovedstaden;03-05;M;3003;1924
Hovedstaden;06-11;K;26381;19887
Hovedstaden;06-11;M;27659;20805
Hovedstaden;12-15;K;34304;33150
Hovedstaden;12-15;M;36259;34983
Hovedstaden;16-19;K;35998;35366
Hovedstaden;16-19;M;36222;35403
Hovedstaden;20-39;K;233613;228977
Hovedstaden;20-39;M;224285;219229
Hovedstaden;40-64;K;272563;270652
Hovedstaden;40-64;M;267880;265944
Hovedstaden;65-79;K;124605;124296
Hovedstaden;65-79;M;106715;106453
Hovedstaden;80+;K;43202;43045
Hovedstaden;80+;M;26049;25980
Midtjylland;00-02;K;3;1
Midtjylland;00-02;M;1;0
Midtjylland;03-05;K;2370;1628
Midtjylland;03-05;M;2618;1783
Midtjylland;06-11;K;23712;19310
Midtjylland;06-11;M;25031;20376
Midtjylland;12-15;K;29424;28750
Midtjylland;12-15;M;30604;29845
Midtjylland;16-19;K;30443;30138
Midtjylland;16-19;M;30802;30397
Midtjylland;20-39;K;148268;145796
Midtjylland;20-39;M;150869;148013
Midtjylland;40-64;K;200522;199693
Midtjylland;40-64;M;199563;198660
Midtjylland;65-79;K;100052;99918
Midtjylland;65-79;M;94236;94101
Midtjylland;80+;K;32684;32601
Midtjylland;80+;M;22888;22847
Nordjylland;00-02;K;0;0
Nordjylland;00-02;M;0;0
Nordjylland;03-05;K;950;649
Nordjylland;03-05;M;1025;693
Nordjylland;06-11;K;9604;7722
Nordjylland;06-11;M;10001;7957
Nordjylland;12-15;K;12261;11918
Nordjylland;12-15;M;13066;12703
Nordjylland;16-19;K;12654;12535
Nordjylland;16-19;M;13133;12915
Nordjylland;20-39;K;59507;58383
Nordjylland;20-39;M;64237;62795
Nordjylland;40-64;K;89398;88977
Nordjylland;40-64;M;89734;89273
Nordjylland;65-79;K;49017;48925
Nordjylland;65-79;M;46854;46771
Nordjylland;80+;K;16575;16540
Nordjylland;80+;M;11765;11736
Sjælland;00-02;K;0;0
Sjælland;00-02;M;0;0
Sjælland;03-05;K;1201;816
Sjælland;03-05;M;1338;893
Sjælland;06-11;K;12150;9658
Sjælland;06-11;M;12964;10339
Sjælland;12-15;K;17806;17375
Sjælland;12-15;M;18735;18258
Sjælland;16-19;K;17883;17653
Sjælland;16-19;M;19155;18810
Sjælland;20-39;K;67697;66123
Sjælland;20-39;M;69285;67564
Sjælland;40-64;K;137894;137106
Sjælland;40-64;M;135402;134655
Sjælland;65-79;K;75002;74856
Sjælland;65-79;M;69510;69386
Sjælland;80+;K;23253;23174
Sjælland;80+;M;16229;16199
Syddanmark;00-02;K;2;1
Syddanmark;00-02;M;0;0
Syddanmark;03-05;K;1931;1389
Syddanmark;03-05;M;2077;1502
Syddanmark;06-11;K;20096;16546
Syddanmark;06-11;M;21355;17711
Syddanmark;12-15;K;26199;25517
Syddanmark;12-15;M;27371;26636
Syddanmark;16-19;K;27400;27094
Syddanmark;16-19;M;27832;27368
Syddanmark;20-39;K;114757;112527
Syddanmark;20-39;M;119183;116500
Syddanmark;40-64;K;191085;190151
Syddanmark;40-64;M;190081;189060
Syddanmark;65-79;K;100964;100806
Syddanmark;65-79;M;95095;94939
Syddanmark;80+;K;35156;35067
Syddanmark;80+;M;24213;24168
