"I alt";"2020M06D08";135
"I alt";"2020M06D09";124
"I alt";"2020M06D10";141
"I alt";"2020M06D11";161
"I alt";"2020M06D12";148
"I alt";"2020M06D13";151
"I alt";"2020M06D14";140
"I alt";"2020M06D15";129
"I alt";"2020M06D16";145
"I alt";"2020M06D17";151
"I alt";"2020M06D18";128
"I alt";"2020M06D19";138
"I alt";"2020M06D20";131
"I alt";"2020M06D21";126
"I alt";"2020M06D22";135
"I alt";"2020M06D23";129
"I alt";"2020M06D24";128
"I alt";"2020M06D25";164
"I alt";"2020M06D26";156
"I alt";"2020M06D27";144
"I alt";"2020M06D28";128
"I alt";"2020M06D29";134
"I alt";"2020M06D30";151
"I alt";"2020M07D01";162
"I alt";"2020M07D02";129
"I alt";"2020M07D03";133
"I alt";"2020M07D04";154
"I alt";"2020M07D05";133
"I alt";"2020M07D06";134
"I alt";"2020M07D07";135
"I alt";"2020M07D08";132
"I alt";"2020M07D09";138
"I alt";"2020M07D10";136
"I alt";"2020M07D11";156
"I alt";"2020M07D12";126
"I alt";"2020M07D13";157
"I alt";"2020M07D14";152
"I alt";"2020M07D15";157
"I alt";"2020M07D16";115
"I alt";"2020M07D17";143
"I alt";"2020M07D18";148
"I alt";"2020M07D19";154
"I alt";"2020M07D20";129
"I alt";"2020M07D21";132
"I alt";"2020M07D22";145
"I alt";"2020M07D23";125
"I alt";"2020M07D24";148
"I alt";"2020M07D25";117
"I alt";"2020M07D26";148
"I alt";"2020M07D27";147
"I alt";"2020M07D28";135
"I alt";"2020M07D29";148
"I alt";"2020M07D30";132
"I alt";"2020M07D31";137
"I alt";"2020M08D01";146
"I alt";"2020M08D02";138
"I alt";"2020M08D03";138
"I alt";"2020M08D04";116
"I alt";"2020M08D05";137
"I alt";"2020M08D06";136
"I alt";"2020M08D07";121
"I alt";"2020M08D08";152
"I alt";"2020M08D09";157
"I alt";"2020M08D10";152
"I alt";"2020M08D11";171
"I alt";"2020M08D12";114
"I alt";"2020M08D13";156
"I alt";"2020M08D14";141
"I alt";"2020M08D15";133
"I alt";"2020M08D16";126
"I alt";"2020M08D17";154
"I alt";"2020M08D18";155
"I alt";"2020M08D19";138
"I alt";"2020M08D20";135
"I alt";"2020M08D21";141
"I alt";"2020M08D22";132
"I alt";"2020M08D23";140
"I alt";"2020M08D24";117
"I alt";"2020M08D25";142
"I alt";"2020M08D26";147
"I alt";"2020M08D27";151
"I alt";"2020M08D28";127
"I alt";"2020M08D29";144
"I alt";"2020M08D30";125
"I alt";"2020M08D31";134
"I alt";"2020M09D01";129
"I alt";"2020M09D02";154
"I alt";"2020M09D03";150
"I alt";"2020M09D04";145
"I alt";"2020M09D05";145
"I alt";"2020M09D06";128
"I alt";"2020M09D07";132
"I alt";"2020M09D08";128
"I alt";"2020M09D09";156
"I alt";"2020M09D10";153
"I alt";"2020M09D11";135
"I alt";"2020M09D12";150
"I alt";"2020M09D13";130
"I alt";"2020M09D14";162
"I alt";"2020M09D15";147
"I alt";"2020M09D16";151
"I alt";"2020M09D17";158
"I alt";"2020M09D18";165
"I alt";"2020M09D19";144
"I alt";"2020M09D20";155
"I alt";"2020M09D21";149
"I alt";"2020M09D22";135
"I alt";"2020M09D23";131
"I alt";"2020M09D24";130
"I alt";"2020M09D25";127
"I alt";"2020M09D26";176
"I alt";"2020M09D27";126
"I alt";"2020M09D28";132
"I alt";"2020M09D29";140
"I alt";"2020M09D30";118
"I alt";"2020M10D01";131
"I alt";"2020M10D02";173
"I alt";"2020M10D03";153
"I alt";"2020M10D04";149
"I alt";"2020M10D05";138
"I alt";"2020M10D06";139
"I alt";"2020M10D07";126
"I alt";"2020M10D08";114
"I alt";"2020M10D09";140
"I alt";"2020M10D10";140
"I alt";"2020M10D11";141
"I alt";"2020M10D12";137
"I alt";"2020M10D13";163
"I alt";"2020M10D14";157
"I alt";"2020M10D15";136
"I alt";"2020M10D16";124
"I alt";"2020M10D17";154
"I alt";"2020M10D18";137
"I alt";"2020M10D19";162
"I alt";"2020M10D20";148
"I alt";"2020M10D21";140
"I alt";"2020M10D22";160
"I alt";"2020M10D23";160
"I alt";"2020M10D24";167
"I alt";"2020M10D25";159
"I alt";"2020M10D26";144
"I alt";"2020M10D27";151
"I alt";"2020M10D28";131
"I alt";"2020M10D29";149
"I alt";"2020M10D30";138
"I alt";"2020M10D31";128
"I alt";"2020M11D01";138
"I alt";"2020M11D02";154
"I alt";"2020M11D03";145
"I alt";"2020M11D04";150
"I alt";"2020M11D05";134
"I alt";"2020M11D06";140
"I alt";"2020M11D07";151
"I alt";"2020M11D08";152
"I alt";"2020M11D09";164
"I alt";"2020M11D10";143
"I alt";"2020M11D11";177
"I alt";"2020M11D12";152
"I alt";"2020M11D13";160
"I alt";"2020M11D14";153
"I alt";"2020M11D15";148
"I alt";"2020M11D16";171
"I alt";"2020M11D17";160
"I alt";"2020M11D18";146
"I alt";"2020M11D19";167
"I alt";"2020M11D20";133
"I alt";"2020M11D21";151
"I alt";"2020M11D22";154
"I alt";"2020M11D23";154
"I alt";"2020M11D24";153
"I alt";"2020M11D25";161
"I alt";"2020M11D26";159
"I alt";"2020M11D27";154
"I alt";"2020M11D28";160
"I alt";"2020M11D29";156
"I alt";"2020M11D30";151
"I alt";"2020M12D01";162
"I alt";"2020M12D02";149
"I alt";"2020M12D03";156
"I alt";"2020M12D04";197
"I alt";"2020M12D05";140
"I alt";"2020M12D06";150
"I alt";"2020M12D07";156
"I alt";"2020M12D08";175
"I alt";"2020M12D09";165
"I alt";"2020M12D10";143
"I alt";"2020M12D11";159
"I alt";"2020M12D12";140
"I alt";"2020M12D13";157
"I alt";"2020M12D14";195
"I alt";"2020M12D15";197
"I alt";"2020M12D16";171
"I alt";"2020M12D17";178
"I alt";"2020M12D18";179
"I alt";"2020M12D19";182
"I alt";"2020M12D20";171
"I alt";"2020M12D21";173
"I alt";"2020M12D22";184
"I alt";"2020M12D23";183
"I alt";"2020M12D24";181
"I alt";"2020M12D25";166
"I alt";"2020M12D26";163
"I alt";"2020M12D27";162
"I alt";"2020M12D28";172
"I alt";"2020M12D29";181
"I alt";"2020M12D30";183
"I alt";"2020M12D31";200
"I alt";"2021M01D01";196
"I alt";"2021M01D02";166
"I alt";"2021M01D03";160
"I alt";"2021M01D04";164
"I alt";"2021M01D05";164
"I alt";"2021M01D06";188
"I alt";"2021M01D07";188
"I alt";"2021M01D08";176
"I alt";"2021M01D09";183
"I alt";"2021M01D10";169
"I alt";"2021M01D11";191
"I alt";"2021M01D12";198
"I alt";"2021M01D13";152
"I alt";"2021M01D14";182
"I alt";"2021M01D15";144
"I alt";"2021M01D16";183
"I alt";"2021M01D17";163
"I alt";"2021M01D18";166
"I alt";"2021M01D19";188
"I alt";"2021M01D20";202
"I alt";"2021M01D21";186
"I alt";"2021M01D22";179
"I alt";"2021M01D23";172
"I alt";"2021M01D24";177
"I alt";"2021M01D25";184
"I alt";"2021M01D26";171
"I alt";"2021M01D27";169
"I alt";"2021M01D28";177
"I alt";"2021M01D29";189
"I alt";"2021M01D30";156
"I alt";"2021M01D31";169
"I alt";"2021M02D01";167
"I alt";"2021M02D02";181
"I alt";"2021M02D03";169
"I alt";"2021M02D04";175
"I alt";"2021M02D05";180
"I alt";"2021M02D06";158
"I alt";"2021M02D07";174
"I alt";"2021M02D08";153
"I alt";"2021M02D09";170
"I alt";"2021M02D10";158
"I alt";"2021M02D11";156
"I alt";"2021M02D12";165
"I alt";"2021M02D13";169
"I alt";"2021M02D14";141
"I alt";"2021M02D15";158
"I alt";"2021M02D16";155
"I alt";"2021M02D17";148
"I alt";"2021M02D18";146
"I alt";"2021M02D19";145
"I alt";"2021M02D20";150
"I alt";"2021M02D21";156
"I alt";"2021M02D22";132
"I alt";"2021M02D23";138
"I alt";"2021M02D24";149
"I alt";"2021M02D25";147
"I alt";"2021M02D26";130
"I alt";"2021M02D27";142
"I alt";"2021M02D28";130
"I alt";"2021M03D01";149
"I alt";"2021M03D02";129
"I alt";"2021M03D03";147
"I alt";"2021M03D04";132
"I alt";"2021M03D05";124
"I alt";"2021M03D06";146
"I alt";"2021M03D07";138
