Date;Year;Age;Sex;Population;Daily_deaths
NA;2020;65-69;Male;155734;NA
NA;2020;70-74;Male;156463;NA
NA;2020;75-79;Male;111613;NA
NA;2020;80-84;Male; 64756;NA
NA;2020;85-89;Male; 30762;NA
NA;2020;90-94;Male; 10822;NA
NA;2020;95-99;Male;  1975;NA
NA;2020;100+;Male;   176;NA
NA;2020;0-4;Female;150005;NA
NA;2020;5-9;Female;148151;NA
NA;2020;10-14;Female;164898;NA
NA;2020;15-19;Female;167215;NA
NA;2020;20-24;Female;186186;NA
NA;2020;25-29;Female;196908;NA
NA;2020;30-34;Female;176908;NA
NA;2020;35-39;Female;161686;NA
NA;2020;40-44;Female;180419;NA
NA;2020;45-49;Female;196501;NA
NA;2020;50-54;Female;203118;NA
NA;2020;55-59;Female;194943;NA
NA;2020;60-64;Female;174017;NA
NA;2020;65-69;Female;163193;NA
NA;2020;70-74;Female;167516;NA
NA;2020;75-79;Female;130438;NA
NA;2020;80-84;Female; 84180;NA
NA;2020;85-89;Female; 48950;NA
NA;2020;90-94;Female; 23749;NA
NA;2020;95-99;Female;  7276;NA
NA;2020;100+;Female;   997;NA
NA;2020;0-4;Male;158570;NA
NA;2020;5-9;Male;155726;NA
NA;2020;10-14;Male;173900;NA
NA;2020;15-19;Male;175249;NA
NA;2020;20-24;Male;194142;NA
NA;2020;25-29;Male;204475;NA
NA;2020;30-34;Male;184367;NA
NA;2020;35-39;Male;165561;NA
NA;2020;40-44;Male;180992;NA
NA;2020;45-49;Male;196809;NA
NA;2020;50-54;Male;205868;NA
NA;2020;55-59;Male;196145;NA
NA;2020;60-64;Male;170953;NA
NA;2020;65-69;Male;155588;NA
NA;2020;70-74;Male;155770;NA
NA;2020;75-79;Male;113595;NA
NA;2020;80-84;Male; 65761;NA
NA;2020;85-89;Male; 31127;NA
NA;2020;90-94;Male; 10842;NA
NA;2020;95-99;Male;  1984;NA
NA;2020;100+;Male;   179;NA
NA;2020;0-4;Female;150486;NA
NA;2020;5-9;Female;147225;NA
NA;2020;10-14;Female;164752;NA
NA;2020;15-19;Female;166521;NA
NA;2020;20-24;Female;184282;NA
NA;2020;25-29;Female;196845;NA
NA;2020;30-34;Female;177779;NA
NA;2020;35-39;Female;161606;NA
NA;2020;40-44;Female;179062;NA
NA;2020;45-49;Female;196756;NA
NA;2020;50-54;Female;202111;NA
NA;2020;55-59;Female;196402;NA
NA;2020;60-64;Female;174421;NA
NA;2020;65-69;Female;163168;NA
NA;2020;70-74;Female;166946;NA
NA;2020;75-79;Female;132682;NA
NA;2020;80-84;Female; 85029;NA
NA;2020;85-89;Female; 49493;NA
NA;2020;90-94;Female; 23751;NA
NA;2020;95-99;Female;  7354;NA
NA;2020;100+;Female;  1010;NA
NA;2020;0-4;Male;159041;NA
NA;2020;5-9;Male;154685;NA
NA;2020;10-14;Male;173860;NA
NA;2020;15-19;Male;174529;NA
NA;2020;20-24;Male;192608;NA
NA;2020;25-29;Male;204302;NA
NA;2020;30-34;Male;185281;NA
NA;2020;35-39;Male;165161;NA
NA;2020;40-44;Male;179809;NA
NA;2020;45-49;Male;196936;NA
NA;2020;50-54;Male;204696;NA
NA;2020;55-59;Male;197362;NA
NA;2020;60-64;Male;171437;NA
NA;2020;65-69;Male;155595;NA
NA;2020;70-74;Male;155082;NA
NA;2020;75-79;Male;115932;NA
NA;2020;80-84;Male; 66656;NA
NA;2020;85-89;Male; 31534;NA
NA;2020;90-94;Male; 10952;NA
NA;2020;95-99;Male;  2015;NA
NA;2020;100+;Male;   183;NA
NA;2020;0-4;Female;150809;NA
NA;2020;5-9;Female;146750;NA
NA;2020;10-14;Female;164801;NA
NA;2020;15-19;Female;167088;NA
NA;2020;20-24;Female;184700;NA
NA;2020;25-29;Female;197207;NA
NA;2020;30-34;Female;179191;NA
NA;2020;35-39;Female;162003;NA
NA;2020;40-44;Female;177835;NA
NA;2020;45-49;Female;197339;NA
NA;2020;50-54;Female;200942;NA
NA;2020;55-59;Female;197883;NA
NA;2020;60-64;Female;175072;NA
NA;2020;65-69;Female;163210;NA
NA;2020;70-74;Female;165947;NA
NA;2020;75-79;Female;134947;NA
NA;2020;80-84;Female; 85933;NA
NA;2020;85-89;Female; 49897;NA
NA;2020;90-94;Female; 23837;NA
NA;2020;95-99;Female;  7360;NA
NA;2020;100+;Female;  1021;NA
NA;2020;0-4;Male;159279;NA
NA;2020;5-9;Male;154292;NA
NA;2020;10-14;Male;173852;NA
NA;2020;15-19;Male;175112;NA
NA;2020;20-24;Male;192583;NA
NA;2020;25-29;Male;204989;NA
NA;2020;30-34;Male;186676;NA
NA;2020;35-39;Male;165555;NA
NA;2020;40-44;Male;178585;NA
NA;2020;45-49;Male;197532;NA
NA;2020;50-54;Male;203255;NA
NA;2020;55-59;Male;198933;NA
NA;2020;60-64;Male;172075;NA
NA;2020;65-69;Male;155905;NA
NA;2020;70-74;Male;154040;NA
NA;2020;75-79;Male;117981;NA
NA;2020;80-84;Male; 67524;NA
NA;2020;85-89;Male; 32036;NA
NA;2020;90-94;Male; 11014;NA
NA;2020;95-99;Male;  2032;NA
NA;2020;100+;Male;   191;NA
NA;2021;0-4;Female;150626;NA
NA;2021;5-9;Female;146481;NA
NA;2021;10-14;Female;164628;NA
NA;2021;15-19;Female;166863;NA
NA;2021;20-24;Female;184035;NA
NA;2021;25-29;Female;197432;NA
NA;2021;30-34;Female;180271;NA
NA;2021;35-39;Female;162234;NA
NA;2021;40-44;Female;176448;NA
NA;2021;45-49;Female;197743;NA
NA;2021;50-54;Female;199709;NA
NA;2021;55-59;Female;199180;NA
NA;2021;60-64;Female;175483;NA
NA;2021;65-69;Female;163349;NA
NA;2021;70-74;Female;165172;NA
NA;2021;75-79;Female;136771;NA
NA;2021;80-84;Female; 86698;NA
NA;2021;85-89;Female; 49848;NA
NA;2021;90-94;Female; 23805;NA
NA;2021;95-99;Female;  7391;NA
NA;2021;100+;Female;  1021;NA
NA;2021;0-4;Male;159224;NA
NA;2021;5-9;Male;153879;NA
NA;2021;10-14;Male;173946;NA
NA;2021;15-19;Male;174603;NA
NA;2021;20-24;Male;191869;NA
NA;2021;25-29;Male;205404;NA
NA;2021;30-34;Male;188196;NA
NA;2021;35-39;Male;165978;NA
NA;2021;40-44;Male;177372;NA
NA;2021;45-49;Male;197261;NA
NA;2021;50-54;Male;201937;NA
NA;2021;55-59;Male;200340;NA
NA;2021;60-64;Male;172631;NA
NA;2021;65-69;Male;156120;NA
NA;2021;70-74;Male;152599;NA
NA;2021;75-79;Male;120155;NA
NA;2021;80-84;Male; 68012;NA
NA;2021;85-89;Male; 32090;NA
NA;2021;90-94;Male; 11026;NA
NA;2021;95-99;Male;  2035;NA
NA;2021;100+;Male;   180;NA
NA;2021;0-4;Female;150904;NA
NA;2021;5-9;Female;146110;NA
NA;2021;10-14;Female;164244;NA
NA;2021;15-19;Female;166435;NA
NA;2021;20-24;Female;183168;NA
NA;2021;25-29;Female;197378;NA
NA;2021;30-34;Female;181627;NA
NA;2021;35-39;Female;162610;NA
NA;2021;40-44;Female;174773;NA
NA;2021;45-49;Female;197784;NA
NA;2021;50-54;Female;198359;NA
NA;2021;55-59;Female;200795;NA
NA;2021;60-64;Female;175627;NA
NA;2021;65-69;Female;163602;NA
NA;2021;70-74;Female;163801;NA
NA;2021;75-79;Female;139569;NA
NA;2021;80-84;Female; 87328;NA
NA;2021;85-89;Female; 50278;NA
NA;2021;90-94;Female; 23727;NA
NA;2021;95-99;Female;  7454;NA
NA;2021;100+;Female;  1045;NA
NA;2021;0-4;Male;159458;NA
NA;2021;5-9;Male;153757;NA
NA;2021;10-14;Male;173276;NA
NA;2021;15-19;Male;174317;NA
NA;2021;20-24;Male;190752;NA
NA;2021;25-29;Male;205648;NA
NA;2021;30-34;Male;189376;NA
NA;2021;35-39;Male;166757;NA
NA;2021;40-44;Male;176005;NA
NA;2021;45-49;Male;197167;NA
NA;2021;50-54;Male;200481;NA
NA;2021;55-59;Male;202113;NA
NA;2021;60-64;Male;172842;NA
NA;2021;65-69;Male;156275;NA
NA;2021;70-74;Male;151187;NA
NA;2021;75-79;Male;122916;NA
NA;2021;80-84;Male; 68672;NA
NA;2021;85-89;Male; 32477;NA
NA;2021;90-94;Male; 11024;NA
NA;2021;95-99;Male;  2051;NA
NA;2021;100+;Male;   178;NA
NA;2021;0-4;Female;151094;NA
NA;2021;5-9;Female;145996;NA
NA;2021;10-14;Female;163504;NA
NA;2021;15-19;Female;166351;NA
NA;2021;20-24;Female;182547;NA
NA;2021;25-29;Female;196996;NA
NA;2021;30-34;Female;182907;NA
NA;2021;35-39;Female;163263;NA
NA;2021;40-44;Female;173743;NA
NA;2021;45-49;Female;197259;NA
NA;2021;50-54;Female;197330;NA
NA;2021;55-59;Female;202673;NA
NA;2021;60-64;Female;176026;NA
NA;2021;65-69;Female;163852;NA
NA;2021;70-74;Female;162406;NA
NA;2021;75-79;Female;142076;NA
NA;2021;80-84;Female; 88329;NA
NA;2021;85-89;Female; 50931;NA
NA;2021;90-94;Female; 23783;NA
NA;2021;95-99;Female;  7469;NA
NA;2021;100+;Female;  1049;NA
NA;2021;0-4;Male;159616;NA
NA;2021;5-9;Male;153902;NA
NA;2021;10-14;Male;172489;NA
NA;2021;15-19;Male;174065;NA
NA;2021;20-24;Male;190440;NA
NA;2021;25-29;Male;205462;NA
NA;2021;30-34;Male;190728;NA
NA;2021;35-39;Male;167754;NA
NA;2021;40-44;Male;174967;NA
NA;2021;45-49;Male;196490;NA
NA;2021;50-54;Male;199625;NA
NA;2021;55-59;Male;203904;NA
NA;2021;60-64;Male;173413;NA
NA;2021;65-69;Male;156575;NA
NA;2021;70-74;Male;149499;NA
NA;2021;75-79;Male;125586;NA
NA;2021;80-84;Male; 69552;NA
NA;2021;85-89;Male; 33148;NA
NA;2021;90-94;Male; 11095;NA
NA;2021;95-99;Male;  2113;NA
NA;2021;100+;Male;   182;NA
NA;2021;0-4;Female;151323;NA
NA;2021;5-9;Female;146274;NA
NA;2021;10-14;Female;162964;NA
NA;2021;15-19;Female;167890;NA
NA;2021;20-24;Female;184753;NA
NA;2021;25-29;Female;197730;NA
NA;2021;30-34;Female;184079;NA
NA;2021;35-39;Female;163968;NA
NA;2021;40-44;Female;173248;NA
NA;2021;45-49;Female;196395;NA
NA;2021;50-54;Female;196321;NA
NA;2021;55-59;Female;204359;NA
NA;2021;60-64;Female;176438;NA
NA;2021;65-69;Female;164724;NA
NA;2021;70-74;Female;160743;NA
NA;2021;75-79;Female;144131;NA
NA;2021;80-84;Female; 89207;NA
NA;2021;85-89;Female; 51303;NA
NA;2021;90-94;Female; 23837;NA
NA;2021;95-99;Female;  7456;NA
NA;2021;100+;Female;  1059;NA
NA;2021;0-4;Male;159446;NA
NA;2021;5-9;Male;154555;NA
NA;2021;10-14;Male;171570;NA
NA;2021;15-19;Male;175586;NA
NA;2021;20-24;Male;192120;NA
NA;2021;25-29;Male;206435;NA
NA;2021;30-34;Male;192097;NA
NA;2021;35-39;Male;168867;NA
NA;2021;40-44;Male;174377;NA
NA;2021;45-49;Male;195796;NA
NA;2021;50-54;Male;198497;NA
NA;2021;55-59;Male;205910;NA
NA;2021;60-64;Male;173705;NA
NA;2021;65-69;Male;157367;NA
NA;2021;70-74;Male;147951;NA
NA;2021;75-79;Male;127384;NA
NA;2021;80-84;Male; 70423;NA
NA;2021;85-89;Male; 33599;NA
NA;2021;90-94;Male; 11210;NA
NA;2021;95-99;Male;  2131;NA
NA;2021;100+;Male;   184;NA
