"Hele landet";"I alt";"Kvinder";"4 år";31643;31191;30812;30506;29924;29721;29375;29138;29187;29009;29015;28756;28451;28277;28225;28400;28641;28550;28550;28756;29084;29431;29817;30341;30442;30427;30507;30202
"Hele landet";"I alt";"Kvinder";"5 år";31375;31614;31695;31781;31973;31513;31110;30802;30169;29894;29536;29251;29295;29148;29130;28854;28524;28345;28257;28451;28685;28613;28599;28792;29113;29480;29859;30377
"Hele landet";"I alt";"Kvinder";"6 år";32485;32343;32198;31867;31652;31937;32011;32081;32201;31666;31240;30932;30303;30031;29649;29366;29390;29186;29184;28868;28543;28372;28301;28479;28714;28652;28657;28829
"Hele landet";"I alt";"Kvinder";"7 år";32245;32453;32738;32860;32763;32649;32502;32160;31898;32114;32167;32213;32296;31740;31324;31000;30359;30085;29711;29406;29438;29202;29198;28913;28607;28435;28380;28556
"Hele landet";"I alt";"Kvinder";"8 år";32617;32547;32236;32318;32492;32722;32998;33141;32974;32859;32671;32281;31999;32208;32240;32293;32353;31794;31364;31037;30416;30138;29736;29461;29527;29287;29265;28976
"Hele landet";"I alt";"Kvinder";"9 år";32434;32301;32523;32761;32821;32806;32499;32578;32725;32908;33159;33271;33097;32980;32792;32400;32114;32295;32306;32326;32392;31826;31391;31105;30520;30256;29835;29536
"Hele landet";"I alt";"Kvinder";"10 år";32413;32440;32539;32557;32656;32565;32765;33001;33014;32958;32624;32674;32820;33018;33248;33377;33180;33083;32888;32474;32192;32341;32358;32389;32480;31944;31519;31206
"Hele landet";"I alt";"Kvinder";"11 år";32302;32625;32559;32520;32598;32637;32715;32770;32858;32725;32923;33125;33146;33062;32737;32778;32909;33093;33332;33458;33267;33161;32946;32513;32242;32427;32449;32480
"Hele landet";"I alt";"Kvinder";"12 år";31863;31645;31842;32125;32463;32842;32784;32711;32741;32741;32795;32862;32925;32834;33026;33233;33251;33153;32797;32847;32991;33188;33406;33541;33367;33248;33037;32601
"Hele landet";"I alt";"Kvinder";"13 år";32663;32422;32311;32300;32017;31811;31988;32313;32636;33001;32939;32840;32876;32841;32907;32967;33035;32898;33096;33312;33322;33223;32879;32931;33110;33298;33523;33634
"Hele landet";"I alt";"Kvinder";"14 år";33581;33461;33180;33029;32872;32630;32490;32468;32152;31931;32078;32467;32753;33127;33031;32974;32976;32916;32961;33054;33113;32985;33163;33427;33429;33327;32976;33043
"Hele landet";"I alt";"Kvinder";"15 år";33376;33531;33387;33473;33794;33664;33355;33293;33066;32807;32636;32710;32349;32093;32226;32700;32950;33295;33181;33152;33125;33067;33091;33263;33302;33137;33306;33641
"Hele landet";"I alt";"Kvinder";"16 år";33517;33545;33909;33857;33665;33834;33651;33818;34135;33943;33590;33533;33364;33099;32886;32976;32645;32375;32477;32873;33173;33532;33373;33373;33386;33302;33296;33514
"Hele landet";"I alt";"Kvinder";"17 år";34221;33971;33551;33563;33715;33811;34169;34076;33852;34098;33879;33964;34278;34095;33796;33591;33437;33196;33060;33063;32744;32481;32613;32936;33260;33648;33517;33487
"Hele landet";"I alt";"Kvinder";"18 år";34540;34481;34778;35312;34588;34280;33833;33977;34048;34065;34338;34393;34116;34371;34123;34251;34494;34255;33875;33894;33614;33351;33146;33254;32896;32607;32715;33295
"Hele landet";"I alt";"Kvinder";"19 år";36161;35564;35057;35090;35234;35246;35404;36055;35260;34964;34420;34610;34594;34652;34888;35080;34615;34898;34535;34843;34983;34784;34298;34262;34019;33741;33517;33953
"Hele landet";"I alt";"Kvinder";"20 år";37231;38224;37346;38620;37425;37080;36064;36873;36333;36740;36251;37630;36409;36301;35174;36254;35472;36025;35563;36521;35304;35708;35215;35300;35541;35244;34919;35237
"Hele landet";"I alt";"Kvinder";"21 år";36637;37124;37297;37764;38426;39293;38200;39194;38288;38203;37061;37306;37320;37587;37237;38225;37047;37329;36041;36589;36089;36143;36142;36079;35685;35916;35643;36274
"Hele landet";"I alt";"Kvinder";"22 år";37421;37587;37373;37851;37463;37555;37801;38504;39191;39713;39046;39676;38954;38384;37632;37732;37850;37899;37942;38575;37418;37040;36216;36380;36385;36276;36571;36986
"Hele landet";"I alt";"Kvinder";"23 år";36619;37041;36974;37996;38339;38409;38240;38644;38338;38296;38559;39192;39917;40336;39700;40322;39511;39023;38467;38239;38262;38079;38146;38645;37901;37371;36758;37135
"Hele landet";"I alt";"Kvinder";"24 år";36898;37047;37210;37404;37498;37994;37840;38709;39038;39087;39020;39314;39033;39003;39302;39628;40463;40890;40324;40677;39864;39216;38563;38296;38523;38361;38656;39121
"Hele landet";"I alt";"Kvinder";"25 år";35995;36556;36695;37182;37556;37698;38051;38049;38096;38513;38508;39130;39476;39565;39559;39686;39340;39373;39724;39766;40510;40948;40304;40483;39855;39178;38777;38583
"Hele landet";"I alt";"Kvinder";"26 år";34954;35104;35697;36355;36601;37137;37281;37683;37926;38074;38395;38367;38400;38790;38840;39385;39656;39747;39731;39746;39252;39132;39545;39532;40414;40853;40395;40590
"Hele landet";"I alt";"Kvinder";"27 år";33564;34143;34299;34900;35444;35673;36233;36824;37003;37487;37610;37920;38250;38381;38671;38598;38599;38863;38942;39420;39611;39590;39478;39494;39135;39058;39492;39626
"Hele landet";"I alt";"Kvinder";"28 år";33090;33396;33647;33886;33997;34611;34739;35333;35869;36016;36559;37121;37212;37688;37900;38186;38469;38540;38841;38675;38593;38766;38784;39226;39520;39565;39573;39645
"Hele landet";"I alt";"Kvinder";"29 år";32594;32805;32967;33222;33513;33789;34018;34191;34241;34883;35039;35521;36093;36240;36711;37251;37394;37866;38003;38277;38436;38472;38734;38472;38508;38724;38759;39286
"Hele landet";"I alt";"Kvinder";"30 år";31325;31357;31922;32504;32966;33200;33371;33519;33792;34071;34182;34400;34434;35051;35152;35643;36170;36241;36737;37297;37393;37833;37893;38114;38334;38394;38728;38478
"Hele landet";"I alt";"Kvinder";"31 år";30922;31122;31431;31570;31678;31712;32278;32846;33241;33426;33555;33694;33879;34130;34313;34487;34504;35116;35235;35682;36056;36141;36632;37226;37336;37712;37836;38110
"Hele landet";"I alt";"Kvinder";"32 år";31237;30934;30808;31023;31209;31443;31715;31853;31899;31908;32489;33027;33446;33648;33691;33807;34043;34232;34452;34520;34463;35043;35111;35527;36024;36118;36616;37259
"Hele landet";"I alt";"Kvinder";"33 år";31500;31921;31926;31653;31567;31255;31068;31324;31450;31703;31910;32009;32033;32007;32621;33183;33575;33733;33800;33898;34014;34223;34383;34443;34476;35067;35192;35646
"Hele landet";"I alt";"Kvinder";"34 år";33359;32368;32008;31964;31811;32243;32229;31944;31857;31519;31288;31520;31638;31861;32022;32104;32136;32162;32734;33232;33585;33668;33760;33881;34101;34336;34535;34586
"Hele landet";"I alt";"Kvinder";"35 år";33954;34155;33906;33895;33672;32674;32350;32220;32026;32507;32493;32153;32061;31686;31412;31620;31713;31893;32102;32191;32167;32190;32705;33266;33657;33763;33880;34059
"Hele landet";"I alt";"Kvinder";"36 år";34855;34796;34550;34214;34236;34450;34163;34131;33886;32896;32488;32378;32185;32663;32618;32284;32171;31781;31504;31682;31710;31867;32067;32183;32232;32280;32863;33367
"Hele landet";"I alt";"Kvinder";"37 år";34791;34595;35024;35234;35108;35032;34754;34395;34399;34584;34288;34270;34016;32998;32561;32435;32245;32719;32720;32310;32197;31755;31449;31647;31747;31963;32185;32356
"Hele landet";"I alt";"Kvinder";"38 år";35921;35389;35021;34833;34989;34787;35181;35446;35279;35162;34847;34522;34502;34655;34377;34344;34102;33087;32679;32534;32275;32745;32706;32322;32229;31788;31534;31752
"Hele landet";"I alt";"Kvinder";"39 år";39303;38803;38099;37267;36096;35570;35155;34987;35151;34924;35327;35561;35389;35275;34958;34611;34598;34752;34451;34383;34136;33129;32679;32585;32369;32816;32801;32434
"Hele landet";"I alt";"Kvinder";"40 år";38523;38689;39165;39266;39471;38986;38303;37430;36236;35695;35302;35046;35185;35013;35418;35629;35476;35379;35063;34657;34606;34774;34494;34455;34245;33227;32796;32702
"Hele landet";"I alt";"Kvinder";"41 år";38379;38471;38235;38521;38676;38887;39328;39384;39565;39053;38358;37521;36340;35790;35352;35167;35285;35070;35477;35714;35548;35422;35080;34646;34652;34854;34642;34596
"Hele landet";"I alt";"Kvinder";"42 år";40122;39792;39143;38799;38507;38590;38348;38630;38766;38989;39436;39487;39649;39148;38447;37584;36425;35893;35443;35219;35315;35114;35503;35750;35629;35518;35166;34770
"Hele landet";"I alt";"Kvinder";"43 år";39262;39839;40437;40434;40257;39927;39248;38929;38601;38700;38464;38740;38881;39105;39497;39562;39720;39196;38533;37654;36466;35909;35462;35262;35368;35189;35596;35838
"Hele landet";"I alt";"Kvinder";"44 år";37828;38087;38298;38841;39340;39926;40520;40580;40372;40018;39340;38967;38681;38780;38536;38787;38946;39139;39532;39585;39739;39200;38523;37722;36554;35985;35543;35342
"Hele landet";"I alt";"Kvinder";"45 år";37424;37284;37548;37838;37920;38189;38412;38912;39403;39984;40582;40651;40445;40069;39412;39019;38711;38813;38571;38843;38986;39200;39562;39629;39811;39301;38643;37792
"Hele landet";"I alt";"Kvinder";"46 år";38619;38045;37723;37617;37480;37325;37614;37907;37983;38237;38470;38958;39442;40031;40649;40697;40455;40096;39425;39055;38742;38820;38583;38880;39080;39297;39676;39694
"Hele landet";"I alt";"Kvinder";"47 år";41402;40734;40144;39341;38691;38117;37757;37650;37470;37373;37665;37961;38038;38284;38502;38981;39491;40057;40659;40688;40482;40133;39463;39092;38799;38892;38704;38983
"Hele landet";"I alt";"Kvinder";"48 år";44269;43986;43317;42439;41450;40770;40181;39383;38726;38120;37764;37675;37502;37393;37680;37973;38048;38310;38512;38991;39494;40066;40664;40721;40520;40197;39513;39152
"Hele landet";"I alt";"Kvinder";"49 år";42868;43270;43631;43916;44273;43989;43332;42463;41452;40780;40194;39379;38736;38158;37788;37721;37540;37410;37699;37983;38040;38282;38484;39017;39533;40097;40723;40774
"Hele landet";"I alt";"Kvinder";"50 år";41622;41749;42226;42606;42863;43255;43614;43905;44255;43982;43308;42447;41432;40759;40200;39377;38755;38161;37797;37687;37517;37405;37682;37965;38062;38326;38528;39031
"Hele landet";"I alt";"Kvinder";"51 år";40904;41230;41180;41407;41571;41713;42224;42611;42861;43235;43595;43838;44208;43924;43266;42431;41424;40768;40175;39359;38723;38135;37756;37658;37528;37402;37710;37964
"Hele landet";"I alt";"Kvinder";"52 år";38599;38893;39470;39998;40878;41190;41133;41361;41523;41656;42182;42561;42823;43186;43519;43785;44139;43839;43235;42377;41382;40730;40130;39332;38712;38130;37788;37669
"Hele landet";"I alt";"Kvinder";"53 år";37533;37970;38511;38737;38541;38839;39426;39946;40805;41121;41077;41284;41442;41580;42111;42494;42760;43129;43425;43685;44070;43792;43182;42357;41377;40724;40123;39336
"Hele landet";"I alt";"Kvinder";"54 år";37339;37352;37216;37291;37479;37915;38444;38663;38468;38782;39333;39888;40743;41065;41023;41241;41410;41520;42031;42428;42681;43056;43361;43630;44030;43777;43181;42321
"Hele landet";"I alt";"Kvinder";"55 år";35825;35972;36411;36798;37224;37240;37128;37215;37370;37814;38343;38570;38407;38705;39259;39785;40618;40955;40936;41135;41290;41430;41949;42345;42587;42972;43291;43608
"Hele landet";"I alt";"Kvinder";"56 år";35953;35866;35653;35945;35726;35879;36298;36710;37144;37136;37020;37104;37273;37703;38234;38474;38305;38592;39139;39663;40491;40834;40810;41039;41235;41370;41901;42264
"Hele landet";"I alt";"Kvinder";"57 år";35505;35728;35886;35631;35819;35730;35521;35825;35620;35779;36221;36616;37024;37024;36896;36963;37142;37605;38127;38356;38166;38455;39014;39543;40363;40750;40712;40964
"Hele landet";"I alt";"Kvinder";"58 år";35690;35508;35565;35379;35379;35604;35756;35512;35689;35605;35385;35699;35508;35647;36094;36487;36882;36894;36789;36873;37049;37488;38000;38238;38061;38325;38894;39422
"Hele landet";"I alt";"Kvinder";"59 år";34993;35172;35151;35518;35535;35337;35398;35206;35207;35433;35577;35357;35547;35476;35261;35549;35376;35496;35940;36319;36723;36736;36629;36718;36934;37378;37875;38101
"Hele landet";"I alt";"Kvinder";"60 år";34485;34486;34596;34599;34807;34973;34955;35334;35371;35198;35251;35044;35051;35273;35397;35190;35358;35332;35104;35399;35205;35334;35774;36159;36530;36532;36464;36573
"Hele landet";"I alt";"Kvinder";"61 år";34735;34473;34261;34248;34296;34297;34429;34391;34598;34772;34755;35153;35192;35025;35086;34859;34864;35068;35193;35008;35175;35122;34889;35220;35039;35180;35620;35983
"Hele landet";"I alt";"Kvinder";"62 år";33952;34209;34652;34880;34507;34302;34066;34054;34074;34070;34195;34202;34390;34560;34562;34937;34995;34805;34884;34659;34667;34873;34997;34785;34958;34926;34730;35089
"Hele landet";"I alt";"Kvinder";"63 år";33003;33012;32907;33220;33699;33964;34397;34620;34259;34046;33852;33835;33866;33849;33971;33962;34148;34337;34330;34724;34765;34566;34661;34436;34450;34663;34803;34583
"Hele landet";"I alt";"Kvinder";"64 år";34226;33864;33535;33032;32784;32771;32649;32965;33421;33678;34107;34340;34015;33802;33620;33587;33633;33629;33737;33726;33898;34122;34100;34472;34506;34326;34409;34210
"Hele landet";"I alt";"Kvinder";"65 år";33778;33874;33785;33901;33941;33607;33290;32777;32514;32508;32403;32720;33161;33421;33834;34057;33762;33551;33351;33336;33384;33384;33511;33515;33675;33868;33835;34208
"Hele landet";"I alt";"Kvinder";"66 år";35088;34493;34301;33821;33470;33579;33509;33625;33654;33288;32969;32505;32261;32218;32129;32423;32844;33122;33528;33754;33442;33227;33046;33037;33119;33142;33259;33250
"Hele landet";"I alt";"Kvinder";"67 år";36923;36249;35324;34732;34749;34157;33988;33522;33171;33267;33216;33284;33332;32974;32646;32173;31924;31887;31783;32090;32538;32796;33195;33437;33125;32913;32751;32745
"Hele landet";"I alt";"Kvinder";"68 år";37458;37522;37477;37140;36574;35876;34944;34360;34364;33784;33613;33195;32847;32948;32886;32954;32980;32602;32311;31814;31546;31555;31490;31773;32226;32468;32863;33107
"Hele landet";"I alt";"Kvinder";"69 år";35825;36267;36816;37007;37041;37073;37040;36726;36179;35496;34581;33967;34004;33446;33253;32827;32478;32601;32526;32610;32631;32231;31926;31448;31204;31211;31144;31414
"Hele landet";"I alt";"Kvinder";"70 år";33781;34301;34755;35076;35365;35813;36387;36553;36579;36605;36583;36288;35736;35049;34141;33532;33618;33084;32879;32469;32108;32220;32142;32223;32218;31833;31527;31087
"Hele landet";"I alt";"Kvinder";"71 år";30933;31817;32364;33000;33303;33811;34272;34616;34856;35302;35851;36026;36067;36096;36088;35782;35238;34597;33711;33112;33197;32649;32440;32030;31683;31823;31765;31789
"Hele landet";"I alt";"Kvinder";"72 år";28581;29116;29531;29893;30454;31326;31864;32486;32773;33313;33791;34075;34318;34765;35296;35486;35526;35541;35568;35312;34751;34166;33290;32657;32728;32165;31961;31574
"Hele landet";"I alt";"Kvinder";"73 år";25133;25790;26539;27377;28060;28627;29057;29406;29935;30775;31310;31942;32222;32747;33228;33515;33727;34166;34711;34895;34931;34953;35004;34756;34224;33640;32749;32158
"Hele landet";"I alt";"Kvinder";"74 år";24087;23813;24146;24451;24663;25282;26011;26828;27526;28118;28547;28891;29420;30224;30688;31342;31629;32167;32597;32872;33104;33528;34070;34281;34319;34340;34404;34135
"Hele landet";"I alt";"Kvinder";"75 år";22370;22826;22980;23308;23615;23314;23671;23962;24146;24755;25479;26270;26969;27515;27957;28267;28803;29574;30076;30708;30973;31526;31934;32179;32431;32862;33441;33626
"Hele landet";"I alt";"Kvinder";"76 år";21676;21570;21752;21867;21861;22336;22450;22778;23065;22785;23118;23386;23571;24128;24852;25652;26347;26919;27307;27622;28155;28914;29412;30019;30257;30841;31222;31475
"Hele landet";"I alt";"Kvinder";"77 år";20632;20985;20946;21025;21116;21001;21194;21306;21293;21778;21905;22204;22469;22183;22494;22760;22940;23498;24231;25034;25724;26218;26594;26925;27462;28177;28672;29255
"Hele landet";"I alt";"Kvinder";"78 år";18928;19098;19400;19647;19997;20347;20306;20385;20443;20336;20567;20727;20708;21143;21244;21528;21772;21535;21822;22098;22295;22898;23576;24361;24970;25488;25875;26168
"Hele landet";"I alt";"Kvinder";"79 år";17516;17614;17900;18089;18283;18447;18753;19006;19320;19630;19600;19659;19762;19674;19908;20077;20029;20462;20572;20852;21076;20882;21166;21463;21651;22201;22866;23607
"Hele landet";"I alt";"Kvinder";"80 år";16408;16510;16737;17030;16799;16961;17203;17361;17578;17765;18053;18302;18632;18901;18867;18929;19044;18971;19214;19373;19331;19722;19846;20095;20299;20144;20446;20691
"Hele landet";"I alt";"Kvinder";"81 år";15017;15156;15384;15265;15625;15730;16001;16315;16070;16185;16440;16619;16846;16986;17282;17498;17827;18168;18135;18170;18281;18195;18423;18589;18536;18927;19074;19306
"Hele landet";"I alt";"Kvinder";"82 år";14160;14032;14097;14229;14252;14377;14578;14490;14873;14992;15241;15524;15221;15364;15600;15788;16019;16174;16469;16718;17030;17361;17362;17391;17483;17378;17579;17739
"Hele landet";"I alt";"Kvinder";"83 år";13016;13153;13164;13246;13329;13243;13275;13411;13403;13508;13712;13672;14029;14136;14332;14571;14309;14478;14734;14925;15148;15321;15600;15855;16185;16528;16566;16556
"Hele landet";"I alt";"Kvinder";"84 år";12097;12178;12177;12299;12154;12270;12278;12350;12467;12380;12451;12513;12552;12682;12870;12826;13183;13291;13479;13675;13417;13581;13798;14003;14195;14351;14664;14915
"Hele landet";"I alt";"Kvinder";"85 år";11146;10985;11060;11049;11246;11316;11346;11440;11281;11398;11368;11458;11558;11446;11529;11640;11702;11820;11983;11962;12276;12380;12580;12780;12524;12690;12875;13055
"Hele landet";"I alt";"Kvinder";"86 år";10482;10388;10353;10379;10227;10107;10153;10172;10346;10397;10437;10508;10357;10440;10459;10488;10604;10542;10621;10685;10783;10913;11094;11066;11329;11388;11632;11809
"Hele landet";"I alt";"Kvinder";"87 år";9460;9529;9469;9404;9532;9435;9385;9381;9273;9161;9219;9255;9385;9452;9495;9587;9384;9483;9520;9574;9620;9614;9691;9764;9807;9949;10068;10025
"Hele landet";"I alt";"Kvinder";"88 år";8673;8571;8655;8677;8505;8620;8502;8473;8545;8456;8445;8455;8318;8171;8229;8278;8422;8462;8505;8564;8432;8536;8581;8652;8664;8622;8704;8769
"Hele landet";"I alt";"Kvinder";"89 år";7671;7645;7668;7727;7713;7591;7698;7729;7548;7637;7544;7511;7607;7487;7476;7433;7321;7249;7269;7340;7462;7507;7547;7635;7524;7629;7652;7645
"Hele landet";"I alt";"Kvinder";"90 år";6757;6727;6746;6758;6723;6693;6704;6754;6733;6638;6726;6709;6568;6554;6479;6496;6591;6551;6523;6501;6364;6295;6346;6425;6552;6584;6610;6701
"Hele landet";"I alt";"Kvinder";"91 år";5734;5749;5725;5664;5749;5774;5798;5824;5750;5641;5646;5765;5781;5668;5710;5676;5555;5586;5549;5571;5671;5629;5609;5572;5444;5410;5457;5502
"Hele landet";"I alt";"Kvinder";"92 år";4492;4534;4633;4757;4828;4843;4838;4757;4867;4879;4899;4888;4817;4781;4776;4839;4829;4783;4797;4790;4667;4670;4651;4681;4765;4776;4777;4676
"Hele landet";"I alt";"Kvinder";"93 år";4017;3899;3858;3808;3619;3660;3794;3920;4001;3969;3947;3914;3997;3969;3994;3972;3944;3926;3963;4020;4001;3973;3936;3923;3828;3800;3817;3872
"Hele landet";"I alt";"Kvinder";"94 år";3252;3152;3168;3171;3172;3077;3024;3040;2874;2934;3025;3102;3148;3149;3168;3108;3184;3187;3187;3214;3189;3182;3209;3236;3216;3157;3122;3086
"Hele landet";"I alt";"Kvinder";"95 år";2133;2303;2446;2537;2538;2461;2482;2468;2489;2403;2360;2368;2241;2240;2331;2401;2435;2451;2478;2450;2489;2486;2502;2522;2495;2528;2504;2499
"Hele landet";"I alt";"Kvinder";"96 år";1600;1591;1524;1530;1615;1760;1842;1943;1925;1840;1871;1877;1876;1790;1748;1759;1678;1721;1758;1785;1817;1868;1936;1876;1931;1920;1908;1938
"Hele landet";"I alt";"Kvinder";"97 år";1168;1142;1129;1179;1196;1189;1129;1126;1193;1310;1379;1411;1402;1354;1358;1348;1357;1302;1280;1308;1252;1319;1341;1374;1385;1386;1429;1385
"Hele landet";"I alt";"Kvinder";"98 år";896;864;878;853;834;822;827;856;862;856;820;825;896;942;973;998;984;984;974;956;964;947;927;931;898;958;986;1004
"Hele landet";"I alt";"Kvinder";"99 år";558;575;583;625;622;607;615;584;565;557;574;594;583;562;551;566;614;644;669;692;683;656;648;657;682;662;642;630
"Hele landet";"I alt";"Kvinder";"100 år";353;338;342;345;370;400;408;425;427;402;389;369;375;376;373;388;381;372;362;370;404;433;457;471;450;452;451;458
"Hele landet";"I alt";"Kvinder";"101 år";209;230;223;225;217;218;218;226;246;259;260;263;256;245;242;212;223;234;236;241;240;251;231;228;250;271;287;295
"Hele landet";"I alt";"Kvinder";"102 år";153;157;148;138;135;140;140;134;133;130;121;132;142;145;153;162;151;138;129;119;121;129;144;148;141;143;141;131
"Hele landet";"I alt";"Kvinder";"103 år";71;68;70;84;96;90;81;77;71;74;83;87;76;81;72;76;85;89;94;98;93;75;72;68;75;78;82;87
"Hele landet";"I alt";"Kvinder";"104 år";42;43;42;36;44;39;42;42;50;57;46;41;42;43;53;55;45;45;42;45;50;59;60;55;55;49;38;35
"Hele landet";"I alt";"Kvinder";"105 år";19;20;23;22;19;26;24;24;27;19;21;21;31;26;24;25;26;27;32;34;27;22;18;23;25;27;31;31
"Hele landet";"I alt";"Kvinder";"106 år";12;8;8;9;14;8;12;14;13;18;11;4;4;7;10;14;18;16;13;12;15;15;17;16;12;13;9;13
"Hele landet";"I alt";"Kvinder";"107 år";1;7;9;9;8;5;4;4;5;3;9;11;9;7;3;1;2;2;3;4;6;11;8;8;8;7;6;4
"Hele landet";"I alt";"Kvinder";"108 år";3;0;0;0;0;2;4;4;3;4;2;1;2;2;4;5;5;5;2;0;0;0;1;2;4;4;3;3
"Hele landet";"I alt";"Kvinder";"109 år";1;3;3;3;2;0;0;0;0;0;2;3;2;2;1;1;2;1;2;4;1;1;1;0;0;0;0;1
"Hele landet";"I alt";"Kvinder";"110 år";1;0;0;0;1;2;1;1;1;0;0;0;0;0;1;2;2;2;0;0;0;0;0;1;1;1;1;0
"Hele landet";"I alt";"Kvinder";"111 år";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1
"Hele landet";"I alt";"Kvinder";"112 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"Hele landet";"I alt";"Kvinder";"113 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"114 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"115 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"116 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"117 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"118 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"119 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"120 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"121 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"122 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"123 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"124 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hele landet";"I alt";"Kvinder";"125 år";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
