"I alt";"2019M04D27";0
"I alt";"2019M04D28";1
"I alt";"2019M04D29";2
"I alt";"2019M04D30";1
"I alt";"2019M05D01";2
"I alt";"2019M05D02";2
"I alt";"2019M05D03";1
"I alt";"2019M05D04";0
"I alt";"2019M05D05";0
"I alt";"2019M05D06";0
"I alt";"2019M05D07";0
"I alt";"2019M05D08";0
"I alt";"2019M05D09";0
"I alt";"2019M05D10";0
"I alt";"2019M05D11";0
"I alt";"2019M05D12";1
"I alt";"2019M05D13";2
"I alt";"2019M05D14";0
"I alt";"2019M05D15";1
"I alt";"2019M05D16";1
"I alt";"2019M05D17";2
"I alt";"2019M05D18";0
"I alt";"2019M05D19";0
"I alt";"2019M05D20";0
"I alt";"2019M05D21";0
"I alt";"2019M05D22";1
"I alt";"2019M05D23";0
"I alt";"2019M05D24";1
"I alt";"2019M05D25";0
"I alt";"2019M05D26";1
"I alt";"2019M05D27";3
"I alt";"2019M05D28";0
"I alt";"2019M05D29";2
"I alt";"2019M05D30";0
"I alt";"2019M05D31";0
"I alt";"2019M06D01";0
"I alt";"2019M06D02";0
"I alt";"2019M06D03";0
"I alt";"2019M06D04";0
"I alt";"2019M06D05";1
"I alt";"2019M06D06";0
"I alt";"2019M06D07";1
"I alt";"2019M06D08";1
"I alt";"2019M06D09";1
"I alt";"2019M06D10";2
"I alt";"2019M06D11";0
"I alt";"2019M06D12";0
"I alt";"2019M06D13";1
"I alt";"2019M06D14";0
"I alt";"2019M06D15";0
"I alt";"2019M06D16";0
"I alt";"2019M06D17";0
"I alt";"2019M06D18";0
"I alt";"2019M06D19";0
"I alt";"2019M06D20";1
"I alt";"2019M06D21";0
"I alt";"2019M06D22";0
"I alt";"2019M06D23";0
"I alt";"2019M06D24";0
"I alt";"2019M06D25";0
"I alt";"2019M06D26";0
"I alt";"2019M06D27";4
"I alt";"2019M06D28";1
"I alt";"2019M06D29";0
"I alt";"2019M06D30";2
"I alt";"2019M07D01";0
"I alt";"2019M07D02";3
"I alt";"2019M07D03";1
"I alt";"2019M07D04";0
"I alt";"2019M07D05";0
"I alt";"2019M07D06";0
"I alt";"2019M07D07";1
"I alt";"2019M07D08";3
"I alt";"2019M07D09";1
"I alt";"2019M07D10";2
"I alt";"2019M07D11";1
"I alt";"2019M07D12";0
"I alt";"2019M07D13";0
"I alt";"2019M07D14";0
"I alt";"2019M07D15";1
"I alt";"2019M07D16";0
"I alt";"2019M07D17";0
"I alt";"2019M07D18";0
"I alt";"2019M07D19";2
"I alt";"2019M07D20";0
"I alt";"2019M07D21";1
"I alt";"2019M07D22";0
"I alt";"2019M07D23";0
"I alt";"2019M07D24";0
"I alt";"2019M07D25";1
"I alt";"2019M07D26";3
"I alt";"2019M07D27";0
"I alt";"2019M07D28";0
"I alt";"2019M07D29";1
"I alt";"2019M07D30";1
"I alt";"2019M07D31";3
"I alt";"2019M08D01";1
"I alt";"2019M08D02";1
"I alt";"2019M08D03";3
"I alt";"2019M08D04";0
"I alt";"2019M08D05";2
"I alt";"2019M08D06";1
"I alt";"2019M08D07";1
"I alt";"2019M08D08";3
"I alt";"2019M08D09";0
"I alt";"2019M08D10";0
"I alt";"2019M08D11";1
"I alt";"2019M08D12";1
"I alt";"2019M08D13";0
"I alt";"2019M08D14";0
"I alt";"2019M08D15";0
"I alt";"2019M08D16";1
"I alt";"2019M08D17";2
"I alt";"2019M08D18";0
"I alt";"2019M08D19";1
"I alt";"2019M08D20";0
"I alt";"2019M08D21";0
"I alt";"2019M08D22";0
"I alt";"2019M08D23";2
"I alt";"2019M08D24";1
"I alt";"2019M08D25";0
"I alt";"2019M08D26";0
"I alt";"2019M08D27";0
"I alt";"2019M08D28";0
"I alt";"2019M08D29";1
"I alt";"2019M08D30";1
"I alt";"2019M08D31";0
"I alt";"2019M09D01";1
"I alt";"2019M09D02";0
"I alt";"2019M09D03";1
"I alt";"2019M09D04";1
"I alt";"2019M09D05";0
"I alt";"2019M09D06";1
"I alt";"2019M09D07";1
"I alt";"2019M09D08";0
"I alt";"2019M09D09";0
"I alt";"2019M09D10";0
"I alt";"2019M09D11";0
"I alt";"2019M09D12";1
"I alt";"2019M09D13";1
"I alt";"2019M09D14";2
"I alt";"2019M09D15";0
"I alt";"2019M09D16";0
"I alt";"2019M09D17";1
"I alt";"2019M09D18";0
"I alt";"2019M09D19";0
"I alt";"2019M09D20";2
"I alt";"2019M09D21";0
"I alt";"2019M09D22";2
"I alt";"2019M09D23";0
"I alt";"2019M09D24";0
"I alt";"2019M09D25";0
"I alt";"2019M09D26";1
"I alt";"2019M09D27";0
"I alt";"2019M09D28";1
"I alt";"2019M09D29";0
"I alt";"2019M09D30";0
"I alt";"2019M10D01";0
"I alt";"2019M10D02";0
"I alt";"2019M10D03";0
"I alt";"2019M10D04";0
"I alt";"2019M10D05";0
"I alt";"2019M10D06";0
"I alt";"2019M10D07";1
"I alt";"2019M10D08";0
"I alt";"2019M10D09";1
"I alt";"2019M10D10";1
"I alt";"2019M10D11";1
"I alt";"2019M10D12";0
"I alt";"2019M10D13";1
"I alt";"2019M10D14";1
"I alt";"2019M10D15";0
"I alt";"2019M10D16";1
"I alt";"2019M10D17";2
"I alt";"2019M10D18";3
"I alt";"2019M10D19";0
"I alt";"2019M10D20";1
"I alt";"2019M10D21";1
"I alt";"2019M10D22";1
"I alt";"2019M10D23";1
"I alt";"2019M10D24";0
"I alt";"2019M10D25";1
"I alt";"2019M10D26";1
"I alt";"2019M10D27";1
"I alt";"2019M10D28";0
"I alt";"2019M10D29";1
"I alt";"2019M10D30";1
"I alt";"2019M10D31";0
"I alt";"2019M11D01";1
"I alt";"2019M11D02";0
"I alt";"2019M11D03";0
"I alt";"2019M11D04";1
"I alt";"2019M11D05";0
"I alt";"2019M11D06";0
"I alt";"2019M11D07";0
"I alt";"2019M11D08";1
"I alt";"2019M11D09";0
"I alt";"2019M11D10";1
"I alt";"2019M11D11";2
"I alt";"2019M11D12";0
"I alt";"2019M11D13";1
"I alt";"2019M11D14";1
"I alt";"2019M11D15";2
"I alt";"2019M11D16";0
"I alt";"2019M11D17";0
"I alt";"2019M11D18";0
"I alt";"2019M11D19";0
"I alt";"2019M11D20";2
"I alt";"2019M11D21";0
"I alt";"2019M11D22";1
"I alt";"2019M11D23";0
"I alt";"2019M11D24";2
"I alt";"2019M11D25";0
"I alt";"2019M11D26";2
"I alt";"2019M11D27";0
"I alt";"2019M11D28";0
"I alt";"2019M11D29";1
"I alt";"2019M11D30";0
"I alt";"2019M12D01";1
"I alt";"2019M12D02";0
"I alt";"2019M12D03";2
"I alt";"2019M12D04";0
"I alt";"2019M12D05";2
"I alt";"2019M12D06";0
"I alt";"2019M12D07";1
"I alt";"2019M12D08";0
"I alt";"2019M12D09";0
"I alt";"2019M12D10";1
"I alt";"2019M12D11";0
"I alt";"2019M12D12";0
"I alt";"2019M12D13";0
"I alt";"2019M12D14";0
"I alt";"2019M12D15";0
"I alt";"2019M12D16";0
"I alt";"2019M12D17";0
"I alt";"2019M12D18";0
"I alt";"2019M12D19";1
"I alt";"2019M12D20";0
"I alt";"2019M12D21";0
"I alt";"2019M12D22";1
"I alt";"2019M12D23";0
"I alt";"2019M12D24";0
"I alt";"2019M12D25";2
"I alt";"2019M12D26";0
"I alt";"2019M12D27";1
"I alt";"2019M12D28";2
"I alt";"2019M12D29";0
"I alt";"2019M12D30";1
"I alt";"2019M12D31";0
"I alt";"2020M01D01";0
"I alt";"2020M01D02";1
"I alt";"2020M01D03";1
"I alt";"2020M01D04";0
"I alt";"2020M01D05";1
"I alt";"2020M01D06";0
"I alt";"2020M01D07";0
"I alt";"2020M01D08";0
"I alt";"2020M01D09";1
"I alt";"2020M01D10";0
"I alt";"2020M01D11";0
"I alt";"2020M01D12";0
"I alt";"2020M01D13";1
"I alt";"2020M01D14";0
"I alt";"2020M01D15";0
"I alt";"2020M01D16";0
"I alt";"2020M01D17";1
"I alt";"2020M01D18";1
"I alt";"2020M01D19";0
"I alt";"2020M01D20";1
"I alt";"2020M01D21";2
"I alt";"2020M01D22";2
"I alt";"2020M01D23";1
"I alt";"2020M01D24";3
"I alt";"2020M01D25";1
"I alt";"2020M01D26";0
"I alt";"2020M01D27";2
"I alt";"2020M01D28";3
"I alt";"2020M01D29";1
"I alt";"2020M01D30";2
"I alt";"2020M01D31";1
"I alt";"2020M02D01";2
"I alt";"2020M02D02";1
"I alt";"2020M02D03";1
"I alt";"2020M02D04";0
"I alt";"2020M02D05";0
"I alt";"2020M02D06";1
"I alt";"2020M02D07";0
"I alt";"2020M02D08";0
"I alt";"2020M02D09";1
"I alt";"2020M02D10";1
"I alt";"2020M02D11";0
"I alt";"2020M02D12";0
"I alt";"2020M02D13";0
"I alt";"2020M02D14";1
"I alt";"2020M02D15";1
"I alt";"2020M02D16";0
"I alt";"2020M02D17";0
"I alt";"2020M02D18";0
"I alt";"2020M02D19";0
"I alt";"2020M02D20";0
"I alt";"2020M02D21";0
"I alt";"2020M02D22";0
"I alt";"2020M02D23";0
"I alt";"2020M02D24";0
"I alt";"2020M02D25";0
"I alt";"2020M02D26";1
"I alt";"2020M02D27";2
"I alt";"2020M02D28";0
"I alt";"2020M02D29";1
"I alt";"2020M03D01";1
"I alt";"2020M03D02";0
"I alt";"2020M03D03";0
"I alt";"2020M03D04";0
"I alt";"2020M03D05";2
"I alt";"2020M03D06";0
"I alt";"2020M03D07";0
"I alt";"2020M03D08";0
"I alt";"2020M03D09";1
"I alt";"2020M03D10";0
"I alt";"2020M03D11";0
"I alt";"2020M03D12";0
"I alt";"2020M03D13";2
"I alt";"2020M03D14";0
"I alt";"2020M03D15";1
"I alt";"2020M03D16";0
"I alt";"2020M03D17";0
"I alt";"2020M03D18";0
"I alt";"2020M03D19";0
"I alt";"2020M03D20";1
"I alt";"2020M03D21";1
"I alt";"2020M03D22";0
"I alt";"2020M03D23";1
"I alt";"2020M03D24";0
"I alt";"2020M03D25";0
"I alt";"2020M03D26";1
"I alt";"2020M03D27";0
"I alt";"2020M03D28";0
"I alt";"2020M03D29";0
"I alt";"2020M03D30";2
"I alt";"2020M03D31";0
"I alt";"2020M04D01";1
"I alt";"2020M04D02";0
"I alt";"2020M04D03";0
"I alt";"2020M04D04";0
"I alt";"2020M04D05";0
"I alt";"2020M04D06";0
"I alt";"2020M04D07";0
"I alt";"2020M04D08";1
"I alt";"2020M04D09";0
"I alt";"2020M04D10";0
"I alt";"2020M04D11";1
"I alt";"2020M04D12";0
"I alt";"2020M04D13";1
"I alt";"2020M04D14";1
"I alt";"2020M04D15";1
"I alt";"2020M04D16";0
"I alt";"2020M04D17";0
"I alt";"2020M04D18";3
"I alt";"2020M04D19";0
"I alt";"2020M04D20";1
"I alt";"2020M04D21";1
"I alt";"2020M04D22";0
"I alt";"2020M04D23";1
"I alt";"2020M04D24";1
"I alt";"2020M04D25";0
"I alt";"2020M04D26";2
"I alt";"2020M04D27";0
"I alt";"2020M04D28";0
"I alt";"2020M04D29";0
"I alt";"2020M04D30";1
"I alt";"2020M05D01";1
"I alt";"2020M05D02";2
"I alt";"2020M05D03";2
"I alt";"2020M05D04";1
"I alt";"2020M05D05";0
"I alt";"2020M05D06";0
"I alt";"2020M05D07";1
"I alt";"2020M05D08";0
"I alt";"2020M05D09";2
"I alt";"2020M05D10";2
"I alt";"2020M05D11";0
"I alt";"2020M05D12";0
"I alt";"2020M05D13";0
"I alt";"2020M05D14";3
"I alt";"2020M05D15";0
"I alt";"2020M05D16";0
"I alt";"2020M05D17";0
"I alt";"2020M05D18";0
"I alt";"2020M05D19";0
"I alt";"2020M05D20";0
"I alt";"2020M05D21";2
"I alt";"2020M05D22";0
"I alt";"2020M05D23";1
"I alt";"2020M05D24";0
"I alt";"2020M05D25";0
"I alt";"2020M05D26";0
"I alt";"2020M05D27";0
"I alt";"2020M05D28";2
"I alt";"2020M05D29";1
"I alt";"2020M05D30";1
"I alt";"2020M05D31";0
"I alt";"2020M06D01";0
"I alt";"2020M06D02";1
"I alt";"2020M06D03";0
"I alt";"2020M06D04";0
"I alt";"2020M06D05";0
"I alt";"2020M06D06";1
"I alt";"2020M06D07";2
"I alt";"2020M06D08";2
"I alt";"2020M06D09";0
"I alt";"2020M06D10";1
"I alt";"2020M06D11";2
"I alt";"2020M06D12";0
"I alt";"2020M06D13";0
"I alt";"2020M06D14";2
"I alt";"2020M06D15";3
"I alt";"2020M06D16";1
"I alt";"2020M06D17";0
"I alt";"2020M06D18";0
"I alt";"2020M06D19";0
"I alt";"2020M06D20";0
"I alt";"2020M06D21";0
"I alt";"2020M06D22";3
"I alt";"2020M06D23";0
"I alt";"2020M06D24";2
"I alt";"2020M06D25";3
"I alt";"2020M06D26";0
"I alt";"2020M06D27";1
"I alt";"2020M06D28";1
"I alt";"2020M06D29";1
"I alt";"2020M06D30";1
"I alt";"2020M07D01";1
"I alt";"2020M07D02";0
"I alt";"2020M07D03";1
"I alt";"2020M07D04";2
"I alt";"2020M07D05";1
"I alt";"2020M07D06";0
"I alt";"2020M07D07";1
"I alt";"2020M07D08";2
"I alt";"2020M07D09";0
"I alt";"2020M07D10";0
"I alt";"2020M07D11";0
"I alt";"2020M07D12";0
"I alt";"2020M07D13";1
"I alt";"2020M07D14";1
"I alt";"2020M07D15";1
"I alt";"2020M07D16";1
"I alt";"2020M07D17";0
"I alt";"2020M07D18";0
"I alt";"2020M07D19";0
"I alt";"2020M07D20";0
"I alt";"2020M07D21";2
"I alt";"2020M07D22";1
"I alt";"2020M07D23";0
"I alt";"2020M07D24";0
"I alt";"2020M07D25";2
"I alt";"2020M07D26";1
"I alt";"2020M07D27";0
"I alt";"2020M07D28";1
"I alt";"2020M07D29";0
"I alt";"2020M07D30";0
"I alt";"2020M07D31";0
"I alt";"2020M08D01";0
"I alt";"2020M08D02";0
"I alt";"2020M08D03";0
"I alt";"2020M08D04";1
"I alt";"2020M08D05";0
"I alt";"2020M08D06";1
"I alt";"2020M08D07";1
"I alt";"2020M08D08";1
"I alt";"2020M08D09";0
"I alt";"2020M08D10";1
"I alt";"2020M08D11";1
"I alt";"2020M08D12";0
"I alt";"2020M08D13";2
"I alt";"2020M08D14";0
"I alt";"2020M08D15";0
"I alt";"2020M08D16";0
"I alt";"2020M08D17";0
"I alt";"2020M08D18";2
"I alt";"2020M08D19";1
"I alt";"2020M08D20";0
"I alt";"2020M08D21";2
"I alt";"2020M08D22";1
"I alt";"2020M08D23";1
"I alt";"2020M08D24";0
"I alt";"2020M08D25";1
"I alt";"2020M08D26";1
"I alt";"2020M08D27";1
"I alt";"2020M08D28";1
"I alt";"2020M08D29";0
"I alt";"2020M08D30";1
"I alt";"2020M08D31";0
"I alt";"2020M09D01";0
"I alt";"2020M09D02";0
"I alt";"2020M09D03";0
"I alt";"2020M09D04";0
"I alt";"2020M09D05";1
"I alt";"2020M09D06";0
"I alt";"2020M09D07";0
"I alt";"2020M09D08";0
"I alt";"2020M09D09";0
"I alt";"2020M09D10";1
"I alt";"2020M09D11";2
"I alt";"2020M09D12";0
"I alt";"2020M09D13";0
"I alt";"2020M09D14";0
"I alt";"2020M09D15";3
"I alt";"2020M09D16";1
"I alt";"2020M09D17";2
"I alt";"2020M09D18";0
"I alt";"2020M09D19";0
"I alt";"2020M09D20";1
"I alt";"2020M09D21";0
"I alt";"2020M09D22";0
"I alt";"2020M09D23";1
"I alt";"2020M09D24";0
"I alt";"2020M09D25";0
"I alt";"2020M09D26";0
"I alt";"2020M09D27";0
"I alt";"2020M09D28";0
"I alt";"2020M09D29";0
"I alt";"2020M09D30";0
"I alt";"2020M10D01";1
"I alt";"2020M10D02";2
"I alt";"2020M10D03";0
"I alt";"2020M10D04";0
"I alt";"2020M10D05";1
"I alt";"2020M10D06";1
"I alt";"2020M10D07";0
"I alt";"2020M10D08";0
"I alt";"2020M10D09";2
"I alt";"2020M10D10";0
"I alt";"2020M10D11";0
"I alt";"2020M10D12";1
"I alt";"2020M10D13";1
"I alt";"2020M10D14";1
"I alt";"2020M10D15";0
"I alt";"2020M10D16";0
"I alt";"2020M10D17";1
"I alt";"2020M10D18";0
"I alt";"2020M10D19";0
"I alt";"2020M10D20";2
"I alt";"2020M10D21";0
"I alt";"2020M10D22";0
"I alt";"2020M10D23";1
"I alt";"2020M10D24";0
"I alt";"2020M10D25";2
"I alt";"2020M10D26";0
"I alt";"2020M10D27";0
"I alt";"2020M10D28";0
"I alt";"2020M10D29";0
"I alt";"2020M10D30";1
"I alt";"2020M10D31";0
"I alt";"2020M11D01";2
"I alt";"2020M11D02";3
"I alt";"2020M11D03";3
"I alt";"2020M11D04";0
"I alt";"2020M11D05";1
"I alt";"2020M11D06";1
"I alt";"2020M11D07";0
"I alt";"2020M11D08";0
"I alt";"2020M11D09";0
"I alt";"2020M11D10";0
"I alt";"2020M11D11";1
"I alt";"2020M11D12";1
"I alt";"2020M11D13";0
"I alt";"2020M11D14";0
"I alt";"2020M11D15";3
"I alt";"2020M11D16";1
"I alt";"2020M11D17";0
"I alt";"2020M11D18";1
"I alt";"2020M11D19";1
"I alt";"2020M11D20";0
"I alt";"2020M11D21";0
"I alt";"2020M11D22";1
"I alt";"2020M11D23";0
"I alt";"2020M11D24";0
"I alt";"2020M11D25";0
"I alt";"2020M11D26";0
"I alt";"2020M11D27";0
"I alt";"2020M11D28";0
"I alt";"2020M11D29";0
"I alt";"2020M11D30";0
"I alt";"2020M12D01";1
"I alt";"2020M12D02";0
"I alt";"2020M12D03";1
"I alt";"2020M12D04";1
"I alt";"2020M12D05";0
"I alt";"2020M12D06";0
"I alt";"2020M12D07";0
"I alt";"2020M12D08";0
"I alt";"2020M12D09";1
"I alt";"2020M12D10";0
"I alt";"2020M12D11";0
"I alt";"2020M12D12";1
"I alt";"2020M12D13";0
"I alt";"2020M12D14";1
"I alt";"2020M12D15";1
"I alt";"2020M12D16";2
"I alt";"2020M12D17";0
"I alt";"2020M12D18";0
"I alt";"2020M12D19";0
"I alt";"2020M12D20";1
"I alt";"2020M12D21";0
"I alt";"2020M12D22";1
"I alt";"2020M12D23";0
"I alt";"2020M12D24";1
"I alt";"2020M12D25";0
"I alt";"2020M12D26";0
"I alt";"2020M12D27";0
"I alt";"2020M12D28";0
"I alt";"2020M12D29";0
"I alt";"2020M12D30";0
"I alt";"2020M12D31";0
"I alt";"2021M01D01";1
"I alt";"2021M01D02";0
"I alt";"2021M01D03";0
"I alt";"2021M01D04";0
"I alt";"2021M01D05";1
"I alt";"2021M01D06";2
"I alt";"2021M01D07";2
"I alt";"2021M01D08";1
"I alt";"2021M01D09";0
"I alt";"2021M01D10";0
"I alt";"2021M01D11";0
"I alt";"2021M01D12";0
"I alt";"2021M01D13";1
"I alt";"2021M01D14";2
"I alt";"2021M01D15";0
"I alt";"2021M01D16";0
"I alt";"2021M01D17";1
"I alt";"2021M01D18";1
"I alt";"2021M01D19";0
"I alt";"2021M01D20";0
"I alt";"2021M01D21";0
"I alt";"2021M01D22";1
"I alt";"2021M01D23";1
"I alt";"2021M01D24";0
"I alt";"2021M01D25";0
"I alt";"2021M01D26";0
"I alt";"2021M01D27";1
"I alt";"2021M01D28";0
"I alt";"2021M01D29";1
"I alt";"2021M01D30";1
"I alt";"2021M01D31";0
"I alt";"2021M02D01";2
"I alt";"2021M02D02";0
"I alt";"2021M02D03";4
"I alt";"2021M02D04";0
"I alt";"2021M02D05";0
"I alt";"2021M02D06";3
"I alt";"2021M02D07";1
"I alt";"2021M02D08";2
"I alt";"2021M02D09";0
"I alt";"2021M02D10";1
"I alt";"2021M02D11";1
"I alt";"2021M02D12";0
"I alt";"2021M02D13";0
"I alt";"2021M02D14";0
"I alt";"2021M02D15";0
"I alt";"2021M02D16";0
"I alt";"2021M02D17";2
"I alt";"2021M02D18";1
"I alt";"2021M02D19";0
"I alt";"2021M02D20";0
"I alt";"2021M02D21";0
"I alt";"2021M02D22";0
"I alt";"2021M02D23";0
"I alt";"2021M02D24";0
"I alt";"2021M02D25";0
"I alt";"2021M02D26";0
"I alt";"2021M02D27";0
"I alt";"2021M02D28";0
"I alt";"2021M03D01";1
"I alt";"2021M03D02";2
"I alt";"2021M03D03";1
"I alt";"2021M03D04";1
"I alt";"2021M03D05";1
"I alt";"2021M03D06";1
"I alt";"2021M03D07";3
"I alt";"2021M03D08";1
"I alt";"2021M03D09";1
"I alt";"2021M03D10";2
"I alt";"2021M03D11";1
"I alt";"2021M03D12";0
"I alt";"2021M03D13";0
"I alt";"2021M03D14";0
"I alt";"2021M03D15";1
"I alt";"2021M03D16";1
"I alt";"2021M03D17";1
"I alt";"2021M03D18";0
"I alt";"2021M03D19";1
"I alt";"2021M03D20";2
"I alt";"2021M03D21";0
"I alt";"2021M03D22";0
"I alt";"2021M03D23";1
"I alt";"2021M03D24";1
"I alt";"2021M03D25";1
"I alt";"2021M03D26";1
"I alt";"2021M03D27";1
"I alt";"2021M03D28";0
"I alt";"2021M03D29";0
"I alt";"2021M03D30";0
"I alt";"2021M03D31";1
"I alt";"2021M04D01";0
"I alt";"2021M04D02";2
"I alt";"2021M04D03";0
"I alt";"2021M04D04";1
"I alt";"2021M04D05";1
"I alt";"2021M04D06";0
"I alt";"2021M04D07";2
"I alt";"2021M04D08";0
"I alt";"2021M04D09";1
"I alt";"2021M04D10";0
"I alt";"2021M04D11";1
"I alt";"2021M04D12";1
"I alt";"2021M04D13";1
"I alt";"2021M04D14";1
"I alt";"2021M04D15";0
"I alt";"2021M04D16";0
"I alt";"2021M04D17";2
"I alt";"2021M04D18";0
"I alt";"2021M04D19";2
"I alt";"2021M04D20";0
"I alt";"2021M04D21";0
"I alt";"2021M04D22";0
"I alt";"2021M04D23";3
"I alt";"2021M04D24";0
"I alt";"2021M04D25";0
"I alt";"2021M04D26";1
"I alt";"2021M04D27";0
"I alt";"2021M04D28";0
"I alt";"2021M04D29";0
"I alt";"2021M04D30";1
"I alt";"2021M05D01";0
"I alt";"2021M05D02";0
"I alt";"2021M05D03";1
"I alt";"2021M05D04";0
"I alt";"2021M05D05";1
"I alt";"2021M05D06";1
"I alt";"2021M05D07";0
"I alt";"2021M05D08";0
"I alt";"2021M05D09";0
"I alt";"2021M05D10";1
"I alt";"2021M05D11";1
"I alt";"2021M05D12";1
"I alt";"2021M05D13";2
"I alt";"2021M05D14";0
"I alt";"2021M05D15";1
"I alt";"2021M05D16";0
"I alt";"2021M05D17";1
"I alt";"2021M05D18";3
"I alt";"2021M05D19";0
"I alt";"2021M05D20";0
"I alt";"2021M05D21";1
"I alt";"2021M05D22";2
"I alt";"2021M05D23";1
"I alt";"2021M05D24";1
"I alt";"2021M05D25";0
"I alt";"2021M05D26";0
"I alt";"2021M05D27";0
"I alt";"2021M05D28";0
"I alt";"2021M05D29";0
"I alt";"2021M05D30";1
"I alt";"2021M05D31";0
"I alt";"2021M06D01";0
"I alt";"2021M06D02";0
"I alt";"2021M06D03";0
"I alt";"2021M06D04";1
"I alt";"2021M06D05";0
"I alt";"2021M06D06";0
"I alt";"2021M06D07";1
"I alt";"2021M06D08";1
"I alt";"2021M06D09";1
"I alt";"2021M06D10";0
"I alt";"2021M06D11";1
"I alt";"2021M06D12";1
"I alt";"2021M06D13";0
"I alt";"2021M06D14";0
"I alt";"2021M06D15";1
"I alt";"2021M06D16";0
"I alt";"2021M06D17";0
"I alt";"2021M06D18";1
"I alt";"2021M06D19";0
"I alt";"2021M06D20";0
"I alt";"2021M06D21";1
"I alt";"2021M06D22";1
"I alt";"2021M06D23";0
"I alt";"2021M06D24";0
"I alt";"2021M06D25";1
"I alt";"2021M06D26";0
"I alt";"2021M06D27";0
"I alt";"2021M06D28";1
"I alt";"2021M06D29";0
"I alt";"2021M06D30";1
"I alt";"2021M07D01";2
"I alt";"2021M07D02";0
"I alt";"2021M07D03";0
"I alt";"2021M07D04";0
"I alt";"2021M07D05";1
"I alt";"2021M07D06";2
"I alt";"2021M07D07";0
"I alt";"2021M07D08";1
"I alt";"2021M07D09";1
"I alt";"2021M07D10";0
"I alt";"2021M07D11";1
"I alt";"2021M07D12";1
"I alt";"2021M07D13";1
"I alt";"2021M07D14";0
"I alt";"2021M07D15";0
"I alt";"2021M07D16";0
"I alt";"2021M07D17";0
"I alt";"2021M07D18";0
"I alt";"2021M07D19";0
"I alt";"2021M07D20";0
"I alt";"2021M07D21";0
