"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;4;1
Hovedstaden;10-19;K;56653;48743
Hovedstaden;10-19;M;58710;49971
Hovedstaden;20-29;K;111175;104171
Hovedstaden;20-29;M;105663;98483
Hovedstaden;30-39;K;99708;89797
Hovedstaden;30-39;M;100433;93835
Hovedstaden;40-49;K;107495;104517
Hovedstaden;40-49;M;104706;102225
Hovedstaden;50-59;K;111481;110117
Hovedstaden;50-59;M;110347;108969
Hovedstaden;60-69;K;88799;88243
Hovedstaden;60-69;M;84200;83640
Hovedstaden;70-79;K;83067;82769
Hovedstaden;70-79;M;69858;69617
Hovedstaden;80-89;K;38322;38135
Hovedstaden;80-89;M;25944;25839
Hovedstaden;90+;K;9014;8915
Hovedstaden;90+;M;3334;3307
Midtjylland;0-9;K;2;0
Midtjylland;0-9;M;5;0
Midtjylland;10-19;K;49358;43760
Midtjylland;10-19;M;50847;44700
Midtjylland;20-29;K;73249;68107
Midtjylland;20-29;M;75206;69777
Midtjylland;30-39;K;61318;55409
Midtjylland;30-39;M;63840;59218
Midtjylland;40-49;K;74824;73336
Midtjylland;40-49;M;73636;72016
Midtjylland;50-59;K;83290;82554
Midtjylland;50-59;M;83687;82996
Midtjylland;60-69;K;74079;73775
Midtjylland;60-69;M;72408;72115
Midtjylland;70-79;K;64770;64635
Midtjylland;70-79;M;60387;60269
Midtjylland;80-89;K;29362;29257
Midtjylland;80-89;M;22643;22575
Midtjylland;90+;K;6719;6659
Midtjylland;90+;M;3009;2984
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;20553;18236
Nordjylland;10-19;M;21705;19020
Nordjylland;20-29;K;28852;26863
Nordjylland;20-29;M;32724;30378
Nordjylland;30-39;K;25090;22992
Nordjylland;30-39;M;26434;24576
Nordjylland;40-49;K;31273;30682
Nordjylland;40-49;M;31236;30541
Nordjylland;50-59;K;37719;37392
Nordjylland;50-59;M;38055;37695
Nordjylland;60-69;K;35724;35574
Nordjylland;60-69;M;35059;34932
Nordjylland;70-79;K;32005;31937
Nordjylland;70-79;M;30266;30194
Nordjylland;80-89;K;14890;14847
Nordjylland;80-89;M;11633;11595
Nordjylland;90+;K;3418;3402
Nordjylland;90+;M;1601;1593
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;29575;26076
Sjælland;10-19;M;31247;27497
Sjælland;20-29;K;27315;25414
Sjælland;20-29;M;30232;28235
Sjælland;30-39;K;32777;30021
Sjælland;30-39;M;32261;29937
Sjælland;40-49;K;48046;47015
Sjælland;40-49;M;45690;44685
Sjælland;50-59;K;58750;58148
Sjælland;50-59;M;58961;58426
Sjælland;60-69;K;52659;52385
Sjælland;60-69;M;50915;50654
Sjælland;70-79;K;49939;49781
Sjælland;70-79;M;45700;45592
Sjælland;80-89;K;21222;21131
Sjælland;80-89;M;16442;16388
Sjælland;90+;K;4423;4386
Sjælland;90+;M;1924;1911
Syddanmark;0-9;K;3;2
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;44495;39365
Syddanmark;10-19;M;45756;40069
Syddanmark;20-29;K;51338;47201
Syddanmark;20-29;M;55828;51200
Syddanmark;30-39;K;50731;45612
Syddanmark;30-39;M;52060;47507
Syddanmark;40-49;K;67767;65944
Syddanmark;40-49;M;65655;63775
Syddanmark;50-59;K;80381;79653
Syddanmark;50-59;M;81130;80267
Syddanmark;60-69;K;73465;73103
Syddanmark;60-69;M;72175;71834
Syddanmark;70-79;K;65671;65517
Syddanmark;70-79;M;60909;60740
Syddanmark;80-89;K;31643;31532
Syddanmark;80-89;M;24095;24027
Syddanmark;90+;K;7151;7068
Syddanmark;90+;M;3148;3126
