"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-08,Slagelse,M,2289,911,2267,859,22,52
2021-03-08,Stevns,K,1417,527,1369,505,48,22
2021-03-08,Stevns,M,729,179,699,167,30,12
2021-03-08,Sorø,K,2017,806,1968,759,49,47
2021-03-08,Sorø,M,885,340,868,318,17,22
2021-03-08,Lejre,K,1801,779,1765,713,36,66
2021-03-08,Lejre,M,880,290,840,260,40,30
2021-03-08,Lolland,K,2484,1022,2445,988,39,34
2021-03-08,Lolland,M,1349,558,1337,540,12,18
2021-03-08,Næstved,K,5514,2517,5433,2400,81,117
2021-03-08,Næstved,M,2491,1032,2466,952,25,80
2021-03-08,Guldborgsund,K,4316,1636,4255,1584,61,52
2021-03-08,Guldborgsund,M,2190,758,2158,718,32,40
2021-03-08,Vordingborg,K,2730,1045,2676,983,54,62
2021-03-08,Vordingborg,M,1459,534,1440,502,19,32
2021-03-08,Bornholm,K,2976,1129,2879,1129,97,0
2021-03-08,Bornholm,M,1449,463,1411,463,38,0
2021-03-08,Middelfart,K,2837,1107,2770,1099,67,8
2021-03-08,Middelfart,M,1494,460,1449,454,45,6
2021-03-08,Assens,K,2615,879,2530,854,85,25
2021-03-08,Assens,M,1164,330,1129,314,35,16
2021-03-08,Faaborg-Midtfyn,K,3434,1212,3360,1194,74,18
2021-03-08,Faaborg-Midtfyn,M,1556,434,1521,418,35,16
2021-03-08,Kerteminde,K,1596,557,1561,554,35,3
2021-03-08,Kerteminde,M,690,209,672,202,18,7
2021-03-08,Nyborg,K,2166,670,2110,653,56,17
2021-03-08,Nyborg,M,971,289,949,275,22,14
2021-03-08,Odense,K,12886,4813,12538,4685,348,128
2021-03-08,Odense,M,6037,2041,5874,1939,163,102
2021-03-08,Svendborg,K,4749,2261,4671,2236,78,25
2021-03-08,Svendborg,M,2153,885,2115,867,38,18
2021-03-08,Nordfyn,K,1857,622,1805,608,52,14
2021-03-08,Nordfyn,M,894,218,871,212,23,6
2021-03-08,Langeland,K,1002,398,982,392,20,6
2021-03-08,Langeland,M,445,167,436,162,9,5
2021-03-08,Ærø,K,506,224,506,224,0,0
2021-03-08,Ærø,M,232,82,232,82,0,0
2021-03-08,Haderslev,K,3230,1319,3148,1316,82,3
2021-03-08,Haderslev,M,1604,517,1511,514,93,3
2021-03-08,Billund,K,1498,569,1472,567,26,2
2021-03-08,Billund,M,792,197,777,197,15,0
2021-03-08,Sønderborg,K,4520,1893,4459,1890,61,3
2021-03-08,Sønderborg,M,2208,561,2164,559,44,2
2021-03-08,Tønder,K,2302,941,2287,941,15,0
2021-03-08,Tønder,M,1062,309,1044,309,18,0
2021-03-08,Esbjerg,K,7981,2882,7831,2851,150,31
2021-03-08,Esbjerg,M,4230,1197,4071,1177,159,20
2021-03-08,Fanø,K,241,75,240,75,1,0
2021-03-08,Fanø,M,132,50,131,49,1,1
2021-03-08,Varde,K,3379,1064,3325,1062,54,2
2021-03-08,Varde,M,1734,428,1699,425,35,3
2021-03-08,Vejen,K,2819,979,2792,962,27,17
2021-03-08,Vejen,M,1454,440,1431,425,23,15
2021-03-08,Aabenraa,K,3042,1235,3022,1235,20,0
2021-03-08,Aabenraa,M,1483,483,1472,482,11,1
2021-03-08,Fredericia,K,3348,1320,3281,1308,67,12
2021-03-08,Fredericia,M,1753,646,1698,633,55,13
2021-03-08,Horsens,K,5345,2102,5321,2099,24,3
2021-03-08,Horsens,M,2303,736,2286,733,17,3
2021-03-08,Kolding,K,5393,2147,5294,2113,99,34
2021-03-08,Kolding,M,2803,922,2715,905,88,17
2021-03-08,Vejle,K,6878,2801,6792,2797,86,4
2021-03-08,Vejle,M,3487,1290,3398,1290,89,0
2021-03-08,Herning,K,5572,2606,5571,2599,1,7
2021-03-08,Herning,M,2514,832,2514,829,0,3
2021-03-08,Holstebro,K,3855,1590,3855,1590,0,0
2021-03-08,Holstebro,M,1639,485,1639,485,0,0
2021-03-08,Lemvig,K,1223,666,1223,666,0,0
2021-03-08,Lemvig,M,569,249,569,248,0,1
2021-03-08,Struer,K,1369,650,1367,650,2,0
2021-03-08,Struer,M,682,295,681,294,1,1
2021-03-08,Syddjurs,K,2585,1203,2571,1128,14,75
2021-03-08,Syddjurs,M,1365,525,1361,480,4,45
2021-03-08,Norddjurs,K,2439,1216,2423,1131,16,85
2021-03-08,Norddjurs,M,1192,430,1190,380,2,50
2021-03-08,Favrskov,K,2881,1284,2868,1224,13,60
2021-03-08,Favrskov,M,1216,426,1212,396,4,30
2021-03-08,Odder,K,1577,765,1577,762,0,3
2021-03-08,Odder,M,725,311,725,309,0,2
2021-03-08,Randers,K,6471,2593,6467,2587,4,6
2021-03-08,Randers,M,2817,945,2817,941,0,4
2021-03-08,Silkeborg,K,5534,2406,5532,2402,2,4
2021-03-08,Silkeborg,M,2658,897,2657,894,1,3
2021-03-08,Samsø,K,310,285,310,285,0,0
2021-03-08,Samsø,M,179,161,179,161,0,0
2021-03-08,Skanderborg,K,3404,1491,3389,1366,15,125
2021-03-08,Skanderborg,M,1548,654,1543,580,5,74
2021-03-08,Århus,K,19420,7146,19400,6952,20,194
2021-03-08,Århus,M,9183,3122,9178,3016,5,106
2021-03-08,Ikast-Brande,K,2167,1157,2151,1078,16,79
2021-03-08,Ikast-Brande,M,1010,409,1000,367,10,42
2021-03-08,Ringkøbing-Skjern,K,3378,1550,3376,1549,2,1
2021-03-08,Ringkøbing-Skjern,M,1536,533,1536,532,0,1
2021-03-08,Hedensted,K,2755,1312,2723,1256,32,56
2021-03-08,Hedensted,M,1182,477,1157,437,25,40
2021-03-08,Morsø,K,1654,783,1619,782,35,1
2021-03-08,Morsø,M,822,338,785,338,37,0
2021-03-08,Skive,K,2902,1374,2898,1373,4,1
2021-03-08,Skive,M,1466,506,1463,506,3,0
2021-03-08,Thisted,K,2936,1072,2856,1070,80,2
2021-03-08,Thisted,M,1278,337,1179,336,99,1
2021-03-08,Viborg,K,6521,2846,6520,2843,1,3
2021-03-08,Viborg,M,2959,965,2958,963,1,2
2021-03-08,Brønderslev,K,2589,1064,2553,959,36,105
2021-03-08,Brønderslev,M,1049,382,1014,313,35,69
2021-03-08,Frederikshavn,K,4026,1763,3962,1550,64,213
2021-03-08,Frederikshavn,M,1848,614,1780,469,68,145
2021-03-08,Vesthimmerland,K,2589,946,2586,946,3,0
2021-03-08,Vesthimmerland,M,1172,258,1165,257,7,1
2021-03-08,Læsø,K,172,87,172,87,0,0
2021-03-08,Læsø,M,115,31,115,31,0,0
2021-03-08,Rebild,K,1964,815,1944,814,20,1
2021-03-08,Rebild,M,802,240,787,240,15,0
2021-03-08,Mariagerfjord,K,2738,1041,2731,1038,7,3
2021-03-08,Mariagerfjord,M,1350,377,1334,377,16,0
2021-03-08,Jammerbugt,K,2506,843,2459,832,47,11
2021-03-08,Jammerbugt,M,1155,303,1096,300,59,3
2021-03-08,Aalborg,K,14478,5550,14215,5530,263,20
2021-03-08,Aalborg,M,6622,2245,6330,2235,292,10
2021-03-08,Hjørring,K,5014,1772,4911,1748,103,24
2021-03-08,Hjørring,M,2106,499,1991,488,115,11
