"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-20,København,K,32892,14611,32473,14515,419,96
2021-03-20,København,M,18511,7634,18120,7519,391,115
2021-03-20,Frederiksberg,K,6936,3521,6815,3503,121,18
2021-03-20,Frederiksberg,M,3806,1809,3705,1781,101,28
2021-03-20,Ballerup,K,3513,1652,3478,1638,35,14
2021-03-20,Ballerup,M,1783,886,1741,877,42,9
2021-03-20,Brøndby,K,2589,1277,2531,1265,58,12
2021-03-20,Brøndby,M,1354,645,1298,630,56,15
2021-03-20,Dragør,K,1069,562,1039,560,30,2
2021-03-20,Dragør,M,623,321,600,315,23,6
2021-03-20,Gentofte,K,5497,2897,5435,2811,62,86
2021-03-20,Gentofte,M,2913,1453,2856,1389,57,64
2021-03-20,Gladsaxe,K,5211,2559,5153,2534,58,25
2021-03-20,Gladsaxe,M,2477,1158,2436,1138,41,20
2021-03-20,Glostrup,K,1967,1087,1953,1079,14,8
2021-03-20,Glostrup,M,1002,601,983,597,19,4
2021-03-20,Herlev,K,2445,1238,2434,1233,11,5
2021-03-20,Herlev,M,1056,482,1038,477,18,5
2021-03-20,Albertslund,K,1835,1021,1812,1011,23,10
2021-03-20,Albertslund,M,966,597,946,590,20,7
2021-03-20,Hvidovre,K,4119,2189,4067,2165,52,24
2021-03-20,Hvidovre,M,2087,1079,2031,1064,56,15
2021-03-20,Høje Tåstrup,K,3348,1799,3314,1774,34,25
2021-03-20,Høje Tåstrup,M,1896,1170,1865,1152,31,18
2021-03-20,Lyngby-Taarbæk,K,4345,2434,4304,2407,41,27
2021-03-20,Lyngby-Taarbæk,M,2133,1134,2089,1118,44,16
2021-03-20,Rødovre,K,3210,1531,3189,1520,21,11
2021-03-20,Rødovre,M,1414,654,1393,641,21,13
2021-03-20,Ishøj,K,1383,703,1366,699,17,4
2021-03-20,Ishøj,M,711,405,697,401,14,4
2021-03-20,Tårnby,K,3078,1563,3020,1469,58,94
2021-03-20,Tårnby,M,1584,737,1530,685,54,52
2021-03-20,Vallensbæk,K,1153,603,1136,596,17,7
2021-03-20,Vallensbæk,M,690,409,672,396,18,13
2021-03-20,Furesø,K,3255,1714,3215,1693,40,21
2021-03-20,Furesø,M,1662,904,1623,883,39,21
2021-03-20,Allerød,K,1997,973,1973,875,24,98
