"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,1,0
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,597,197
Hovedstaden,10-19,M,314,128
Hovedstaden,20-29,K,11761,4181
Hovedstaden,20-29,M,4511,1591
Hovedstaden,30-39,K,12715,5830
Hovedstaden,30-39,M,5854,2797
Hovedstaden,40-49,K,18067,8342
Hovedstaden,40-49,M,6886,3367
Hovedstaden,50-59,K,20939,10141
Hovedstaden,50-59,M,9263,4978
Hovedstaden,60-69,K,16661,9411
Hovedstaden,60-69,M,10666,6485
Hovedstaden,70-79,K,13551,8583
Hovedstaden,70-79,M,12082,7811
Hovedstaden,80-89,K,26670,15702
Hovedstaden,80-89,M,17624,9782
Hovedstaden,90+,K,8443,7179
Hovedstaden,90+,M,3119,2613
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,720,242
Midtjylland,10-19,M,241,70
Midtjylland,20-29,K,9291,2956
Midtjylland,20-29,M,2997,769
Midtjylland,30-39,K,9920,4103
Midtjylland,30-39,M,3276,1195
Midtjylland,40-49,K,13834,5811
Midtjylland,40-49,M,3921,1438
Midtjylland,50-59,K,15991,6988
Midtjylland,50-59,M,4562,1736
Midtjylland,60-69,K,13095,7253
Midtjylland,60-69,M,7437,4232
Midtjylland,70-79,K,10147,5961
Midtjylland,70-79,M,10709,6259
Midtjylland,80-89,K,20266,14317
Midtjylland,80-89,M,15118,9961
Midtjylland,90+,K,6496,5937
Midtjylland,90+,M,2860,2600
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,287,112
Nordjylland,10-19,M,98,38
Nordjylland,20-29,K,3893,1343
Nordjylland,20-29,M,1372,481
Nordjylland,30-39,K,4638,1719
Nordjylland,30-39,M,1527,550
Nordjylland,40-49,K,6501,2507
Nordjylland,40-49,M,1999,705
Nordjylland,50-59,K,8572,3597
Nordjylland,50-59,M,2662,1039
Nordjylland,60-69,K,5998,3036
Nordjylland,60-69,M,3177,1715
Nordjylland,70-79,K,3679,2421
Nordjylland,70-79,M,3756,2348
Nordjylland,80-89,K,10092,7225
Nordjylland,80-89,M,7733,5112
Nordjylland,90+,K,3298,3141
Nordjylland,90+,M,1526,1427
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,346,99
Sjælland,10-19,M,152,62
Sjælland,20-29,K,3618,1164
Sjælland,20-29,M,1314,439
Sjælland,30-39,K,5669,2039
Sjælland,30-39,M,1828,663
Sjælland,40-49,K,9413,3642
Sjælland,40-49,M,2783,1022
Sjælland,50-59,K,11607,4467
Sjælland,50-59,M,3912,1523
Sjælland,60-69,K,8908,4449
Sjælland,60-69,M,5697,3101
Sjælland,70-79,K,6889,4316
Sjælland,70-79,M,7495,4628
Sjælland,80-89,K,13609,9157
Sjælland,80-89,M,10397,6473
Sjælland,90+,K,4112,3664
Sjælland,90+,M,1733,1545
Syddanmark,0-9,K,0,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,574,160
Syddanmark,10-19,M,218,69
Syddanmark,20-29,K,6887,2045
Syddanmark,20-29,M,2391,661
Syddanmark,30-39,K,8679,3423
Syddanmark,30-39,M,3104,1147
Syddanmark,40-49,K,13095,5121
Syddanmark,40-49,M,4222,1558
Syddanmark,50-59,K,16076,6337
Syddanmark,50-59,M,5791,1994
Syddanmark,60-69,K,11901,5236
Syddanmark,60-69,M,7395,3058
Syddanmark,70-79,K,9234,4604
Syddanmark,70-79,M,9509,4524
Syddanmark,80-89,K,19869,13847
Syddanmark,80-89,M,14518,9316
Syddanmark,90+,K,6921,6024
Syddanmark,90+,M,2945,2551
