"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-26,København,K,33828,16468,33644,15950,184,518
2021-03-26,København,M,19190,9690,19051,9116,139,574
2021-03-26,Frederiksberg,K,7164,3964,7118,3846,46,118
2021-03-26,Frederiksberg,M,3978,2237,3942,2134,36,103
2021-03-26,Ballerup,K,3700,1891,3660,1801,40,90
2021-03-26,Ballerup,M,1935,1080,1901,1008,34,72
2021-03-26,Brøndby,K,2678,1499,2662,1438,16,61
2021-03-26,Brøndby,M,1425,826,1416,773,9,53
2021-03-26,Dragør,K,1107,626,1099,608,8,18
2021-03-26,Dragør,M,677,404,670,376,7,28
2021-03-26,Gentofte,K,5695,3337,5637,3216,58,121
2021-03-26,Gentofte,M,3071,1805,3034,1701,37,104
2021-03-26,Gladsaxe,K,5379,2974,5353,2862,26,112
2021-03-26,Gladsaxe,M,2592,1463,2570,1358,22,105
2021-03-26,Glostrup,K,2032,1189,2025,1144,7,45
2021-03-26,Glostrup,M,1049,667,1045,646,4,21
2021-03-26,Herlev,K,2534,1391,2509,1337,25,54
2021-03-26,Herlev,M,1115,616,1103,570,12,46
2021-03-26,Albertslund,K,1915,1147,1900,1110,15,37
2021-03-26,Albertslund,M,1034,685,1018,653,16,32
2021-03-26,Hvidovre,K,4285,2519,4223,2438,62,81
2021-03-26,Hvidovre,M,2200,1391,2168,1321,32,70
2021-03-26,Høje Tåstrup,K,3488,2003,3473,1952,15,51
2021-03-26,Høje Tåstrup,M,2032,1326,2006,1277,26,49
2021-03-26,Lyngby-Taarbæk,K,4500,2729,4468,2631,32,98
2021-03-26,Lyngby-Taarbæk,M,2248,1345,2224,1268,24,77
2021-03-26,Rødovre,K,3280,1763,3263,1694,17,69
2021-03-26,Rødovre,M,1482,820,1463,770,19,50
2021-03-26,Ishøj,K,1436,774,1432,759,4,15
2021-03-26,Ishøj,M,763,472,755,458,8,14
2021-03-26,Tårnby,K,3198,1796,3179,1736,19,60
2021-03-26,Tårnby,M,1664,1011,1650,946,14,65
2021-03-26,Vallensbæk,K,1202,670,1187,648,15,22
2021-03-26,Vallensbæk,M,752,469,741,457,11,12
2021-03-26,Furesø,K,3389,1994,3354,1892,35,102
2021-03-26,Furesø,M,1779,1078,1747,1022,32,56
2021-03-26,Allerød,K,2046,1155,2028,1092,18,63
2021-03-26,Allerød,M,1149,718,1135,680,14,38
2021-03-26,Fredensborg,K,3222,1856,3205,1787,17,69
2021-03-26,Fredensborg,M,1800,1064,1787,1016,13,48
2021-03-26,Helsingør,K,5232,2908,5185,2798,47,110
2021-03-26,Helsingør,M,2848,1698,2810,1615,38,83
2021-03-26,Hillerød,K,4569,2447,4547,2381,22,66
2021-03-26,Hillerød,M,2378,1386,2366,1328,12,58
2021-03-26,Hørsholm,K,2174,1336,2140,1299,34,37
2021-03-26,Hørsholm,M,1284,796,1264,762,20,34
2021-03-26,Rudersdal,K,4698,2698,4641,2608,57,90
2021-03-26,Rudersdal,M,2731,1583,2667,1500,64,83
2021-03-26,Egedal,K,3032,1572,2989,1492,43,80
