"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5843069,0.00,5
2021-01-16,Nationalt,7,5843069,0.00,12
2021-01-17,Nationalt,704,5843069,0.01,716
2021-01-18,Nationalt,2117,5843069,0.05,2833
2021-01-19,Nationalt,2081,5843069,0.08,4914
2021-01-20,Nationalt,1881,5843069,0.12,6795
2021-01-21,Nationalt,2345,5843069,0.16,9140
2021-01-22,Nationalt,5643,5843069,0.25,14783
2021-01-23,Nationalt,7143,5843069,0.38,21926
2021-01-24,Nationalt,6527,5843069,0.49,28453
2021-01-25,Nationalt,2505,5843069,0.53,30958
2021-01-26,Nationalt,1737,5843069,0.56,32695
2021-01-27,Nationalt,4355,5843069,0.63,37050
2021-01-28,Nationalt,8096,5843069,0.77,45146
2021-01-29,Nationalt,18280,5843069,1.09,63426
2021-01-30,Nationalt,12927,5843069,1.31,76353
2021-01-31,Nationalt,12271,5843069,1.52,88624
2021-02-01,Nationalt,7876,5843069,1.65,96500
2021-02-02,Nationalt,3024,5843069,1.70,99524
2021-02-03,Nationalt,6185,5843069,1.81,105709
2021-02-04,Nationalt,10898,5843069,2.00,116607
2021-02-05,Nationalt,13453,5843069,2.23,130060
2021-02-06,Nationalt,6757,5843069,2.34,136817
2021-02-07,Nationalt,3633,5843069,2.40,140450
2021-02-08,Nationalt,7040,5843069,2.52,147490
2021-02-09,Nationalt,4911,5843069,2.61,152401
2021-02-10,Nationalt,3912,5843069,2.68,156313
2021-02-11,Nationalt,2453,5843069,2.72,158766
2021-02-12,Nationalt,7611,5843069,2.85,166377
2021-02-13,Nationalt,975,5843069,2.86,167352
2021-02-14,Nationalt,627,5843069,2.87,167979
2021-02-15,Nationalt,3131,5843069,2.93,171110
2021-02-16,Nationalt,1331,5843069,2.95,172441
2021-02-17,Nationalt,429,5843069,2.96,172870
2021-02-18,Nationalt,304,5843069,2.96,173174
2021-02-19,Nationalt,966,5843069,2.98,174140
2021-02-20,Nationalt,574,5843069,2.99,174714
2021-02-21,Nationalt,349,5843069,3.00,175063
2021-02-22,Nationalt,1087,5843069,3.01,176150
2021-02-23,Nationalt,1950,5843069,3.05,178100
2021-02-24,Nationalt,1963,5843069,3.08,180063
2021-02-25,Nationalt,637,5843069,3.09,180700
2021-02-26,Nationalt,993,5843069,3.11,181693
2021-02-27,Nationalt,1488,5843069,3.14,183181
2021-02-28,Nationalt,1428,5843069,3.16,184609
2021-03-01,Nationalt,1051,5843069,3.18,185660
2021-03-02,Nationalt,1298,5843069,3.20,186958
2021-03-03,Nationalt,1023,5843069,3.22,187981
2021-03-04,Nationalt,1815,5843069,3.25,189796
2021-03-05,Nationalt,5675,5843069,3.35,195471
2021-03-06,Nationalt,4009,5843069,3.41,199480
2021-03-07,Nationalt,4362,5843069,3.49,203842
2021-03-08,Nationalt,6448,5843069,3.60,210290
2021-03-09,Nationalt,7253,5843069,3.72,217543
2021-03-10,Nationalt,7285,5843069,3.85,224828
2021-03-11,Nationalt,8048,5843069,3.99,232876
2021-03-12,Nationalt,10664,5843069,4.17,243540
2021-03-13,Nationalt,5981,5843069,4.27,249521
2021-03-14,Nationalt,9435,5843069,4.43,258956
2021-03-15,Nationalt,9962,5843069,4.60,268918
2021-03-16,Nationalt,9485,5843069,4.76,278403
2021-03-17,Nationalt,9247,5843069,4.92,287650
2021-03-18,Nationalt,7244,5843069,5.05,294894
2021-03-19,Nationalt,11827,5843069,5.25,306721
2021-03-20,Nationalt,4874,5843069,5.33,311595
2021-03-21,Nationalt,4688,5843069,5.41,316283
2021-03-22,Nationalt,7833,5843069,5.55,324116
2021-03-23,Nationalt,7644,5843069,5.68,331760
2021-03-24,Nationalt,13431,5843069,5.91,345191
2021-03-25,Nationalt,8399,5843069,6.05,353590
2021-03-26,Nationalt,1,5843069,6.05,353591
