"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-02-14;Nyborg;M;13514;13294;10231;13514;13294;10230;0;0;1
2022-02-14;Odense;K;88203;86667;66619;88200;86662;66574;3;5;45
2022-02-14;Odense;M;84102;82468;61154;84099;82459;61117;3;9;37
2022-02-14;Svendborg;K;25608;25237;19969;25608;25237;19967;0;0;2
2022-02-14;Svendborg;M;25001;24585;18633;25001;24585;18632;0;0;1
2022-02-14;Nordfyn;K;12557;12336;9691;12557;12336;9691;0;0;0
2022-02-14;Nordfyn;M;12431;12205;9255;12431;12204;9255;0;1;0
2022-02-14;Langeland;K;5289;5233;4356;5289;5233;4356;0;0;0
2022-02-14;Langeland;M;5293;5216;4250;5293;5216;4250;0;0;0
2022-02-14;Ærø;K;2633;2594;2223;2633;2594;2222;0;0;1
2022-02-14;Ærø;M;2642;2595;2156;2642;2595;2156;0;0;0
2022-02-14;Haderslev;K;22946;22586;17517;22946;22586;17509;0;0;8
2022-02-14;Haderslev;M;22691;22284;16676;22691;22283;16667;0;1;9
2022-02-14;Billund;K;11061;10894;8470;11061;10894;8468;0;0;2
2022-02-14;Billund;M;11141;10961;8360;11141;10960;8353;0;1;7
2022-02-14;Sønderborg;K;31145;30667;24231;31145;30663;24225;0;4;6
2022-02-14;Sønderborg;M;30528;30014;22939;30527;30011;22933;1;3;6
2022-02-14;Tønder;K;15061;14839;11652;15061;14838;11650;0;1;2
2022-02-14;Tønder;M;14904;14640;11029;14904;14640;11028;0;0;1
2022-02-14;Esbjerg;K;48178;47418;36712;48178;47416;36706;0;2;6
2022-02-14;Esbjerg;M;47608;46805;34974;47608;46804;34966;0;1;8
2022-02-14;Fanø;K;1533;1518;1258;1533;1518;1258;0;0;0
2022-02-14;Fanø;M;1429;1409;1142;1429;1409;1142;0;0;0
2022-02-14;Varde;K;20513;20159;15830;20511;20157;15829;2;2;1
2022-02-14;Varde;M;20697;20328;15518;20697;20327;15515;0;1;3
2022-02-14;Vejen;K;17370;17099;13134;17370;17099;13131;0;0;3
2022-02-14;Vejen;M;17602;17249;12776;17602;17248;12770;0;1;6
2022-02-14;Aabenraa;K;23883;23561;18408;23883;23559;18398;0;2;10
2022-02-14;Aabenraa;M;23385;23013;17422;23385;23012;17417;0;1;5
2022-02-14;Fredericia;K;21806;21463;16807;21805;21456;16794;1;7;13
2022-02-14;Fredericia;M;21286;20913;15984;21286;20912;15973;0;1;11
2022-02-14;Horsens;K;38924;38354;29203;38924;38354;29203;0;0;0
2022-02-14;Horsens;M;38204;37492;27656;38204;37492;27656;0;0;0
2022-02-14;Kolding;K;39001;38411;28913;39001;38409;28906;0;2;7
2022-02-14;Kolding;M;38021;37367;27431;38021;37363;27420;0;4;11
2022-02-14;Vejle;K;49399;48626;36817;49399;48624;36805;0;2;12
2022-02-14;Vejle;M;48583;47707;35123;48583;47704;35110;0;3;13
2022-02-14;Herning;K;37468;36878;28161;37468;36878;28160;0;0;1
2022-02-14;Herning;M;37244;36599;27171;37244;36599;27171;0;0;0
2022-02-14;Holstebro;K;24989;24587;18973;24989;24587;18973;0;0;0
2022-02-14;Holstebro;M;24473;24009;17772;24473;24009;17772;0;0;0
2022-02-14;Lemvig;K;8177;8080;6487;8177;8080;6487;0;0;0
2022-02-14;Lemvig;M;8383;8266;6496;8383;8266;6496;0;0;0
2022-02-14;Struer;K;8944;8800;6988;8944;8800;6988;0;0;0
2022-02-14;Struer;M;8914;8770;6670;8913;8770;6670;1;0;0
2022-02-14;Syddjurs;K;18614;18322;14597;18614;18322;14597;0;0;0
2022-02-14;Syddjurs;M;18351;18058;14134;18351;18057;14134;0;1;0
2022-02-14;Norddjurs;K;15443;15221;12333;15443;15220;12333;0;1;0
2022-02-14;Norddjurs;M;15844;15574;12132;15844;15573;12131;0;1;1
2022-02-14;Favrskov;K;20765;20401;15548;20765;20401;15548;0;0;0
2022-02-14;Favrskov;M;20658;20283;15157;20658;20283;15157;0;0;0
2022-02-14;Odder;K;10196;10053;8113;10196;10053;8113;0;0;0
2022-02-14;Odder;M;9797;9630;7539;9797;9630;7539;0;0;0
2022-02-14;Randers;K;41859;41170;31846;41859;41170;31846;0;0;0
2022-02-14;Randers;M;40773;40039;30149;40773;40039;30149;0;0;0
2022-02-14;Silkeborg;K;41023;40315;30989;41023;40315;30987;0;0;2
2022-02-14;Silkeborg;M;40046;39318;29750;40046;39318;29750;0;0;0
2022-02-14;Samsø;K;1640;1625;1372;1640;1625;1372;0;0;0
2022-02-14;Samsø;M;1608;1590;1299;1608;1590;1299;0;0;0
2022-02-14;Skanderborg;K;27337;26830;20586;27337;26830;20584;0;0;2
2022-02-14;Skanderborg;M;26630;26081;19736;26630;26081;19734;0;0;2
2022-02-14;Århus;K;151753;149016;115455;151751;149008;115393;2;8;62
2022-02-14;Århus;M;144290;141317;106431;144289;141312;106374;1;5;57
2022-02-14;Ikast-Brande;K;17101;16836;12784;17100;16836;12784;1;0;0
2022-02-14;Ikast-Brande;M;17282;17003;12566;17282;17003;12562;0;0;4
2022-02-14;Ringkøbing-Skjern;K;23316;22958;17869;23316;22958;17869;0;0;0
2022-02-14;Ringkøbing-Skjern;M;23609;23214;17551;23609;23214;17551;0;0;0
2022-02-14;Hedensted;K;19612;19355;15101;19612;19355;15101;0;0;0
2022-02-14;Hedensted;M;19999;19718;14802;19999;19717;14802;0;1;0
2022-02-14;Morsø;K;8530;8371;6606;8530;8371;6600;0;0;6
2022-02-14;Morsø;M;8536;8381;6350;8536;8381;6346;0;0;4
2022-02-14;Skive;K;19239;18964;14795;19239;18964;14795;0;0;0
2022-02-14;Skive;M;19585;19278;14678;19585;19278;14676;0;0;2
2022-02-14;Thisted;K;18237;17948;14216;18236;17946;14181;1;2;35
2022-02-14;Thisted;M;18125;17789;13606;18123;17786;13564;2;3;42
2022-02-14;Viborg;K;41148;40505;31084;41148;40505;31082;0;0;2
2022-02-14;Viborg;M;40933;40188;29786;40933;40188;29786;0;0;0
2022-02-14;Brønderslev;K;15242;14987;11613;15242;14983;11610;0;4;3
2022-02-14;Brønderslev;M;15286;14993;11162;15285;14989;11158;1;4;4
2022-02-14;Frederikshavn;K;25230;24898;20041;25229;24893;20041;1;5;0
2022-02-14;Frederikshavn;M;24961;24538;19095;24960;24534;19094;1;4;1
2022-02-14;Vesthimmerland;K;15010;14773;11609;15010;14772;11607;0;1;2
2022-02-14;Vesthimmerland;M;15058;14779;11156;15058;14779;11156;0;0;0
2022-02-14;Læsø;K;768;759;654;768;759;654;0;0;0
2022-02-14;Læsø;M;766;759;655;766;759;655;0;0;0
2022-02-14;Rebild;K;12666;12442;9482;12665;12441;9481;1;1;1
2022-02-14;Rebild;M;12825;12563;9422;12825;12562;9419;0;1;3
2022-02-14;Mariagerfjord;K;17434;17104;13509;17434;17104;13507;0;0;2
2022-02-14;Mariagerfjord;M;17803;17449;13322;17803;17449;13322;0;0;0
2022-02-14;Jammerbugt;K;16140;15856;12534;16139;15854;12529;1;2;5
2022-02-14;Jammerbugt;M;16196;15883;12141;16196;15881;12139;0;2;2
2022-02-14;Aalborg;K;93188;91623;70954;93187;91601;70899;1;22;55
2022-02-14;Aalborg;M;93267;91435;68270;93266;91415;68227;1;20;43
2022-02-14;Hjørring;K;27519;27126;21330;27518;27109;21311;1;17;19
2022-02-14;Hjørring;M;26980;26516;19992;26979;26506;19968;1;10;24
