"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-08;Nationalt;1;5877156;0.00;1
2020-12-16;Nationalt;1;5877156;0.00;2
2020-12-17;Nationalt;1;5877156;0.00;3
2020-12-18;Nationalt;2;5877156;0.00;5
2020-12-19;Nationalt;1;5877156;0.00;6
2020-12-20;Nationalt;1;5877156;0.00;7
2020-12-21;Nationalt;3;5877156;0.00;10
2020-12-22;Nationalt;5;5877156;0.00;15
2020-12-23;Nationalt;4;5877156;0.00;19
2020-12-24;Nationalt;4;5877156;0.00;23
2020-12-26;Nationalt;5;5877156;0.00;28
2020-12-27;Nationalt;5811;5877156;0.10;5839
2020-12-28;Nationalt;1920;5877156;0.13;7759
2020-12-29;Nationalt;8215;5877156;0.27;15974
2020-12-30;Nationalt;10527;5877156;0.45;26501
2020-12-31;Nationalt;5492;5877156;0.54;31993
2021-01-01;Nationalt;2089;5877156;0.58;34082
2021-01-02;Nationalt;7844;5877156;0.71;41926
2021-01-03;Nationalt;5179;5877156;0.80;47105
2021-01-04;Nationalt;2329;5877156;0.84;49434
2021-01-05;Nationalt;12255;5877156;1.05;61689
2021-01-06;Nationalt;17681;5877156;1.35;79370
2021-01-07;Nationalt;15675;5877156;1.62;95045
2021-01-08;Nationalt;7615;5877156;1.75;102660
2021-01-09;Nationalt;1829;5877156;1.78;104489
2021-01-10;Nationalt;819;5877156;1.79;105308
2021-01-11;Nationalt;665;5877156;1.80;105973
2021-01-12;Nationalt;465;5877156;1.81;106438
2021-01-13;Nationalt;12022;5877156;2.02;118460
2021-01-14;Nationalt;16646;5877156;2.30;135106
2021-01-15;Nationalt;14066;5877156;2.54;149172
2021-01-16;Nationalt;4270;5877156;2.61;153442
2021-01-17;Nationalt;2245;5877156;2.65;155687
2021-01-18;Nationalt;3572;5877156;2.71;159259
2021-01-19;Nationalt;2310;5877156;2.75;161569
2021-01-20;Nationalt;1409;5877156;2.77;162978
2021-01-21;Nationalt;1440;5877156;2.80;164418
2021-01-22;Nationalt;638;5877156;2.81;165056
2021-01-23;Nationalt;673;5877156;2.82;165729
2021-01-24;Nationalt;551;5877156;2.83;166280
2021-01-25;Nationalt;273;5877156;2.83;166553
2021-01-26;Nationalt;212;5877156;2.84;166765
2021-01-27;Nationalt;206;5877156;2.84;166971
2021-01-28;Nationalt;236;5877156;2.85;167207
2021-01-29;Nationalt;1033;5877156;2.86;168240
2021-01-30;Nationalt;1108;5877156;2.88;169348
2021-01-31;Nationalt;1124;5877156;2.90;170472
2021-02-01;Nationalt;723;5877156;2.91;171195
2021-02-02;Nationalt;1860;5877156;2.94;173055
2021-02-03;Nationalt;1373;5877156;2.97;174428
2021-02-04;Nationalt;1315;5877156;2.99;175743
2021-02-05;Nationalt;1508;5877156;3.02;177251
2021-02-06;Nationalt;945;5877156;3.03;178196
2021-02-07;Nationalt;1740;5877156;3.06;179936
2021-02-08;Nationalt;2350;5877156;3.10;182286
2021-02-09;Nationalt;3359;5877156;3.16;185645
2021-02-10;Nationalt;3180;5877156;3.21;188825
2021-02-11;Nationalt;5592;5877156;3.31;194417
2021-02-12;Nationalt;11784;5877156;3.51;206201
2021-02-13;Nationalt;6302;5877156;3.62;212503
2021-02-14;Nationalt;5985;5877156;3.72;218488
2021-02-15;Nationalt;13193;5877156;3.94;231681
2021-02-16;Nationalt;12663;5877156;4.16;244344
2021-02-17;Nationalt;10017;5877156;4.33;254361
2021-02-18;Nationalt;11170;5877156;4.52;265531
2021-02-19;Nationalt;13477;5877156;4.75;279008
2021-02-20;Nationalt;10042;5877156;4.92;289050
2021-02-21;Nationalt;10377;5877156;5.09;299427
2021-02-22;Nationalt;13110;5877156;5.32;312537
2021-02-23;Nationalt;14000;5877156;5.56;326537
2021-02-24;Nationalt;13326;5877156;5.78;339863
2021-02-25;Nationalt;14329;5877156;6.03;354192
2021-02-26;Nationalt;35295;5877156;6.63;389487
2021-02-27;Nationalt;6465;5877156;6.74;395952
2021-02-28;Nationalt;10572;5877156;6.92;406524
2021-03-01;Nationalt;19175;5877156;7.24;425699
2021-03-02;Nationalt;16389;5877156;7.52;442088
2021-03-03;Nationalt;12828;5877156;7.74;454916
2021-03-04;Nationalt;17221;5877156;8.03;472137
2021-03-05;Nationalt;16268;5877156;8.31;488405
2021-03-06;Nationalt;14343;5877156;8.55;502748
2021-03-07;Nationalt;11692;5877156;8.75;514440
2021-03-08;Nationalt;9374;5877156;8.91;523814
2021-03-09;Nationalt;10697;5877156;9.09;534511
2021-03-10;Nationalt;11829;5877156;9.30;546340
2021-03-11;Nationalt;4396;5877156;9.37;550736
2021-03-12;Nationalt;3224;5877156;9.43;553960
2021-03-13;Nationalt;4441;5877156;9.50;558401
2021-03-14;Nationalt;1200;5877156;9.52;559601
