"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;17500;12973
Hovedstaden;0-9;M;18642;13827
Hovedstaden;10-19;K;75783;72001
Hovedstaden;10-19;M;78713;74641
Hovedstaden;20-29;K;121498;119199
Hovedstaden;20-29;M;114631;111889
Hovedstaden;30-39;K;111686;109597
Hovedstaden;30-39;M;109319;107229
Hovedstaden;40-49;K;110676;109619
Hovedstaden;40-49;M;107530;106494
Hovedstaden;50-59;K;113926;113312
Hovedstaden;50-59;M;112947;112301
Hovedstaden;60-69;K;90384;90116
Hovedstaden;60-69;M;85866;85567
Hovedstaden;70-79;K;83784;83596
Hovedstaden;70-79;M;70299;70169
Hovedstaden;80-89;K;39088;38990
Hovedstaden;80-89;M;26659;26603
Hovedstaden;90+;K;9047;9004
Hovedstaden;90+;M;3346;3336
Midtjylland;0-9;K;15365;12048
Midtjylland;0-9;M;16414;12908
Midtjylland;10-19;K;65436;63249
Midtjylland;10-19;M;67843;65411
Midtjylland;20-29;K;80647;79434
Midtjylland;20-29;M;82069;80460
Midtjylland;30-39;K;68152;67148
Midtjylland;30-39;M;69458;68379
Midtjylland;40-49;K;76196;75773
Midtjylland;40-49;M;75060;74563
Midtjylland;50-59;K;84491;84212
Midtjylland;50-59;M;85059;84789
Midtjylland;60-69;K;74979;74830
Midtjylland;60-69;M;73275;73133
Midtjylland;70-79;K;65506;65446
Midtjylland;70-79;M;61042;60984
Midtjylland;80-89;K;29945;29894
Midtjylland;80-89;M;23132;23101
Midtjylland;90+;K;6619;6596
Midtjylland;90+;M;3007;3000
Nordjylland;0-9;K;6278;4894
Nordjylland;0-9;M;6565;5080
Nordjylland;10-19;K;27089;26157
Nordjylland;10-19;M;28538;27430
Nordjylland;20-29;K;31857;31279
Nordjylland;20-29;M;35587;34745
Nordjylland;30-39;K;27787;27336
Nordjylland;30-39;M;28991;28451
Nordjylland;40-49;K;31827;31636
Nordjylland;40-49;M;31914;31695
Nordjylland;50-59;K;37969;37831
Nordjylland;50-59;M;38393;38236
Nordjylland;60-69;K;36223;36128
Nordjylland;60-69;M;35637;35559
Nordjylland;70-79;K;32266;32224
Nordjylland;70-79;M;30535;30493
Nordjylland;80-89;K;15182;15165
Nordjylland;80-89;M;11894;11876
Nordjylland;90+;K;3366;3356
Nordjylland;90+;M;1604;1598
Sjælland;0-9;K;7738;6097
Sjælland;0-9;M;8366;6598
Sjælland;10-19;K;38656;37279
Sjælland;10-19;M;41058;39521
Sjælland;20-29;K;30898;30176
Sjælland;20-29;M;33866;32963
Sjælland;30-39;K;36757;36020
Sjælland;30-39;M;35877;35137
Sjælland;40-49;K;49026;48637
Sjælland;40-49;M;46671;46276
Sjælland;50-59;K;59925;59651
Sjælland;50-59;M;60250;60021
Sjælland;60-69;K;53235;53102
Sjælland;60-69;M;51755;51614
Sjælland;70-79;K;50381;50298
Sjælland;70-79;M;45909;45844
Sjælland;80-89;K;21806;21757
Sjælland;80-89;M;16829;16811
Sjælland;90+;K;4419;4399
Sjælland;90+;M;1939;1933
Syddanmark;0-9;K;12852;10340
Syddanmark;0-9;M;13792;11136
Syddanmark;10-19;K;58412;56442
Syddanmark;10-19;M;60555;58443
Syddanmark;20-29;K;58094;56984
Syddanmark;20-29;M;62371;60896
Syddanmark;30-39;K;57248;56283
Syddanmark;30-39;M;57724;56666
Syddanmark;40-49;K;69213;68746
Syddanmark;40-49;M;67334;66764
Syddanmark;50-59;K;81624;81318
Syddanmark;50-59;M;82736;82428
Syddanmark;60-69;K;74445;74288
Syddanmark;60-69;M;73294;73128
Syddanmark;70-79;K;66140;66063
Syddanmark;70-79;M;61386;61315
Syddanmark;80-89;K;32229;32187
Syddanmark;80-89;M;24675;24645
Syddanmark;90+;K;7106;7075
Syddanmark;90+;M;3144;3138
