"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5878891;0.00;1
2021-01-04;Nationalt;1;5878891;0.00;2
2021-01-05;Nationalt;1;5878891;0.00;3
2021-01-07;Nationalt;2;5878891;0.00;5
2021-01-08;Nationalt;1;5878891;0.00;6
2021-01-09;Nationalt;2;5878891;0.00;8
2021-01-11;Nationalt;1;5878891;0.00;9
2021-01-12;Nationalt;2;5878891;0.00;11
2021-01-13;Nationalt;5;5878891;0.00;16
2021-01-14;Nationalt;1;5878891;0.00;17
2021-01-15;Nationalt;5;5878891;0.00;22
2021-01-16;Nationalt;10;5878891;0.00;32
2021-01-17;Nationalt;621;5878891;0.01;653
2021-01-18;Nationalt;1905;5878891;0.04;2558
2021-01-19;Nationalt;1844;5878891;0.07;4402
2021-01-20;Nationalt;1673;5878891;0.10;6075
2021-01-21;Nationalt;2101;5878891;0.14;8176
2021-01-22;Nationalt;5147;5878891;0.23;13323
2021-01-23;Nationalt;6262;5878891;0.33;19585
2021-01-24;Nationalt;5657;5878891;0.43;25242
2021-01-25;Nationalt;2234;5878891;0.47;27476
2021-01-26;Nationalt;1582;5878891;0.49;29058
2021-01-27;Nationalt;4003;5878891;0.56;33061
2021-01-28;Nationalt;7693;5878891;0.69;40754
2021-01-29;Nationalt;16862;5878891;0.98;57616
2021-01-30;Nationalt;11602;5878891;1.18;69218
2021-01-31;Nationalt;10912;5878891;1.36;80130
2021-02-01;Nationalt;7391;5878891;1.49;87521
2021-02-02;Nationalt;2832;5878891;1.54;90353
2021-02-03;Nationalt;5864;5878891;1.64;96217
2021-02-04;Nationalt;10278;5878891;1.81;106495
2021-02-05;Nationalt;12500;5878891;2.02;118995
2021-02-06;Nationalt;6310;5878891;2.13;125305
2021-02-07;Nationalt;3378;5878891;2.19;128683
2021-02-08;Nationalt;6643;5878891;2.30;135326
2021-02-09;Nationalt;4583;5878891;2.38;139909
2021-02-10;Nationalt;3692;5878891;2.44;143601
2021-02-11;Nationalt;2345;5878891;2.48;145946
2021-02-12;Nationalt;7488;5878891;2.61;153434
2021-02-13;Nationalt;904;5878891;2.63;154338
2021-02-14;Nationalt;590;5878891;2.64;154928
2021-02-15;Nationalt;3062;5878891;2.69;157990
