"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-08;Nationalt;1;5878891;0.00;1
2020-12-16;Nationalt;1;5878891;0.00;2
2020-12-17;Nationalt;1;5878891;0.00;3
2020-12-18;Nationalt;2;5878891;0.00;5
2020-12-19;Nationalt;1;5878891;0.00;6
2020-12-20;Nationalt;1;5878891;0.00;7
2020-12-21;Nationalt;3;5878891;0.00;10
2020-12-22;Nationalt;5;5878891;0.00;15
2020-12-23;Nationalt;4;5878891;0.00;19
2020-12-24;Nationalt;4;5878891;0.00;23
2020-12-26;Nationalt;5;5878891;0.00;28
2020-12-27;Nationalt;5784;5878891;0.10;5812
2020-12-28;Nationalt;1914;5878891;0.13;7726
2020-12-29;Nationalt;8174;5878891;0.27;15900
2020-12-30;Nationalt;10474;5878891;0.45;26374
2020-12-31;Nationalt;5466;5878891;0.54;31840
2021-01-01;Nationalt;2076;5878891;0.58;33916
2021-01-02;Nationalt;7793;5878891;0.71;41709
2021-01-03;Nationalt;5130;5878891;0.80;46839
2021-01-04;Nationalt;2322;5878891;0.84;49161
2021-01-05;Nationalt;12180;5878891;1.04;61341
2021-01-06;Nationalt;17572;5878891;1.34;78913
2021-01-07;Nationalt;15580;5878891;1.61;94493
2021-01-08;Nationalt;7575;5878891;1.74;102068
2021-01-09;Nationalt;1827;5878891;1.77;103895
2021-01-10;Nationalt;819;5878891;1.78;104714
2021-01-11;Nationalt;665;5878891;1.79;105379
2021-01-12;Nationalt;464;5878891;1.80;105843
2021-01-13;Nationalt;11994;5878891;2.00;117837
2021-01-14;Nationalt;16579;5878891;2.29;134416
2021-01-15;Nationalt;14009;5878891;2.52;148425
2021-01-16;Nationalt;4251;5878891;2.60;152676
2021-01-17;Nationalt;2235;5878891;2.64;154911
2021-01-18;Nationalt;3562;5878891;2.70;158473
2021-01-19;Nationalt;2296;5878891;2.73;160769
2021-01-20;Nationalt;1403;5878891;2.76;162172
2021-01-21;Nationalt;1431;5878891;2.78;163603
2021-01-22;Nationalt;636;5878891;2.79;164239
2021-01-23;Nationalt;672;5878891;2.81;164911
2021-01-24;Nationalt;547;5878891;2.81;165458
2021-01-25;Nationalt;273;5878891;2.82;165731
2021-01-26;Nationalt;212;5878891;2.82;165943
2021-01-27;Nationalt;205;5878891;2.83;166148
2021-01-28;Nationalt;236;5878891;2.83;166384
2021-01-29;Nationalt;1030;5878891;2.85;167414
2021-01-30;Nationalt;1105;5878891;2.87;168519
2021-01-31;Nationalt;1121;5878891;2.89;169640
2021-02-01;Nationalt;720;5878891;2.90;170360
2021-02-02;Nationalt;1851;5878891;2.93;172211
2021-02-03;Nationalt;1363;5878891;2.95;173574
2021-02-04;Nationalt;1302;5878891;2.97;174876
2021-02-05;Nationalt;1501;5878891;3.00;176377
2021-02-06;Nationalt;942;5878891;3.02;177319
2021-02-07;Nationalt;1732;5878891;3.05;179051
2021-02-08;Nationalt;2336;5878891;3.09;181387
2021-02-09;Nationalt;3345;5878891;3.14;184732
2021-02-10;Nationalt;3173;5878891;3.20;187905
2021-02-11;Nationalt;5580;5878891;3.29;193485
2021-02-12;Nationalt;11751;5878891;3.49;205236
2021-02-13;Nationalt;6282;5878891;3.60;211518
2021-02-14;Nationalt;5965;5878891;3.70;217483
2021-02-15;Nationalt;13145;5878891;3.92;230628
2021-02-16;Nationalt;12607;5878891;4.14;243235
2021-02-17;Nationalt;9980;5878891;4.31;253215
2021-02-18;Nationalt;11152;5878891;4.50;264367
2021-02-19;Nationalt;13451;5878891;4.73;277818
2021-02-20;Nationalt;10014;5878891;4.90;287832
2021-02-21;Nationalt;10353;5878891;5.07;298185
2021-02-22;Nationalt;13072;5878891;5.29;311257
2021-02-23;Nationalt;13976;5878891;5.53;325233
2021-02-24;Nationalt;13296;5878891;5.76;338529
2021-02-25;Nationalt;14313;5878891;6.00;352842
2021-02-26;Nationalt;35241;5878891;6.60;388083
2021-02-27;Nationalt;6442;5878891;6.71;394525
2021-02-28;Nationalt;10553;5878891;6.89;405078
2021-03-01;Nationalt;19131;5878891;7.22;424209
2021-03-02;Nationalt;16361;5878891;7.49;440570
2021-03-03;Nationalt;12817;5878891;7.71;453387
2021-03-04;Nationalt;17203;5878891;8.00;470590
2021-03-05;Nationalt;16241;5878891;8.28;486831
2021-03-06;Nationalt;14328;5878891;8.52;501159
2021-03-07;Nationalt;11665;5878891;8.72;512824
2021-03-08;Nationalt;9357;5878891;8.88;522181
2021-03-09;Nationalt;10681;5878891;9.06;532862
2021-03-10;Nationalt;11816;5878891;9.26;544678
2021-03-11;Nationalt;4384;5878891;9.34;549062
2021-03-12;Nationalt;3208;5878891;9.39;552270
2021-03-13;Nationalt;4428;5878891;9.47;556698
2021-03-14;Nationalt;1196;5878891;9.49;557894
2021-03-15;Nationalt;2752;5878891;9.54;560646
2021-03-16;Nationalt;6627;5878891;9.65;567273
2021-03-17;Nationalt;10493;5878891;9.83;577766
2021-03-18;Nationalt;14328;5878891;10.1;592094
2021-03-19;Nationalt;7684;5878891;10.2;599778
2021-03-20;Nationalt;2945;5878891;10.3;602723
2021-03-21;Nationalt;4894;5878891;10.3;607617
2021-03-22;Nationalt;4045;5878891;10.4;611662
2021-03-23;Nationalt;5979;5878891;10.5;617641
2021-03-24;Nationalt;9669;5878891;10.7;627310
2021-03-25;Nationalt;7599;5878891;10.8;634909
2021-03-26;Nationalt;6064;5878891;10.9;640973
2021-03-27;Nationalt;9828;5878891;11.1;650801
2021-03-28;Nationalt;10623;5878891;11.3;661424
2021-03-29;Nationalt;17693;5878891;11.6;679117
2021-03-30;Nationalt;21310;5878891;11.9;700427
2021-03-31;Nationalt;12912;5878891;12.1;713339
2021-04-01;Nationalt;4191;5878891;12.2;717530
2021-04-02;Nationalt;4875;5878891;12.3;722405
2021-04-03;Nationalt;11973;5878891;12.5;734378
2021-04-04;Nationalt;11549;5878891;12.7;745927
2021-04-05;Nationalt;12209;5878891;12.9;758136
2021-04-06;Nationalt;15880;5878891;13.2;774016
2021-04-07;Nationalt;16490;5878891;13.4;790506
