"Dato";"Aldersgruppe";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2020-12-08;40-49;Nordjylland;1;0;0;69170;1;0;0;0.00;0.00;0.00
2020-12-11;20-29;Nordjylland;1;0;0;78428;1;0;0;0.00;0.00;0.00
2020-12-16;20-29;Hovedstaden;1;0;0;287899;1;0;0;0.00;0.00;0.00
2020-12-17;30-39;Hovedstaden;1;0;0;265765;1;0;0;0.00;0.00;0.00
2020-12-18;10-19;Sjælland;1;0;0;99884;1;0;0;0.00;0.00;0.00
2020-12-18;30-39;Hovedstaden;1;0;0;265765;2;0;0;0.00;0.00;0.00
2020-12-19;80-89;Hovedstaden;1;0;0;68223;1;0;0;0.00;0.00;0.00
2020-12-20;40-49;Hovedstaden;1;0;0;243060;1;0;0;0.00;0.00;0.00
2020-12-21;30-39;Midtjylland;1;0;0;160793;1;0;0;0.00;0.00;0.00
2020-12-21;40-49;Hovedstaden;2;0;0;243060;3;0;0;0.00;0.00;0.00
2020-12-22;20-29;Syddanmark;1;0;0;145519;1;0;0;0.00;0.00;0.00
2020-12-22;40-49;Midtjylland;2;0;0;164162;2;0;0;0.00;0.00;0.00
2020-12-22;40-49;Syddanmark;1;0;0;149728;1;0;0;0.00;0.00;0.00
2020-12-22;60-69;Hovedstaden;1;0;0;185246;1;0;0;0.00;0.00;0.00
2020-12-23;40-49;Midtjylland;1;0;0;164162;3;0;0;0.00;0.00;0.00
2020-12-23;50-59;Hovedstaden;1;0;0;244519;1;0;0;0.00;0.00;0.00
2020-12-23;90+;Hovedstaden;1;0;0;12897;1;0;0;0.01;0.00;0.00
2020-12-23;90+;Midtjylland;1;0;0;9951;1;0;0;0.01;0.00;0.00
2020-12-24;20-29;Hovedstaden;1;0;0;287899;2;0;0;0.00;0.00;0.00
2020-12-24;20-29;Sjælland;1;0;0;81926;1;0;0;0.00;0.00;0.00
2020-12-24;40-49;Hovedstaden;1;0;0;243060;4;0;0;0.00;0.00;0.00
2020-12-24;70-79;Hovedstaden;1;0;0;158754;1;0;0;0.00;0.00;0.00
2020-12-26;20-29;Hovedstaden;1;0;0;287899;3;0;0;0.00;0.00;0.00
2020-12-26;30-39;Sjælland;1;0;0;89992;1;0;0;0.00;0.00;0.00
2020-12-26;50-59;Sjælland;1;0;0;128456;1;0;0;0.00;0.00;0.00
2020-12-26;60-69;Hovedstaden;1;0;0;185246;2;0;0;0.00;0.00;0.00
2020-12-26;70-79;Hovedstaden;1;0;0;158754;2;0;0;0.00;0.00;0.00
2020-12-27;10-19;Midtjylland;3;0;0;159635;3;0;0;0.00;0.00;0.00
2020-12-27;10-19;Sjælland;1;0;0;99884;2;0;0;0.00;0.00;0.00
2020-12-27;20-29;Hovedstaden;155;0;0;287899;158;0;0;0.05;0.00;0.00
2020-12-27;20-29;Midtjylland;154;0;0;190003;154;0;0;0.08;0.00;0.00
2020-12-27;20-29;Nordjylland;127;0;0;78428;128;0;0;0.16;0.00;0.00
2020-12-27;20-29;Sjælland;45;0;0;81926;46;0;0;0.06;0.00;0.00
2020-12-27;20-29;Syddanmark;16;0;0;145519;17;0;0;0.01;0.00;0.00
2020-12-27;30-39;Hovedstaden;298;0;0;265765;300;0;0;0.11;0.00;0.00
2020-12-27;30-39;Midtjylland;184;0;0;160793;185;0;0;0.12;0.00;0.00
2020-12-27;30-39;Nordjylland;110;0;0;66593;110;0;0;0.17;0.00;0.00
2020-12-27;30-39;Sjælland;100;0;0;89992;101;0;0;0.11;0.00;0.00
2020-12-27;30-39;Syddanmark;21;0;0;137576;21;0;0;0.02;0.00;0.00
2020-12-27;40-49;Hovedstaden;329;0;0;243060;333;0;0;0.14;0.00;0.00
2020-12-27;40-49;Midtjylland;258;0;0;164162;261;0;0;0.16;0.00;0.00
2020-12-27;40-49;Nordjylland;139;0;0;69170;140;0;0;0.20;0.00;0.00
2020-12-27;40-49;Sjælland;170;0;0;106427;170;0;0;0.16;0.00;0.00
2020-12-27;40-49;Syddanmark;53;0;0;149728;54;0;0;0.04;0.00;0.00
2020-12-27;50-59;Hovedstaden;334;0;0;244519;335;0;0;0.14;0.00;0.00
2020-12-27;50-59;Midtjylland;291;0;0;179028;291;0;0;0.16;0.00;0.00
2020-12-27;50-59;Nordjylland;169;0;0;80695;169;0;0;0.21;0.00;0.00
2020-12-27;50-59;Sjælland;206;0;0;128456;207;0;0;0.16;0.00;0.00
2020-12-27;50-59;Syddanmark;72;0;0;174606;72;0;0;0.04;0.00;0.00
2020-12-27;60-69;Hovedstaden;254;0;0;185246;256;0;0;0.14;0.00;0.00
2020-12-27;60-69;Midtjylland;273;0;0;153630;273;0;0;0.18;0.00;0.00
2020-12-27;60-69;Nordjylland;141;0;0;74508;141;0;0;0.19;0.00;0.00
2020-12-27;60-69;Sjælland;157;0;0;109620;157;0;0;0.14;0.00;0.00
2020-12-27;60-69;Syddanmark;46;0;0;153738;46;0;0;0.03;0.00;0.00
2020-12-27;70-79;Hovedstaden;62;0;0;158754;64;0;0;0.04;0.00;0.00
2020-12-27;70-79;Midtjylland;170;0;0;129523;170;0;0;0.13;0.00;0.00
2020-12-27;70-79;Nordjylland;63;0;0;64297;63;0;0;0.10;0.00;0.00
2020-12-27;70-79;Sjælland;142;0;0;99067;142;0;0;0.14;0.00;0.00
2020-12-27;70-79;Syddanmark;59;0;0;130635;59;0;0;0.05;0.00;0.00
2020-12-27;80-89;Hovedstaden;68;0;0;68223;69;0;0;0.10;0.00;0.00
2020-12-27;80-89;Midtjylland;235;0;0;54597;235;0;0;0.43;0.00;0.00
2020-12-27;80-89;Nordjylland;110;0;0;27889;110;0;0;0.39;0.00;0.00
2020-12-27;80-89;Sjælland;214;0;0;40104;214;0;0;0.53;0.00;0.00
2020-12-27;80-89;Syddanmark;68;0;0;58717;68;0;0;0.12;0.00;0.00
2020-12-27;90+;Hovedstaden;50;0;0;12897;51;0;0;0.40;0.00;0.00
2020-12-27;90+;Midtjylland;120;0;0;9951;121;0;0;1.22;0.00;0.00
2020-12-27;90+;Nordjylland;69;0;0;5114;69;0;0;1.35;0.00;0.00
2020-12-27;90+;Sjælland;108;0;0;6617;108;0;0;1.63;0.00;0.00
2020-12-27;90+;Syddanmark;57;0;0;10674;57;0;0;0.53;0.00;0.00
2020-12-28;10-19;Hovedstaden;1;0;0;203967;1;0;0;0.00;0.00;0.00
2020-12-28;10-19;Syddanmark;2;0;0;144996;2;0;0;0.00;0.00;0.00
2020-12-28;20-29;Hovedstaden;42;0;0;287899;200;0;0;0.07;0.00;0.00
2020-12-28;20-29;Midtjylland;20;0;0;190003;174;0;0;0.09;0.00;0.00
2020-12-28;20-29;Nordjylland;9;0;0;78428;137;0;0;0.17;0.00;0.00
2020-12-28;20-29;Sjælland;44;0;0;81926;90;0;0;0.11;0.00;0.00
2020-12-28;20-29;Syddanmark;40;0;0;145519;57;0;0;0.04;0.00;0.00
2020-12-28;30-39;Hovedstaden;87;0;0;265765;387;0;0;0.15;0.00;0.00
2020-12-28;30-39;Midtjylland;35;0;0;160793;220;0;0;0.14;0.00;0.00
2020-12-28;30-39;Nordjylland;14;0;0;66593;124;0;0;0.19;0.00;0.00
2020-12-28;30-39;Sjælland;86;0;0;89992;187;0;0;0.21;0.00;0.00
2020-12-28;30-39;Syddanmark;66;0;0;137576;87;0;0;0.06;0.00;0.00
2020-12-28;40-49;Hovedstaden;91;0;0;243060;424;0;0;0.17;0.00;0.00
2020-12-28;40-49;Midtjylland;46;0;0;164162;307;0;0;0.19;0.00;0.00
2020-12-28;40-49;Nordjylland;17;0;0;69170;157;0;0;0.23;0.00;0.00
2020-12-28;40-49;Sjælland;149;0;0;106427;319;0;0;0.30;0.00;0.00
2020-12-28;40-49;Syddanmark;115;0;0;149728;169;0;0;0.11;0.00;0.00
2020-12-28;50-59;Hovedstaden;68;0;0;244519;403;0;0;0.16;0.00;0.00
2020-12-28;50-59;Midtjylland;53;0;0;179028;344;0;0;0.19;0.00;0.00
2020-12-28;50-59;Nordjylland;35;0;0;80695;204;0;0;0.25;0.00;0.00
2020-12-28;50-59;Sjælland;152;0;0;128456;359;0;0;0.28;0.00;0.00
2020-12-28;50-59;Syddanmark;135;0;0;174606;207;0;0;0.12;0.00;0.00
