"Uge";"Aldersgruppe";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-U04;50-59;914;11571;0;806984;31467;16231;0;3.90;2.01;0.00
2021-U04;60-69;692;8415;0;667951;25098;11980;0;3.76;1.79;0.00
2021-U04;70-79;500;4862;0;565112;19060;7619;0;3.37;1.35;0.00
2021-U04;80-89;335;6446;0;219888;22232;10148;0;10.1;4.62;0.00
2021-U04;90+;113;3399;0;33730;10336;5269;0;30.6;15.6;0.00
2021-U05;10-19;37;181;0;713692;831;539;0;0.12;0.08;0.00
2021-U05;20-29;479;3286;0;783225;12760;8544;0;1.63;1.09;0.00
2021-U05;30-39;511;5153;0;719080;19916;13961;0;2.77;1.94;0.00
2021-U05;40-49;749;6931;0;752346;27242;19988;0;3.62;2.66;0.00
2021-U05;50-59;816;8130;0;806984;32283;24361;0;4.00;3.02;0.00
2021-U05;60-69;854;7376;0;667951;25952;19356;0;3.89;2.90;0.00
2021-U05;70-79;1323;6567;0;565112;20383;14186;0;3.61;2.51;0.00
2021-U05;80-89;2011;7202;0;219888;24243;17350;0;11.0;7.89;0.00
2021-U05;90+;2454;3078;0;33730;12790;8347;0;37.9;24.7;0.00
2021-U06;10-19;275;144;0;713692;1106;683;0;0.15;0.10;0.00
2021-U06;20-29;3194;2196;0;783225;15954;10740;0;2.04;1.37;0.00
2021-U06;30-39;3643;3492;0;719080;23559;17453;0;3.28;2.43;0.00
2021-U06;40-49;4812;4256;0;752346;32054;24244;0;4.26;3.22;0.00
2021-U06;50-59;5423;4449;0;806984;37706;28810;0;4.67;3.57;0.00
2021-U06;60-69;3134;3629;0;667951;29086;22985;0;4.35;3.44;0.00
2021-U06;70-79;1153;2918;0;565112;21536;17104;0;3.81;3.03;0.00
2021-U06;80-89;9963;3434;0;219888;34206;20784;0;15.6;9.45;0.00
2021-U06;90+;6507;1465;0;33730;19297;9812;0;57.2;29.1;0.00
2021-U07;10-19;334;43;0;713692;1440;726;0;0.20;0.10;0.00
2021-U07;20-29;5066;722;0;783225;21020;11462;0;2.68;1.46;0.00
2021-U07;30-39;4994;924;0;719080;28553;18377;0;3.97;2.56;0.00
2021-U07;40-49;6723;1040;0;752346;38777;25284;0;5.15;3.36;0.00
2021-U07;50-59;8765;1270;0;806984;46471;30080;0;5.76;3.73;0.00
2021-U07;60-69;6127;1100;0;667951;35213;24085;0;5.27;3.61;0.00
2021-U07;70-79;5160;1096;0;565112;26696;18200;0;4.72;3.22;0.00
2021-U07;80-89;36902;539;0;219888;71108;21323;0;32.3;9.70;0.00
2021-U07;90+;5894;110;0;33730;25191;9922;0;74.7;29.4;0.00
2021-U08;10-19;788;68;0;713692;2228;794;0;0.31;0.11;0.00
2021-U08;20-29;8742;681;0;783225;29762;12143;0;3.80;1.55;0.00
2021-U08;30-39;9995;843;1;719080;38548;19220;1;5.36;2.67;0.00
2021-U08;40-49;15571;1151;0;752346;54348;26435;0;7.22;3.51;0.00
2021-U08;50-59;19320;1374;2;806984;65791;31454;2;8.15;3.90;0.00
2021-U08;60-69;17474;1185;0;667951;52687;25270;0;7.89;3.78;0.00
2021-U08;70-79;14121;1516;3;565112;40817;19716;3;7.22;3.49;0.00
2021-U08;80-89;17745;1479;0;219888;88853;22802;0;40.4;10.4;0.00
2021-U08;90+;2589;484;2;33730;27780;10406;2;82.4;30.9;0.01
2021-U09;0-9;2;0;0;624630;2;0;0;0.00;0.00;0.00
2021-U09;10-19;850;66;0;713692;3078;860;0;0.43;0.12;0.00
2021-U09;20-29;11010;541;0;783225;40772;12684;0;5.21;1.62;0.00
2021-U09;30-39;11370;643;0;719080;49918;19863;1;6.94;2.76;0.00
2021-U09;40-49;16095;916;2;752346;70443;27351;2;9.36;3.64;0.00
2021-U09;50-59;19119;1051;0;806984;84910;32505;2;10.5;4.03;0.00
2021-U09;60-69;19090;1053;2;667951;71777;26323;2;10.7;3.94;0.00
2021-U09;70-79;18834;1168;1;565112;59651;20884;4;10.6;3.70;0.00
2021-U09;80-89;9602;8862;0;219888;98455;31664;0;44.8;14.4;0.00
2021-U09;90+;1271;3692;0;33730;29051;14098;2;86.1;41.8;0.01
2021-U10;10-19;394;82;0;713692;3472;942;0;0.49;0.13;0.00
2021-U10;20-29;4881;824;1;783225;45653;13508;1;5.83;1.72;0.00
2021-U10;30-39;4602;891;1;719080;54520;20754;2;7.58;2.89;0.00
2021-U10;40-49;6418;1364;1;752346;76861;28715;3;10.2;3.82;0.00
2021-U10;50-59;7803;2159;2;806984;92713;34664;4;11.5;4.30;0.00
2021-U10;60-69;7510;3083;2;667951;79287;29406;4;11.9;4.40;0.00
2021-U10;70-79;7314;4442;4;565112;66965;25326;8;11.8;4.48;0.00
2021-U10;80-89;5180;29980;4;219888;103635;61644;4;47.1;28.0;0.00
2021-U10;90+;750;8561;2;33730;29801;22659;4;88.4;67.2;0.01
2021-U11;10-19;308;204;0;713692;3780;1146;0;0.53;0.16;0.00
2021-U11;20-29;2218;1493;0;783225;47871;15001;1;6.11;1.92;0.00
2021-U11;30-39;2301;1687;0;719080;56821;22441;2;7.90;3.12;0.00
2021-U11;40-49;3181;2852;0;752346;80042;31567;3;10.6;4.20;0.00
2021-U11;50-59;4791;4466;0;806984;97504;39130;4;12.1;4.85;0.00
2021-U11;60-69;5889;8119;1;667951;85176;37525;5;12.8;5.62;0.00
2021-U11;70-79;7595;9258;0;565112;74560;34584;8;13.2;6.12;0.00
2021-U11;80-89;22585;22169;0;219888;126220;83813;4;57.4;38.1;0.00
2021-U11;90+;545;4015;0;33730;30346;26674;4;90.0;79.1;0.01
2021-U12;0-9;0;1;0;624630;2;1;0;0.00;0.00;0.00
2021-U12;10-19;180;287;0;713692;3960;1433;0;0.55;0.20;0.00
2021-U12;20-29;1512;1717;0;783225;49383;16718;1;6.31;2.13;0.00
2021-U12;30-39;1596;2095;0;719080;58417;24536;2;8.12;3.41;0.00
2021-U12;40-49;2206;3581;1;752346;82248;35148;4;10.9;4.67;0.00
2021-U12;50-59;3322;5787;2;806984;100826;44917;6;12.5;5.57;0.00
2021-U12;60-69;4345;11806;0;667951;89521;49331;5;13.4;7.39;0.00
2021-U12;70-79;10599;15270;3;565112;85159;49854;11;15.1;8.82;0.00
2021-U12;80-89;29408;7512;0;219888;155628;91325;4;70.8;41.5;0.00
2021-U12;90+;341;930;0;33730;30687;27604;4;91.0;81.8;0.01
2021-U13;0-9;1;1;0;624630;3;2;0;0.00;0.00;0.00
2021-U13;10-19;236;224;0;713692;4196;1657;0;0.59;0.23;0.00
2021-U13;20-29;1417;1370;0;783225;50800;18088;1;6.49;2.31;0.00
2021-U13;30-39;1676;1538;1;719080;60093;26074;3;8.36;3.63;0.00
2021-U13;40-49;2731;2537;1;752346;84979;37685;5;11.3;5.01;0.00
2021-U13;50-59;4488;4070;0;806984;105314;48987;6;13.1;6.07;0.00
2021-U13;60-69;5887;8634;3;667951;95408;57965;8;14.3;8.68;0.00
2021-U13;70-79;41065;11806;2;565112;126224;61660;13;22.3;10.9;0.00
2021-U13;80-89;26423;7109;0;219888;182051;98434;4;82.8;44.8;0.00
2021-U13;90+;197;1049;0;33730;30884;28653;4;91.6;84.9;0.01
2021-U14;10-19;191;320;0;713692;4387;1977;0;0.61;0.28;0.00
2021-U14;20-29;1262;2417;1;783225;52062;20505;2;6.65;2.62;0.00
2021-U14;30-39;1350;2541;0;719080;61443;28615;3;8.54;3.98;0.00
2021-U14;40-49;1905;3542;1;752346;86884;41227;6;11.5;5.48;0.00
2021-U14;50-59;2799;5004;3;806984;108113;53991;9;13.4;6.69;0.00
2021-U14;60-69;4006;6515;3;667951;99414;64480;11;14.9;9.65;0.00
2021-U14;70-79;79370;7972;2;565112;205594;69632;15;36.4;12.3;0.00
2021-U14;80-89;14762;11463;1;219888;196813;109897;5;89.5;50.0;0.00
2021-U14;90+;138;1035;0;33730;31022;29688;4;92.0;88.0;0.01
2021-U15;10-19;175;228;0;713692;4562;2205;0;0.64;0.31;0.00
2021-U15;20-29;1178;1719;0;783225;53240;22224;2;6.80;2.84;0.00
2021-U15;30-39;1203;1955;1;719080;62646;30570;4;8.71;4.25;0.00
2021-U15;40-49;1618;2660;3;752346;88502;43887;9;11.8;5.83;0.00
2021-U15;50-59;2546;4173;3;806984;110659;58164;12;13.7;7.21;0.00
2021-U15;60-69;14330;5513;1;667951;113744;69993;12;17.0;10.5;0.00
2021-U15;70-79;160564;9272;0;565112;366158;78904;15;64.8;14.0;0.00
2021-U15;80-89;6816;26720;1;219888;203629;136617;6;92.6;62.1;0.00
2021-U15;90+;96;563;1;33730;31118;30251;5;92.3;89.7;0.01
2021-U16;0-9;0;1;0;624630;3;3;0;0.00;0.00;0.00
2021-U16;10-19;212;208;1;713692;4774;2413;1;0.67;0.34;0.00
2021-U16;20-29;1042;1298;2;783225;54282;23522;4;6.93;3.00;0.00
2021-U16;30-39;1191;1468;1;719080;63837;32038;5;8.88;4.46;0.00
2021-U16;40-49;1656;2492;5;752346;90158;46379;14;12.0;6.16;0.00
2021-U16;50-59;2390;4178;0;806984;113049;62342;12;14.0;7.73;0.00
2021-U16;60-69;39849;5917;0;667951;153593;75910;12;23.0;11.4;0.00
2021-U16;70-79;100538;23570;2;565112;466696;102474;17;82.6;18.1;0.00
2021-U16;80-89;2142;32899;0;219888;205771;169516;6;93.6;77.1;0.00
2021-U16;90+;81;230;1;33730;31199;30481;6;92.5;90.4;0.02
2021-U17;0-9;1;0;0;624630;4;3;0;0.00;0.00;0.00
2021-U17;10-19;186;235;0;713692;4960;2648;1;0.69;0.37;0.00
2021-U17;20-29;1040;2288;2;783225;55322;25810;6;7.06;3.30;0.00
2021-U17;30-39;1154;2362;8;719080;64991;34400;13;9.04;4.78;0.00
2021-U17;40-49;1736;3574;6;752346;91894;49953;20;12.2;6.64;0.00
2021-U17;50-59;2534;4686;10;806984;115583;67028;22;14.3;8.31;0.00
2021-U17;60-69;88816;4554;4;667951;242409;80464;16;36.3;12.0;0.00
2021-U17;70-79;47474;54222;0;565112;514170;156696;17;91.0;27.7;0.00
2021-U17;80-89;1821;17977;1;219888;207592;187493;7;94.4;85.3;0.00
2021-U17;90+;86;163;0;33730;31285;30644;6;92.8;90.9;0.02
2021-U18;10-19;195;348;0;713692;5155;2996;1;0.72;0.42;0.00
2021-U18;20-29;1393;3996;3;783225;56715;29806;9;7.24;3.81;0.00
2021-U18;30-39;1420;4421;4;719080;66411;38821;17;9.24;5.40;0.00
2021-U18;40-49;2022;6324;5;752346;93916;56277;25;12.5;7.48;0.00
2021-U18;50-59;3966;8054;4;806984;119549;75082;26;14.8;9.30;0.00
2021-U18;60-69;116410;11362;5;667951;358819;91826;21;53.7;13.7;0.00
2021-U18;70-79;11473;150102;1;565112;525643;306798;18;93.0;54.3;0.00
2021-U18;80-89;1002;11196;1;219888;208594;198689;8;94.9;90.4;0.00
2021-U18;90+;103;119;0;33730;31388;30763;6;93.1;91.2;0.02
2021-U19;10-19;228;409;0;713692;5383;3405;1;0.75;0.48;0.00
2021-U19;20-29;1331;5093;2;783225;58046;34899;11;7.41;4.46;0.00
2021-U19;30-39;1391;5247;2;719080;67802;44068;19;9.43;6.13;0.00
2021-U19;40-49;1559;7678;5;752346;95475;63955;30;12.7;8.50;0.00
2021-U19;50-59;32927;9500;3;806984;152476;84582;29;18.9;10.5;0.00
2021-U19;60-69;112349;24994;5;667951;471168;116820;26;70.5;17.5;0.00
2021-U19;70-79;7250;114479;2;565112;532893;421277;20;94.3;74.5;0.00
2021-U19;80-89;834;4818;0;219888;209428;203507;8;95.2;92.6;0.00
2021-U19;90+;68;94;0;33730;31456;30857;6;93.3;91.5;0.02
2021-U20;0-9;1;0;0;624630;5;3;0;0.00;0.00;0.00
2021-U20;10-19;425;632;0;713692;5808;4037;1;0.81;0.57;0.00
2021-U20;20-29;1856;8067;0;783225;59902;42966;11;7.65;5.49;0.00
2021-U20;30-39;1556;8355;2;719080;69358;52423;21;9.65;7.29;0.00
2021-U20;40-49;2780;11915;0;752346;98255;75870;30;13.1;10.1;0.00
2021-U20;50-59;118262;14189;6;806984;270738;98771;35;33.5;12.2;0.00
2021-U20;60-69;78729;27696;2;667951;549897;144516;28;82.3;21.6;0.00
2021-U20;70-79;4208;69401;1;565112;537101;490678;21;95.0;86.8;0.00
2021-U20;80-89;631;2203;1;219888;210059;205710;9;95.5;93.6;0.00
2021-U20;90+;73;95;1;33730;31529;30952;7;93.5;91.8;0.02
2021-U21;0-9;1;0;0;624630;6;3;0;0.00;0.00;0.00
2021-U21;10-19;4333;438;0;713692;10141;4475;1;1.42;0.63;0.00
2021-U21;20-29;1845;5727;1;783225;61747;48693;12;7.88;6.22;0.00
2021-U21;30-39;1692;5892;3;719080;71050;58315;24;9.88;8.11;0.00
2021-U21;40-49;17570;8176;4;752346;115825;84046;34;15.4;11.2;0.00
2021-U21;50-59;183359;9147;2;806984;454097;107918;37;56.3;13.4;0.00
2021-U21;60-69;47867;18143;2;667951;597764;162659;30;89.5;24.4;0.00
2021-U21;70-79;2737;19656;4;565112;539838;510334;25;95.5;90.3;0.00
2021-U21;80-89;536;860;2;219888;210595;206570;11;95.8;93.9;0.01
2021-U21;90+;70;64;0;33730;31599;31016;7;93.7;92.0;0.02
2021-U22;0-9;2;0;0;624630;8;3;0;0.00;0.00;0.00
2021-U22;10-19;24792;311;0;713692;34933;4786;1;4.89;0.67;0.00
2021-U22;20-29;9361;3497;3;783225;71108;52190;15;9.08;6.66;0.00
2021-U22;30-39;5615;3610;1;719080;76665;61925;25;10.7;8.61;0.00
2021-U22;40-49;64116;4937;4;752346;179941;88983;38;23.9;11.8;0.01
2021-U22;50-59;137487;5813;2;806984;591584;113731;39;73.3;14.1;0.00
2021-U22;60-69;17280;76658;2;667951;615044;239317;32;92.1;35.8;0.00
2021-U22;70-79;1868;11336;2;565112;541706;521670;27;95.9;92.3;0.00
2021-U22;80-89;375;1037;1;219888;210970;207607;12;95.9;94.4;0.01
2021-U22;90+;31;69;0;33730;31630;31085;7;93.8;92.2;0.02
2021-U23;0-9;1;0;0;624630;9;3;0;0.00;0.00;0.00
2021-U23;10-19;59690;258;1;713692;94623;5044;2;13.3;0.71;0.00
2021-U23;20-29;35888;1873;1;783225;106996;54063;16;13.7;6.90;0.00
2021-U23;30-39;11562;1865;0;719080;88227;63790;25;12.3;8.87;0.00
2021-U23;40-49;128669;2685;4;752346;308610;91668;42;41.0;12.2;0.01
2021-U23;50-59;90427;3897;2;806984;682011;117628;41;84.5;14.6;0.01
2021-U23;60-69;6084;95335;5;667951;621128;334652;37;93.0;50.1;0.01
2021-U23;70-79;1300;6715;1;565112;543006;528385;28;96.1;93.5;0.00
2021-U23;80-89;310;827;0;219888;211280;208434;12;96.1;94.8;0.01
2021-U23;90+;36;87;0;33730;31666;31172;7;93.9;92.4;0.02
2021-U24;0-9;1;0;0;624630;10;3;0;0.00;0.00;0.00
2021-U24;10-19;57896;214;1;713692;152519;5258;3;21.4;0.74;0.00
2021-U24;20-29;60079;1518;0;783225;167075;55581;16;21.3;7.10;0.00
2021-U24;30-39;14486;1510;0;719080;102713;65300;25;14.3;9.08;0.00
2021-U24;40-49;138247;1887;3;752346;446857;93555;45;59.4;12.4;0.01
2021-U24;50-59;27837;17007;3;806984;709848;134635;44;88.0;16.7;0.01
2021-U24;60-69;3364;112693;3;667951;624492;447345;40;93.5;67.0;0.01
2021-U24;70-79;956;4016;2;565112;543962;532401;30;96.3;94.2;0.01
2021-U24;80-89;231;548;0;219888;211511;208982;12;96.2;95.0;0.01
2021-U24;90+;22;66;0;33730;31688;31238;7;93.9;92.6;0.02
2021-U25;10-19;29325;328;0;713692;181844;5586;3;25.5;0.78;0.00
2021-U25;20-29;65062;1861;1;783225;232137;57442;17;29.6;7.33;0.00
2021-U25;30-39;25599;1560;1;719080;128312;66860;26;17.8;9.30;0.00
2021-U25;40-49;89343;2116;3;752346;536200;95671;48;71.3;12.7;0.01
2021-U25;50-59;10136;95464;5;806984;719984;230099;49;89.2;28.5;0.01
2021-U25;60-69;1993;90549;3;667951;626485;537894;43;93.8;80.5;0.01
2021-U25;70-79;599;3602;10;565112;544561;536003;40;96.4;94.8;0.01
2021-U25;80-89;166;554;2;219888;211677;209536;14;96.3;95.3;0.01
2021-U25;90+;22;67;0;33730;31710;31305;7;94.0;92.8;0.02
2021-U26;10-19;25664;3569;0;713692;207508;9155;3;29.1;1.28;0.00
2021-U26;20-29;57001;1628;1;783225;289138;59070;18;36.9;7.54;0.00
2021-U26;30-39;32186;1394;0;719080;160498;68254;26;22.3;9.49;0.00
2021-U26;40-49;47766;13983;2;752346;583966;109654;50;77.6;14.6;0.01
2021-U26;50-59;5225;185300;7;806984;725209;415399;56;89.9;51.5;0.01
2021-U26;60-69;1359;51034;2;667951;627844;588928;45;94.0;88.2;0.01
2021-U26;70-79;431;2607;0;565112;544992;538610;40;96.4;95.3;0.01
2021-U26;80-89;127;520;0;219888;211804;210056;14;96.3;95.5;0.01
2021-U26;90+;15;67;0;33730;31725;31372;7;94.1;93.0;0.02
2021-U27;0-9;2;1;0;624630;12;4;0;0.00;0.00;0.00
2021-U27;10-19;19350;16296;1;713692;226858;25451;4;31.8;3.57;0.00
2021-U27;20-29;107699;3199;2;783225;396837;62269;20;50.7;7.95;0.00
2021-U27;30-39;110607;1489;2;719080;271105;69743;28;37.7;9.70;0.00
2021-U27;40-49;31477;47576;2;752346;615443;157230;52;81.8;20.9;0.01
2021-U27;50-59;4999;146839;11;806984;730208;562238;67;90.5;69.7;0.01
2021-U27;60-69;1731;20629;2;667951;629575;609557;47;94.3;91.3;0.01
2021-U27;70-79;548;1994;0;565112;545540;540604;40;96.5;95.7;0.01
2021-U27;80-89;134;385;2;219888;211938;210441;16;96.4;95.7;0.01
2021-U27;90+;20;34;1;33730;31745;31406;8;94.1;93.1;0.02
2021-U28;0-9;3;0;0;624630;15;4;0;0.00;0.00;0.00
2021-U28;10-19;20267;50452;0;713692;247125;75903;4;34.6;10.6;0.00
2021-U28;20-29;75930;26351;3;783225;472767;88620;23;60.4;11.3;0.00
2021-U28;30-39;114194;4016;2;719080;385299;73759;30;53.6;10.3;0.00
2021-U28;40-49;12201;115551;7;752346;627644;272781;59;83.4;36.3;0.01
2021-U28;50-59;2863;100108;6;806984;733071;662346;73;90.8;82.1;0.01
2021-U28;60-69;1044;7873;1;667951;630619;617430;48;94.4;92.4;0.01
2021-U28;70-79;372;1349;1;565112;545912;541953;41;96.6;95.9;0.01
2021-U28;80-89;113;321;2;219888;212051;210762;18;96.4;95.8;0.01
2021-U28;90+;16;36;0;33730;31761;31442;8;94.2;93.2;0.02
2021-U29;0-9;1;0;0;624630;16;4;0;0.00;0.00;0.00
2021-U29;10-19;46663;60321;0;713692;293788;136224;4;41.2;19.1;0.00
2021-U29;20-29;49652;60470;1;783225;522419;149090;24;66.7;19.0;0.00
2021-U29;30-39;66163;12887;3;719080;451462;86646;33;62.8;12.0;0.00
2021-U29;40-49;9137;140710;7;752346;636781;413491;66;84.6;55.0;0.01
2021-U29;50-59;2801;36284;7;806984;735872;698630;80;91.2;86.6;0.01
2021-U29;60-69;999;4530;2;667951;631618;621960;50;94.6;93.1;0.01
2021-U29;70-79;356;1098;0;565112;546268;543051;41;96.7;96.1;0.01
2021-U29;80-89;103;272;0;219888;212154;211034;18;96.5;96.0;0.01
2021-U29;90+;11;27;0;33730;31772;31469;8;94.2;93.3;0.02
2021-U30;0-9;2;0;0;624630;18;4;0;0.00;0.00;0.00
2021-U30;10-19;39726;38870;1;713692;333514;175094;5;46.7;24.5;0.00
2021-U30;20-29;26236;66776;9;783225;548655;215866;33;70.1;27.6;0.00
2021-U30;30-39;40595;26190;4;719080;492057;112836;37;68.4;15.7;0.01
2021-U30;40-49;5944;93895;7;752346;642725;507386;73;85.4;67.4;0.01
2021-U30;50-59;2034;14305;8;806984;737906;712935;88;91.4;88.3;0.01
2021-U30;60-69;736;2421;4;667951;632354;624381;54;94.7;93.5;0.01
2021-U30;70-79;290;696;2;565112;546558;543747;43;96.7;96.2;0.01
2021-U30;80-89;85;182;1;219888;212239;211216;19;96.5;96.1;0.01
2021-U30;90+;10;29;0;33730;31782;31498;8;94.2;93.4;0.02
2021-U31;10-19;35102;33824;0;713692;368616;208918;5;51.6;29.3;0.00
2021-U31;20-29;12962;85738;5;783225;561617;301604;38;71.7;38.5;0.00
2021-U31;30-39;20099;80591;3;719080;512156;193427;40;71.2;26.9;0.01
2021-U31;40-49;4318;60231;11;752346;647043;567617;84;86.0;75.4;0.01
2021-U31;50-59;1500;7716;8;806984;739406;720651;96;91.6;89.3;0.01
2021-U31;60-69;554;1884;4;667951;632908;626265;58;94.8;93.8;0.01
2021-U31;70-79;191;566;1;565112;546749;544313;44;96.8;96.3;0.01
2021-U31;80-89;69;166;0;219888;212308;211382;19;96.6;96.1;0.01
2021-U31;90+;11;20;0;33730;31793;31518;8;94.3;93.4;0.02
2021-U32;10-19;20001;44502;1;713692;388617;253420;6;54.5;35.5;0.00
2021-U32;20-29;9352;108049;5;783225;570969;409653;43;72.9;52.3;0.01
2021-U32;30-39;12320;134477;13;719080;524476;327904;53;72.9;45.6;0.01
2021-U32;40-49;3701;39489;5;752346;650744;607106;89;86.5;80.7;0.01
2021-U32;50-59;1395;6973;11;806984;740801;727624;107;91.8;90.2;0.01
2021-U32;60-69;537;2305;11;667951;633445;628570;69;94.8;94.1;0.01
2021-U32;70-79;193;807;2;565112;546942;545120;46;96.8;96.5;0.01
2021-U32;80-89;57;195;0;219888;212365;211577;19;96.6;96.2;0.01
2021-U32;90+;6;29;1;33730;31799;31547;9;94.3;93.5;0.03
2021-U33;0-9;2;1;0;624630;20;5;0;0.00;0.00;0.00
2021-U33;10-19;14536;45490;0;713692;403153;298910;6;56.5;41.9;0.00
2021-U33;20-29;8454;64094;7;783225;579423;473747;50;74.0;60.5;0.01
2021-U33;30-39;10344;78248;10;719080;534820;406152;63;74.4;56.5;0.01
2021-U33;40-49;3247;16360;5;752346;653991;623466;94;86.9;82.9;0.01
2021-U33;50-59;1377;3936;12;806984;742178;731560;119;92.0;90.7;0.01
2021-U33;60-69;516;1428;15;667951;633961;629998;84;94.9;94.3;0.01
2021-U33;70-79;222;477;4;565112;547164;545597;50;96.8;96.5;0.01
2021-U33;80-89;72;166;0;219888;212437;211743;19;96.6;96.3;0.01
2021-U33;90+;8;33;1;33730;31807;31580;10;94.3;93.6;0.03
2021-U34;0-9;1;0;0;624630;21;5;0;0.00;0.00;0.00
2021-U34;10-19;11779;40338;2;713692;414932;339248;8;58.1;47.5;0.00
2021-U34;20-29;6499;37074;6;783225;585922;510821;56;74.8;65.2;0.01
2021-U34;30-39;7687;47688;11;719080;542507;453840;74;75.4;63.1;0.01
2021-U34;40-49;2625;9068;11;752346;656616;632534;105;87.3;84.1;0.01
2021-U34;50-59;1238;2748;14;806984;743416;734308;133;92.1;91.0;0.02
2021-U34;60-69;552;955;9;667951;634513;630953;93;95.0;94.5;0.01
