"Dato";"Kommune";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2020-12-27;Horsens;52;0;0;95143;52;0;0;0.05;0.00;0.00
2020-12-27;Hvidovre;50;0;0;53231;50;0;0;0.09;0.00;0.00
2020-12-27;Høje Tåstrup;35;0;0;53452;35;0;0;0.07;0.00;0.00
2020-12-27;Hørsholm;14;0;0;24703;14;0;0;0.06;0.00;0.00
2020-12-27;Ikast-Brande;10;0;0;42093;10;0;0;0.02;0.00;0.00
2020-12-27;Ishøj;87;0;0;23249;87;0;0;0.37;0.00;0.00
2020-12-27;Jammerbugt;18;0;0;38160;18;0;0;0.05;0.00;0.00
2020-12-27;Kalundborg;23;0;0;48432;23;0;0;0.05;0.00;0.00
2020-12-27;Kerteminde;3;0;0;24000;3;0;0;0.01;0.00;0.00
2020-12-27;Kolding;1;0;0;93933;2;0;0;0.00;0.00;0.00
2020-12-27;København;617;0;0;647486;624;0;0;0.10;0.00;0.00
2020-12-27;Køge;61;0;0;61806;61;0;0;0.10;0.00;0.00
2020-12-27;Lejre;10;0;0;28667;10;0;0;0.03;0.00;0.00
2020-12-27;Lemvig;1;0;0;19318;1;0;0;0.01;0.00;0.00
2020-12-27;Lolland;8;0;0;40000;8;0;0;0.02;0.00;0.00
2020-12-27;Lyngby-Taarbæk;48;0;0;58079;48;0;0;0.08;0.00;0.00
2020-12-27;Mariagerfjord;23;0;0;41705;23;0;0;0.06;0.00;0.00
2020-12-27;Middelfart;6;0;0;39729;6;0;0;0.02;0.00;0.00
2020-12-27;Morsø;1;0;0;20055;1;0;0;0.00;0.00;0.00
2020-12-27;Norddjurs;9;0;0;36988;9;0;0;0.02;0.00;0.00
2020-12-27;Nordfyn;4;0;0;29796;4;0;0;0.01;0.00;0.00
2020-12-27;Nyborg;6;0;0;32035;6;0;0;0.02;0.00;0.00
2020-12-27;Næstved;33;0;0;84045;34;0;0;0.04;0.00;0.00
2020-12-27;Odder;21;0;0;23431;22;0;0;0.09;0.00;0.00
2020-12-27;Odense;351;0;0;206297;352;0;0;0.17;0.00;0.00
2020-12-27;Odsherred;4;0;0;32869;4;0;0;0.01;0.00;0.00
2020-12-27;Randers;68;0;0;99228;68;0;0;0.07;0.00;0.00
2020-12-27;Rebild;38;0;0;30744;38;0;0;0.12;0.00;0.00
2020-12-27;Ringkøbing-Skjern;15;0;0;56272;15;0;0;0.03;0.00;0.00
2020-12-27;Ringsted;14;0;0;35445;15;0;0;0.04;0.00;0.00
2020-12-27;Roskilde;51;0;0;89763;52;0;0;0.06;0.00;0.00
2020-12-27;Rudersdal;32;0;0;57254;33;0;0;0.06;0.00;0.00
2020-12-27;Rødovre;25;0;0;41460;25;0;0;0.06;0.00;0.00
2020-12-27;Samsø;1;0;0;3703;1;0;0;0.03;0.00;0.00
2020-12-27;Silkeborg;24;0;0;98045;24;0;0;0.02;0.00;0.00
2020-12-27;Skanderborg;45;0;0;64651;45;0;0;0.07;0.00;0.00
2020-12-27;Skive;7;0;0;45108;7;0;0;0.02;0.00;0.00
2020-12-27;Slagelse;451;0;0;79723;451;0;0;0.57;0.00;0.00
2020-12-27;Solrød;108;0;0;23798;108;0;0;0.45;0.00;0.00
2020-12-27;Sorø;22;0;0;29990;22;0;0;0.07;0.00;0.00
2020-12-27;Stevns;20;0;0;23630;20;0;0;0.08;0.00;0.00
2020-12-27;Struer;2;0;0;20840;2;0;0;0.01;0.00;0.00
2020-12-27;Svendborg;1;0;0;59258;1;0;0;0.00;0.00;0.00
2020-12-27;Syddjurs;48;0;0;43815;48;0;0;0.11;0.00;0.00
2020-12-27;Thisted;3;0;0;43119;3;0;0;0.01;0.00;0.00
2020-12-27;Tårnby;16;0;0;42789;16;0;0;0.04;0.00;0.00
2020-12-27;Vallensbæk;12;0;0;16565;12;0;0;0.07;0.00;0.00
2020-12-27;Vejle;3;0;0;119604;3;0;0;0.00;0.00;0.00
2020-12-27;Vesthimmerland;10;0;0;36303;10;0;0;0.03;0.00;0.00
2020-12-27;Viborg;49;0;0;96883;49;0;0;0.05;0.00;0.00
2020-12-27;Vordingborg;14;0;0;45358;14;0;0;0.03;0.00;0.00
2020-12-27;Århus;1208;0;0;355691;1212;0;0;0.34;0.00;0.00
2020-12-28;Aalborg;18;0;0;221184;734;0;0;0.33;0.00;0.00
2020-12-28;Albertslund;5;0;0;27504;24;0;0;0.09;0.00;0.00
2020-12-28;Allerød;1;0;0;25871;20;0;0;0.08;0.00;0.00
2020-12-28;Assens;14;0;0;40910;19;0;0;0.05;0.00;0.00
2020-12-28;Ballerup;13;0;0;49429;39;0;0;0.08;0.00;0.00
2020-12-28;Bornholm;1;0;0;39666;63;0;0;0.16;0.00;0.00
2020-12-28;Brøndby;11;0;0;36002;28;0;0;0.08;0.00;0.00
2020-12-28;Brønderslev;9;0;0;36363;38;0;0;0.10;0.00;0.00
2020-12-28;Egedal;10;0;0;44558;36;0;0;0.08;0.00;0.00
2020-12-28;Esbjerg;1;0;0;115519;1;0;0;0.00;0.00;0.00
2020-12-28;Faaborg-Midtfyn;22;0;0;51932;34;0;0;0.07;0.00;0.00
2020-12-28;Favrskov;14;0;0;49006;45;0;0;0.09;0.00;0.00
2020-12-28;Faxe;13;0;0;37136;29;0;0;0.08;0.00;0.00
2020-12-28;Fredensborg;5;0;0;41344;24;0;0;0.06;0.00;0.00
2020-12-28;Frederiksberg;20;0;0;103952;109;0;0;0.10;0.00;0.00
2020-12-28;Frederikshavn;15;0;0;58794;29;0;0;0.05;0.00;0.00
2020-12-28;Frederikssund;5;0;0;45902;21;0;0;0.05;0.00;0.00
2020-12-28;Furesø;11;0;0;41570;38;0;0;0.09;0.00;0.00
2020-12-28;Gentofte;18;0;0;74336;62;0;0;0.08;0.00;0.00
2020-12-28;Gladsaxe;17;0;0;69305;69;0;0;0.10;0.00;0.00
2020-12-28;Glostrup;2;0;0;23490;17;0;0;0.07;0.00;0.00
2020-12-28;Greve;14;0;0;51022;216;0;0;0.42;0.00;0.00
2020-12-28;Gribskov;1;0;0;41309;28;0;0;0.07;0.00;0.00
2020-12-28;Guldborgsund;86;0;0;60242;143;0;0;0.24;0.00;0.00
2020-12-28;Haderslev;1;0;0;55294;1;0;0;0.00;0.00;0.00
2020-12-28;Hedensted;1;0;0;47244;11;0;0;0.02;0.00;0.00
2020-12-28;Helsingør;2;0;0;62944;36;0;0;0.06;0.00;0.00
2020-12-28;Herlev;110;0;0;28812;159;0;0;0.55;0.00;0.00
2020-12-28;Hillerød;4;0;0;53369;62;0;0;0.12;0.00;0.00
2020-12-28;Hjørring;54;0;0;63757;132;0;0;0.21;0.00;0.00
2020-12-28;Holbæk;80;0;0;73036;130;0;0;0.18;0.00;0.00
2020-12-28;Holstebro;1;0;0;58611;17;0;0;0.03;0.00;0.00
2020-12-28;Horsens;3;0;0;95143;55;0;0;0.06;0.00;0.00
2020-12-28;Hvidovre;6;0;0;53231;56;0;0;0.11;0.00;0.00
2020-12-28;Høje Tåstrup;7;0;0;53452;42;0;0;0.08;0.00;0.00
2020-12-28;Hørsholm;4;0;0;24703;18;0;0;0.07;0.00;0.00
2020-12-28;Ikast-Brande;2;0;0;42093;12;0;0;0.03;0.00;0.00
2020-12-28;Ishøj;5;0;0;23249;92;0;0;0.40;0.00;0.00
2020-12-28;Jammerbugt;3;0;0;38160;21;0;0;0.06;0.00;0.00
2020-12-28;Kalundborg;25;0;0;48432;48;0;0;0.10;0.00;0.00
2020-12-28;Kerteminde;10;0;0;24000;13;0;0;0.05;0.00;0.00
2020-12-28;Kolding;1;0;0;93933;3;0;0;0.00;0.00;0.00
2020-12-28;København;167;0;0;647486;791;0;0;0.12;0.00;0.00
2020-12-28;Køge;33;0;0;61806;94;0;0;0.15;0.00;0.00
2020-12-28;Lejre;9;0;0;28667;19;0;0;0.07;0.00;0.00
2020-12-28;Lolland;17;0;0;40000;25;0;0;0.06;0.00;0.00
2020-12-28;Lyngby-Taarbæk;15;0;0;58079;63;0;0;0.11;0.00;0.00
2020-12-28;Mariagerfjord;2;0;0;41705;25;0;0;0.06;0.00;0.00
2020-12-28;Middelfart;7;0;0;39729;13;0;0;0.03;0.00;0.00
2020-12-28;Morsø;1;0;0;20055;2;0;0;0.01;0.00;0.00
2020-12-28;Norddjurs;1;0;0;36988;10;0;0;0.03;0.00;0.00
2020-12-28;Nordfyn;20;0;0;29796;24;0;0;0.08;0.00;0.00
2020-12-28;Nyborg;16;0;0;32035;22;0;0;0.07;0.00;0.00
2020-12-28;Næstved;45;0;0;84045;79;0;0;0.09;0.00;0.00
2020-12-28;Odder;2;0;0;23431;24;0;0;0.10;0.00;0.00
2020-12-28;Odense;460;0;0;206297;812;0;0;0.39;0.00;0.00
2020-12-28;Odsherred;13;0;0;32869;17;0;0;0.05;0.00;0.00
2020-12-28;Randers;3;0;0;99228;71;0;0;0.07;0.00;0.00
2020-12-28;Rebild;1;0;0;30744;39;0;0;0.13;0.00;0.00
2020-12-28;Ringsted;20;0;0;35445;35;0;0;0.10;0.00;0.00
2020-12-28;Roskilde;51;0;0;89763;103;0;0;0.11;0.00;0.00
2020-12-28;Rudersdal;10;0;0;57254;43;0;0;0.08;0.00;0.00
2020-12-28;Rødovre;6;0;0;41460;31;0;0;0.07;0.00;0.00
2020-12-28;Silkeborg;10;0;0;98045;34;0;0;0.03;0.00;0.00
2020-12-28;Skanderborg;4;0;0;64651;49;0;0;0.08;0.00;0.00
2020-12-28;Skive;11;0;0;45108;18;0;0;0.04;0.00;0.00
2020-12-28;Slagelse;95;0;0;79723;546;0;0;0.68;0.00;0.00
2020-12-28;Solrød;12;0;0;23798;120;0;0;0.50;0.00;0.00
2020-12-28;Sorø;18;0;0;29990;40;0;0;0.13;0.00;0.00
2020-12-28;Stevns;5;0;0;23630;25;0;0;0.11;0.00;0.00
2020-12-28;Svendborg;28;0;0;59258;29;0;0;0.05;0.00;0.00
2020-12-28;Syddjurs;7;0;0;43815;55;0;0;0.13;0.00;0.00
2020-12-28;Sønderborg;1;0;0;73782;1;0;0;0.00;0.00;0.00
2020-12-28;Thisted;1;0;0;43119;4;0;0;0.01;0.00;0.00
2020-12-28;Tårnby;4;0;0;42789;20;0;0;0.05;0.00;0.00
2020-12-28;Vallensbæk;1;0;0;16565;13;0;0;0.08;0.00;0.00
2020-12-28;Vejle;1;0;0;119604;4;0;0;0.00;0.00;0.00
2020-12-28;Vesthimmerland;1;0;0;36303;11;0;0;0.03;0.00;0.00
2020-12-28;Viborg;49;0;0;96883;98;0;0;0.10;0.00;0.00
2020-12-28;Vordingborg;17;0;0;45358;31;0;0;0.07;0.00;0.00
2020-12-28;Århus;86;0;0;355691;1298;0;0;0.36;0.00;0.00
2020-12-28;Ærø;1;0;0;6030;1;0;0;0.02;0.00;0.00
2020-12-29;Aabenraa;71;0;0;58765;71;0;0;0.12;0.00;0.00
2020-12-29;Aalborg;81;1;0;221184;815;1;0;0.37;0.00;0.00
2020-12-29;Albertslund;30;0;0;27504;54;0;0;0.20;0.00;0.00
2020-12-29;Allerød;38;0;0;25871;58;0;0;0.22;0.00;0.00
2020-12-29;Assens;24;0;0;40910;43;0;0;0.11;0.00;0.00
2020-12-29;Ballerup;41;0;0;49429;80;0;0;0.16;0.00;0.00
2020-12-29;Billund;3;0;0;26820;3;0;0;0.01;0.00;0.00
2020-12-29;Bornholm;113;0;0;39666;176;0;0;0.44;0.00;0.00
2020-12-29;Brøndby;38;0;0;36002;66;0;0;0.18;0.00;0.00
2020-12-29;Brønderslev;2;0;0;36363;40;0;0;0.11;0.00;0.00
2020-12-29;Dragør;21;0;0;14556;29;0;0;0.20;0.00;0.00
2020-12-29;Egedal;62;0;0;44558;98;0;0;0.22;0.00;0.00
2020-12-29;Esbjerg;232;0;0;115519;233;0;0;0.20;0.00;0.00
2020-12-29;Faaborg-Midtfyn;31;0;0;51932;65;0;0;0.13;0.00;0.00
2020-12-29;Fanø;3;0;0;3422;3;0;0;0.09;0.00;0.00
2020-12-29;Favrskov;24;0;0;49006;69;0;0;0.14;0.00;0.00
2020-12-29;Faxe;39;0;0;37136;68;0;0;0.18;0.00;0.00
2020-12-29;Fredensborg;48;0;0;41344;72;0;0;0.17;0.00;0.00
2020-12-29;Fredericia;37;0;0;51744;37;0;0;0.07;0.00;0.00
2020-12-29;Frederiksberg;169;0;0;103952;278;0;0;0.27;0.00;0.00
2020-12-29;Frederikssund;32;0;0;45902;53;0;0;0.12;0.00;0.00
2020-12-29;Furesø;57;0;0;41570;95;0;0;0.23;0.00;0.00
2020-12-29;Gentofte;154;0;0;74336;216;0;0;0.29;0.00;0.00
2020-12-29;Gladsaxe;95;0;0;69305;164;0;0;0.24;0.00;0.00
2020-12-29;Glostrup;31;0;0;23490;48;0;0;0.20;0.00;0.00
2020-12-29;Greve;101;0;0;51022;317;0;0;0.62;0.00;0.00
2020-12-29;Gribskov;45;0;0;41309;73;0;0;0.18;0.00;0.00
2020-12-29;Guldborgsund;100;0;0;60242;243;0;0;0.40;0.00;0.00
2020-12-29;Haderslev;33;0;0;55294;34;0;0;0.06;0.00;0.00
2020-12-29;Halsnæs;36;0;0;31427;51;0;0;0.16;0.00;0.00
2020-12-29;Hedensted;15;0;0;47244;26;0;0;0.06;0.00;0.00
2020-12-29;Helsingør;60;0;0;62944;96;0;0;0.15;0.00;0.00
2020-12-29;Herlev;87;0;0;28812;246;0;0;0.85;0.00;0.00
2020-12-29;Herning;1;0;0;89581;72;0;0;0.08;0.00;0.00
2020-12-29;Hillerød;120;0;0;53369;182;0;0;0.34;0.00;0.00
2020-12-29;Hjørring;1;0;0;63757;133;0;0;0.21;0.00;0.00
2020-12-29;Holbæk;287;0;0;73036;417;0;0;0.57;0.00;0.00
2020-12-29;Holstebro;2;0;0;58611;19;0;0;0.03;0.00;0.00
2020-12-29;Horsens;40;0;0;95143;95;0;0;0.10;0.00;0.00
2020-12-29;Hvidovre;114;0;0;53231;170;0;0;0.32;0.00;0.00
2020-12-29;Høje Tåstrup;63;0;0;53452;105;0;0;0.20;0.00;0.00
2020-12-29;Hørsholm;27;0;0;24703;45;0;0;0.18;0.00;0.00
2020-12-29;Ikast-Brande;1;0;0;42093;13;0;0;0.03;0.00;0.00
2020-12-29;Ishøj;25;0;0;23249;117;0;0;0.50;0.00;0.00
2020-12-29;Jammerbugt;1;0;0;38160;22;0;0;0.06;0.00;0.00
2020-12-29;Kalundborg;167;0;0;48432;215;0;0;0.44;0.00;0.00
2020-12-29;Kerteminde;16;0;0;24000;29;0;0;0.12;0.00;0.00
2020-12-29;Kolding;269;0;0;93933;272;0;0;0.29;0.00;0.00
2020-12-29;København;1513;0;0;647486;2304;0;0;0.36;0.00;0.00
2020-12-29;Køge;82;0;0;61806;176;0;0;0.28;0.00;0.00
2020-12-29;Langeland;3;0;0;12297;3;0;0;0.02;0.00;0.00
2020-12-29;Lejre;43;0;0;28667;62;0;0;0.22;0.00;0.00
2020-12-29;Lolland;15;0;0;40000;40;0;0;0.10;0.00;0.00
2020-12-29;Lyngby-Taarbæk;93;0;0;58079;156;0;0;0.27;0.00;0.00
2020-12-29;Mariagerfjord;159;0;0;41705;184;0;0;0.44;0.00;0.00
2020-12-29;Middelfart;39;0;0;39729;52;0;0;0.13;0.00;0.00
2020-12-29;Norddjurs;3;0;0;36988;13;0;0;0.04;0.00;0.00
2020-12-29;Nordfyn;7;0;0;29796;31;0;0;0.10;0.00;0.00
2020-12-29;Nyborg;11;0;0;32035;33;0;0;0.10;0.00;0.00
2020-12-29;Næstved;171;0;0;84045;250;0;0;0.30;0.00;0.00
2020-12-29;Odder;20;0;0;23431;44;0;0;0.19;0.00;0.00
2020-12-29;Odense;513;0;0;206297;1325;0;0;0.64;0.00;0.00
2020-12-29;Odsherred;45;0;0;32869;62;0;0;0.19;0.00;0.00
2020-12-29;Randers;20;0;0;99228;91;0;0;0.09;0.00;0.00
2020-12-29;Rebild;14;0;0;30744;53;0;0;0.17;0.00;0.00
2020-12-29;Ringkøbing-Skjern;1;0;0;56272;16;0;0;0.03;0.00;0.00
2020-12-29;Ringsted;185;0;0;35445;220;0;0;0.62;0.00;0.00
2020-12-29;Roskilde;124;0;0;89763;227;0;0;0.25;0.00;0.00
2020-12-29;Rudersdal;93;0;0;57254;136;0;0;0.24;0.00;0.00
2020-12-29;Rødovre;42;0;0;41460;73;0;0;0.18;0.00;0.00
2020-12-29;Silkeborg;21;0;0;98045;55;0;0;0.06;0.00;0.00
2020-12-29;Skanderborg;42;0;0;64651;91;0;0;0.14;0.00;0.00
2020-12-29;Skive;1;0;0;45108;19;0;0;0.04;0.00;0.00
2020-12-29;Slagelse;124;0;0;79723;670;0;0;0.84;0.00;0.00
2020-12-29;Solrød;33;0;0;23798;153;0;0;0.64;0.00;0.00
2020-12-29;Sorø;43;0;0;29990;83;0;0;0.28;0.00;0.00
2020-12-29;Stevns;27;0;0;23630;52;0;0;0.22;0.00;0.00
2020-12-29;Svendborg;54;0;0;59258;83;0;0;0.14;0.00;0.00
2020-12-29;Syddjurs;10;0;0;43815;65;0;0;0.15;0.00;0.00
2020-12-29;Sønderborg;272;0;0;73782;273;0;0;0.37;0.00;0.00
2020-12-29;Tårnby;74;0;0;42789;94;0;0;0.22;0.00;0.00
2020-12-29;Tønder;10;0;0;36890;10;0;0;0.03;0.00;0.00
2020-12-29;Vallensbæk;19;0;0;16565;32;0;0;0.19;0.00;0.00
2020-12-29;Varde;21;0;0;49758;21;0;0;0.04;0.00;0.00
2020-12-29;Vejen;20;0;0;42629;20;0;0;0.05;0.00;0.00
2020-12-29;Vejle;40;0;0;119604;44;0;0;0.04;0.00;0.00
2020-12-29;Vesthimmerland;4;0;0;36303;15;0;0;0.04;0.00;0.00
2020-12-29;Viborg;6;0;0;96883;104;0;0;0.11;0.00;0.00
2020-12-29;Vordingborg;183;0;0;45358;214;0;0;0.47;0.00;0.00
2020-12-29;Århus;775;0;0;355691;2073;0;0;0.58;0.00;0.00
2020-12-29;Ærø;3;0;0;6030;4;0;0;0.07;0.00;0.00
2020-12-30;Aabenraa;67;0;0;58765;138;0;0;0.23;0.00;0.00
2020-12-30;Aalborg;1148;0;0;221184;1963;1;0;0.89;0.00;0.00
2020-12-30;Albertslund;30;0;0;27504;84;0;0;0.31;0.00;0.00
2020-12-30;Allerød;47;0;0;25871;105;0;0;0.41;0.00;0.00
2020-12-30;Assens;20;0;0;40910;63;0;0;0.15;0.00;0.00
2020-12-30;Ballerup;56;0;0;49429;136;0;0;0.28;0.00;0.00
2020-12-30;Billund;56;0;0;26820;59;0;0;0.22;0.00;0.00
2020-12-30;Bornholm;3;0;0;39666;179;0;0;0.45;0.00;0.00
2020-12-30;Brøndby;46;0;0;36002;112;0;0;0.31;0.00;0.00
2020-12-30;Brønderslev;70;0;0;36363;110;0;0;0.30;0.00;0.00
2020-12-30;Dragør;20;0;0;14556;49;0;0;0.34;0.00;0.00
2020-12-30;Egedal;74;0;0;44558;172;0;0;0.39;0.00;0.00
2020-12-30;Esbjerg;290;0;0;115519;523;0;0;0.45;0.00;0.00
2020-12-30;Faaborg-Midtfyn;25;0;0;51932;90;0;0;0.17;0.00;0.00
2020-12-30;Fanø;28;0;0;3422;31;0;0;0.91;0.00;0.00
2020-12-30;Favrskov;42;0;0;49006;111;0;0;0.23;0.00;0.00
2020-12-30;Faxe;34;0;0;37136;102;0;0;0.27;0.00;0.00
2020-12-30;Fredensborg;51;0;0;41344;123;0;0;0.30;0.00;0.00
2020-12-30;Fredericia;47;0;0;51744;84;0;0;0.16;0.00;0.00
2020-12-30;Frederiksberg;202;0;0;103952;480;0;0;0.46;0.00;0.00
2020-12-30;Frederikshavn;45;0;0;58794;74;0;0;0.13;0.00;0.00
2020-12-30;Frederikssund;48;0;0;45902;101;0;0;0.22;0.00;0.00
2020-12-30;Furesø;67;0;0;41570;162;0;0;0.39;0.00;0.00
2020-12-30;Gentofte;157;0;0;74336;373;0;0;0.50;0.00;0.00
2020-12-30;Gladsaxe;126;0;0;69305;290;0;0;0.42;0.00;0.00
2020-12-30;Glostrup;39;0;0;23490;87;0;0;0.37;0.00;0.00
2020-12-30;Greve;67;0;0;51022;384;0;0;0.75;0.00;0.00
2020-12-30;Gribskov;40;0;0;41309;113;0;0;0.27;0.00;0.00
2020-12-30;Guldborgsund;125;0;0;60242;368;0;0;0.61;0.00;0.00
2020-12-30;Haderslev;47;0;0;55294;81;0;0;0.15;0.00;0.00
2020-12-30;Halsnæs;34;0;0;31427;85;0;0;0.27;0.00;0.00
2020-12-30;Hedensted;17;0;0;47244;43;0;0;0.09;0.00;0.00
2020-12-30;Helsingør;89;0;0;62944;185;0;0;0.29;0.00;0.00
2020-12-30;Herlev;62;0;0;28812;308;0;0;1.07;0.00;0.00
2020-12-30;Herning;59;0;0;89581;131;0;0;0.15;0.00;0.00
2020-12-30;Hillerød;144;0;0;53369;326;0;0;0.61;0.00;0.00
2020-12-30;Hjørring;148;0;0;63757;281;0;0;0.44;0.00;0.00
2020-12-30;Holbæk;56;0;0;73036;473;0;0;0.65;0.00;0.00
2020-12-30;Holstebro;28;0;0;58611;47;0;0;0.08;0.00;0.00
2020-12-30;Horsens;21;0;0;95143;116;0;0;0.12;0.00;0.00
2020-12-30;Hvidovre;90;0;0;53231;260;0;0;0.49;0.00;0.00
2020-12-30;Høje Tåstrup;69;0;0;53452;174;0;0;0.33;0.00;0.00
2020-12-30;Hørsholm;34;0;0;24703;79;0;0;0.32;0.00;0.00
2020-12-30;Ikast-Brande;14;0;0;42093;27;0;0;0.06;0.00;0.00
2020-12-30;Ishøj;24;0;0;23249;141;0;0;0.61;0.00;0.00
2020-12-30;Jammerbugt;50;0;0;38160;72;0;0;0.19;0.00;0.00
2020-12-30;Kalundborg;117;0;0;48432;332;0;0;0.69;0.00;0.00
2020-12-30;Kerteminde;9;0;0;24000;38;0;0;0.16;0.00;0.00
2020-12-30;Kolding;318;0;0;93933;590;0;0;0.63;0.00;0.00
2020-12-30;København;1449;0;0;647486;3753;0;0;0.58;0.00;0.00
2020-12-30;Køge;73;0;0;61806;249;0;0;0.40;0.00;0.00
2020-12-30;Langeland;5;0;0;12297;8;0;0;0.07;0.00;0.00
2020-12-30;Lejre;24;0;0;28667;86;0;0;0.30;0.00;0.00
2020-12-30;Lemvig;2;0;0;19318;3;0;0;0.02;0.00;0.00
2020-12-30;Lolland;21;0;0;40000;61;0;0;0.15;0.00;0.00
2020-12-30;Lyngby-Taarbæk;91;0;0;58079;247;0;0;0.43;0.00;0.00
2020-12-30;Mariagerfjord;46;0;0;41705;230;0;0;0.55;0.00;0.00
