"Uge";"Aldersgruppe";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-U05;70-79;1268;6408;0;582276;19705;13639;0;3.38;2.34;0.00
2021-U05;80-89;1388;7171;0;249530;23510;17177;0;9.42;6.88;0.00
2021-U05;90+;3250;3953;0;45253;16263;10502;0;35.9;23.2;0.00
2021-U06;10-19;94;46;0;675073;337;194;0;0.05;0.03;0.00
2021-U06;20-29;2986;1881;0;783775;13985;9235;0;1.78;1.18;0.00
2021-U06;30-39;3572;3412;0;720719;22903;16817;0;3.18;2.33;0.00
2021-U06;40-49;4656;4215;0;732547;31095;23548;0;4.24;3.21;0.00
2021-U06;50-59;5342;4390;0;807304;36834;28077;0;4.56;3.48;0.00
2021-U06;60-69;3695;3922;0;676742;32113;25309;0;4.75;3.74;0.00
2021-U06;70-79;1154;2851;0;582276;20859;16490;0;3.58;2.83;0.00
2021-U06;80-89;8627;3409;0;249530;32137;20586;0;12.9;8.25;0.00
2021-U06;90+;7978;1857;0;45253;24241;12359;0;53.6;27.3;0.00
2021-U07;10-19;100;14;0;675073;437;208;0;0.06;0.03;0.00
2021-U07;20-29;4754;610;0;783775;18739;9845;0;2.39;1.26;0.00
2021-U07;30-39;4914;951;0;720719;27817;17768;0;3.86;2.47;0.00
2021-U07;40-49;6388;997;0;732547;37483;24545;0;5.12;3.35;0.00
2021-U07;50-59;8598;1244;0;807304;45432;29321;0;5.63;3.63;0.00
2021-U07;60-69;6778;1156;0;676742;38891;26465;0;5.75;3.91;0.00
2021-U07;70-79;5078;1116;0;582276;25937;17606;0;4.45;3.02;0.00
2021-U07;80-89;33952;608;0;249530;66089;21194;0;26.5;8.49;0.00
2021-U07;90+;9403;148;0;45253;33644;12507;0;74.3;27.6;0.00
2021-U08;10-19;297;24;0;675073;734;232;0;0.11;0.03;0.00
2021-U08;20-29;8195;625;0;783775;26934;10470;0;3.44;1.34;0.00
2021-U08;30-39;9687;826;1;720719;37504;18594;1;5.20;2.58;0.00
2021-U08;40-49;14869;1122;0;732547;52352;25667;0;7.15;3.50;0.00
2021-U08;50-59;19000;1340;2;807304;64432;30661;2;7.98;3.80;0.00
2021-U08;60-69;18060;1236;0;676742;56951;27701;0;8.42;4.09;0.00
2021-U08;70-79;14739;1442;2;582276;40676;19048;2;6.99;3.27;0.00
2021-U08;80-89;17323;1568;1;249530;83412;22762;1;33.4;9.12;0.00
2021-U08;90+;4175;598;2;45253;37819;13105;2;83.6;29.0;0.00
2021-U09;0-9;2;0;0;613419;2;0;0;0.00;0.00;0.00
2021-U09;10-19;312;37;0;675073;1046;269;0;0.15;0.04;0.00
2021-U09;20-29;10291;482;0;783775;37225;10952;0;4.75;1.40;0.00
2021-U09;30-39;11198;661;0;720719;48702;19255;1;6.76;2.67;0.00
2021-U09;40-49;15474;871;2;732547;67826;26538;2;9.26;3.62;0.00
2021-U09;50-59;18856;1031;0;807304;83288;31692;2;10.3;3.93;0.00
2021-U09;60-69;19330;1059;2;676742;76281;28760;2;11.3;4.25;0.00
2021-U09;70-79;19240;1159;1;582276;59916;20207;3;10.3;3.47;0.00
2021-U09;80-89;10710;7409;0;249530;94122;30171;1;37.7;12.1;0.00
2021-U09;90+;1830;5283;0;45253;39649;18388;2;87.6;40.6;0.00
2021-U10;10-19;175;30;0;675073;1221;299;0;0.18;0.04;0.00
2021-U10;20-29;4548;782;1;783775;41773;11734;1;5.33;1.50;0.00
2021-U10;30-39;4569;878;1;720719;53271;20133;2;7.39;2.79;0.00
2021-U10;40-49;6192;1245;1;732547;74018;27783;3;10.1;3.79;0.00
2021-U10;50-59;7681;2100;1;807304;90969;33792;3;11.3;4.19;0.00
2021-U10;60-69;7709;2950;3;676742;83990;31710;5;12.4;4.69;0.00
2021-U10;70-79;7335;4377;4;582276;67251;24584;7;11.5;4.22;0.00
2021-U10;80-89;5550;27294;3;249530;99672;57465;4;39.9;23.0;0.00
2021-U10;90+;1093;11730;3;45253;40742;30118;5;90.0;66.6;0.01
2021-U11;10-19;155;101;0;675073;1376;400;0;0.20;0.06;0.00
2021-U11;20-29;2105;1413;0;783775;43878;13147;1;5.60;1.68;0.00
2021-U11;30-39;2298;1634;0;720719;55569;21767;2;7.71;3.02;0.00
2021-U11;40-49;3030;2671;0;732547;77048;30454;3;10.5;4.16;0.00
2021-U11;50-59;4643;4294;0;807304;95612;38086;3;11.8;4.72;0.00
2021-U11;60-69;5728;7556;1;676742;89718;39266;6;13.3;5.80;0.00
2021-U11;70-79;7540;9659;0;582276;74791;34243;7;12.8;5.88;0.00
2021-U11;80-89;23207;20771;0;249530;122879;78236;4;49.2;31.4;0.00
2021-U11;90+;707;6164;0;45253;41449;36282;5;91.6;80.2;0.01
2021-U12;0-9;0;1;0;613419;2;1;0;0.00;0.00;0.00
2021-U12;10-19;93;153;0;675073;1469;553;0;0.22;0.08;0.00
2021-U12;20-29;1423;1643;0;783775;45301;14790;1;5.78;1.89;0.00
2021-U12;30-39;1610;2033;0;720719;57179;23800;2;7.93;3.30;0.00
2021-U12;40-49;2058;3352;1;732547;79106;33806;4;10.8;4.61;0.00
2021-U12;50-59;3245;5531;2;807304;98857;43617;5;12.2;5.40;0.00
2021-U12;60-69;4225;10722;0;676742;93943;49988;6;13.9;7.39;0.00
2021-U12;70-79;6075;15910;3;582276;80866;50153;10;13.9;8.61;0.00
2021-U12;80-89;34331;8211;0;249530;157210;86447;4;63.0;34.6;0.00
2021-U12;90+;449;1430;0;45253;41898;37712;5;92.6;83.3;0.01
2021-U13;0-9;0;1;0;613419;2;2;0;0.00;0.00;0.00
2021-U13;10-19;122;129;0;675073;1591;682;0;0.24;0.10;0.00
2021-U13;20-29;1371;1274;0;783775;46672;16064;1;5.95;2.05;0.00
2021-U13;30-39;1623;1532;1;720719;58802;25332;3;8.16;3.51;0.00
2021-U13;40-49;2562;2369;1;732547;81668;36175;5;11.1;4.94;0.00
2021-U13;50-59;4351;3912;0;807304;103208;47529;5;12.8;5.89;0.00
2021-U13;60-69;5756;8027;2;676742;99699;58015;8;14.7;8.57;0.00
2021-U13;70-79;30818;11800;2;582276;111684;61953;12;19.2;10.6;0.00
2021-U13;80-89;37258;7799;1;249530;194468;94246;5;77.9;37.8;0.00
2021-U13;90+;260;1495;0;45253;42158;39207;5;93.2;86.6;0.01
2021-U14;10-19;125;165;0;675073;1716;847;0;0.25;0.13;0.00
2021-U14;20-29;1186;2274;1;783775;47858;18338;2;6.11;2.34;0.00
2021-U14;30-39;1329;2533;0;720719;60131;27865;3;8.34;3.87;0.00
2021-U14;40-49;1851;3363;1;732547;83519;39538;6;11.4;5.40;0.00
2021-U14;50-59;2742;4877;3;807304;105950;52406;8;13.1;6.49;0.00
2021-U14;60-69;3458;6311;2;676742;103157;64326;10;15.2;9.51;0.00
2021-U14;70-79;71019;7944;3;582276;182703;69897;15;31.4;12.0;0.00
2021-U14;80-89;23899;11935;1;249530;218367;106181;6;87.5;42.6;0.00
2021-U14;90+;174;1407;0;45253;42332;40614;5;93.5;89.7;0.01
2021-U15;10-19;105;117;0;675073;1821;964;0;0.27;0.14;0.00
2021-U15;20-29;1109;1635;0;783775;48967;19973;2;6.25;2.55;0.00
2021-U15;30-39;1226;1946;0;720719;61357;29811;3;8.51;4.14;0.00
2021-U15;40-49;1537;2496;4;732547;85056;42034;10;11.6;5.74;0.00
2021-U15;50-59;2454;4024;3;807304;108404;56430;11;13.4;6.99;0.00
2021-U15;60-69;7560;5353;1;676742;110717;69679;11;16.4;10.3;0.00
2021-U15;70-79;162342;7001;0;582276;345045;76898;15;59.3;13.2;0.00
2021-U15;80-89;12061;29487;1;249530;230428;135668;7;92.3;54.4;0.00
2021-U15;90+;132;744;1;45253;42464;41358;6;93.8;91.4;0.01
2021-U16;10-19;127;116;0;675073;1948;1080;0;0.29;0.16;0.00
2021-U16;20-29;1016;1221;3;783775;49983;21194;5;6.38;2.70;0.00
2021-U16;30-39;1176;1451;1;720719;62533;31262;4;8.68;4.34;0.00
2021-U16;40-49;1598;2313;5;732547;86654;44347;15;11.8;6.05;0.00
2021-U16;50-59;2314;4029;0;807304;110718;60459;11;13.7;7.49;0.00
2021-U16;60-69;25103;5747;0;676742;135820;75426;11;20.1;11.1;0.00
2021-U16;70-79;114595;18406;2;582276;459640;95304;17;78.9;16.4;0.00
2021-U16;80-89;3073;38664;0;249530;233501;174332;7;93.6;69.9;0.00
2021-U16;90+;99;314;1;45253;42563;41672;7;94.1;92.1;0.02
2021-U17;0-9;1;0;0;613419;3;2;0;0.00;0.00;0.00
2021-U17;10-19;117;121;0;675073;2065;1201;0;0.31;0.18;0.00
2021-U17;20-29;1004;2145;2;783775;50987;23339;7;6.51;2.98;0.00
2021-U17;30-39;1125;2298;7;720719;63658;33560;11;8.83;4.66;0.00
2021-U17;40-49;1647;3447;7;732547;88301;47794;22;12.1;6.52;0.00
2021-U17;50-59;2494;4639;9;807304;113212;65098;20;14.0;8.06;0.00
2021-U17;60-69;75333;4544;5;676742;211153;79970;16;31.2;11.8;0.00
2021-U17;70-79;60490;45318;0;582276;520130;140622;17;89.3;24.2;0.00
2021-U17;80-89;2530;27343;0;249530;236031;201675;7;94.6;80.8;0.00
2021-U17;90+;107;206;1;45253;42670;41878;8;94.3;92.5;0.02
2021-U18;10-19;129;159;0;675073;2194;1360;0;0.33;0.20;0.00
2021-U18;20-29;1295;3726;2;783775;52282;27065;9;6.67;3.45;0.00
2021-U18;30-39;1448;4324;5;720719;65106;37884;16;9.03;5.26;0.00
2021-U18;40-49;1905;6054;4;732547;90206;53848;26;12.3;7.35;0.00
2021-U18;50-59;3420;7913;5;807304;116632;73011;25;14.4;9.04;0.00
2021-U18;60-69;110837;8089;5;676742;321990;88059;21;47.6;13.0;0.00
2021-U18;70-79;17459;146194;1;582276;537589;286816;18;92.3;49.3;0.00
2021-U18;80-89;1371;19301;1;249530;237402;220976;8;95.1;88.6;0.00
2021-U18;90+;120;162;0;45253;42790;42040;8;94.6;92.9;0.02
2021-U19;10-19;167;166;0;675073;2361;1526;0;0.35;0.23;0.00
2021-U19;20-29;1256;4809;2;783775;53538;31874;11;6.83;4.07;0.00
2021-U19;30-39;1407;5130;2;720719;66513;43014;18;9.23;5.97;0.00
2021-U19;40-49;1515;7357;4;732547;91721;61205;30;12.5;8.36;0.00
2021-U19;50-59;21491;9301;4;807304;138123;82312;29;17.1;10.2;0.00
2021-U19;60-69;120618;13696;5;676742;442608;101755;26;65.4;15.0;0.00
2021-U19;70-79;10347;122946;2;582276;547936;409762;20;94.1;70.4;0.00
2021-U19;80-89;1051;8789;0;249530;238453;229765;8;95.6;92.1;0.00
2021-U19;90+;85;118;0;45253;42875;42158;8;94.7;93.2;0.02
2021-U20;10-19;341;206;0;675073;2702;1732;0;0.40;0.26;0.00
2021-U20;20-29;1777;7627;0;783775;55315;39501;11;7.06;5.04;0.00
2021-U20;30-39;1602;8094;2;720719;68115;51108;20;9.45;7.09;0.00
2021-U20;40-49;1876;11509;0;732547;93597;72714;30;12.8;9.93;0.00
2021-U20;50-59;105257;14029;5;807304;243380;96341;34;30.1;11.9;0.00
2021-U20;60-69;91579;20193;3;676742;534187;121948;29;78.9;18.0;0.00
2021-U20;70-79;5196;77096;1;582276;553132;486858;21;95.0;83.6;0.00
2021-U20;80-89;807;3678;1;249530;239260;233443;9;95.9;93.6;0.00
2021-U20;90+;86;121;1;45253;42961;42279;9;94.9;93.4;0.02
2021-U21;10-19;4207;143;0;675073;6909;1875;0;1.02;0.28;0.00
2021-U21;20-29;1797;5381;1;783775;57112;44882;12;7.29;5.73;0.00
2021-U21;30-39;1739;5779;3;720719;69854;56887;23;9.69;7.89;0.00
2021-U21;40-49;7881;7915;3;732547;101478;80629;33;13.9;11.0;0.00
2021-U21;50-59;176372;9129;3;807304;419752;105470;37;52.0;13.1;0.00
2021-U21;60-69;64188;13796;2;676742;598375;135744;31;88.4;20.1;0.00
2021-U21;70-79;3099;24762;4;582276;556231;511620;25;95.5;87.9;0.00
2021-U21;80-89;647;1126;2;249530;239907;234569;11;96.1;94.0;0.00
2021-U21;90+;80;72;0;45253;43041;42351;9;95.1;93.6;0.02
2021-U22;0-9;1;0;0;613419;4;2;0;0.00;0.00;0.00
2021-U22;10-19;22314;157;0;675073;29223;2032;0;4.33;0.30;0.00
2021-U22;20-29;11243;3265;3;783775;68355;48147;15;8.72;6.14;0.00
2021-U22;30-39;5791;3570;1;720719;75645;60457;24;10.5;8.39;0.00
2021-U22;40-49;48375;4759;4;732547;149853;85388;37;20.5;11.7;0.01
2021-U22;50-59;148913;5672;2;807304;568665;111142;39;70.4;13.8;0.00
2021-U22;60-69;21764;69087;1;676742;620139;204831;32;91.6;30.3;0.00
2021-U22;70-79;2030;19119;3;582276;558261;530739;28;95.9;91.1;0.00
2021-U22;80-89;458;1561;1;249530;240365;236130;12;96.3;94.6;0.00
2021-U22;90+;38;78;0;45253;43079;42429;9;95.2;93.8;0.02
2021-U23;0-9;1;0;0;613419;5;2;0;0.00;0.00;0.00
2021-U23;10-19;48686;164;1;675073;77909;2196;1;11.5;0.33;0.00
2021-U23;20-29;45739;1754;1;783775;114094;49901;16;14.6;6.37;0.00
2021-U23;30-39;11391;1885;0;720719;87036;62342;24;12.1;8.65;0.00
2021-U23;40-49;116448;2559;3;732547;266301;87947;40;36.4;12.0;0.01
2021-U23;50-59;101809;3702;3;807304;670474;114844;42;83.1;14.2;0.01
2021-U23;60-69;8082;91612;5;676742;628221;296443;37;92.8;43.8;0.01
2021-U23;70-79;1412;10625;1;582276;559673;541364;29;96.1;93.0;0.00
2021-U23;80-89;353;1136;0;249530;240718;237266;12;96.5;95.1;0.00
2021-U23;90+;46;105;0;45253;43125;42534;9;95.3;94.0;0.02
2021-U24;10-19;45346;137;1;675073;123255;2333;2;18.3;0.35;0.00
2021-U24;20-29;71805;1447;0;783775;185899;51348;16;23.7;6.55;0.00
2021-U24;30-39;10170;1511;0;720719;97206;63853;24;13.5;8.86;0.00
2021-U24;40-49;135603;1847;2;732547;401904;89794;42;54.9;12.3;0.01
2021-U24;50-59;34977;9383;3;807304;705451;124227;45;87.4;15.4;0.01
2021-U24;60-69;3901;118396;4;676742;632122;414839;41;93.4;61.3;0.01
2021-U24;70-79;1023;5960;2;582276;560696;547324;31;96.3;94.0;0.01
2021-U24;80-89;263;700;0;249530;240981;237966;12;96.6;95.4;0.00
2021-U24;90+;31;78;0;45253;43156;42612;9;95.4;94.2;0.02
2021-U25;10-19;21771;252;0;675073;145026;2585;2;21.5;0.38;0.00
2021-U25;20-29;72107;1771;1;783775;258006;53119;17;32.9;6.78;0.00
2021-U25;30-39;19209;1605;1;720719;116415;65458;25;16.2;9.08;0.00
2021-U25;40-49;93601;1806;2;732547;495505;91600;44;67.6;12.5;0.01
2021-U25;50-59;12425;81451;5;807304;717876;205678;50;88.9;25.5;0.01
2021-U25;60-69;2250;103874;4;676742;634372;518713;45;93.7;76.6;0.01
2021-U25;70-79;673;4540;10;582276;561369;551864;41;96.4;94.8;0.01
2021-U25;80-89;180;722;1;249530;241161;238688;13;96.6;95.7;0.01
2021-U25;90+;29;80;1;45253;43185;42692;10;95.4;94.3;0.02
2021-U26;10-19;21243;3420;0;675073;166269;6005;2;24.6;0.89;0.00
2021-U26;20-29;60991;1643;1;783775;318997;54762;18;40.7;6.99;0.00
2021-U26;30-39;25914;1409;0;720719;142329;66867;25;19.7;9.28;0.00
2021-U26;40-49;53579;6228;1;732547;549084;97828;45;75.0;13.4;0.01
2021-U26;50-59;5906;175876;6;807304;723782;381554;56;89.7;47.3;0.01
2021-U26;60-69;1492;67812;4;676742;635864;586525;49;94.0;86.7;0.01
2021-U26;70-79;483;3005;0;582276;561852;554869;41;96.5;95.3;0.01
2021-U26;80-89;147;630;0;249530;241308;239318;13;96.7;95.9;0.01
2021-U26;90+;19;79;0;45253;43204;42771;10;95.5;94.5;0.02
2021-U27;0-9;2;1;0;613419;7;3;0;0.00;0.00;0.00
2021-U27;10-19;16638;15353;1;675073;182907;21358;3;27.1;3.16;0.00
2021-U27;20-29;101717;3982;1;783775;420714;58744;19;53.7;7.50;0.00
2021-U27;30-39;111601;1490;2;720719;253930;68357;27;35.2;9.48;0.00
2021-U27;40-49;38501;33058;3;732547;587585;130886;48;80.2;17.9;0.01
2021-U27;50-59;5458;154472;10;807304;729240;536026;66;90.3;66.4;0.01
2021-U27;60-69;1878;27356;3;676742;637742;613881;52;94.2;90.7;0.01
2021-U27;70-79;594;2219;0;582276;562446;557088;41;96.6;95.7;0.01
2021-U27;80-89;154;468;2;249530;241462;239786;15;96.8;96.1;0.01
2021-U27;90+;24;43;1;45253;43228;42814;11;95.5;94.6;0.02
2021-U28;0-9;3;0;0;613419;10;3;0;0.00;0.00;0.00
2021-U28;10-19;19100;41184;0;675073;202007;62542;3;29.9;9.26;0.00
2021-U28;20-29;65725;35369;2;783775;486439;94113;21;62.1;12.0;0.00
2021-U28;30-39;122167;3138;3;720719;376097;71495;30;52.2;9.92;0.00
2021-U28;40-49;15246;102344;7;732547;602831;233230;55;82.3;31.8;0.01
2021-U28;50-59;3078;112354;5;807304;732318;648380;71;90.7;80.3;0.01
2021-U28;60-69;1135;9787;2;676742;638877;623668;54;94.4;92.2;0.01
2021-U28;70-79;401;1469;0;582276;562847;558557;41;96.7;95.9;0.01
2021-U28;80-89;128;369;3;249530;241590;240155;18;96.8;96.2;0.01
2021-U28;90+;20;43;0;45253;43248;42857;11;95.6;94.7;0.02
2021-U29;0-9;1;0;0;613419;11;3;0;0.00;0.00;0.00
2021-U29;10-19;45761;47589;0;675073;247768;110131;3;36.7;16.3;0.00
2021-U29;20-29;44119;72885;1;783775;530558;166998;22;67.7;21.3;0.00
2021-U29;30-39;70314;8281;2;720719;446411;79776;32;61.9;11.1;0.00
2021-U29;40-49;11081;136523;8;732547;613912;369753;63;83.8;50.5;0.01
2021-U29;50-59;3023;44189;6;807304;735341;692569;77;91.1;85.8;0.01
2021-U29;60-69;1082;5590;3;676742;639959;629258;57;94.6;93.0;0.01
2021-U29;70-79;378;1192;0;582276;563225;559749;41;96.7;96.1;0.01
2021-U29;80-89;116;310;0;249530;241706;240465;18;96.9;96.4;0.01
2021-U29;90+;11;40;0;45253;43259;42897;11;95.6;94.8;0.02
2021-U30;0-9;2;0;0;613419;13;3;0;0.00;0.00;0.00
2021-U30;10-19;39136;30418;1;675073;286904;140549;4;42.5;20.8;0.00
2021-U30;20-29;23297;74198;8;783775;553855;241196;30;70.7;30.8;0.00
2021-U30;30-39;42868;21229;5;720719;489279;101005;37;67.9;14.0;0.01
2021-U30;40-49;6974;96433;7;732547;620886;466186;70;84.8;63.6;0.01
2021-U30;50-59;2159;17322;8;807304;737500;709891;85;91.4;87.9;0.01
2021-U30;60-69;813;2759;4;676742;640772;632017;61;94.7;93.4;0.01
2021-U30;70-79;307;775;1;582276;563532;560524;42;96.8;96.3;0.01
2021-U30;80-89;90;194;2;249530;241796;240659;20;96.9;96.4;0.01
2021-U30;90+;12;36;0;45253;43271;42933;11;95.6;94.9;0.02
2021-U31;10-19;34669;28823;0;675073;321573;169372;4;47.6;25.1;0.00
2021-U31;20-29;11671;84899;3;783775;565526;326095;33;72.2;41.6;0.00
2021-U31;30-39;21197;78839;5;720719;510476;179844;42;70.8;25.0;0.01
2021-U31;40-49;4773;66301;11;732547;625659;532487;81;85.4;72.7;0.01
2021-U31;50-59;1604;8931;7;807304;739104;718822;92;91.6;89.0;0.01
2021-U31;60-69;593;2088;5;676742;641365;634105;66;94.8;93.7;0.01
2021-U31;70-79;215;625;1;582276;563747;561149;43;96.8;96.4;0.01
2021-U31;80-89;72;205;0;249530;241868;240864;20;96.9;96.5;0.01
2021-U31;90+;12;25;0;45253;43283;42958;11;95.6;94.9;0.02
2021-U32;10-19;19621;41292;0;675073;341194;210664;4;50.5;31.2;0.00
2021-U32;20-29;8787;100438;6;783775;574313;426533;39;73.3;54.4;0.00
2021-U32;30-39;12778;137451;12;720719;523254;317295;54;72.6;44.0;0.01
2021-U32;40-49;4049;46339;6;732547;629708;578826;87;86.0;79.0;0.01
2021-U32;50-59;1479;7661;11;807304;740583;726483;103;91.7;90.0;0.01
2021-U32;60-69;562;2535;11;676742;641927;636640;77;94.9;94.1;0.01
2021-U32;70-79;216;848;2;582276;563963;561997;45;96.9;96.5;0.01
2021-U32;80-89;63;226;0;249530;241931;241090;20;97.0;96.6;0.01
2021-U32;90+;7;36;1;45253;43290;42994;12;95.7;95.0;0.03
2021-U33;0-9;2;1;0;613419;15;4;0;0.00;0.00;0.00
2021-U33;10-19;14201;43836;0;675073;355395;254500;4;52.6;37.7;0.00
2021-U33;20-29;7923;58500;4;783775;582236;485033;43;74.3;61.9;0.01
2021-U33;30-39;10827;81780;11;720719;534081;399075;65;74.1;55.4;0.01
2021-U33;40-49;3518;19588;7;732547;633226;598414;94;86.4;81.7;0.01
2021-U33;50-59;1441;4241;10;807304;742024;730724;113;91.9;90.5;0.01
2021-U33;60-69;538;1555;12;676742;642465;638195;89;94.9;94.3;0.01
2021-U33;70-79;239;511;9;582276;564202;562508;54;96.9;96.6;0.01
2021-U33;80-89;79;185;0;249530;242010;241275;20;97.0;96.7;0.01
2021-U33;90+;10;36;1;45253;43300;43030;13;95.7;95.1;0.03
2021-U34;0-9;1;0;0;613419;16;4;0;0.00;0.00;0.00
2021-U34;10-19;11543;39408;1;675073;366938;293908;5;54.4;43.5;0.00
2021-U34;20-29;6138;33699;7;783775;588374;518732;50;75.1;66.2;0.01
2021-U34;30-39;8017;49960;9;720719;542098;449035;74;75.2;62.3;0.01
2021-U34;40-49;2785;10756;13;732547;636011;609170;107;86.8;83.2;0.01
2021-U34;50-59;1292;2978;11;807304;743316;733702;124;92.1;90.9;0.02
2021-U34;60-69;581;1036;10;676742;643046;639231;99;95.0;94.5;0.01
2021-U34;70-79;274;376;5;582276;564476;562884;59;96.9;96.7;0.01
2021-U34;80-89;104;109;1;249530;242114;241384;21;97.0;96.7;0.01
2021-U34;90+;13;30;0;45253;43313;43060;13;95.7;95.2;0.03
