"Dato";"Aldersgruppe";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2020-12-08;40-64;Nordjylland;1;0;0;190700;1;0;0;0.00;0.00;0.00
2020-12-11;20-39;Nordjylland;1;0;0;144475;1;0;0;0.00;0.00;0.00
2020-12-16;20-39;Hovedstaden;1;0;0;555155;1;0;0;0.00;0.00;0.00
2020-12-17;20-39;Hovedstaden;1;0;0;555155;2;0;0;0.00;0.00;0.00
2020-12-18;16-19;Sjælland;1;0;0;41204;1;0;0;0.00;0.00;0.00
2020-12-18;20-39;Hovedstaden;1;0;0;555155;3;0;0;0.00;0.00;0.00
2020-12-19;80+;Hovedstaden;1;0;0;70060;1;0;0;0.00;0.00;0.00
2020-12-20;40-64;Hovedstaden;1;0;0;587961;1;0;0;0.00;0.00;0.00
2020-12-21;20-39;Hovedstaden;1;0;0;555155;4;0;0;0.00;0.00;0.00
2020-12-21;20-39;Midtjylland;1;0;0;349549;1;0;0;0.00;0.00;0.00
2020-12-21;40-64;Hovedstaden;1;0;0;587961;2;0;0;0.00;0.00;0.00
2020-12-22;20-39;Midtjylland;1;0;0;349549;2;0;0;0.00;0.00;0.00
2020-12-22;20-39;Syddanmark;2;0;0;281518;2;0;0;0.00;0.00;0.00
2020-12-22;40-64;Hovedstaden;1;0;0;587961;3;0;0;0.00;0.00;0.00
2020-12-22;40-64;Midtjylland;1;0;0;425790;1;0;0;0.00;0.00;0.00
2020-12-23;40-64;Hovedstaden;1;0;0;587961;4;0;0;0.00;0.00;0.00
2020-12-23;40-64;Midtjylland;1;0;0;425790;2;0;0;0.00;0.00;0.00
2020-12-23;80+;Hovedstaden;1;0;0;70060;2;0;0;0.00;0.00;0.00
2020-12-23;80+;Midtjylland;1;0;0;55622;1;0;0;0.00;0.00;0.00
2020-12-24;20-39;Hovedstaden;1;0;0;555155;5;0;0;0.00;0.00;0.00
2020-12-24;20-39;Sjælland;1;0;0;171608;1;0;0;0.00;0.00;0.00
2020-12-24;40-64;Hovedstaden;1;0;0;587961;5;0;0;0.00;0.00;0.00
2020-12-24;65-79;Hovedstaden;1;0;0;238316;1;0;0;0.00;0.00;0.00
2020-12-26;20-39;Hovedstaden;1;0;0;555155;6;0;0;0.00;0.00;0.00
2020-12-26;20-39;Sjælland;1;0;0;171608;2;0;0;0.00;0.00;0.00
2020-12-26;40-64;Sjælland;1;0;0;295669;1;0;0;0.00;0.00;0.00
2020-12-26;65-79;Hovedstaden;2;0;0;238316;3;0;0;0.00;0.00;0.00
2020-12-27;12-15;Sjælland;1;0;0;45262;1;0;0;0.00;0.00;0.00
2020-12-27;16-19;Hovedstaden;2;0;0;83213;2;0;0;0.00;0.00;0.00
2020-12-27;16-19;Midtjylland;14;0;0;67134;14;0;0;0.02;0.00;0.00
2020-12-27;16-19;Nordjylland;3;0;0;28107;3;0;0;0.01;0.00;0.00
2020-12-27;16-19;Sjælland;1;0;0;41204;2;0;0;0.00;0.00;0.00
2020-12-27;16-19;Syddanmark;2;0;0;60651;2;0;0;0.00;0.00;0.00
2020-12-27;20-39;Hovedstaden;495;0;0;555155;501;0;0;0.09;0.00;0.00
2020-12-27;20-39;Midtjylland;362;0;0;349549;364;0;0;0.10;0.00;0.00
2020-12-27;20-39;Nordjylland;253;0;0;144475;254;0;0;0.18;0.00;0.00
2020-12-27;20-39;Sjælland;163;0;0;171608;165;0;0;0.10;0.00;0.00
2020-12-27;20-39;Syddanmark;39;0;0;281518;41;0;0;0.01;0.00;0.00
2020-12-27;40-64;Hovedstaden;811;0;0;587961;816;0;0;0.14;0.00;0.00
2020-12-27;40-64;Midtjylland;712;0;0;425790;714;0;0;0.17;0.00;0.00
2020-12-27;40-64;Nordjylland;400;0;0;190700;401;0;0;0.21;0.00;0.00
2020-12-27;40-64;Sjælland;467;0;0;295669;468;0;0;0.16;0.00;0.00
2020-12-27;40-64;Syddanmark;157;0;0;408639;157;0;0;0.04;0.00;0.00
2020-12-27;65-79;Hovedstaden;132;0;0;238316;135;0;0;0.06;0.00;0.00
2020-12-27;65-79;Midtjylland;266;0;0;198425;266;0;0;0.13;0.00;0.00
2020-12-27;65-79;Nordjylland;112;0;0;97891;112;0;0;0.11;0.00;0.00
2020-12-27;65-79;Sjælland;210;0;0;148348;210;0;0;0.14;0.00;0.00
2020-12-27;65-79;Syddanmark;78;0;0;200654;78;0;0;0.04;0.00;0.00
2020-12-27;80+;Hovedstaden;110;0;0;70060;112;0;0;0.16;0.00;0.00
2020-12-27;80+;Midtjylland;334;0;0;55622;335;0;0;0.60;0.00;0.00
2020-12-27;80+;Nordjylland;160;0;0;28413;160;0;0;0.56;0.00;0.00
2020-12-27;80+;Sjælland;301;0;0;39877;301;0;0;0.75;0.00;0.00
2020-12-27;80+;Syddanmark;116;0;0;59646;116;0;0;0.19;0.00;0.00
