"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5842660,0.00,5
2021-01-16,Nationalt,7,5842660,0.00,12
2021-01-17,Nationalt,707,5842660,0.01,719
2021-01-18,Nationalt,2124,5842660,0.05,2843
2021-01-19,Nationalt,2086,5842660,0.08,4929
2021-01-20,Nationalt,1881,5842660,0.12,6810
2021-01-21,Nationalt,2344,5842660,0.16,9154
2021-01-22,Nationalt,5632,5842660,0.25,14786
2021-01-23,Nationalt,7139,5842660,0.38,21925
2021-01-24,Nationalt,6518,5842660,0.49,28443
2021-01-25,Nationalt,2447,5842660,0.53,30890
2021-01-26,Nationalt,1739,5842660,0.56,32629
2021-01-27,Nationalt,4354,5842660,0.63,36983
2021-01-28,Nationalt,8101,5842660,0.77,45084
2021-01-29,Nationalt,18287,5842660,1.08,63371
2021-01-30,Nationalt,12938,5842660,1.31,76309
2021-01-31,Nationalt,12276,5842660,1.52,88585
2021-02-01,Nationalt,7851,5842660,1.65,96436
2021-02-02,Nationalt,3018,5842660,1.70,99454
2021-02-03,Nationalt,6186,5842660,1.81,105640
2021-02-04,Nationalt,10911,5842660,1.99,116551
2021-02-05,Nationalt,13458,5842660,2.23,130009
2021-02-06,Nationalt,6756,5842660,2.34,136765
2021-02-07,Nationalt,3629,5842660,2.40,140394
2021-02-08,Nationalt,7045,5842660,2.52,147439
2021-02-09,Nationalt,4910,5842660,2.61,152349
2021-02-10,Nationalt,3912,5842660,2.67,156261
2021-02-11,Nationalt,2453,5842660,2.72,158714
2021-02-12,Nationalt,7607,5842660,2.85,166321
2021-02-13,Nationalt,975,5842660,2.86,167296
2021-02-14,Nationalt,629,5842660,2.87,167925
2021-02-15,Nationalt,3133,5842660,2.93,171058
2021-02-16,Nationalt,1327,5842660,2.95,172385
2021-02-17,Nationalt,431,5842660,2.96,172816
2021-02-18,Nationalt,302,5842660,2.96,173118
2021-02-19,Nationalt,966,5842660,2.98,174084
2021-02-20,Nationalt,578,5842660,2.99,174662
2021-02-21,Nationalt,348,5842660,3.00,175010
2021-02-22,Nationalt,1082,5842660,3.01,176092
2021-02-23,Nationalt,1950,5842660,3.05,178042
2021-02-24,Nationalt,1966,5842660,3.08,180008
2021-02-25,Nationalt,635,5842660,3.09,180643
2021-02-26,Nationalt,993,5842660,3.11,181636
2021-02-27,Nationalt,1490,5842660,3.13,183126
2021-02-28,Nationalt,1434,5842660,3.16,184560
2021-03-01,Nationalt,1053,5842660,3.18,185613
2021-03-02,Nationalt,1295,5842660,3.20,186908
2021-03-03,Nationalt,1019,5842660,3.22,187927
2021-03-04,Nationalt,1814,5842660,3.25,189741
2021-03-05,Nationalt,5661,5842660,3.34,195402
2021-03-06,Nationalt,4009,5842660,3.41,199411
2021-03-07,Nationalt,4358,5842660,3.49,203769
2021-03-08,Nationalt,6446,5842660,3.60,210215
2021-03-09,Nationalt,7240,5842660,3.72,217455
2021-03-10,Nationalt,7284,5842660,3.85,224739
2021-03-11,Nationalt,8044,5842660,3.98,232783
2021-03-12,Nationalt,10656,5842660,4.17,243439
2021-03-13,Nationalt,5976,5842660,4.27,249415
2021-03-14,Nationalt,9431,5842660,4.43,258846
2021-03-15,Nationalt,9961,5842660,4.60,268807
2021-03-16,Nationalt,9476,5842660,4.76,278283
2021-03-17,Nationalt,9118,5842660,4.92,287401
2021-03-18,Nationalt,6584,5842660,5.03,293985
2021-03-19,Nationalt,28,5842660,5.03,294013
