"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868673;0.00
2021-01-01;Hovedstaden;0;1868673;0.00
2021-01-04;Hovedstaden;0;1868673;0.00
2021-01-07;Hovedstaden;0;1868673;0.00
2021-01-08;Hovedstaden;1;1868673;0.00
2021-01-09;Hovedstaden;3;1868673;0.00
2021-01-12;Hovedstaden;3;1868673;0.00
2021-01-13;Hovedstaden;4;1868673;0.00
2021-01-14;Hovedstaden;5;1868673;0.00
2021-01-15;Hovedstaden;10;1868673;0.00
2021-01-16;Hovedstaden;12;1868673;0.00
2021-01-17;Hovedstaden;54;1868673;0.00
2021-01-18;Hovedstaden;190;1868673;0.01
2021-01-19;Hovedstaden;362;1868673;0.02
2021-01-20;Hovedstaden;495;1868673;0.03
2021-01-21;Hovedstaden;612;1868673;0.03
2021-01-22;Hovedstaden;694;1868673;0.04
2021-01-23;Hovedstaden;4504;1868673;0.24
2021-01-24;Hovedstaden;8150;1868673;0.44
2021-01-25;Hovedstaden;8384;1868673;0.45
2021-01-26;Hovedstaden;8521;1868673;0.46
2021-01-27;Hovedstaden;9143;1868673;0.49
2021-01-28;Hovedstaden;12839;1868673;0.69
2021-01-29;Hovedstaden;19990;1868673;1.07
2021-01-30;Hovedstaden;24276;1868673;1.30
2021-01-31;Hovedstaden;26722;1868673;1.43
2021-02-01;Hovedstaden;28601;1868673;1.53
2021-02-02;Hovedstaden;28714;1868673;1.54
2021-02-03;Hovedstaden;31557;1868673;1.69
2021-02-04;Hovedstaden;37795;1868673;2.02
2021-02-05;Hovedstaden;42525;1868673;2.28
2021-02-06;Hovedstaden;45450;1868673;2.43
2021-02-07;Hovedstaden;46016;1868673;2.46
2021-02-08;Hovedstaden;47148;1868673;2.52
2021-02-09;Hovedstaden;47193;1868673;2.53
2021-02-10;Hovedstaden;48117;1868673;2.57
2021-02-11;Hovedstaden;48361;1868673;2.59
2021-02-12;Hovedstaden;52500;1868673;2.81
2021-02-13;Hovedstaden;52511;1868673;2.81
2021-02-14;Hovedstaden;52525;1868673;2.81
2021-02-15;Hovedstaden;53891;1868673;2.88
2021-02-16;Hovedstaden;54298;1868673;2.91
2021-02-17;Hovedstaden;54334;1868673;2.91
2021-02-18;Hovedstaden;54416;1868673;2.91
2021-02-19;Hovedstaden;54469;1868673;2.91
2021-02-20;Hovedstaden;54573;1868673;2.92
2021-02-21;Hovedstaden;54679;1868673;2.93
2021-02-22;Hovedstaden;54826;1868673;2.93
2021-02-23;Hovedstaden;54992;1868673;2.94
2021-02-24;Hovedstaden;55074;1868673;2.95
2021-02-25;Hovedstaden;55116;1868673;2.95
2021-02-26;Hovedstaden;55186;1868673;2.95
2021-02-27;Hovedstaden;56223;1868673;3.01
2021-02-28;Hovedstaden;57291;1868673;3.07
2021-03-01;Hovedstaden;57512;1868673;3.08
2021-03-02;Hovedstaden;57768;1868673;3.09
2021-03-03;Hovedstaden;57817;1868673;3.09
2021-03-04;Hovedstaden;58017;1868673;3.10
2021-03-05;Hovedstaden;58290;1868673;3.12
2021-03-06;Hovedstaden;58384;1868673;3.12
2021-03-07;Hovedstaden;58702;1868673;3.14
2021-03-08;Hovedstaden;58942;1868673;3.15
2021-03-09;Hovedstaden;60327;1868673;3.23
2021-03-10;Hovedstaden;61967;1868673;3.32
2021-03-11;Hovedstaden;66171;1868673;3.54
2021-03-12;Hovedstaden;70836;1868673;3.79
2021-03-13;Hovedstaden;70927;1868673;3.80
2021-03-14;Hovedstaden;74103;1868673;3.97
2021-03-15;Hovedstaden;76805;1868673;4.11
2021-03-16;Hovedstaden;80232;1868673;4.29
2021-03-17;Hovedstaden;84495;1868673;4.52
2021-03-18;Hovedstaden;88788;1868673;4.75
2021-03-19;Hovedstaden;89932;1868673;4.81
2021-03-20;Hovedstaden;90024;1868673;4.82
2021-03-21;Hovedstaden;92071;1868673;4.93
2021-03-22;Hovedstaden;92158;1868673;4.93
2021-03-23;Hovedstaden;92279;1868673;4.94
2021-03-24;Hovedstaden;100678;1868673;5.39
2021-03-25;Hovedstaden;105090;1868673;5.62
2021-03-26;Hovedstaden;107708;1868673;5.76
2021-03-27;Hovedstaden;107754;1868673;5.77
2021-03-28;Hovedstaden;107796;1868673;5.77
2021-03-29;Hovedstaden;108340;1868673;5.80
2021-03-30;Hovedstaden;108615;1868673;5.81
2021-03-31;Hovedstaden;112324;1868673;6.01
2021-04-01;Hovedstaden;116928;1868673;6.26
2021-04-02;Hovedstaden;120573;1868673;6.45
2021-04-03;Hovedstaden;120675;1868673;6.46
2021-04-04;Hovedstaden;120725;1868673;6.46
2021-04-05;Hovedstaden;120771;1868673;6.46
2021-04-06;Hovedstaden;120983;1868673;6.47
2021-04-07;Hovedstaden;121567;1868673;6.51
2021-04-08;Hovedstaden;123217;1868673;6.59
2021-04-09;Hovedstaden;126561;1868673;6.77
2021-04-10;Hovedstaden;127842;1868673;6.84
2021-04-11;Hovedstaden;127988;1868673;6.85
2021-04-12;Hovedstaden;134771;1868673;7.21
2021-04-13;Hovedstaden;135841;1868673;7.27
2021-04-14;Hovedstaden;140340;1868673;7.51
2021-04-15;Hovedstaden;141902;1868673;7.59
2021-04-16;Hovedstaden;144877;1868673;7.75
2021-04-17;Hovedstaden;145090;1868673;7.76
2021-04-18;Hovedstaden;145275;1868673;7.77
2021-04-19;Hovedstaden;147340;1868673;7.88
2021-04-20;Hovedstaden;152308;1868673;8.15
2021-04-21;Hovedstaden;156036;1868673;8.35
2021-04-22;Hovedstaden;156183;1868673;8.36
2021-04-23;Hovedstaden;163093;1868673;8.73
2021-04-24;Hovedstaden;165076;1868673;8.83
2021-04-25;Hovedstaden;165405;1868673;8.85
2021-04-26;Hovedstaden;168558;1868673;9.02
2021-04-27;Hovedstaden;178175;1868673;9.53
2021-04-28;Hovedstaden;186301;1868673;9.97
2021-04-29;Hovedstaden;193451;1868673;10.4
2021-04-30;Hovedstaden;193695;1868673;10.4
2021-05-01;Hovedstaden;194184;1868673;10.4
2021-05-02;Hovedstaden;202705;1868673;10.8
2021-05-03;Hovedstaden;210666;1868673;11.3
2021-05-04;Hovedstaden;219275;1868673;11.7
2021-05-05;Hovedstaden;231208;1868673;12.4
2021-05-06;Hovedstaden;241209;1868673;12.9
2021-05-07;Hovedstaden;248742;1868673;13.3
2021-05-08;Hovedstaden;268332;1868673;14.4
2021-05-09;Hovedstaden;276483;1868673;14.8
2021-05-10;Hovedstaden;282056;1868673;15.1
2021-05-11;Hovedstaden;288221;1868673;15.4
2021-05-12;Hovedstaden;293815;1868673;15.7
2021-05-13;Hovedstaden;304415;1868673;16.3
2021-05-14;Hovedstaden;312203;1868673;16.7
2021-05-15;Hovedstaden;319062;1868673;17.1
2021-05-16;Hovedstaden;322523;1868673;17.3
2021-05-17;Hovedstaden;329653;1868673;17.6
