"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5865012;0.00;1
2021-01-04;Nationalt;1;5865012;0.00;2
2021-01-07;Nationalt;1;5865012;0.00;3
2021-01-09;Nationalt;2;5865012;0.00;5
2021-01-12;Nationalt;2;5865012;0.00;7
2021-01-13;Nationalt;1;5865012;0.00;8
2021-01-14;Nationalt;1;5865012;0.00;9
2021-01-15;Nationalt;5;5865012;0.00;14
2021-01-16;Nationalt;9;5865012;0.00;23
2021-01-17;Nationalt;654;5865012;0.01;677
2021-01-18;Nationalt;2010;5865012;0.05;2687
2021-01-19;Nationalt;1965;5865012;0.08;4652
2021-01-20;Nationalt;1767;5865012;0.11;6419
2021-01-21;Nationalt;2244;5865012;0.15;8663
2021-01-22;Nationalt;5444;5865012;0.24;14107
2021-01-23;Nationalt;6714;5865012;0.36;20821
2021-01-24;Nationalt;6092;5865012;0.46;26913
2021-01-25;Nationalt;2355;5865012;0.50;29268
2021-01-26;Nationalt;1664;5865012;0.53;30932
2021-01-27;Nationalt;4200;5865012;0.60;35132
2021-01-28;Nationalt;7926;5865012;0.73;43058
2021-01-29;Nationalt;17582;5865012;1.03;60640
2021-01-30;Nationalt;12283;5865012;1.24;72923
2021-01-31;Nationalt;11588;5865012;1.44;84511
2021-02-01;Nationalt;7635;5865012;1.57;92146
2021-02-02;Nationalt;2924;5865012;1.62;95070
2021-02-03;Nationalt;6039;5865012;1.72;101109
2021-02-04;Nationalt;10642;5865012;1.91;111751
2021-02-05;Nationalt;12997;5865012;2.13;124748
2021-02-06;Nationalt;6563;5865012;2.24;131311
2021-02-07;Nationalt;3529;5865012;2.30;134840
2021-02-08;Nationalt;6860;5865012;2.42;141700
2021-02-09;Nationalt;4754;5865012;2.50;146454
2021-02-10;Nationalt;3816;5865012;2.56;150270
2021-02-11;Nationalt;2413;5865012;2.60;152683
2021-02-12;Nationalt;7570;5865012;2.73;160253
2021-02-13;Nationalt;944;5865012;2.75;161197
2021-02-14;Nationalt;612;5865012;2.76;161809
2021-02-15;Nationalt;3106;5865012;2.81;164915
2021-02-16;Nationalt;1314;5865012;2.83;166229
2021-02-17;Nationalt;422;5865012;2.84;166651
2021-02-18;Nationalt;313;5865012;2.85;166964
2021-02-19;Nationalt;950;5865012;2.86;167914
2021-02-20;Nationalt;568;5865012;2.87;168482
2021-02-21;Nationalt;354;5865012;2.88;168836
2021-02-22;Nationalt;1098;5865012;2.90;169934
2021-02-23;Nationalt;1910;5865012;2.93;171844
2021-02-24;Nationalt;1893;5865012;2.96;173737
2021-02-25;Nationalt;611;5865012;2.97;174348
2021-02-26;Nationalt;1005;5865012;2.99;175353
2021-02-27;Nationalt;1401;5865012;3.01;176754
2021-02-28;Nationalt;1357;5865012;3.04;178111
2021-03-01;Nationalt;1056;5865012;3.05;179167
2021-03-02;Nationalt;1271;5865012;3.08;180438
2021-03-03;Nationalt;1014;5865012;3.09;181452
2021-03-04;Nationalt;1796;5865012;3.12;183248
2021-03-05;Nationalt;5641;5865012;3.22;188889
2021-03-06;Nationalt;3900;5865012;3.29;192789
2021-03-07;Nationalt;4253;5865012;3.36;197042
2021-03-08;Nationalt;6351;5865012;3.47;203393
2021-03-09;Nationalt;7079;5865012;3.59;210472
2021-03-10;Nationalt;7117;5865012;3.71;217589
2021-03-11;Nationalt;7860;5865012;3.84;225449
2021-03-12;Nationalt;10434;5865012;4.02;235883
2021-03-13;Nationalt;5819;5865012;4.12;241702
2021-03-14;Nationalt;9255;5865012;4.28;250957
2021-03-15;Nationalt;9742;5865012;4.44;260699
2021-03-16;Nationalt;9339;5865012;4.60;270038
2021-03-17;Nationalt;9037;5865012;4.76;279075
2021-03-18;Nationalt;7175;5865012;4.88;286250
2021-03-19;Nationalt;11628;5865012;5.08;297878
2021-03-20;Nationalt;4763;5865012;5.16;302641
2021-03-21;Nationalt;4612;5865012;5.24;307253
2021-03-22;Nationalt;7683;5865012;5.37;314936
2021-03-23;Nationalt;7511;5865012;5.50;322447
