"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6429,5842424,0.11,6429
2020-12-28,Nationalt,1992,5842424,0.14,8421
2020-12-29,Nationalt,8883,5842424,0.30,17304
2020-12-30,Nationalt,11389,5842424,0.49,28693
2020-12-31,Nationalt,6116,5842424,0.60,34809
2021-01-01,Nationalt,2316,5842424,0.64,37125
2021-01-02,Nationalt,8803,5842424,0.79,45928
2021-01-03,Nationalt,5952,5842424,0.89,51880
2021-01-04,Nationalt,2395,5842424,0.93,54275
2021-01-05,Nationalt,13421,5842424,1.16,67696
2021-01-06,Nationalt,19616,5842424,1.49,87312
2021-01-07,Nationalt,17370,5842424,1.79,104682
2021-01-08,Nationalt,8422,5842424,1.94,113104
2021-01-09,Nationalt,1899,5842424,1.97,115003
2021-01-10,Nationalt,813,5842424,1.98,115816
2021-01-11,Nationalt,657,5842424,1.99,116473
2021-01-12,Nationalt,463,5842424,2.00,116936
2021-01-13,Nationalt,12702,5842424,2.22,129638
2021-01-14,Nationalt,17863,5842424,2.52,147501
2021-01-15,Nationalt,15160,5842424,2.78,162661
2021-01-16,Nationalt,4600,5842424,2.86,167261
2021-01-17,Nationalt,2522,5842424,2.91,169783
2021-01-18,Nationalt,3866,5842424,2.97,173649
2021-01-19,Nationalt,2471,5842424,3.01,176120
2021-01-20,Nationalt,1505,5842424,3.04,177625
2021-01-21,Nationalt,1518,5842424,3.07,179143
2021-01-22,Nationalt,664,5842424,3.08,179807
2021-01-23,Nationalt,780,5842424,3.09,180587
2021-01-24,Nationalt,616,5842424,3.10,181203
2021-01-25,Nationalt,263,5842424,3.11,181466
2021-01-26,Nationalt,213,5842424,3.11,181679
2021-01-27,Nationalt,209,5842424,3.11,181888
2021-01-28,Nationalt,237,5842424,3.12,182125
2021-01-29,Nationalt,1133,5842424,3.14,183258
2021-01-30,Nationalt,1224,5842424,3.16,184482
2021-01-31,Nationalt,1246,5842424,3.18,185728
2021-02-01,Nationalt,752,5842424,3.19,186480
2021-02-02,Nationalt,2040,5842424,3.23,188520
2021-02-03,Nationalt,1543,5842424,3.25,190063
2021-02-04,Nationalt,1439,5842424,3.28,191502
2021-02-05,Nationalt,1586,5842424,3.30,193088
2021-02-06,Nationalt,1038,5842424,3.32,194126
2021-02-07,Nationalt,1912,5842424,3.36,196038
2021-02-08,Nationalt,2552,5842424,3.40,198590
2021-02-09,Nationalt,3556,5842424,3.46,202146
2021-02-10,Nationalt,3282,5842424,3.52,205428
2021-02-11,Nationalt,5666,5842424,3.61,211094
2021-02-12,Nationalt,12045,5842424,3.82,223139
2021-02-13,Nationalt,6553,5842424,3.93,229692
2021-02-14,Nationalt,6239,5842424,4.04,235931
2021-02-15,Nationalt,13871,5842424,4.28,249802
2021-02-16,Nationalt,13236,5842424,4.50,263038
2021-02-17,Nationalt,10498,5842424,4.68,273536
2021-02-18,Nationalt,11477,5842424,4.88,285013
2021-02-19,Nationalt,13925,5842424,5.12,298938
2021-02-20,Nationalt,10531,5842424,5.30,309469
2021-02-21,Nationalt,10814,5842424,5.48,320283
2021-02-22,Nationalt,13534,5842424,5.71,333817
2021-02-23,Nationalt,14422,5842424,5.96,348239
2021-02-24,Nationalt,13696,5842424,6.19,361935
2021-02-25,Nationalt,14451,5842424,6.44,376386
2021-02-26,Nationalt,35942,5842424,7.06,412328
2021-02-27,Nationalt,6661,5842424,7.17,418989
2021-02-28,Nationalt,10971,5842424,7.36,429960
2021-03-01,Nationalt,19735,5842424,7.70,449695
2021-03-02,Nationalt,16688,5842424,7.98,466383
2021-03-03,Nationalt,12996,5842424,8.21,479379
2021-03-04,Nationalt,17421,5842424,8.50,496800
2021-03-05,Nationalt,16639,5842424,8.79,513439
2021-03-06,Nationalt,14629,5842424,9.04,528068
2021-03-07,Nationalt,12073,5842424,9.25,540141
2021-03-08,Nationalt,9592,5842424,9.41,549733
2021-03-09,Nationalt,10932,5842424,9.60,560665
2021-03-10,Nationalt,12082,5842424,9.80,572747
2021-03-11,Nationalt,4621,5842424,9.88,577368
2021-03-12,Nationalt,3386,5842424,9.94,580754
2021-03-13,Nationalt,4535,5842424,10.0,585289
2021-03-14,Nationalt,1238,5842424,10.0,586527
2021-03-15,Nationalt,2849,5842424,10.1,589376
2021-03-16,Nationalt,6781,5842424,10.2,596157
2021-03-17,Nationalt,10218,5842424,10.4,606375
2021-03-18,Nationalt,1,5842424,10.4,606376
