"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-17;Nationalt;1;5853172;0.00;1
2020-12-18;Nationalt;1;5853172;0.00;2
2020-12-19;Nationalt;1;5853172;0.00;3
2020-12-21;Nationalt;1;5853172;0.00;4
2020-12-22;Nationalt;2;5853172;0.00;6
2020-12-23;Nationalt;3;5853172;0.00;9
2020-12-24;Nationalt;4;5853172;0.00;13
2020-12-26;Nationalt;2;5853172;0.00;15
2020-12-27;Nationalt;6186;5853172;0.11;6201
2020-12-28;Nationalt;1988;5853172;0.14;8189
2020-12-29;Nationalt;8626;5853172;0.29;16815
2020-12-30;Nationalt;11032;5853172;0.48;27847
2020-12-31;Nationalt;5875;5853172;0.58;33722
2021-01-01;Nationalt;2228;5853172;0.61;35950
2021-01-02;Nationalt;8416;5853172;0.76;44366
2021-01-03;Nationalt;5665;5853172;0.85;50031
2021-01-04;Nationalt;2388;5853172;0.90;52419
2021-01-05;Nationalt;12954;5853172;1.12;65373
2021-01-06;Nationalt;18861;5853172;1.44;84234
2021-01-07;Nationalt;16706;5853172;1.72;100940
2021-01-08;Nationalt;8104;5853172;1.86;109044
2021-01-09;Nationalt;1871;5853172;1.89;110915
2021-01-10;Nationalt;819;5853172;1.91;111734
2021-01-11;Nationalt;660;5853172;1.92;112394
2021-01-12;Nationalt;462;5853172;1.93;112856
2021-01-13;Nationalt;12473;5853172;2.14;125329
2021-01-14;Nationalt;17477;5853172;2.44;142806
2021-01-15;Nationalt;14781;5853172;2.69;157587
2021-01-16;Nationalt;4480;5853172;2.77;162067
2021-01-17;Nationalt;2404;5853172;2.81;164471
2021-01-18;Nationalt;3744;5853172;2.87;168215
2021-01-19;Nationalt;2407;5853172;2.92;170622
2021-01-20;Nationalt;1470;5853172;2.94;172092
2021-01-21;Nationalt;1494;5853172;2.97;173586
2021-01-22;Nationalt;652;5853172;2.98;174238
2021-01-23;Nationalt;716;5853172;2.99;174954
2021-01-24;Nationalt;583;5853172;3.00;175537
2021-01-25;Nationalt;277;5853172;3.00;175814
2021-01-26;Nationalt;210;5853172;3.01;176024
2021-01-27;Nationalt;203;5853172;3.01;176227
2021-01-28;Nationalt;218;5853172;3.01;176445
2021-01-29;Nationalt;1081;5853172;3.03;177526
2021-01-30;Nationalt;1164;5853172;3.05;178690
2021-01-31;Nationalt;1170;5853172;3.07;179860
2021-02-01;Nationalt;743;5853172;3.09;180603
2021-02-02;Nationalt;1954;5853172;3.12;182557
2021-02-03;Nationalt;1492;5853172;3.14;184049
2021-02-04;Nationalt;1393;5853172;3.17;185442
2021-02-05;Nationalt;1549;5853172;3.19;186991
2021-02-06;Nationalt;998;5853172;3.21;187989
2021-02-07;Nationalt;1854;5853172;3.24;189843
2021-02-08;Nationalt;2473;5853172;3.29;192316
2021-02-09;Nationalt;3482;5853172;3.35;195798
2021-02-10;Nationalt;3252;5853172;3.40;199050
2021-02-11;Nationalt;5662;5853172;3.50;204712
2021-02-12;Nationalt;12019;5853172;3.70;216731
2021-02-13;Nationalt;6498;5853172;3.81;223229
2021-02-14;Nationalt;6170;5853172;3.92;229399
2021-02-15;Nationalt;13642;5853172;4.15;243041
2021-02-16;Nationalt;13088;5853172;4.38;256129
2021-02-17;Nationalt;10346;5853172;4.55;266475
2021-02-18;Nationalt;11400;5853172;4.75;277875
2021-02-19;Nationalt;13778;5853172;4.98;291653
2021-02-20;Nationalt;10370;5853172;5.16;302023
2021-02-21;Nationalt;10680;5853172;5.34;312703
2021-02-22;Nationalt;13403;5853172;5.57;326106
2021-02-23;Nationalt;14284;5853172;5.82;340390
2021-02-24;Nationalt;13608;5853172;6.05;353998
2021-02-25;Nationalt;14478;5853172;6.30;368476
2021-02-26;Nationalt;35838;5853172;6.91;404314
2021-02-27;Nationalt;6599;5853172;7.02;410913
2021-02-28;Nationalt;10869;5853172;7.21;421782
2021-03-01;Nationalt;19610;5853172;7.54;441392
2021-03-02;Nationalt;16633;5853172;7.83;458025
2021-03-03;Nationalt;12946;5853172;8.05;470971
2021-03-04;Nationalt;17399;5853172;8.34;488370
2021-03-05;Nationalt;16523;5853172;8.63;504893
2021-03-06;Nationalt;14552;5853172;8.87;519445
2021-03-07;Nationalt;11955;5853172;9.08;531400
2021-03-08;Nationalt;9549;5853172;9.24;540949
2021-03-09;Nationalt;10855;5853172;9.43;551804
2021-03-10;Nationalt;12015;5853172;9.63;563819
2021-03-11;Nationalt;4539;5853172;9.71;568358
2021-03-12;Nationalt;3335;5853172;9.77;571693
2021-03-13;Nationalt;4506;5853172;9.84;576199
2021-03-14;Nationalt;1232;5853172;9.87;577431
2021-03-15;Nationalt;2804;5853172;9.91;580235
2021-03-16;Nationalt;6787;5853172;10.0;587022
2021-03-17;Nationalt;10721;5853172;10.2;597743
2021-03-18;Nationalt;14651;5853172;10.5;612394
2021-03-19;Nationalt;7820;5853172;10.6;620214
2021-03-20;Nationalt;2956;5853172;10.6;623170
2021-03-21;Nationalt;4967;5853172;10.7;628137
2021-03-22;Nationalt;4099;5853172;10.8;632236
2021-03-23;Nationalt;6115;5853172;10.9;638351
2021-03-24;Nationalt;9853;5853172;11.1;648204
2021-03-25;Nationalt;7736;5853172;11.2;655940
2021-03-26;Nationalt;6172;5853172;11.3;662112
2021-03-27;Nationalt;9969;5853172;11.5;672081
2021-03-28;Nationalt;10775;5853172;11.7;682856
2021-03-29;Nationalt;17981;5853172;12.0;700837
2021-03-30;Nationalt;21638;5853172;12.3;722475
2021-03-31;Nationalt;13078;5853172;12.6;735553
2021-04-01;Nationalt;4221;5853172;12.6;739774
2021-04-02;Nationalt;4900;5853172;12.7;744674
2021-04-03;Nationalt;12116;5853172;12.9;756790
2021-04-04;Nationalt;11677;5853172;13.1;768467
2021-04-05;Nationalt;12326;5853172;13.3;780793
2021-04-06;Nationalt;16025;5853172;13.6;796818
2021-04-07;Nationalt;16639;5853172;13.9;813457
