"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-04;Nationalt;1;5853172;0.00;1
2021-01-07;Nationalt;1;5853172;0.00;2
2021-01-08;Nationalt;1;5853172;0.00;3
2021-01-09;Nationalt;1;5853172;0.00;4
2021-01-12;Nationalt;1;5853172;0.00;5
2021-01-13;Nationalt;1;5853172;0.00;6
2021-01-14;Nationalt;1;5853172;0.00;7
2021-01-15;Nationalt;5;5853172;0.00;12
2021-01-16;Nationalt;8;5853172;0.00;20
2021-01-17;Nationalt;670;5853172;0.01;690
2021-01-18;Nationalt;2058;5853172;0.05;2748
2021-01-19;Nationalt;1999;5853172;0.08;4747
2021-01-20;Nationalt;1805;5853172;0.11;6552
2021-01-21;Nationalt;2272;5853172;0.15;8824
2021-01-22;Nationalt;5538;5853172;0.25;14362
2021-01-23;Nationalt;6864;5853172;0.36;21226
2021-01-24;Nationalt;6261;5853172;0.47;27487
2021-01-25;Nationalt;2397;5853172;0.51;29884
2021-01-26;Nationalt;1680;5853172;0.54;31564
2021-01-27;Nationalt;4256;5853172;0.61;35820
2021-01-28;Nationalt;8002;5853172;0.75;43822
2021-01-29;Nationalt;17859;5853172;1.05;61681
2021-01-30;Nationalt;12529;5853172;1.27;74210
2021-01-31;Nationalt;11835;5853172;1.47;86045
2021-02-01;Nationalt;7728;5853172;1.60;93773
2021-02-02;Nationalt;2957;5853172;1.65;96730
2021-02-03;Nationalt;6106;5853172;1.76;102836
2021-02-04;Nationalt;10778;5853172;1.94;113614
2021-02-05;Nationalt;13180;5853172;2.17;126794
2021-02-06;Nationalt;6650;5853172;2.28;133444
2021-02-07;Nationalt;3586;5853172;2.34;137030
2021-02-08;Nationalt;6944;5853172;2.46;143974
2021-02-09;Nationalt;4807;5853172;2.54;148781
2021-02-10;Nationalt;3850;5853172;2.61;152631
2021-02-11;Nationalt;2438;5853172;2.65;155069
2021-02-12;Nationalt;7595;5853172;2.78;162664
2021-02-13;Nationalt;955;5853172;2.80;163619
2021-02-14;Nationalt;622;5853172;2.81;164241
2021-02-15;Nationalt;3119;5853172;2.86;167360
2021-02-16;Nationalt;1326;5853172;2.88;168686
2021-02-17;Nationalt;426;5853172;2.89;169112
2021-02-18;Nationalt;310;5853172;2.89;169422
2021-02-19;Nationalt;961;5853172;2.91;170383
2021-02-20;Nationalt;576;5853172;2.92;170959
2021-02-21;Nationalt;359;5853172;2.93;171318
2021-02-22;Nationalt;1103;5853172;2.95;172421
2021-02-23;Nationalt;1923;5853172;2.98;174344
2021-02-24;Nationalt;1930;5853172;3.01;176274
2021-02-25;Nationalt;621;5853172;3.02;176895
2021-02-26;Nationalt;1010;5853172;3.04;177905
2021-02-27;Nationalt;1430;5853172;3.06;179335
2021-02-28;Nationalt;1390;5853172;3.09;180725
2021-03-01;Nationalt;1064;5853172;3.11;181789
2021-03-02;Nationalt;1290;5853172;3.13;183079
2021-03-03;Nationalt;1018;5853172;3.15;184097
2021-03-04;Nationalt;1805;5853172;3.18;185902
2021-03-05;Nationalt;5687;5853172;3.27;191589
2021-03-06;Nationalt;3953;5853172;3.34;195542
2021-03-07;Nationalt;4312;5853172;3.41;199854
2021-03-08;Nationalt;6420;5853172;3.52;206274
2021-03-09;Nationalt;7166;5853172;3.65;213440
2021-03-10;Nationalt;7194;5853172;3.77;220634
2021-03-11;Nationalt;7951;5853172;3.91;228585
2021-03-12;Nationalt;10548;5853172;4.09;239133
2021-03-13;Nationalt;5886;5853172;4.19;245019
2021-03-14;Nationalt;9335;5853172;4.35;254354
2021-03-15;Nationalt;9838;5853172;4.51;264192
2021-03-16;Nationalt;9430;5853172;4.67;273622
2021-03-17;Nationalt;9142;5853172;4.83;282764
2021-03-18;Nationalt;7231;5853172;4.95;289995
2021-03-19;Nationalt;11721;5853172;5.15;301716
2021-03-20;Nationalt;4804;5853172;5.24;306520
2021-03-21;Nationalt;4654;5853172;5.32;311174
2021-03-22;Nationalt;7750;5853172;5.45;318924
2021-03-23;Nationalt;7560;5853172;5.58;326484
2021-03-24;Nationalt;13448;5853172;5.81;339932
2021-03-25;Nationalt;8410;5853172;5.95;348342
2021-03-26;Nationalt;7849;5853172;6.09;356191
2021-03-27;Nationalt;3112;5853172;6.14;359303
2021-03-28;Nationalt;2809;5853172;6.19;362112
2021-03-29;Nationalt;6210;5853172;6.29;368322
