"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-20,København,K,49980,21570,49083,21425,897,145
2021-04-20,København,M,32315,14112,31529,13994,786,118
2021-04-20,Frederiksberg,K,11931,5293,11698,5239,233,54
2021-04-20,Frederiksberg,M,7451,3232,7300,3194,151,38
2021-04-20,Ballerup,K,6343,2690,6198,2666,145,24
2021-04-20,Ballerup,M,3988,1673,3847,1649,141,24
2021-04-20,Brøndby,K,4412,2105,4366,2064,46,41
2021-04-20,Brøndby,M,2932,1288,2892,1254,40,34
2021-04-20,Dragør,K,2013,877,1973,869,40,8
2021-04-20,Dragør,M,1494,611,1455,599,39,12
2021-04-20,Gentofte,K,9712,4518,9471,4464,241,54
2021-04-20,Gentofte,M,6266,2686,6083,2648,183,38
2021-04-20,Gladsaxe,K,8079,3922,7910,3912,169,10
2021-04-20,Gladsaxe,M,4865,2097,4714,2083,151,14
2021-04-20,Glostrup,K,3081,1533,3049,1521,32,12
2021-04-20,Glostrup,M,1895,916,1858,902,37,14
2021-04-20,Herlev,K,3827,1861,3722,1850,105,11
2021-04-20,Herlev,M,2213,940,2121,928,92,12
2021-04-20,Albertslund,K,3296,1481,3258,1463,38,18
2021-04-20,Albertslund,M,2231,931,2195,913,36,18
2021-04-20,Hvidovre,K,6453,3261,6374,3221,79,40
2021-04-20,Hvidovre,M,4073,1935,4011,1918,62,17
2021-04-20,Høje Tåstrup,K,5974,2675,5903,2626,71,49
2021-04-20,Høje Tåstrup,M,4095,1861,4047,1813,48,48
2021-04-20,Lyngby-Taarbæk,K,7113,3495,6952,3466,161,29
2021-04-20,Lyngby-Taarbæk,M,4416,1924,4274,1902,142,22
2021-04-20,Rødovre,K,5012,2440,4926,2420,86,20
2021-04-20,Rødovre,M,2877,1237,2800,1224,77,13
2021-04-20,Ishøj,K,2483,1049,2463,1030,20,19
2021-04-20,Ishøj,M,1662,683,1651,664,11,19
2021-04-20,Tårnby,K,5158,2359,5081,2340,77,19
2021-04-20,Tårnby,M,3331,1456,3260,1447,71,9
2021-04-20,Vallensbæk,K,2070,928,2053,913,17,15
2021-04-20,Vallensbæk,M,1493,690,1482,677,11,13
2021-04-20,Furesø,K,5561,2631,5434,2594,127,37
2021-04-20,Furesø,M,3692,1573,3574,1533,118,40
2021-04-20,Allerød,K,3353,1539,3237,1520,116,19
2021-04-20,Allerød,M,2289,1018,2199,1004,90,14
2021-04-20,Fredensborg,K,5632,2499,5461,2455,171,44
2021-04-20,Fredensborg,M,3913,1585,3782,1544,131,41
2021-04-20,Helsingør,K,9238,3894,8865,3846,373,48
2021-04-20,Helsingør,M,6185,2456,5883,2413,302,43
2021-04-20,Hillerød,K,7006,3264,6789,3217,217,47
2021-04-20,Hillerød,M,4406,2043,4224,2011,182,32
2021-04-20,Hørsholm,K,4034,1835,3930,1805,104,30
2021-04-20,Hørsholm,M,2726,1182,2652,1152,74,30
2021-04-20,Rudersdal,K,7808,3741,7582,3705,226,36
2021-04-20,Rudersdal,M,5311,2446,5132,2393,179,53
2021-04-20,Egedal,K,5269,2114,5141,2083,128,31
2021-04-20,Egedal,M,3480,1282,3382,1258,98,24
2021-04-20,Frederikssund,K,6686,2819,6548,2779,138,40
2021-04-20,Frederikssund,M,4525,1813,4408,1763,117,50
2021-04-20,Greve,K,5917,2575,5830,2510,87,65
2021-04-20,Greve,M,4135,1765,4062,1701,73,64
2021-04-20,Køge,K,6834,3338,6700,3201,134,137
2021-04-20,Køge,M,4510,2240,4414,2124,96,116
2021-04-20,Halsnæs,K,4664,1999,4518,1971,146,28
2021-04-20,Halsnæs,M,3380,1406,3235,1371,145,35
2021-04-20,Roskilde,K,10417,5024,10252,4892,165,132
2021-04-20,Roskilde,M,6702,3296,6562,3146,140,150
2021-04-20,Solrød,K,2567,1177,2527,1137,40,40
2021-04-20,Solrød,M,1744,806,1713,775,31,31
2021-04-20,Gribskov,K,5972,2455,5724,2418,248,37
2021-04-20,Gribskov,M,4524,1826,4300,1793,224,33
2021-04-20,Odsherred,K,4597,1873,4534,1800,63,73
2021-04-20,Odsherred,M,3564,1468,3484,1399,80,69
2021-04-20,Holbæk,K,8732,3998,8518,3841,214,157
2021-04-20,Holbæk,M,5636,2662,5476,2516,160,146
2021-04-20,Faxe,K,4113,1958,4029,1885,84,73
2021-04-20,Faxe,M,2813,1409,2724,1328,89,81
2021-04-20,Kalundborg,K,5961,2521,5877,2430,84,91
2021-04-20,Kalundborg,M,4198,1965,4112,1875,86,90
2021-04-20,Ringsted,K,3540,1647,3490,1594,50,53
2021-04-20,Ringsted,M,2310,1107,2244,1060,66,47
2021-04-20,Slagelse,K,10256,4599,10104,4438,152,161
2021-04-20,Slagelse,M,6495,3093,6311,2935,184,158
2021-04-20,Stevns,K,2772,1367,2726,1326,46,41
2021-04-20,Stevns,M,1983,1026,1946,981,37,45
