"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,630,262
Hovedstaden,10-19,M,365,200
Hovedstaden,20-29,K,12218,4760
Hovedstaden,20-29,M,4989,2064
Hovedstaden,30-39,K,13299,6482
Hovedstaden,30-39,M,6477,3483
Hovedstaden,40-49,K,18925,9447
Hovedstaden,40-49,M,7780,4394
Hovedstaden,50-59,K,22302,11807
Hovedstaden,50-59,M,10800,6739
Hovedstaden,60-69,K,25404,12855
Hovedstaden,60-69,M,18966,9390
Hovedstaden,70-79,K,70925,13303
Hovedstaden,70-79,M,59841,11869
Hovedstaden,80-89,K,36404,26296
Hovedstaden,80-89,M,24498,17382
Hovedstaden,90+,K,8725,8264
Hovedstaden,90+,M,3227,3059
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,751,376
Midtjylland,10-19,M,306,197
Midtjylland,20-29,K,9902,3959
Midtjylland,20-29,M,3544,1672
Midtjylland,30-39,K,10580,5116
Midtjylland,30-39,M,3921,2074
Midtjylland,40-49,K,14965,7209
Midtjylland,40-49,M,4949,2530
Midtjylland,50-59,K,18079,8828
Midtjylland,50-59,M,6262,3255
Midtjylland,60-69,K,15925,10359
Midtjylland,60-69,M,9638,6848
Midtjylland,70-79,K,42002,10212
Midtjylland,70-79,M,39829,10629
Midtjylland,80-89,K,28060,20443
Midtjylland,80-89,M,21437,15302
Midtjylland,90+,K,6551,6358
Midtjylland,90+,M,2905,2828
Nordjylland,0-9,K,0,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,293,143
Nordjylland,10-19,M,118,87
Nordjylland,20-29,K,4045,1760
Nordjylland,20-29,M,1531,924
Nordjylland,30-39,K,4807,2201
Nordjylland,30-39,M,1675,959
Nordjylland,40-49,K,6749,3153
Nordjylland,40-49,M,2252,1241
Nordjylland,50-59,K,8958,4550
Nordjylland,50-59,M,2969,1860
Nordjylland,60-69,K,6631,4302
Nordjylland,60-69,M,3743,2815
Nordjylland,70-79,K,20208,4002
Nordjylland,70-79,M,19087,4043
Nordjylland,80-89,K,14224,12071
Nordjylland,80-89,M,11066,9368
Nordjylland,90+,K,3337,3253
Nordjylland,90+,M,1550,1511
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,373,141
Sjælland,10-19,M,192,98
Sjælland,20-29,K,3906,1482
Sjælland,20-29,M,1614,785
Sjælland,30-39,K,6098,2503
Sjælland,30-39,M,2205,1061
Sjælland,40-49,K,10085,4416
Sjælland,40-49,M,3352,1735
Sjælland,50-59,K,12670,5812
Sjælland,50-59,M,4846,2866
Sjælland,60-69,K,10868,6669
Sjælland,60-69,M,7584,5529
Sjælland,70-79,K,34582,7894
Sjælland,70-79,M,32792,8580
Sjælland,80-89,K,19360,13903
Sjælland,80-89,M,14965,10707
Sjælland,90+,K,4245,4040
Sjælland,90+,M,1816,1732
Syddanmark,0-9,K,1,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,615,268
Syddanmark,10-19,M,294,157
Syddanmark,20-29,K,7315,2828
Syddanmark,20-29,M,2864,1436
Syddanmark,30-39,K,9139,4389
Syddanmark,30-39,M,3641,2032
Syddanmark,40-49,K,13868,6745
Syddanmark,40-49,M,4946,2970
Syddanmark,50-59,K,17181,8895
Syddanmark,50-59,M,6933,4435
Syddanmark,60-69,K,13505,8885
Syddanmark,60-69,M,8815,6695
Syddanmark,70-79,K,38863,9016
Syddanmark,70-79,M,36981,9289
Syddanmark,80-89,K,29741,19070
Syddanmark,80-89,M,22543,13870
Syddanmark,90+,K,7001,6764
Syddanmark,90+,M,3010,2926
