"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6388,5844435,0.11,6388
2020-12-28,Nationalt,2023,5844435,0.14,8411
2020-12-29,Nationalt,8818,5844435,0.29,17229
2020-12-30,Nationalt,11295,5844435,0.49,28524
2020-12-31,Nationalt,6072,5844435,0.59,34596
2021-01-01,Nationalt,2298,5844435,0.63,36894
2021-01-02,Nationalt,8728,5844435,0.78,45622
2021-01-03,Nationalt,5877,5844435,0.88,51499
2021-01-04,Nationalt,2394,5844435,0.92,53893
2021-01-05,Nationalt,13338,5844435,1.15,67231
2021-01-06,Nationalt,19461,5844435,1.48,86692
2021-01-07,Nationalt,17259,5844435,1.78,103951
2021-01-08,Nationalt,8340,5844435,1.92,112291
2021-01-09,Nationalt,1894,5844435,1.95,114185
2021-01-10,Nationalt,813,5844435,1.97,114998
2021-01-11,Nationalt,658,5844435,1.98,115656
2021-01-12,Nationalt,463,5844435,1.99,116119
2021-01-13,Nationalt,12645,5844435,2.20,128764
2021-01-14,Nationalt,17785,5844435,2.51,146549
2021-01-15,Nationalt,15092,5844435,2.77,161641
2021-01-16,Nationalt,4574,5844435,2.84,166215
2021-01-17,Nationalt,2493,5844435,2.89,168708
2021-01-18,Nationalt,3836,5844435,2.95,172544
2021-01-19,Nationalt,2465,5844435,2.99,175009
2021-01-20,Nationalt,1495,5844435,3.02,176504
2021-01-21,Nationalt,1513,5844435,3.05,178017
2021-01-22,Nationalt,659,5844435,3.06,178676
2021-01-23,Nationalt,745,5844435,3.07,179421
2021-01-24,Nationalt,601,5844435,3.08,180022
2021-01-25,Nationalt,275,5844435,3.08,180297
2021-01-26,Nationalt,216,5844435,3.09,180513
2021-01-27,Nationalt,201,5844435,3.09,180714
2021-01-28,Nationalt,217,5844435,3.10,180931
2021-01-29,Nationalt,1110,5844435,3.11,182041
2021-01-30,Nationalt,1191,5844435,3.14,183232
2021-01-31,Nationalt,1212,5844435,3.16,184444
2021-02-01,Nationalt,748,5844435,3.17,185192
2021-02-02,Nationalt,2028,5844435,3.20,187220
2021-02-03,Nationalt,1533,5844435,3.23,188753
2021-02-04,Nationalt,1422,5844435,3.25,190175
2021-02-05,Nationalt,1587,5844435,3.28,191762
2021-02-06,Nationalt,1023,5844435,3.30,192785
2021-02-07,Nationalt,1898,5844435,3.33,194683
2021-02-08,Nationalt,2537,5844435,3.37,197220
2021-02-09,Nationalt,3554,5844435,3.44,200774
2021-02-10,Nationalt,3275,5844435,3.49,204049
2021-02-11,Nationalt,5674,5844435,3.59,209723
2021-02-12,Nationalt,12041,5844435,3.79,221764
2021-02-13,Nationalt,6554,5844435,3.91,228318
2021-02-14,Nationalt,6220,5844435,4.01,234538
2021-02-15,Nationalt,13839,5844435,4.25,248377
2021-02-16,Nationalt,13240,5844435,4.48,261617
2021-02-17,Nationalt,10458,5844435,4.66,272075
2021-02-18,Nationalt,11463,5844435,4.85,283538
2021-02-19,Nationalt,13898,5844435,5.09,297436
2021-02-20,Nationalt,10503,5844435,5.27,307939
2021-02-21,Nationalt,10805,5844435,5.45,318744
2021-02-22,Nationalt,13515,5844435,5.69,332259
2021-02-23,Nationalt,14403,5844435,5.93,346662
2021-02-24,Nationalt,13701,5844435,6.17,360363
2021-02-25,Nationalt,14474,5844435,6.41,374837
2021-02-26,Nationalt,35997,5844435,7.03,410834
2021-02-27,Nationalt,6673,5844435,7.14,417507
2021-02-28,Nationalt,10995,5844435,7.33,428502
2021-03-01,Nationalt,19778,5844435,7.67,448280
2021-03-02,Nationalt,16710,5844435,7.96,464990
2021-03-03,Nationalt,13011,5844435,8.18,478001
2021-03-04,Nationalt,17421,5844435,8.48,495422
2021-03-05,Nationalt,16647,5844435,8.76,512069
2021-03-06,Nationalt,14647,5844435,9.01,526716
2021-03-07,Nationalt,12065,5844435,9.22,538781
2021-03-08,Nationalt,9623,5844435,9.38,548404
2021-03-09,Nationalt,10923,5844435,9.57,559327
2021-03-10,Nationalt,12084,5844435,9.78,571411
2021-03-11,Nationalt,4582,5844435,9.86,575993
2021-03-12,Nationalt,3372,5844435,9.91,579365
2021-03-13,Nationalt,4542,5844435,9.99,583907
2021-03-14,Nationalt,1234,5844435,10.0,585141
2021-03-15,Nationalt,2835,5844435,10.1,587976
2021-03-16,Nationalt,6832,5844435,10.2,594808
2021-03-17,Nationalt,10777,5844435,10.4,605585
2021-03-18,Nationalt,14712,5844435,10.6,620297
2021-03-19,Nationalt,7861,5844435,10.7,628158
2021-03-20,Nationalt,2951,5844435,10.8,631109
2021-03-21,Nationalt,4968,5844435,10.9,636077
2021-03-22,Nationalt,4085,5844435,11.0,640162
2021-03-23,Nationalt,6119,5844435,11.1,646281
2021-03-24,Nationalt,9863,5844435,11.2,656144
2021-03-25,Nationalt,7750,5844435,11.4,663894
2021-03-26,Nationalt,6167,5844435,11.5,670061
2021-03-27,Nationalt,9994,5844435,11.6,680055
2021-03-28,Nationalt,10810,5844435,11.8,690865
2021-03-29,Nationalt,17973,5844435,12.1,708838
2021-03-30,Nationalt,21660,5844435,12.5,730498
2021-03-31,Nationalt,13089,5844435,12.7,743587
2021-04-01,Nationalt,4172,5844435,12.8,747759
2021-04-02,Nationalt,4886,5844435,12.9,752645
2021-04-03,Nationalt,12124,5844435,13.1,764769
2021-04-04,Nationalt,11699,5844435,13.3,776468
2021-04-05,Nationalt,12306,5844435,13.5,788774
2021-04-06,Nationalt,16003,5844435,13.8,804777
2021-04-07,Nationalt,16581,5844435,14.1,821358
2021-04-08,Nationalt,13692,5844435,14.3,835050
2021-04-09,Nationalt,16480,5844435,14.6,851530
2021-04-10,Nationalt,16750,5844435,14.9,868280
2021-04-11,Nationalt,14882,5844435,15.1,883162
2021-04-12,Nationalt,93978,5844435,16.7,977140
2021-04-13,Nationalt,18493,5844435,17.0,995633
2021-04-14,Nationalt,11399,5844435,17.2,1007032
2021-04-15,Nationalt,15260,5844435,17.5,1022292
2021-04-16,Nationalt,17387,5844435,17.8,1039679
2021-04-17,Nationalt,18795,5844435,18.1,1058474
2021-04-18,Nationalt,14493,5844435,18.4,1072967
2021-04-19,Nationalt,24469,5844435,18.8,1097436
