"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-12-22;Odense;K;86870;82967;38362;86646;82877;36490;224;90;1872
2021-12-22;Odense;M;82920;78628;30817;82689;78540;28703;231;88;2114
2021-12-22;Svendborg;K;25271;24049;12891;25242;24019;12084;29;30;807
2021-12-22;Svendborg;M;24586;23289;10344;24546;23241;9529;40;48;815
2021-12-22;Nordfyn;K;12352;11777;6453;12327;11767;6116;25;10;337
2021-12-22;Nordfyn;M;12217;11630;5619;12187;11626;5234;30;4;385
2021-12-22;Langeland;K;5239;5069;3134;5235;5063;2882;4;6;252
2021-12-22;Langeland;M;5203;5012;2662;5196;5008;2389;7;4;273
2021-12-22;Ærø;K;2617;2518;1801;2609;2517;1776;8;1;25
2021-12-22;Ærø;M;2624;2515;1565;2613;2514;1530;11;1;35
2021-12-22;Haderslev;K;22662;21561;11652;22593;21519;10939;69;42;713
2021-12-22;Haderslev;M;22380;21239;10098;22300;21189;9352;80;50;746
2021-12-22;Billund;K;10894;10297;5658;10864;10280;5315;30;17;343
2021-12-22;Billund;M;10979;10393;5124;10954;10374;4716;25;19;408
2021-12-22;Sønderborg;K;30679;29273;16976;30620;29252;16288;59;21;688
2021-12-22;Sønderborg;M;29990;28548;14926;29923;28523;14203;67;25;723
2021-12-22;Tønder;K;14829;14220;6966;14807;14211;6444;22;9;522
2021-12-22;Tønder;M;14661;13965;6065;14638;13944;5475;23;21;590
2021-12-22;Esbjerg;K;47506;45024;25469;47428;44945;24627;78;79;842
2021-12-22;Esbjerg;M;46896;44183;22315;46798;44113;21410;98;70;905
2021-12-22;Fanø;K;1509;1461;954;1506;1460;906;3;1;48
2021-12-22;Fanø;M;1410;1365;837;1405;1362;797;5;3;40
2021-12-22;Varde;K;20234;19195;11227;20168;19173;10847;66;22;380
2021-12-22;Varde;M;20362;19255;10182;20320;19224;9733;42;31;449
2021-12-22;Vejen;K;17117;16169;9329;17082;16147;8921;35;22;408
2021-12-22;Vejen;M;17357;16251;8310;17322;16237;7902;35;14;408
2021-12-22;Aabenraa;K;23565;22520;12314;23530;22485;11479;35;35;835
2021-12-22;Aabenraa;M;23067;21952;10852;23027;21923;9955;40;29;897
2021-12-22;Fredericia;K;21488;20325;11705;21445;20299;11130;43;26;575
2021-12-22;Fredericia;M;20974;19760;10372;20945;19741;9775;29;19;597
2021-12-22;Horsens;K;38293;36101;19431;38228;36030;18517;65;71;914
2021-12-22;Horsens;M;37523;35150;16758;37463;35079;15619;60;71;1139
2021-12-22;Kolding;K;38494;36252;19036;38434;36199;18295;60;53;741
2021-12-22;Kolding;M;37493;35130;16909;37442;35078;15999;51;52;910
2021-12-22;Vejle;K;48754;45898;24759;48682;45826;23567;72;72;1192
2021-12-22;Vejle;M;47851;44786;21993;47773;44711;20598;78;75;1395
2021-12-22;Herning;K;37026;34964;19104;36964;34897;18304;62;67;800
2021-12-22;Herning;M;36799;34538;16761;36751;34480;15813;48;58;948
2021-12-22;Holstebro;K;24667;23407;12580;24629;23361;11863;38;46;717
2021-12-22;Holstebro;M;24060;22701;10509;24015;22618;9726;45;83;783
2021-12-22;Lemvig;K;8094;7739;4586;8093;7735;4498;1;4;88
2021-12-22;Lemvig;M;8279;7926;4095;8275;7927;3977;4;-1;118
2021-12-22;Struer;K;8853;8451;5094;8827;8443;4847;26;8;247
2021-12-22;Struer;M;8810;8312;4484;8777;8302;4200;33;10;284
2021-12-22;Syddjurs;K;18271;17400;9807;18232;17381;9122;39;19;685
2021-12-22;Syddjurs;M;18054;17176;8814;17988;17155;8117;66;21;697
2021-12-22;Norddjurs;K;15226;14518;8584;15193;14509;8002;33;9;582
2021-12-22;Norddjurs;M;15647;14863;7278;15608;14852;6659;39;11;619
2021-12-22;Favrskov;K;20464;19159;10468;20397;19118;9927;67;41;541
2021-12-22;Favrskov;M;20310;19018;9327;20254;18957;8684;56;61;643
2021-12-22;Odder;K;10003;9556;5628;9994;9548;5329;9;8;299
2021-12-22;Odder;M;9609;9147;4898;9594;9141;4576;15;6;322
2021-12-22;Randers;K;41256;39157;21158;41172;39108;19745;84;49;1413
2021-12-22;Randers;M;40125;37965;17967;40035;37915;16296;90;50;1671
2021-12-22;Silkeborg;K;40375;38152;21137;40292;38055;20077;83;97;1060
2021-12-22;Silkeborg;M;39396;37193;18768;39329;37096;17546;67;97;1222
2021-12-22;Samsø;K;1625;1557;1168;1628;1560;1164;-3;-3;4
2021-12-22;Samsø;M;1600;1524;998;1603;1527;994;-3;-3;4
2021-12-22;Skanderborg;K;26929;25227;14038;26826;25196;13394;103;31;644
2021-12-22;Skanderborg;M;26207;24449;12709;26061;24422;12021;146;27;688
2021-12-22;Århus;K;149853;142655;66200;149458;142490;63498;395;165;2702
2021-12-22;Århus;M;142290;134768;57062;141884;134579;53974;406;189;3088
2021-12-22;Ikast-Brande;K;16863;15913;8649;16838;15884;8304;25;29;345
2021-12-22;Ikast-Brande;M;17049;16034;7843;17012;16004;7432;37;30;411
2021-12-22;Ringkøbing-Skjern;K;23006;21832;12930;22924;21819;12145;82;13;785
2021-12-22;Ringkøbing-Skjern;M;23295;22023;11498;23204;21992;10604;91;31;894
2021-12-22;Hedensted;K;19361;18351;10520;19318;18333;10041;43;18;479
2021-12-22;Hedensted;M;19725;18572;9303;19670;18536;8703;55;36;600
2021-12-22;Morsø;K;8377;8024;4562;8355;8017;4161;22;7;401
2021-12-22;Morsø;M;8386;8025;3833;8369;8019;3372;17;6;461
2021-12-22;Skive;K;19016;18050;10816;18984;18002;10207;32;48;609
2021-12-22;Skive;M;19340;18298;9667;19301;18253;8949;39;45;718
2021-12-22;Thisted;K;17812;17103;8807;17788;17086;8300;24;17;507
2021-12-22;Thisted;M;17701;16936;7188;17682;16920;6672;19;16;516
2021-12-22;Viborg;K;40696;38435;21795;40650;38334;21056;46;101;739
2021-12-22;Viborg;M;40399;37903;19202;40339;37791;18265;60;112;937
2021-12-22;Brønderslev;K;14990;14126;7711;14947;14112;7127;43;14;584
2021-12-22;Brønderslev;M;14999;14078;6504;14976;14073;5864;23;5;640
2021-12-22;Frederikshavn;K;24928;23688;12883;24895;23675;12020;33;13;863
2021-12-22;Frederikshavn;M;24667;23325;10741;24635;23321;9775;32;4;966
2021-12-22;Vesthimmerland;K;14743;14139;7879;14692;14063;7129;51;76;750
2021-12-22;Vesthimmerland;M;14815;14138;6805;14759;14063;6026;56;75;779
2021-12-22;Læsø;K;768;731;615;766;729;498;2;2;117
2021-12-22;Læsø;M;760;729;606;757;725;445;3;4;161
2021-12-22;Rebild;K;12476;11760;6272;12384;11739;5915;92;21;357
2021-12-22;Rebild;M;12577;11864;5428;12496;11849;5017;81;15;411
2021-12-22;Mariagerfjord;K;17121;16368;9060;17016;16359;8667;105;9;393
2021-12-22;Mariagerfjord;M;17520;16664;8093;17417;16656;7653;103;8;440
2021-12-22;Jammerbugt;K;15832;15078;7891;15799;15057;7239;33;21;652
2021-12-22;Jammerbugt;M;15876;14996;6709;15830;14958;5962;46;38;747
2021-12-22;Aalborg;K;91602;87425;41484;91365;87328;38999;237;97;2485
2021-12-22;Aalborg;M;91725;87173;34589;91444;87032;31672;281;141;2917
2021-12-22;Hjørring;K;27146;25789;13717;27105;25783;12485;41;6;1232
2021-12-22;Hjørring;M;26593;25055;11105;26554;25052;9641;39;3;1464
