"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868556;0.00
2021-01-01;Hovedstaden;0;1868556;0.00
2021-01-04;Hovedstaden;0;1868556;0.00
2021-01-07;Hovedstaden;0;1868556;0.00
2021-01-08;Hovedstaden;1;1868556;0.00
2021-01-09;Hovedstaden;3;1868556;0.00
2021-01-12;Hovedstaden;3;1868556;0.00
2021-01-13;Hovedstaden;4;1868556;0.00
2021-01-14;Hovedstaden;5;1868556;0.00
2021-01-15;Hovedstaden;10;1868556;0.00
2021-01-16;Hovedstaden;12;1868556;0.00
2021-01-17;Hovedstaden;54;1868556;0.00
2021-01-18;Hovedstaden;190;1868556;0.01
2021-01-19;Hovedstaden;362;1868556;0.02
2021-01-20;Hovedstaden;495;1868556;0.03
2021-01-21;Hovedstaden;612;1868556;0.03
2021-01-22;Hovedstaden;694;1868556;0.04
2021-01-23;Hovedstaden;4508;1868556;0.24
2021-01-24;Hovedstaden;8157;1868556;0.44
2021-01-25;Hovedstaden;8391;1868556;0.45
2021-01-26;Hovedstaden;8528;1868556;0.46
2021-01-27;Hovedstaden;9150;1868556;0.49
2021-01-28;Hovedstaden;12847;1868556;0.69
2021-01-29;Hovedstaden;20003;1868556;1.07
2021-01-30;Hovedstaden;24293;1868556;1.30
2021-01-31;Hovedstaden;26739;1868556;1.43
2021-02-01;Hovedstaden;28620;1868556;1.53
2021-02-02;Hovedstaden;28733;1868556;1.54
2021-02-03;Hovedstaden;31579;1868556;1.69
2021-02-04;Hovedstaden;37821;1868556;2.02
2021-02-05;Hovedstaden;42553;1868556;2.28
2021-02-06;Hovedstaden;45478;1868556;2.43
2021-02-07;Hovedstaden;46044;1868556;2.46
2021-02-08;Hovedstaden;47175;1868556;2.52
2021-02-09;Hovedstaden;47220;1868556;2.53
2021-02-10;Hovedstaden;48144;1868556;2.58
2021-02-11;Hovedstaden;48388;1868556;2.59
2021-02-12;Hovedstaden;52527;1868556;2.81
2021-02-13;Hovedstaden;52538;1868556;2.81
2021-02-14;Hovedstaden;52552;1868556;2.81
2021-02-15;Hovedstaden;53918;1868556;2.89
2021-02-16;Hovedstaden;54324;1868556;2.91
2021-02-17;Hovedstaden;54360;1868556;2.91
2021-02-18;Hovedstaden;54442;1868556;2.91
2021-02-19;Hovedstaden;54495;1868556;2.92
2021-02-20;Hovedstaden;54599;1868556;2.92
2021-02-21;Hovedstaden;54705;1868556;2.93
2021-02-22;Hovedstaden;54852;1868556;2.94
2021-02-23;Hovedstaden;55017;1868556;2.94
2021-02-24;Hovedstaden;55099;1868556;2.95
2021-02-25;Hovedstaden;55141;1868556;2.95
2021-02-26;Hovedstaden;55211;1868556;2.95
2021-02-27;Hovedstaden;56246;1868556;3.01
2021-02-28;Hovedstaden;57316;1868556;3.07
2021-03-01;Hovedstaden;57537;1868556;3.08
2021-03-02;Hovedstaden;57793;1868556;3.09
2021-03-03;Hovedstaden;57842;1868556;3.10
2021-03-04;Hovedstaden;58042;1868556;3.11
