"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5874472;0.00;1
2020-12-08;Nationalt;1;5874472;0.00;2
2020-12-16;Nationalt;1;5874472;0.00;3
2020-12-17;Nationalt;1;5874472;0.00;4
2020-12-18;Nationalt;1;5874472;0.00;5
2020-12-19;Nationalt;1;5874472;0.00;6
2020-12-21;Nationalt;3;5874472;0.00;9
2020-12-22;Nationalt;4;5874472;0.00;13
2020-12-23;Nationalt;4;5874472;0.00;17
2020-12-24;Nationalt;4;5874472;0.00;21
2020-12-26;Nationalt;5;5874472;0.00;26
2020-12-27;Nationalt;5903;5874472;0.10;5929
2020-12-28;Nationalt;1936;5874472;0.13;7865
2020-12-29;Nationalt;8342;5874472;0.28;16207
2020-12-30;Nationalt;10659;5874472;0.46;26866
2020-12-31;Nationalt;5601;5874472;0.55;32467
2021-01-01;Nationalt;2127;5874472;0.59;34594
2021-01-02;Nationalt;7985;5874472;0.72;42579
2021-01-03;Nationalt;5294;5874472;0.81;47873
2021-01-04;Nationalt;2345;5874472;0.85;50218
2021-01-05;Nationalt;12462;5874472;1.07;62680
2021-01-06;Nationalt;18025;5874472;1.37;80705
2021-01-07;Nationalt;15973;5874472;1.65;96678
2021-01-08;Nationalt;7749;5874472;1.78;104427
2021-01-09;Nationalt;1845;5874472;1.81;106272
2021-01-10;Nationalt;819;5874472;1.82;107091
2021-01-11;Nationalt;664;5874472;1.83;107755
2021-01-12;Nationalt;466;5874472;1.84;108221
2021-01-13;Nationalt;12140;5874472;2.05;120361
2021-01-14;Nationalt;16883;5874472;2.34;137244
2021-01-15;Nationalt;14250;5874472;2.58;151494
2021-01-16;Nationalt;4334;5874472;2.65;155828
2021-01-17;Nationalt;2301;5874472;2.69;158129
2021-01-18;Nationalt;3630;5874472;2.75;161759
2021-01-19;Nationalt;2338;5874472;2.79;164097
2021-01-20;Nationalt;1423;5874472;2.82;165520
2021-01-21;Nationalt;1464;5874472;2.84;166984
2021-01-22;Nationalt;645;5874472;2.85;167629
2021-01-23;Nationalt;685;5874472;2.87;168314
2021-01-24;Nationalt;563;5874472;2.87;168877
2021-01-25;Nationalt;279;5874472;2.88;169156
2021-01-26;Nationalt;213;5874472;2.88;169369
2021-01-27;Nationalt;203;5874472;2.89;169572
2021-01-28;Nationalt;234;5874472;2.89;169806
2021-01-29;Nationalt;1045;5874472;2.91;170851
2021-01-30;Nationalt;1125;5874472;2.93;171976
2021-01-31;Nationalt;1135;5874472;2.95;173111
2021-02-01;Nationalt;729;5874472;2.96;173840
2021-02-02;Nationalt;1882;5874472;2.99;175722
2021-02-03;Nationalt;1409;5874472;3.02;177131
