"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;13427;3
Hovedstaden;0-9;M;14150;3
Hovedstaden;10-19;K;77623;65437
Hovedstaden;10-19;M;80005;67141
Hovedstaden;20-29;K;120917;116632
Hovedstaden;20-29;M;114372;109764
Hovedstaden;30-39;K;109779;105874
Hovedstaden;30-39;M;107373;103975
Hovedstaden;40-49;K;112336;110532
Hovedstaden;40-49;M;109115;107364
Hovedstaden;50-59;K;113100;112155
Hovedstaden;50-59;M;112264;111163
Hovedstaden;60-69;K;89013;88575
Hovedstaden;60-69;M;84405;83926
Hovedstaden;70-79;K;82308;82027
Hovedstaden;70-79;M;68520;68294
Hovedstaden;80-89;K;36239;36087
Hovedstaden;80-89;M;23811;23727
Hovedstaden;90+;K;7531;7467
Hovedstaden;90+;M;2646;2630
Midtjylland;0-9;K;12267;21
Midtjylland;0-9;M;13052;15
Midtjylland;10-19;K;67506;57022
Midtjylland;10-19;M;69409;58319
Midtjylland;20-29;K;78928;76337
Midtjylland;20-29;M;80652;77710
Midtjylland;30-39;K;67623;65494
Midtjylland;30-39;M;68520;66509
Midtjylland;40-49;K;77628;76819
Midtjylland;40-49;M;76689;75755
Midtjylland;50-59;K;84397;83898
Midtjylland;50-59;M;84831;84317
Midtjylland;60-69;K;74425;74157
Midtjylland;60-69;M;72914;72664
Midtjylland;70-79;K;63945;63829
Midtjylland;70-79;M;59182;59066
Midtjylland;80-89;K;27675;27592
Midtjylland;80-89;M;20910;20855
Midtjylland;90+;K;5483;5455
Midtjylland;90+;M;2358;2350
Nordjylland;0-9;K;4435;1
Nordjylland;0-9;M;4719;4
Nordjylland;10-19;K;27667;23453
Nordjylland;10-19;M;29036;24565
Nordjylland;20-29;K;31104;29932
Nordjylland;20-29;M;34934;33499
Nordjylland;30-39;K;27568;26681
Nordjylland;30-39;M;28536;27525
Nordjylland;40-49;K;32315;31977
Nordjylland;40-49;M;32480;32036
Nordjylland;50-59;K;38413;38174
Nordjylland;50-59;M;38841;38562
Nordjylland;60-69;K;35809;35659
Nordjylland;60-69;M;35305;35151
Nordjylland;70-79;K;31697;31622
Nordjylland;70-79;M;29819;29742
Nordjylland;80-89;K;14038;13998
Nordjylland;80-89;M;10719;10681
Nordjylland;90+;K;2749;2734
Nordjylland;90+;M;1230;1218
Sjælland;0-9;K;5758;5
Sjælland;0-9;M;6260;3
Sjælland;10-19;K;39379;33856
Sjælland;10-19;M;41752;35763
Sjælland;20-29;K;29835;28501
Sjælland;20-29;M;32671;31155
Sjælland;30-39;K;36923;35548
Sjælland;30-39;M;35721;34413
Sjælland;40-49;K;50456;49781
Sjælland;40-49;M;48257;47563
Sjælland;50-59;K;59891;59451
Sjælland;50-59;M;60088;59644
Sjælland;60-69;K;52821;52601
Sjælland;60-69;M;51368;51138
Sjælland;70-79;K;49446;49336
Sjælland;70-79;M;44980;44886
Sjælland;80-89;K;19952;19879
Sjælland;80-89;M;15027;14993
Sjælland;90+;K;3588;3569
Sjælland;90+;M;1483;1477
Syddanmark;0-9;K;9928;20
Syddanmark;0-9;M;10787;17
Syddanmark;10-19;K;59900;50929
Syddanmark;10-19;M;61783;52206
Syddanmark;20-29;K;56387;54047
Syddanmark;20-29;M;60693;57998
Syddanmark;30-39;K;56810;54630
Syddanmark;30-39;M;56922;54881
Syddanmark;40-49;K;70952;70077
Syddanmark;40-49;M;69285;68199
Syddanmark;50-59;K;81861;81299
Syddanmark;50-59;M;82649;82011
Syddanmark;60-69;K;73549;73286
Syddanmark;60-69;M;72678;72373
Syddanmark;70-79;K;65291;65121
Syddanmark;70-79;M;60183;60025
Syddanmark;80-89;K;29748;29668
Syddanmark;80-89;M;22175;22098
Syddanmark;90+;K;5868;5815
Syddanmark;90+;M;2423;2415
