"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-05-10,København,K,64298,37402,63596,36317,702,1085
2021-05-10,København,M,46146,25400,45432,24662,714,738
2021-05-10,Frederiksberg,K,15094,9517,14945,9259,149,258
2021-05-10,Frederiksberg,M,10090,6191,9936,6015,154,176
2021-05-10,Ballerup,K,8069,5202,7956,5037,113,165
2021-05-10,Ballerup,M,5530,3425,5414,3339,116,86
2021-05-10,Brøndby,K,5523,3736,5459,3660,64,76
2021-05-10,Brøndby,M,3971,2562,3909,2499,62,63
2021-05-10,Dragør,K,2611,1721,2567,1661,44,60
2021-05-10,Dragør,M,2062,1324,2021,1286,41,38
2021-05-10,Gentofte,K,12245,7964,12118,7724,127,240
2021-05-10,Gentofte,M,8810,5302,8660,5120,150,182
2021-05-10,Gladsaxe,K,10257,6362,10104,6137,153,225
2021-05-10,Gladsaxe,M,7058,3920,6916,3771,142,149
2021-05-10,Glostrup,K,3813,2579,3773,2506,40,73
2021-05-10,Glostrup,M,2503,1661,2467,1615,36,46
2021-05-10,Herlev,K,4836,3037,4778,2950,58,87
2021-05-10,Herlev,M,3180,1781,3105,1730,75,51
2021-05-10,Albertslund,K,4060,2775,4022,2694,38,81
2021-05-10,Albertslund,M,2914,1999,2860,1936,54,63
2021-05-10,Hvidovre,K,8083,5438,8013,5294,70,144
2021-05-10,Hvidovre,M,5653,3577,5563,3473,90,104
2021-05-10,Høje Tåstrup,K,7498,5093,7443,4987,55,106
2021-05-10,Høje Tåstrup,M,5553,3738,5481,3659,72,79
2021-05-10,Lyngby-Taarbæk,K,9175,5894,9061,5704,114,190
2021-05-10,Lyngby-Taarbæk,M,6263,3720,6148,3594,115,126
2021-05-10,Rødovre,K,6433,4043,6353,3938,80,105
2021-05-10,Rødovre,M,4265,2394,4166,2333,99,61
2021-05-10,Ishøj,K,3120,2110,3093,2057,27,53
2021-05-10,Ishøj,M,2278,1510,2259,1473,19,37
2021-05-10,Tårnby,K,6718,4259,6615,4147,103,112
2021-05-10,Tårnby,M,4900,2888,4795,2811,105,77
2021-05-10,Vallensbæk,K,2475,1811,2458,1771,17,40
2021-05-10,Vallensbæk,M,1913,1373,1892,1350,21,23
2021-05-10,Furesø,K,7057,4530,6978,4383,79,147
