"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,630,365
Hovedstaden,10-19,M,411,281
Hovedstaden,20-29,K,12626,7082
Hovedstaden,20-29,M,5282,3086
Hovedstaden,30-39,K,13705,8732
Hovedstaden,30-39,M,6813,4730
Hovedstaden,40-49,K,19434,12925
Hovedstaden,40-49,M,8315,5948
Hovedstaden,50-59,K,23418,16002
Hovedstaden,50-59,M,12005,8778
Hovedstaden,60-69,K,70142,18443
Hovedstaden,60-69,M,63244,14082
Hovedstaden,70-79,K,80758,59018
Hovedstaden,70-79,M,67754,50559
Hovedstaden,80-89,K,37223,35973
Hovedstaden,80-89,M,25087,24197
Hovedstaden,90+,K,8849,8539
Hovedstaden,90+,M,3267,3165
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,800,436
Midtjylland,10-19,M,357,247
Midtjylland,20-29,K,10306,4698
Midtjylland,20-29,M,3854,2133
Midtjylland,30-39,K,11117,5860
Midtjylland,30-39,M,4464,2609
Midtjylland,40-49,K,15972,8437
Midtjylland,40-49,M,5788,3391
Midtjylland,50-59,K,19729,10999
Midtjylland,50-59,M,7635,4617
Midtjylland,60-69,K,39561,12618
Midtjylland,60-69,M,32376,8509
Midtjylland,70-79,K,62580,34494
Midtjylland,70-79,M,58006,33201
Midtjylland,80-89,K,28567,27358
Midtjylland,80-89,M,21933,20893
Midtjylland,90+,K,6615,6431
Midtjylland,90+,M,2936,2873
Nordjylland,0-9,K,0,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,295,150
Nordjylland,10-19,M,129,92
Nordjylland,20-29,K,4194,2116
Nordjylland,20-29,M,1645,1090
Nordjylland,30-39,K,4893,2604
Nordjylland,30-39,M,1781,1141
Nordjylland,40-49,K,6894,3665
Nordjylland,40-49,M,2376,1508
Nordjylland,50-59,K,9266,5172
Nordjylland,50-59,M,3224,2165
Nordjylland,60-69,K,19032,4787
Nordjylland,60-69,M,15757,3107
Nordjylland,70-79,K,30872,15058
Nordjylland,70-79,M,29029,14641
Nordjylland,80-89,K,14481,14080
Nordjylland,80-89,M,11249,10945
Nordjylland,90+,K,3339,3282
Nordjylland,90+,M,1559,1525
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,405,196
Sjælland,10-19,M,218,139
Sjælland,20-29,K,4090,1939
Sjælland,20-29,M,1806,1059
Sjælland,30-39,K,6319,3266
Sjælland,30-39,M,2376,1397
Sjælland,40-49,K,10408,5714
Sjælland,40-49,M,3582,2251
Sjælland,50-59,K,13054,7507
Sjælland,50-59,M,5179,3653
Sjælland,60-69,K,26701,8199
Sjælland,60-69,M,23322,6608
Sjælland,70-79,K,45227,31622
Sjælland,70-79,M,41572,30065
Sjælland,80-89,K,20163,19199
Sjælland,80-89,M,15562,14913
Sjælland,90+,K,4304,4192
Sjælland,90+,M,1847,1806
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,623,346
Syddanmark,10-19,M,316,216
Syddanmark,20-29,K,7572,3561
Syddanmark,20-29,M,3072,1851
Syddanmark,30-39,K,9437,5245
Syddanmark,30-39,M,3943,2529
Syddanmark,40-49,K,14326,8123
Syddanmark,40-49,M,5385,3646
Syddanmark,50-59,K,17892,10732
Syddanmark,50-59,M,7621,5411
Syddanmark,60-69,K,38413,10495
Syddanmark,60-69,M,33122,7756
Syddanmark,70-79,K,63336,23044
Syddanmark,70-79,M,58350,22768
Syddanmark,80-89,K,30630,27872
Syddanmark,80-89,M,23268,21067
Syddanmark,90+,K,7069,6838
Syddanmark,90+,M,3045,2972
