Dato;AG_testede;AG_pos;AGpos_PCRkonf;Andel_AGpos_PCRkonf_pct;AGpos_minusPCRkonf;Andel_AGminusPCRkonf_pct;AGpos_PCRpos;AGposPCRneg;AGnegPCRpos;AGnegPCRneg
2021-03-31;93673;146;129;88,3561643835617;17;11,6438356164384;89;39;65;4682
2021-04-01;102310;205;179;87,3170731707317;26;12,6829268292683;120;55;127;6198
2021-04-02;95839;200;172;86;28;14;109;58;84;6576
2021-04-03;82830;191;165;86,3874345549738;26;13,6125654450262;99;60;78;5867
2021-04-04;98081;167;149;89,2215568862276;18;10,7784431137725;93;53;107;6539
2021-04-05;193507;285;252;88,421052631579;33;11,5789473684211;135;111;116;11799
2021-04-06;211222;286;253;88,4615384615385;33;11,5384615384615;145;103;122;11231
2021-04-07;188332;265;232;87,5471698113208;33;12,4528301886792;128;102;145;9929
2021-04-08;231657;266;223;83,8345864661654;43;16,1654135338346;145;73;158;11979
2021-04-09;188282;208;180;86,5384615384616;28;13,4615384615385;113;65;83;9765
2021-04-10;91535;155;133;85,8064516129032;22;14,1935483870968;87;45;94;5273
2021-04-11;160483;212;191;90,0943396226415;21;9,90566037735849;112;77;104;8786
2021-04-12;272966;306;272;88,8888888888889;34;11,1111111111111;151;118;170;13516
2021-04-13;222558;254;225;88,5826771653543;29;11,4173228346457;123;101;151;10593
2021-04-14;207806;248;209;84,2741935483871;39;15,7258064516129;130;78;154;10363
2021-04-15;251094;320;267;83,4375;53;16,5625;157;104;144;13359
2021-04-16;200381;248;200;80,6451612903226;48;19,3548387096774;110;88;135;10601
2021-04-17;76116;157;131;83,4394904458599;26;16,5605095541401;93;38;97;4665
2021-04-18;146942;265;247;93,2075471698113;18;6,79245283018868;155;89;152;7942
2021-04-19;280979;315;276;87,6190476190476;39;12,3809523809524;151;122;166;12103
2021-04-20;252106;293;262;89,419795221843;31;10,580204778157;147;110;144;11788
2021-04-21;267687;282;257;91,1347517730496;25;8,86524822695036;136;119;150;14055
2021-04-22;334694;261;239;91,5708812260536;22;8,42911877394636;114;123;124;16179
2021-04-23;296045;236;212;89,8305084745763;24;10,1694915254237;110;100;113;13703
2021-04-24;164079;197;168;85,2791878172589;29;14,7208121827411;90;77;118;8812
2021-04-25;199536;216;196;90,7407407407407;20;9,25925925925926;112;83;159;10438
2021-04-26;365930;388;366;94,3298969072165;22;5,67010309278351;180;182;206;16239
2021-04-27;290684;328;304;92,6829268292683;24;7,31707317073171;174;127;216;15003
2021-04-28;292704;315;287;91,1111111111111;28;8,88888888888889;173;112;194;15832
2021-04-29;408703;385;346;89,8701298701299;39;10,1298701298701;206;135;222;20211
2021-04-30;225361;259;231;89,1891891891892;28;10,8108108108108;123;104;154;12020
2021-05-01;185397;235;215;91,4893617021277;20;8,51063829787234;132;80;171;10771
2021-05-02;230124;268;245;91,4179104477612;23;8,58208955223881;168;71;266;13133
2021-05-03;364621;366;337;92,0765027322405;29;7,92349726775956;217;113;307;18844
2021-05-04;288169;372;348;93,5483870967742;24;6,45161290322581;243;99;298;16485
2021-05-05;325442;346;317;91,6184971098266;29;8,38150289017341;201;109;270;20023
2021-05-06;445188;353;326;92,3512747875354;27;7,64872521246459;203;119;264;24198
2021-05-07;404552;387;355;91,7312661498708;32;8,2687338501292;190;156;223;21715
2021-05-08;240415;264;248;93,9393939393939;16;6,06060606060606;160;83;189;15463
2021-05-09;268669;297;277;93,2659932659933;20;6,73400673400673;170;104;299;17792
2021-05-10;488178;476;452;94,9579831932773;24;5,04201680672269;283;163;422;29926
