"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5876423;0.00;1
2021-01-04;Nationalt;1;5876423;0.00;2
2021-01-05;Nationalt;1;5876423;0.00;3
2021-01-07;Nationalt;2;5876423;0.00;5
2021-01-08;Nationalt;1;5876423;0.00;6
2021-01-09;Nationalt;2;5876423;0.00;8
2021-01-11;Nationalt;1;5876423;0.00;9
2021-01-12;Nationalt;2;5876423;0.00;11
2021-01-13;Nationalt;5;5876423;0.00;16
2021-01-14;Nationalt;1;5876423;0.00;17
2021-01-15;Nationalt;5;5876423;0.00;22
2021-01-16;Nationalt;10;5876423;0.00;32
2021-01-17;Nationalt;626;5876423;0.01;658
2021-01-18;Nationalt;1919;5876423;0.04;2577
2021-01-19;Nationalt;1851;5876423;0.08;4428
2021-01-20;Nationalt;1689;5876423;0.10;6117
2021-01-21;Nationalt;2115;5876423;0.14;8232
2021-01-22;Nationalt;5172;5876423;0.23;13404
2021-01-23;Nationalt;6310;5876423;0.34;19714
2021-01-24;Nationalt;5701;5876423;0.43;25415
2021-01-25;Nationalt;2240;5876423;0.47;27655
2021-01-26;Nationalt;1587;5876423;0.50;29242
2021-01-27;Nationalt;4021;5876423;0.57;33263
2021-01-28;Nationalt;7718;5876423;0.70;40981
2021-01-29;Nationalt;16930;5876423;0.99;57911
2021-01-30;Nationalt;11669;5876423;1.18;69580
2021-01-31;Nationalt;10985;5876423;1.37;80565
2021-02-01;Nationalt;7414;5876423;1.50;87979
2021-02-02;Nationalt;2836;5876423;1.55;90815
2021-02-03;Nationalt;5876;5876423;1.65;96691
2021-02-04;Nationalt;10313;5876423;1.82;107004
2021-02-05;Nationalt;12544;5876423;2.03;119548
2021-02-06;Nationalt;6330;5876423;2.14;125878
2021-02-07;Nationalt;3393;5876423;2.20;129271
2021-02-08;Nationalt;6659;5876423;2.31;135930
2021-02-09;Nationalt;4598;5876423;2.39;140528
2021-02-10;Nationalt;3708;5876423;2.45;144236
2021-02-11;Nationalt;2351;5876423;2.49;146587
2021-02-12;Nationalt;7492;5876423;2.62;154079
2021-02-13;Nationalt;906;5876423;2.64;154985
2021-02-14;Nationalt;595;5876423;2.65;155580
2021-02-15;Nationalt;3066;5876423;2.70;158646
2021-02-16;Nationalt;1286;5876423;2.72;159932
2021-02-17;Nationalt;405;5876423;2.73;160337
2021-02-18;Nationalt;320;5876423;2.73;160657
2021-02-19;Nationalt;934;5876423;2.75;161591
2021-02-20;Nationalt;552;5876423;2.76;162143
2021-02-21;Nationalt;344;5876423;2.77;162487
2021-02-22;Nationalt;1073;5876423;2.78;163560
2021-02-23;Nationalt;1865;5876423;2.82;165425
2021-02-24;Nationalt;1812;5876423;2.85;167237
2021-02-25;Nationalt;600;5876423;2.86;167837
2021-02-26;Nationalt;997;5876423;2.87;168834
2021-02-27;Nationalt;1329;5876423;2.90;170163
2021-02-28;Nationalt;1288;5876423;2.92;171451
2021-03-01;Nationalt;1024;5876423;2.94;172475
2021-03-02;Nationalt;1233;5876423;2.96;173708
2021-03-03;Nationalt;982;5876423;2.97;174690
2021-03-04;Nationalt;1761;5876423;3.00;176451
2021-03-05;Nationalt;5469;5876423;3.10;181920
2021-03-06;Nationalt;3779;5876423;3.16;185699
2021-03-07;Nationalt;4101;5876423;3.23;189800
2021-03-08;Nationalt;6190;5876423;3.34;195990
2021-03-09;Nationalt;6839;5876423;3.45;202829
2021-03-10;Nationalt;6875;5876423;3.57;209704
2021-03-11;Nationalt;7601;5876423;3.70;217305
2021-03-12;Nationalt;10104;5876423;3.87;227409
2021-03-13;Nationalt;5625;5876423;3.97;233034
2021-03-14;Nationalt;9048;5876423;4.12;242082
2021-03-15;Nationalt;9527;5876423;4.28;251609
2021-03-16;Nationalt;9111;5876423;4.44;260720
2021-03-17;Nationalt;8801;5876423;4.59;269521
2021-03-18;Nationalt;6998;5876423;4.71;276519
2021-03-19;Nationalt;11372;5876423;4.90;287891
2021-03-20;Nationalt;4653;5876423;4.98;292544
2021-03-21;Nationalt;4537;5876423;5.06;297081
2021-03-22;Nationalt;7520;5876423;5.18;304601
2021-03-23;Nationalt;7380;5876423;5.31;311981
2021-03-24;Nationalt;13058;5876423;5.53;325039
2021-03-25;Nationalt;8177;5876423;5.67;333216
2021-03-26;Nationalt;7617;5876423;5.80;340833
2021-03-27;Nationalt;3018;5876423;5.85;343851
2021-03-28;Nationalt;2742;5876423;5.90;346593
2021-03-29;Nationalt;6012;5876423;6.00;352605
2021-03-30;Nationalt;5892;5876423;6.10;358497
2021-03-31;Nationalt;9442;5876423;6.26;367939
2021-04-01;Nationalt;6743;5876423;6.38;374682
2021-04-02;Nationalt;6816;5876423;6.49;381498
2021-04-03;Nationalt;2165;5876423;6.53;383663
