"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1869335;0.00
2021-01-04;Hovedstaden;0;1869335;0.00
2021-01-05;Hovedstaden;1;1869335;0.00
2021-01-07;Hovedstaden;2;1869335;0.00
2021-01-08;Hovedstaden;3;1869335;0.00
2021-01-09;Hovedstaden;5;1869335;0.00
2021-01-11;Hovedstaden;6;1869335;0.00
2021-01-12;Hovedstaden;6;1869335;0.00
2021-01-13;Hovedstaden;8;1869335;0.00
2021-01-14;Hovedstaden;9;1869335;0.00
2021-01-15;Hovedstaden;14;1869335;0.00
2021-01-16;Hovedstaden;16;1869335;0.00
2021-01-17;Hovedstaden;58;1869335;0.00
2021-01-18;Hovedstaden;194;1869335;0.01
2021-01-19;Hovedstaden;365;1869335;0.02
2021-01-20;Hovedstaden;501;1869335;0.03
2021-01-21;Hovedstaden;617;1869335;0.03
2021-01-22;Hovedstaden;699;1869335;0.04
2021-01-23;Hovedstaden;4423;1869335;0.24
2021-01-24;Hovedstaden;7984;1869335;0.43
2021-01-25;Hovedstaden;8212;1869335;0.44
2021-01-26;Hovedstaden;8350;1869335;0.45
2021-01-27;Hovedstaden;8968;1869335;0.48
2021-01-28;Hovedstaden;12647;1869335;0.68
2021-01-29;Hovedstaden;19687;1869335;1.05
2021-01-30;Hovedstaden;23878;1869335;1.28
2021-01-31;Hovedstaden;26266;1869335;1.41
2021-02-01;Hovedstaden;28144;1869335;1.51
2021-02-02;Hovedstaden;28255;1869335;1.51
2021-02-03;Hovedstaden;31060;1869335;1.66
2021-02-04;Hovedstaden;37226;1869335;1.99
2021-02-05;Hovedstaden;41906;1869335;2.24
2021-02-06;Hovedstaden;44805;1869335;2.40
2021-02-07;Hovedstaden;45369;1869335;2.43
2021-02-08;Hovedstaden;46504;1869335;2.49
2021-02-09;Hovedstaden;46551;1869335;2.49
2021-02-10;Hovedstaden;47467;1869335;2.54
2021-02-11;Hovedstaden;47712;1869335;2.55
2021-02-12;Hovedstaden;51842;1869335;2.77
2021-02-13;Hovedstaden;51853;1869335;2.77
2021-02-14;Hovedstaden;51866;1869335;2.77
2021-02-15;Hovedstaden;53226;1869335;2.85
2021-02-16;Hovedstaden;53630;1869335;2.87
2021-02-17;Hovedstaden;53667;1869335;2.87
2021-02-18;Hovedstaden;53749;1869335;2.88
2021-02-19;Hovedstaden;53804;1869335;2.88
2021-02-20;Hovedstaden;53908;1869335;2.88
2021-02-21;Hovedstaden;54013;1869335;2.89
2021-02-22;Hovedstaden;54161;1869335;2.90
2021-02-23;Hovedstaden;54331;1869335;2.91
2021-02-24;Hovedstaden;54413;1869335;2.91
2021-02-25;Hovedstaden;54454;1869335;2.91
2021-02-26;Hovedstaden;54525;1869335;2.92
2021-02-27;Hovedstaden;55536;1869335;2.97
2021-02-28;Hovedstaden;56573;1869335;3.03
2021-03-01;Hovedstaden;56788;1869335;3.04
2021-03-02;Hovedstaden;57041;1869335;3.05
2021-03-03;Hovedstaden;57090;1869335;3.05
2021-03-04;Hovedstaden;57293;1869335;3.06
2021-03-05;Hovedstaden;57563;1869335;3.08
2021-03-06;Hovedstaden;57657;1869335;3.08
2021-03-07;Hovedstaden;57968;1869335;3.10
2021-03-08;Hovedstaden;58207;1869335;3.11
2021-03-09;Hovedstaden;59568;1869335;3.19
2021-03-10;Hovedstaden;61179;1869335;3.27
2021-03-11;Hovedstaden;65307;1869335;3.49
2021-03-12;Hovedstaden;69904;1869335;3.74
2021-03-13;Hovedstaden;69996;1869335;3.74
2021-03-14;Hovedstaden;73150;1869335;3.91
2021-03-15;Hovedstaden;75832;1869335;4.06
2021-03-16;Hovedstaden;79224;1869335;4.24
2021-03-17;Hovedstaden;83439;1869335;4.46
2021-03-18;Hovedstaden;87676;1869335;4.69
2021-03-19;Hovedstaden;88814;1869335;4.75
2021-03-20;Hovedstaden;88906;1869335;4.76
2021-03-21;Hovedstaden;90945;1869335;4.87
2021-03-22;Hovedstaden;91032;1869335;4.87
