"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;17664;12878
Hovedstaden;0-9;M;18782;13691
Hovedstaden;10-19;K;75848;71925
Hovedstaden;10-19;M;78821;74546
Hovedstaden;20-29;K;121545;119199
Hovedstaden;20-29;M;114640;111824
Hovedstaden;30-39;K;111573;109422
Hovedstaden;30-39;M;109232;107095
Hovedstaden;40-49;K;110737;109638
Hovedstaden;40-49;M;107592;106530
Hovedstaden;50-59;K;113931;113307
Hovedstaden;50-59;M;112977;112321
Hovedstaden;60-69;K;90288;90011
Hovedstaden;60-69;M;85795;85484
Hovedstaden;70-79;K;83765;83571
Hovedstaden;70-79;M;70311;70178
Hovedstaden;80-89;K;39049;38937
Hovedstaden;80-89;M;26579;26520
Hovedstaden;90+;K;9051;9007
Hovedstaden;90+;M;3333;3321
Midtjylland;0-9;K;15531;12024
Midtjylland;0-9;M;16563;12812
Midtjylland;10-19;K;65521;63219
Midtjylland;10-19;M;67938;65381
Midtjylland;20-29;K;80658;79347
Midtjylland;20-29;M;82059;80399
Midtjylland;30-39;K;68149;67093
Midtjylland;30-39;M;69464;68338
Midtjylland;40-49;K;76238;75796
Midtjylland;40-49;M;75128;74620
Midtjylland;50-59;K;84470;84185
Midtjylland;50-59;M;85058;84776
Midtjylland;60-69;K;74952;74794
Midtjylland;60-69;M;73232;73084
Midtjylland;70-79;K;65480;65415
Midtjylland;70-79;M;60997;60936
Midtjylland;80-89;K;29871;29814
Midtjylland;80-89;M;23113;23081
Midtjylland;90+;K;6630;6604
Midtjylland;90+;M;3021;3015
Nordjylland;0-9;K;6324;4855
Nordjylland;0-9;M;6629;5045
Nordjylland;10-19;K;27138;26129
Nordjylland;10-19;M;28590;27436
Nordjylland;20-29;K;31866;31253
Nordjylland;20-29;M;35595;34726
Nordjylland;30-39;K;27765;27306
Nordjylland;30-39;M;28987;28439
Nordjylland;40-49;K;31836;31638
Nordjylland;40-49;M;31955;31722
Nordjylland;50-59;K;38014;37868
Nordjylland;50-59;M;38415;38251
Nordjylland;60-69;K;36196;36101
Nordjylland;60-69;M;35599;35519
Nordjylland;70-79;K;32279;32234
Nordjylland;70-79;M;30545;30499
Nordjylland;80-89;K;15141;15121
Nordjylland;80-89;M;11865;11844
Nordjylland;90+;K;3380;3367
Nordjylland;90+;M;1596;1590
Sjælland;0-9;K;7806;6028
Sjælland;0-9;M;8426;6506
Sjælland;10-19;K;38698;37206
Sjælland;10-19;M;41126;39478
Sjælland;20-29;K;30879;30126
Sjælland;20-29;M;33839;32906
Sjælland;30-39;K;36747;35979
Sjælland;30-39;M;35860;35102
Sjælland;40-49;K;49098;48689
Sjælland;40-49;M;46749;46350
Sjælland;50-59;K;59927;59649
Sjælland;50-59;M;60250;60011
Sjælland;60-69;K;53219;53073
Sjælland;60-69;M;51705;51557
Sjælland;70-79;K;50342;50252
Sjælland;70-79;M;45916;45851
Sjælland;80-89;K;21742;21691
Sjælland;80-89;M;16791;16767
Sjælland;90+;K;4422;4398
Sjælland;90+;M;1954;1948
Syddanmark;0-9;K;12957;10265
Syddanmark;0-9;M;13899;11056
Syddanmark;10-19;K;58507;56404
Syddanmark;10-19;M;60697;58458
Syddanmark;20-29;K;58040;56893
Syddanmark;20-29;M;62316;60800
Syddanmark;30-39;K;57190;56176
Syddanmark;30-39;M;57660;56556
Syddanmark;40-49;K;69336;68854
Syddanmark;40-49;M;67393;66819
Syddanmark;50-59;K;81665;81343
Syddanmark;50-59;M;82753;82432
Syddanmark;60-69;K;74394;74226
Syddanmark;60-69;M;73274;73101
Syddanmark;70-79;K;66137;66055
Syddanmark;70-79;M;61404;61320
Syddanmark;80-89;K;32178;32125
Syddanmark;80-89;M;24629;24597
Syddanmark;90+;K;7124;7093
Syddanmark;90+;M;3129;3122
