"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868510;0.00
2021-01-01;Hovedstaden;0;1868510;0.00
2021-01-04;Hovedstaden;0;1868510;0.00
2021-01-07;Hovedstaden;0;1868510;0.00
2021-01-08;Hovedstaden;1;1868510;0.00
2021-01-09;Hovedstaden;3;1868510;0.00
2021-01-12;Hovedstaden;3;1868510;0.00
2021-01-13;Hovedstaden;4;1868510;0.00
2021-01-14;Hovedstaden;5;1868510;0.00
2021-01-15;Hovedstaden;10;1868510;0.00
2021-01-16;Hovedstaden;12;1868510;0.00
2021-01-17;Hovedstaden;54;1868510;0.00
2021-01-18;Hovedstaden;190;1868510;0.01
2021-01-19;Hovedstaden;362;1868510;0.02
2021-01-20;Hovedstaden;496;1868510;0.03
2021-01-21;Hovedstaden;613;1868510;0.03
2021-01-22;Hovedstaden;695;1868510;0.04
2021-01-23;Hovedstaden;4533;1868510;0.24
2021-01-24;Hovedstaden;8211;1868510;0.44
2021-01-25;Hovedstaden;8446;1868510;0.45
2021-01-26;Hovedstaden;8583;1868510;0.46
2021-01-27;Hovedstaden;9206;1868510;0.49
2021-01-28;Hovedstaden;12903;1868510;0.69
2021-01-29;Hovedstaden;20087;1868510;1.08
2021-01-30;Hovedstaden;24401;1868510;1.31
2021-01-31;Hovedstaden;26856;1868510;1.44
2021-02-01;Hovedstaden;28739;1868510;1.54
2021-02-02;Hovedstaden;28853;1868510;1.54
2021-02-03;Hovedstaden;31710;1868510;1.70
2021-02-04;Hovedstaden;37975;1868510;2.03
2021-02-05;Hovedstaden;42718;1868510;2.29
2021-02-06;Hovedstaden;45650;1868510;2.44
2021-02-07;Hovedstaden;46216;1868510;2.47
2021-02-08;Hovedstaden;47347;1868510;2.53
2021-02-09;Hovedstaden;47392;1868510;2.54
2021-02-10;Hovedstaden;48317;1868510;2.59
2021-02-11;Hovedstaden;48561;1868510;2.60
2021-02-12;Hovedstaden;52701;1868510;2.82
2021-02-13;Hovedstaden;52713;1868510;2.82
2021-02-14;Hovedstaden;52727;1868510;2.82
2021-02-15;Hovedstaden;54096;1868510;2.90
2021-02-16;Hovedstaden;54502;1868510;2.92
2021-02-17;Hovedstaden;54538;1868510;2.92
2021-02-18;Hovedstaden;54620;1868510;2.92
2021-02-19;Hovedstaden;54673;1868510;2.93
2021-02-20;Hovedstaden;54777;1868510;2.93
2021-02-21;Hovedstaden;54883;1868510;2.94
2021-02-22;Hovedstaden;55030;1868510;2.95
2021-02-23;Hovedstaden;55192;1868510;2.95
2021-02-24;Hovedstaden;55272;1868510;2.96
2021-02-25;Hovedstaden;55314;1868510;2.96
2021-02-26;Hovedstaden;55382;1868510;2.96
2021-02-27;Hovedstaden;56424;1868510;3.02
2021-02-28;Hovedstaden;57501;1868510;3.08
2021-03-01;Hovedstaden;57723;1868510;3.09
2021-03-02;Hovedstaden;57979;1868510;3.10
2021-03-03;Hovedstaden;58028;1868510;3.11
2021-03-04;Hovedstaden;58228;1868510;3.12
2021-03-05;Hovedstaden;58501;1868510;3.13
2021-03-06;Hovedstaden;58595;1868510;3.14
2021-03-07;Hovedstaden;58913;1868510;3.15
2021-03-08;Hovedstaden;59155;1868510;3.17
2021-03-09;Hovedstaden;60549;1868510;3.24
2021-03-10;Hovedstaden;62195;1868510;3.33
2021-03-11;Hovedstaden;66429;1868510;3.56
2021-03-12;Hovedstaden;71103;1868510;3.81
2021-03-13;Hovedstaden;71194;1868510;3.81
2021-03-14;Hovedstaden;74374;1868510;3.98
2021-03-15;Hovedstaden;77078;1868510;4.13
2021-03-16;Hovedstaden;80516;1868510;4.31
2021-03-17;Hovedstaden;84797;1868510;4.54
2021-03-18;Hovedstaden;89100;1868510;4.77
2021-03-19;Hovedstaden;90245;1868510;4.83
2021-03-20;Hovedstaden;90337;1868510;4.83
2021-03-21;Hovedstaden;92387;1868510;4.94
2021-03-22;Hovedstaden;92474;1868510;4.95
2021-03-23;Hovedstaden;92594;1868510;4.96
2021-03-24;Hovedstaden;101001;1868510;5.41
2021-03-25;Hovedstaden;105426;1868510;5.64
2021-03-26;Hovedstaden;108051;1868510;5.78
2021-03-27;Hovedstaden;108097;1868510;5.79
2021-03-28;Hovedstaden;108136;1868510;5.79
2021-03-29;Hovedstaden;108681;1868510;5.82
2021-03-30;Hovedstaden;108957;1868510;5.83
2021-03-31;Hovedstaden;112673;1868510;6.03
2021-04-01;Hovedstaden;117284;1868510;6.28
2021-04-02;Hovedstaden;120936;1868510;6.47
2021-04-03;Hovedstaden;121038;1868510;6.48
2021-04-04;Hovedstaden;121088;1868510;6.48
2021-04-05;Hovedstaden;121134;1868510;6.48
2021-04-06;Hovedstaden;121345;1868510;6.49
2021-04-07;Hovedstaden;121929;1868510;6.53
2021-04-08;Hovedstaden;123579;1868510;6.61
2021-04-09;Hovedstaden;126930;1868510;6.79
2021-04-10;Hovedstaden;128216;1868510;6.86
2021-04-11;Hovedstaden;128361;1868510;6.87
2021-04-12;Hovedstaden;135155;1868510;7.23
2021-04-13;Hovedstaden;136227;1868510;7.29
2021-04-14;Hovedstaden;140730;1868510;7.53
2021-04-15;Hovedstaden;142288;1868510;7.62
2021-04-16;Hovedstaden;145270;1868510;7.77
2021-04-17;Hovedstaden;145485;1868510;7.79
2021-04-18;Hovedstaden;145670;1868510;7.80
2021-04-19;Hovedstaden;147733;1868510;7.91
2021-04-20;Hovedstaden;152700;1868510;8.17
2021-04-21;Hovedstaden;156427;1868510;8.37
2021-04-22;Hovedstaden;156575;1868510;8.38
2021-04-23;Hovedstaden;163486;1868510;8.75
2021-04-24;Hovedstaden;165469;1868510;8.86
2021-04-25;Hovedstaden;165797;1868510;8.87
2021-04-26;Hovedstaden;168949;1868510;9.04
2021-04-27;Hovedstaden;178574;1868510;9.56
2021-04-28;Hovedstaden;186699;1868510;9.99
2021-04-29;Hovedstaden;193853;1868510;10.4
2021-04-30;Hovedstaden;194096;1868510;10.4
2021-05-01;Hovedstaden;194582;1868510;10.4
2021-05-02;Hovedstaden;203106;1868510;10.9
2021-05-03;Hovedstaden;211065;1868510;11.3
2021-05-04;Hovedstaden;219675;1868510;11.8
2021-05-05;Hovedstaden;231621;1868510;12.4
2021-05-06;Hovedstaden;241623;1868510;12.9
2021-05-07;Hovedstaden;249159;1868510;13.3
2021-05-08;Hovedstaden;268765;1868510;14.4
2021-05-09;Hovedstaden;276921;1868510;14.8
2021-05-10;Hovedstaden;282492;1868510;15.1
2021-05-11;Hovedstaden;288655;1868510;15.4
2021-05-12;Hovedstaden;294243;1868510;15.7
2021-05-13;Hovedstaden;304839;1868510;16.3
2021-05-14;Hovedstaden;312626;1868510;16.7
2021-05-15;Hovedstaden;319485;1868510;17.1
2021-05-16;Hovedstaden;322945;1868510;17.3
2021-05-17;Hovedstaden;330073;1868510;17.7
2021-05-18;Hovedstaden;338980;1868510;18.1
2021-05-19;Hovedstaden;341764;1868510;18.3
2021-05-20;Hovedstaden;347661;1868510;18.6
