"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;2118;0
Hovedstaden;0-9;M;2211;2
Hovedstaden;10-19;K;66003;59079
Hovedstaden;10-19;M;68464;61174
Hovedstaden;20-29;K;119039;114107
Hovedstaden;20-29;M;112302;107045
Hovedstaden;30-39;K;108850;104219
Hovedstaden;30-39;M;106866;102952
Hovedstaden;40-49;K;110049;108000
Hovedstaden;40-49;M;107035;105052
Hovedstaden;50-59;K;113315;112192
Hovedstaden;50-59;M;112329;111151
Hovedstaden;60-69;K;89880;89386
Hovedstaden;60-69;M;85216;84704
Hovedstaden;70-79;K;83453;83176
Hovedstaden;70-79;M;70140;69933
Hovedstaden;80-89;K;38785;38638
Hovedstaden;80-89;M;26290;26208
Hovedstaden;90+;K;9088;9027
Hovedstaden;90+;M;3341;3323
Midtjylland;0-9;K;2820;1
Midtjylland;0-9;M;2906;0
Midtjylland;10-19;K;59516;51635
Midtjylland;10-19;M;61550;53107
Midtjylland;20-29;K;78730;75670
Midtjylland;20-29;M;80276;76813
Midtjylland;30-39;K;66659;63961
Midtjylland;30-39;M;68156;65608
Midtjylland;40-49;K;76063;75107
Midtjylland;40-49;M;74916;73747
Midtjylland;50-59;K;84203;83645
Midtjylland;50-59;M;84712;84144
Midtjylland;60-69;K;74600;74336
Midtjylland;60-69;M;72881;72635
Midtjylland;70-79;K;65224;65118
Midtjylland;70-79;M;60800;60694
Midtjylland;80-89;K;29727;29644
Midtjylland;80-89;M;22941;22887
Midtjylland;90+;K;6670;6637
Midtjylland;90+;M;3039;3029
Nordjylland;0-9;K;498;0
Nordjylland;0-9;M;546;0
Nordjylland;10-19;K;23846;21237
Nordjylland;10-19;M;25234;22422
Nordjylland;20-29;K;31078;29615
Nordjylland;20-29;M;34864;33066
Nordjylland;30-39;K;27100;25955
Nordjylland;30-39;M;28347;27118
Nordjylland;40-49;K;31696;31246
Nordjylland;40-49;M;31832;31306
Nordjylland;50-59;K;37980;37691
Nordjylland;50-59;M;38308;37966
Nordjylland;60-69;K;36014;35863
Nordjylland;60-69;M;35371;35229
Nordjylland;70-79;K;32156;32095
Nordjylland;70-79;M;30426;30358
Nordjylland;80-89;K;15012;14975
Nordjylland;80-89;M;11801;11760
Nordjylland;90+;K;3421;3404
Nordjylland;90+;M;1600;1588
Sjælland;0-9;K;1023;1
Sjælland;0-9;M;1113;1
Sjælland;10-19;K;34475;31126
Sjælland;10-19;M;36525;32794
Sjælland;20-29;K;29911;28343
Sjælland;20-29;M;32938;31135
Sjælland;30-39;K;35934;34193
Sjælland;30-39;M;35016;33405
Sjælland;40-49;K;49047;48222
Sjælland;40-49;M;46652;45775
Sjælland;50-59;K;59607;59092
Sjælland;50-59;M;59966;59426
Sjælland;60-69;K;53097;52855
Sjælland;60-69;M;51463;51214
Sjælland;70-79;K;50137;50019
Sjælland;70-79;M;45810;45704
Sjælland;80-89;K;21560;21489
Sjælland;80-89;M;16681;16644
Sjælland;90+;K;4411;4396
Sjælland;90+;M;1946;1942
Syddanmark;0-9;K;2613;2
Syddanmark;0-9;M;2907;2
Syddanmark;10-19;K;52979;46415
Syddanmark;10-19;M;54838;47726
Syddanmark;20-29;K;56313;53629
Syddanmark;20-29;M;60613;57569
Syddanmark;30-39;K;55766;53126
Syddanmark;30-39;M;56315;53855
Syddanmark;40-49;K;69140;68112
Syddanmark;40-49;M;67203;65949
Syddanmark;50-59;K;81298;80722
Syddanmark;50-59;M;82279;81591
Syddanmark;60-69;K;74092;73813
Syddanmark;60-69;M;72842;72545
Syddanmark;70-79;K;65917;65788
Syddanmark;70-79;M;61223;61095
Syddanmark;80-89;K;31953;31886
Syddanmark;80-89;M;24412;24370
Syddanmark;90+;K;7107;7062
Syddanmark;90+;M;3169;3161
