"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5874022;0.00;1
2020-12-08;Nationalt;1;5874022;0.00;2
2020-12-16;Nationalt;1;5874022;0.00;3
2020-12-17;Nationalt;1;5874022;0.00;4
2020-12-18;Nationalt;1;5874022;0.00;5
2020-12-19;Nationalt;1;5874022;0.00;6
2020-12-21;Nationalt;3;5874022;0.00;9
2020-12-22;Nationalt;4;5874022;0.00;13
2020-12-23;Nationalt;4;5874022;0.00;17
2020-12-24;Nationalt;4;5874022;0.00;21
2020-12-26;Nationalt;5;5874022;0.00;26
2020-12-27;Nationalt;5923;5874022;0.10;5949
2020-12-28;Nationalt;1941;5874022;0.13;7890
2020-12-29;Nationalt;8371;5874022;0.28;16261
2020-12-30;Nationalt;10697;5874022;0.46;26958
2020-12-31;Nationalt;5632;5874022;0.55;32590
2021-01-01;Nationalt;2133;5874022;0.59;34723
2021-01-02;Nationalt;8034;5874022;0.73;42757
2021-01-03;Nationalt;5329;5874022;0.82;48086
2021-01-04;Nationalt;2349;5874022;0.86;50435
2021-01-05;Nationalt;12501;5874022;1.07;62936
2021-01-06;Nationalt;18099;5874022;1.38;81035
2021-01-07;Nationalt;16033;5874022;1.65;97068
2021-01-08;Nationalt;7778;5874022;1.78;104846
2021-01-09;Nationalt;1849;5874022;1.82;106695
2021-01-10;Nationalt;820;5874022;1.83;107515
2021-01-11;Nationalt;664;5874022;1.84;108179
2021-01-12;Nationalt;466;5874022;1.85;108645
2021-01-13;Nationalt;12181;5874022;2.06;120826
2021-01-14;Nationalt;16946;5874022;2.35;137772
2021-01-15;Nationalt;14311;5874022;2.59;152083
2021-01-16;Nationalt;4349;5874022;2.66;156432
2021-01-17;Nationalt;2310;5874022;2.70;158742
2021-01-18;Nationalt;3636;5874022;2.76;162378
2021-01-19;Nationalt;2341;5874022;2.80;164719
2021-01-20;Nationalt;1427;5874022;2.83;166146
2021-01-21;Nationalt;1469;5874022;2.85;167615
2021-01-22;Nationalt;643;5874022;2.86;168258
2021-01-23;Nationalt;690;5874022;2.88;168948
2021-01-24;Nationalt;567;5874022;2.89;169515
2021-01-25;Nationalt;278;5874022;2.89;169793
2021-01-26;Nationalt;213;5874022;2.89;170006
2021-01-27;Nationalt;203;5874022;2.90;170209
2021-01-28;Nationalt;235;5874022;2.90;170444
2021-01-29;Nationalt;1048;5874022;2.92;171492
2021-01-30;Nationalt;1126;5874022;2.94;172618
2021-01-31;Nationalt;1138;5874022;2.96;173756
2021-02-01;Nationalt;731;5874022;2.97;174487
2021-02-02;Nationalt;1892;5874022;3.00;176379
2021-02-03;Nationalt;1417;5874022;3.03;177796
2021-02-04;Nationalt;1341;5874022;3.05;179137
2021-02-05;Nationalt;1523;5874022;3.08;180660
2021-02-06;Nationalt;967;5874022;3.09;181627
2021-02-07;Nationalt;1774;5874022;3.12;183401
2021-02-08;Nationalt;2390;5874022;3.16;185791
2021-02-09;Nationalt;3413;5874022;3.22;189204
2021-02-10;Nationalt;3204;5874022;3.28;192408
2021-02-11;Nationalt;5618;5874022;3.37;198026
2021-02-12;Nationalt;11886;5874022;3.57;209912
2021-02-13;Nationalt;6370;5874022;3.68;216282
2021-02-14;Nationalt;6062;5874022;3.79;222344
2021-02-15;Nationalt;13363;5874022;4.01;235707
2021-02-16;Nationalt;12830;5874022;4.23;248537
2021-02-17;Nationalt;10130;5874022;4.40;258667
2021-02-18;Nationalt;11246;5874022;4.60;269913
2021-02-19;Nationalt;13581;5874022;4.83;283494
2021-02-20;Nationalt;10160;5874022;5.00;293654
2021-02-21;Nationalt;10481;5874022;5.18;304135
2021-02-22;Nationalt;13208;5874022;5.40;317343
2021-02-23;Nationalt;14090;5874022;5.64;331433
2021-02-24;Nationalt;13428;5874022;5.87;344861
2021-02-25;Nationalt;14379;5874022;6.12;359240
2021-02-26;Nationalt;35476;5874022;6.72;394716
2021-02-27;Nationalt;6512;5874022;6.83;401228
2021-02-28;Nationalt;10666;5874022;7.01;411894
2021-03-01;Nationalt;19326;5874022;7.34;431220
2021-03-02;Nationalt;16474;5874022;7.62;447694
2021-03-03;Nationalt;12878;5874022;7.84;460572
2021-03-04;Nationalt;17286;5874022;8.14;477858
2021-03-05;Nationalt;16350;5874022;8.41;494208
2021-03-06;Nationalt;14411;5874022;8.66;508619
2021-03-07;Nationalt;11775;5874022;8.86;520394
2021-03-08;Nationalt;9426;5874022;9.02;529820
2021-03-09;Nationalt;10751;5874022;9.20;540571
2021-03-10;Nationalt;11897;5874022;9.41;552468
2021-03-11;Nationalt;4444;5874022;9.48;556912
2021-03-12;Nationalt;3261;5874022;9.54;560173
2021-03-13;Nationalt;4458;5874022;9.61;564631
2021-03-14;Nationalt;1214;5874022;9.63;565845
2021-03-15;Nationalt;2762;5874022;9.68;568607
2021-03-16;Nationalt;6681;5874022;9.79;575288
2021-03-17;Nationalt;10587;5874022;9.97;585875
2021-03-18;Nationalt;14471;5874022;10.2;600346
2021-03-19;Nationalt;7745;5874022;10.4;608091
2021-03-20;Nationalt;2956;5874022;10.4;611047
2021-03-21;Nationalt;4927;5874022;10.5;615974
2021-03-22;Nationalt;4067;5874022;10.6;620041
2021-03-23;Nationalt;6033;5874022;10.7;626074
2021-03-24;Nationalt;9747;5874022;10.8;635821
2021-03-25;Nationalt;7662;5874022;11.0;643483
2021-03-26;Nationalt;6118;5874022;11.1;649601
2021-03-27;Nationalt;9883;5874022;11.2;659484
2021-03-28;Nationalt;10680;5874022;11.4;670164
2021-03-29;Nationalt;17810;5874022;11.7;687974
2021-03-30;Nationalt;21447;5874022;12.1;709421
2021-03-31;Nationalt;12983;5874022;12.3;722404
2021-04-01;Nationalt;4211;5874022;12.4;726615
2021-04-02;Nationalt;4890;5874022;12.5;731505
2021-04-03;Nationalt;12040;5874022;12.7;743545
2021-04-04;Nationalt;11601;5874022;12.9;755146
2021-04-05;Nationalt;12248;5874022;13.1;767394
2021-04-06;Nationalt;15930;5874022;13.3;783324
2021-04-07;Nationalt;16561;5874022;13.6;799885
2021-04-08;Nationalt;13722;5874022;13.9;813607
2021-04-09;Nationalt;16406;5874022;14.1;830013
2021-04-10;Nationalt;16698;5874022;14.4;846711
2021-04-11;Nationalt;14856;5874022;14.7;861567
2021-04-12;Nationalt;93650;5874022;16.3;955217
2021-04-13;Nationalt;18484;5874022;16.6;973701
2021-04-14;Nationalt;11430;5874022;16.8;985131
2021-04-15;Nationalt;15265;5874022;17.0;1000396
2021-04-16;Nationalt;17362;5874022;17.3;1017758
2021-04-17;Nationalt;18754;5874022;17.6;1036512
2021-04-18;Nationalt;14467;5874022;17.9;1050979
2021-04-19;Nationalt;24773;5874022;18.3;1075752
2021-04-20;Nationalt;21975;5874022;18.7;1097727
2021-04-21;Nationalt;22478;5874022;19.1;1120205
2021-04-22;Nationalt;28197;5874022;19.6;1148402
2021-04-23;Nationalt;22136;5874022;19.9;1170538
2021-04-24;Nationalt;14873;5874022;20.2;1185411
2021-04-25;Nationalt;15178;5874022;20.4;1200589
2021-04-26;Nationalt;31427;5874022;21.0;1232016
2021-04-27;Nationalt;26499;5874022;21.4;1258515
2021-04-28;Nationalt;24064;5874022;21.8;1282579
2021-04-29;Nationalt;25869;5874022;22.3;1308448
2021-04-30;Nationalt;13423;5874022;22.5;1321871
2021-05-01;Nationalt;7315;5874022;22.6;1329186
2021-05-02;Nationalt;16636;5874022;22.9;1345822
2021-05-03;Nationalt;20425;5874022;23.3;1366247
2021-05-04;Nationalt;27613;5874022;23.7;1393860
2021-05-05;Nationalt;26783;5874022;24.2;1420643
2021-05-06;Nationalt;21519;5874022;24.6;1442162
2021-05-07;Nationalt;16473;5874022;24.8;1458635
2021-05-08;Nationalt;9477;5874022;25.0;1468112
2021-05-09;Nationalt;15909;5874022;25.3;1484021
2021-05-10;Nationalt;26545;5874022;25.7;1510566
2021-05-11;Nationalt;29671;5874022;26.2;1540237
2021-05-12;Nationalt;26164;5874022;26.7;1566401
2021-05-13;Nationalt;19696;5874022;27.0;1586097
2021-05-14;Nationalt;20593;5874022;27.4;1606690
2021-05-15;Nationalt;15418;5874022;27.6;1622108
2021-05-16;Nationalt;19962;5874022;28.0;1642070
2021-05-17;Nationalt;31032;5874022;28.5;1673102
2021-05-18;Nationalt;29580;5874022;29.0;1702682
2021-05-19;Nationalt;31731;5874022;29.5;1734413
2021-05-20;Nationalt;32455;5874022;30.1;1766868
2021-05-21;Nationalt;35274;5874022;30.7;1802142
2021-05-22;Nationalt;25935;5874022;31.1;1828077
2021-05-23;Nationalt;22554;5874022;31.5;1850631
2021-05-24;Nationalt;23426;5874022;31.9;1874057
2021-05-25;Nationalt;43442;5874022;32.6;1917499
2021-05-26;Nationalt;47385;5874022;33.5;1964884
2021-05-27;Nationalt;49309;5874022;34.3;2014193
2021-05-28;Nationalt;41001;5874022;35.0;2055194
2021-05-29;Nationalt;29802;5874022;35.5;2084996
2021-05-30;Nationalt;25816;5874022;35.9;2110812
2021-05-31;Nationalt;36124;5874022;36.5;2146936
2021-06-01;Nationalt;39737;5874022;37.2;2186673
2021-06-02;Nationalt;42632;5874022;38.0;2229305
2021-06-03;Nationalt;36202;5874022;38.6;2265507
2021-06-04;Nationalt;41364;5874022;39.3;2306871
2021-06-05;Nationalt;34941;5874022;39.9;2341812
2021-06-06;Nationalt;29943;5874022;40.4;2371755
2021-06-07;Nationalt;53559;5874022;41.3;2425314
2021-06-08;Nationalt;53506;5874022;42.2;2478820
2021-06-09;Nationalt;52769;5874022;43.1;2531589
2021-06-10;Nationalt;58826;5874022;44.1;2590415
2021-06-11;Nationalt;48423;5874022;44.9;2638838
2021-06-12;Nationalt;33489;5874022;45.5;2672327
2021-06-13;Nationalt;33553;5874022;46.1;2705880
2021-06-14;Nationalt;52407;5874022;47.0;2758287
