"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5859738;0.00;1
2020-12-17;Nationalt;1;5859738;0.00;2
2020-12-18;Nationalt;1;5859738;0.00;3
2020-12-19;Nationalt;1;5859738;0.00;4
2020-12-21;Nationalt;2;5859738;0.00;6
2020-12-22;Nationalt;3;5859738;0.00;9
2020-12-23;Nationalt;3;5859738;0.00;12
2020-12-24;Nationalt;4;5859738;0.00;16
2020-12-26;Nationalt;2;5859738;0.00;18
2020-12-27;Nationalt;6100;5859738;0.10;6118
2020-12-28;Nationalt;1965;5859738;0.14;8083
2020-12-29;Nationalt;8535;5859738;0.28;16618
2020-12-30;Nationalt;10911;5859738;0.47;27529
2020-12-31;Nationalt;5786;5859738;0.57;33315
2021-01-01;Nationalt;2200;5859738;0.61;35515
2021-01-02;Nationalt;8288;5859738;0.75;43803
2021-01-03;Nationalt;5551;5859738;0.84;49354
2021-01-04;Nationalt;2378;5859738;0.88;51732
2021-01-05;Nationalt;12804;5859738;1.10;64536
2021-01-06;Nationalt;18583;5859738;1.42;83119
2021-01-07;Nationalt;16487;5859738;1.70;99606
2021-01-08;Nationalt;7994;5859738;1.84;107600
2021-01-09;Nationalt;1859;5859738;1.87;109459
2021-01-10;Nationalt;819;5859738;1.88;110278
2021-01-11;Nationalt;659;5859738;1.89;110937
2021-01-12;Nationalt;463;5859738;1.90;111400
2021-01-13;Nationalt;12374;5859738;2.11;123774
2021-01-14;Nationalt;17310;5859738;2.41;141084
2021-01-15;Nationalt;14624;5859738;2.66;155708
2021-01-16;Nationalt;4439;5859738;2.73;160147
2021-01-17;Nationalt;2373;5859738;2.77;162520
2021-01-18;Nationalt;3708;5859738;2.84;166228
2021-01-19;Nationalt;2386;5859738;2.88;168614
2021-01-20;Nationalt;1461;5859738;2.90;170075
2021-01-21;Nationalt;1487;5859738;2.93;171562
2021-01-22;Nationalt;644;5859738;2.94;172206
2021-01-23;Nationalt;703;5859738;2.95;172909
2021-01-24;Nationalt;575;5859738;2.96;173484
2021-01-25;Nationalt;276;5859738;2.97;173760
2021-01-26;Nationalt;209;5859738;2.97;173969
2021-01-27;Nationalt;203;5859738;2.97;174172
2021-01-28;Nationalt;223;5859738;2.98;174395
2021-01-29;Nationalt;1063;5859738;2.99;175458
2021-01-30;Nationalt;1145;5859738;3.01;176603
2021-01-31;Nationalt;1161;5859738;3.03;177764
2021-02-01;Nationalt;741;5859738;3.05;178505
2021-02-02;Nationalt;1931;5859738;3.08;180436
2021-02-03;Nationalt;1466;5859738;3.10;181902
2021-02-04;Nationalt;1380;5859738;3.13;183282
2021-02-05;Nationalt;1544;5859738;3.15;184826
2021-02-06;Nationalt;987;5859738;3.17;185813
2021-02-07;Nationalt;1820;5859738;3.20;187633
2021-02-08;Nationalt;2440;5859738;3.24;190073
2021-02-09;Nationalt;3455;5859738;3.30;193528
2021-02-10;Nationalt;3236;5859738;3.36;196764
2021-02-11;Nationalt;5652;5859738;3.45;202416
2021-02-12;Nationalt;11979;5859738;3.66;214395
2021-02-13;Nationalt;6453;5859738;3.77;220848
2021-02-14;Nationalt;6150;5859738;3.87;226998
2021-02-15;Nationalt;13549;5859738;4.11;240547
2021-02-16;Nationalt;13003;5859738;4.33;253550
2021-02-17;Nationalt;10278;5859738;4.50;263828
2021-02-18;Nationalt;11341;5859738;4.70;275169
2021-02-19;Nationalt;13721;5859738;4.93;288890
2021-02-20;Nationalt;10304;5859738;5.11;299194
2021-02-21;Nationalt;10619;5859738;5.29;309813
2021-02-22;Nationalt;13340;5859738;5.51;323153
2021-02-23;Nationalt;14220;5859738;5.76;337373
2021-02-24;Nationalt;13551;5859738;5.99;350924
2021-02-25;Nationalt;14438;5859738;6.24;365362
2021-02-26;Nationalt;35718;5859738;6.84;401080
2021-02-27;Nationalt;6560;5859738;6.96;407640
2021-02-28;Nationalt;10791;5859738;7.14;418431
2021-03-01;Nationalt;19518;5859738;7.47;437949
2021-03-02;Nationalt;16568;5859738;7.76;454517
2021-03-03;Nationalt;12916;5859738;7.98;467433
2021-03-04;Nationalt;17367;5859738;8.27;484800
2021-03-05;Nationalt;16462;5859738;8.55;501262
2021-03-06;Nationalt;14503;5859738;8.80;515765
2021-03-07;Nationalt;11895;5859738;9.00;527660
2021-03-08;Nationalt;9506;5859738;9.17;537166
2021-03-09;Nationalt;10814;5859738;9.35;547980
2021-03-10;Nationalt;11974;5859738;9.56;559954
2021-03-11;Nationalt;4509;5859738;9.63;564463
2021-03-12;Nationalt;3312;5859738;9.69;567775
2021-03-13;Nationalt;4495;5859738;9.77;572270
2021-03-14;Nationalt;1223;5859738;9.79;573493
2021-03-15;Nationalt;2785;5859738;9.83;576278
2021-03-16;Nationalt;6763;5859738;9.95;583041
2021-03-17;Nationalt;10680;5859738;10.1;593721
2021-03-18;Nationalt;14586;5859738;10.4;608307
2021-03-19;Nationalt;7793;5859738;10.5;616100
