"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1861477;0.00
2021-01-04;Hovedstaden;0;1861477;0.00
2021-01-07;Hovedstaden;0;1861477;0.00
2021-01-08;Hovedstaden;1;1861477;0.00
2021-01-09;Hovedstaden;3;1861477;0.00
2021-01-12;Hovedstaden;3;1861477;0.00
2021-01-13;Hovedstaden;4;1861477;0.00
2021-01-14;Hovedstaden;5;1861477;0.00
2021-01-15;Hovedstaden;10;1861477;0.00
2021-01-16;Hovedstaden;10;1861477;0.00
2021-01-17;Hovedstaden;51;1861477;0.00
2021-01-18;Hovedstaden;188;1861477;0.01
2021-01-19;Hovedstaden;359;1861477;0.02
2021-01-20;Hovedstaden;489;1861477;0.03
2021-01-21;Hovedstaden;608;1861477;0.03
2021-01-22;Hovedstaden;688;1861477;0.04
2021-01-23;Hovedstaden;4648;1861477;0.25
2021-01-24;Hovedstaden;8479;1861477;0.46
2021-01-25;Hovedstaden;8718;1861477;0.47
2021-01-26;Hovedstaden;8853;1861477;0.48
2021-01-27;Hovedstaden;9483;1861477;0.51
2021-01-28;Hovedstaden;13222;1861477;0.71
2021-01-29;Hovedstaden;20556;1861477;1.10
2021-01-30;Hovedstaden;25009;1861477;1.34
2021-01-31;Hovedstaden;27537;1861477;1.48
2021-02-01;Hovedstaden;29422;1861477;1.58
2021-02-02;Hovedstaden;29535;1861477;1.59
2021-02-03;Hovedstaden;32454;1861477;1.74
2021-02-04;Hovedstaden;38837;1861477;2.09
2021-02-05;Hovedstaden;43649;1861477;2.34
2021-02-06;Hovedstaden;46629;1861477;2.50
2021-02-07;Hovedstaden;47198;1861477;2.54
2021-02-08;Hovedstaden;48330;1861477;2.60
2021-02-09;Hovedstaden;48371;1861477;2.60
2021-02-10;Hovedstaden;49307;1861477;2.65
2021-02-11;Hovedstaden;49548;1861477;2.66
2021-02-12;Hovedstaden;53697;1861477;2.88
2021-02-13;Hovedstaden;53707;1861477;2.89
2021-02-14;Hovedstaden;53720;1861477;2.89
2021-02-15;Hovedstaden;55092;1861477;2.96
2021-02-16;Hovedstaden;55500;1861477;2.98
2021-02-17;Hovedstaden;55532;1861477;2.98
2021-02-18;Hovedstaden;55609;1861477;2.99
2021-02-19;Hovedstaden;55655;1861477;2.99
2021-02-20;Hovedstaden;55757;1861477;3.00
2021-02-21;Hovedstaden;55862;1861477;3.00
2021-02-22;Hovedstaden;56007;1861477;3.01
2021-02-23;Hovedstaden;56164;1861477;3.02
2021-02-24;Hovedstaden;56238;1861477;3.02
2021-02-25;Hovedstaden;56273;1861477;3.02
2021-02-26;Hovedstaden;56338;1861477;3.03
2021-02-27;Hovedstaden;57411;1861477;3.08
2021-02-28;Hovedstaden;58518;1861477;3.14
2021-03-01;Hovedstaden;58739;1861477;3.16
2021-03-02;Hovedstaden;58993;1861477;3.17
2021-03-03;Hovedstaden;59036;1861477;3.17
2021-03-04;Hovedstaden;59234;1861477;3.18
2021-03-05;Hovedstaden;59503;1861477;3.20
2021-03-06;Hovedstaden;59599;1861477;3.20
2021-03-07;Hovedstaden;59917;1861477;3.22
2021-03-08;Hovedstaden;60156;1861477;3.23
2021-03-09;Hovedstaden;61581;1861477;3.31
2021-03-10;Hovedstaden;63255;1861477;3.40
2021-03-11;Hovedstaden;67574;1861477;3.63
2021-03-12;Hovedstaden;72359;1861477;3.89
2021-03-13;Hovedstaden;72446;1861477;3.89
2021-03-14;Hovedstaden;75658;1861477;4.06
2021-03-15;Hovedstaden;78393;1861477;4.21
2021-03-16;Hovedstaden;81889;1861477;4.40
2021-03-17;Hovedstaden;86257;1861477;4.63
2021-03-18;Hovedstaden;90617;1861477;4.87
2021-03-19;Hovedstaden;91772;1861477;4.93
2021-03-20;Hovedstaden;91860;1861477;4.93
2021-03-21;Hovedstaden;93923;1861477;5.05
2021-03-22;Hovedstaden;94004;1861477;5.05
2021-03-23;Hovedstaden;94118;1861477;5.06
2021-03-24;Hovedstaden;102629;1861477;5.51
2021-03-25;Hovedstaden;107115;1861477;5.75
2021-03-26;Hovedstaden;109778;1861477;5.90
2021-03-27;Hovedstaden;109819;1861477;5.90
2021-03-28;Hovedstaden;109858;1861477;5.90
2021-03-29;Hovedstaden;110421;1861477;5.93
2021-03-30;Hovedstaden;110698;1861477;5.95
2021-03-31;Hovedstaden;114466;1861477;6.15
2021-04-01;Hovedstaden;119136;1861477;6.40
2021-04-02;Hovedstaden;122833;1861477;6.60
2021-04-03;Hovedstaden;122926;1861477;6.60
2021-04-04;Hovedstaden;122974;1861477;6.61
2021-04-05;Hovedstaden;123015;1861477;6.61
2021-04-06;Hovedstaden;123217;1861477;6.62
2021-04-07;Hovedstaden;123800;1861477;6.65
2021-04-08;Hovedstaden;125470;1861477;6.74
2021-04-09;Hovedstaden;128847;1861477;6.92
2021-04-10;Hovedstaden;130142;1861477;6.99
2021-04-11;Hovedstaden;130281;1861477;7.00
2021-04-12;Hovedstaden;137124;1861477;7.37
2021-04-13;Hovedstaden;138200;1861477;7.42
2021-04-14;Hovedstaden;142743;1861477;7.67
2021-04-15;Hovedstaden;144301;1861477;7.75
2021-04-16;Hovedstaden;147315;1861477;7.91
2021-04-17;Hovedstaden;147521;1861477;7.92
2021-04-18;Hovedstaden;147702;1861477;7.93
2021-04-19;Hovedstaden;149771;1861477;8.05
2021-04-20;Hovedstaden;154767;1861477;8.31
2021-04-21;Hovedstaden;158518;1861477;8.52
2021-04-22;Hovedstaden;158663;1861477;8.52
2021-04-23;Hovedstaden;165604;1861477;8.90
2021-04-24;Hovedstaden;167591;1861477;9.00
2021-04-25;Hovedstaden;167912;1861477;9.02
2021-04-26;Hovedstaden;171068;1861477;9.19
2021-04-27;Hovedstaden;180748;1861477;9.71
2021-04-28;Hovedstaden;188912;1861477;10.1
2021-04-29;Hovedstaden;196105;1861477;10.5
2021-04-30;Hovedstaden;196332;1861477;10.5
2021-05-01;Hovedstaden;196809;1861477;10.6
2021-05-02;Hovedstaden;205370;1861477;11.0
2021-05-03;Hovedstaden;213343;1861477;11.5
2021-05-04;Hovedstaden;221973;1861477;11.9
2021-05-05;Hovedstaden;233948;1861477;12.6
2021-05-06;Hovedstaden;243962;1861477;13.1
2021-05-07;Hovedstaden;251510;1861477;13.5
2021-05-08;Hovedstaden;271167;1861477;14.6
2021-05-09;Hovedstaden;279333;1861477;15.0
2021-05-10;Hovedstaden;284910;1861477;15.3
2021-05-11;Hovedstaden;291080;1861477;15.6
2021-05-12;Hovedstaden;296674;1861477;15.9
2021-05-13;Hovedstaden;307285;1861477;16.5
2021-05-14;Hovedstaden;315068;1861477;16.9
2021-05-15;Hovedstaden;321930;1861477;17.3
2021-05-16;Hovedstaden;325387;1861477;17.5
2021-05-17;Hovedstaden;332531;1861477;17.9
2021-05-18;Hovedstaden;341457;1861477;18.3
2021-05-19;Hovedstaden;344220;1861477;18.5
2021-05-20;Hovedstaden;350132;1861477;18.8
2021-05-21;Hovedstaden;357019;1861477;19.2
2021-05-22;Hovedstaden;360023;1861477;19.3
2021-05-23;Hovedstaden;361277;1861477;19.4
2021-05-24;Hovedstaden;362277;1861477;19.5
2021-05-25;Hovedstaden;364563;1861477;19.6
2021-05-26;Hovedstaden;367370;1861477;19.7
2021-05-27;Hovedstaden;370414;1861477;19.9
2021-05-28;Hovedstaden;372072;1861477;20.0
2021-05-29;Hovedstaden;373860;1861477;20.1
2021-05-30;Hovedstaden;378045;1861477;20.3
2021-05-31;Hovedstaden;386768;1861477;20.8
2021-06-01;Hovedstaden;393639;1861477;21.1
2021-06-02;Hovedstaden;400488;1861477;21.5
2021-06-03;Hovedstaden;411746;1861477;22.1
2021-06-04;Hovedstaden;414466;1861477;22.3
2021-06-05;Hovedstaden;415646;1861477;22.3
