"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;4;1
Hovedstaden;10-19;K;57395;51726
Hovedstaden;10-19;M;59409;53257
Hovedstaden;20-29;K;111809;105955
Hovedstaden;20-29;M;106157;100086
Hovedstaden;30-39;K;100516;92884
Hovedstaden;30-39;M;100948;95851
Hovedstaden;40-49;K;107732;105209
Hovedstaden;40-49;M;104947;102803
Hovedstaden;50-59;K;111650;110425
Hovedstaden;50-59;M;110529;109321
Hovedstaden;60-69;K;88891;88372
Hovedstaden;60-69;M;84282;83752
Hovedstaden;70-79;K;83100;82814
Hovedstaden;70-79;M;69902;69682
Hovedstaden;80-89;K;38341;38173
Hovedstaden;80-89;M;25964;25856
Hovedstaden;90+;K;8983;8890
Hovedstaden;90+;M;3325;3301
Midtjylland;0-9;K;2;0
Midtjylland;0-9;M;5;0
Midtjylland;10-19;K;49923;45850
Midtjylland;10-19;M;51391;47044
Midtjylland;20-29;K;73667;69859
Midtjylland;20-29;M;75535;71342
Midtjylland;30-39;K;61784;57740
Midtjylland;30-39;M;64148;61092
Midtjylland;40-49;K;74921;73696
Midtjylland;40-49;M;73750;72402
Midtjylland;50-59;K;83353;82713
Midtjylland;50-59;M;83773;83155
Midtjylland;60-69;K;74134;73845
Midtjylland;60-69;M;72470;72203
Midtjylland;70-79;K;64787;64673
Midtjylland;70-79;M;60401;60285
Midtjylland;80-89;K;29395;29302
Midtjylland;80-89;M;22660;22595
Midtjylland;90+;K;6714;6660
Midtjylland;90+;M;3014;2991
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;20703;19086
Nordjylland;10-19;M;21864;19970
Nordjylland;20-29;K;28968;27304
Nordjylland;20-29;M;32825;30842
Nordjylland;30-39;K;25222;23520
Nordjylland;30-39;M;26538;25035
Nordjylland;40-49;K;31261;30773
Nordjylland;40-49;M;31277;30707
Nordjylland;50-59;K;37750;37458
Nordjylland;50-59;M;38053;37733
Nordjylland;60-69;K;35766;35630
Nordjylland;60-69;M;35105;34977
Nordjylland;70-79;K;31996;31930
Nordjylland;70-79;M;30258;30188
Nordjylland;80-89;K;14898;14857
Nordjylland;80-89;M;11634;11596
Nordjylland;90+;K;3410;3393
Nordjylland;90+;M;1609;1601
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;29904;27550
Sjælland;10-19;M;31630;29020
Sjælland;20-29;K;27507;25896
Sjælland;20-29;M;30469;28809
Sjælland;30-39;K;33074;30899
Sjælland;30-39;M;32457;30690
Sjælland;40-49;K;48139;47255
Sjælland;40-49;M;45781;44977
Sjælland;50-59;K;58793;58262
Sjælland;50-59;M;59039;58583
Sjælland;60-69;K;52720;52476
Sjælland;60-69;M;50973;50735
Sjælland;70-79;K;49951;49805
Sjælland;70-79;M;45693;45587
Sjælland;80-89;K;21224;21138
Sjælland;80-89;M;16456;16409
Sjælland;90+;K;4419;4383
Sjælland;90+;M;1933;1919
Syddanmark;0-9;K;3;2
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;44971;41294
Syddanmark;10-19;M;46245;42166
Syddanmark;20-29;K;51706;48564
Syddanmark;20-29;M;56148;52660
Syddanmark;30-39;K;51198;47638
Syddanmark;30-39;M;52415;49404
Syddanmark;40-49;K;67910;66508
Syddanmark;40-49;M;65778;64411
Syddanmark;50-59;K;80452;79817
Syddanmark;50-59;M;81219;80496
Syddanmark;60-69;K;73511;73189
Syddanmark;60-69;M;72263;71963
Syddanmark;70-79;K;65675;65548
Syddanmark;70-79;M;60902;60760
Syddanmark;80-89;K;31669;31565
Syddanmark;80-89;M;24115;24054
Syddanmark;90+;K;7159;7077
Syddanmark;90+;M;3148;3128
