"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference"
2021-09-14;Rudersdal;M;21431;20898;21435;20866;-4;32
2021-09-14;Egedal;K;17198;16759;17191;16742;7;17
2021-09-14;Egedal;M;16561;16171;16560;16163;1;8
2021-09-14;Frederikssund;K;18364;17936;18363;17914;1;22
2021-09-14;Frederikssund;M;17442;17033;17441;17025;1;8
2021-09-14;Greve;K;19072;18520;19060;18479;12;41
2021-09-14;Greve;M;18060;17567;18047;17535;13;32
2021-09-14;Køge;K;23679;23039;23673;23011;6;28
2021-09-14;Køge;M;22727;22170;22724;22147;3;23
2021-09-14;Halsnæs;K;12389;12119;12382;12105;7;14
2021-09-14;Halsnæs;M;11918;11650;11911;11640;7;10
2021-09-14;Roskilde;K;35480;34579;35476;34531;4;48
2021-09-14;Roskilde;M;33289;32446;33272;32377;17;69
2021-09-14;Solrød;K;9095;8876;9094;8864;1;12
2021-09-14;Solrød;M;8576;8389;8569;8379;7;10
2021-09-14;Gribskov;K;16188;15824;16188;15800;0;24
2021-09-14;Gribskov;M;15785;15412;15778;15392;7;20
2021-09-14;Odsherred;K;13128;12873;13119;12858;9;15
2021-09-14;Odsherred;M;12874;12630;12867;12615;7;15
2021-09-14;Holbæk;K;28444;27670;28445;27636;-1;34
2021-09-14;Holbæk;M;27309;26609;27290;26570;19;39
2021-09-14;Faxe;K;13999;13681;13995;13663;4;18
2021-09-14;Faxe;M;13992;13695;13987;13683;5;12
2021-09-14;Kalundborg;K;18616;18166;18610;18142;6;24
2021-09-14;Kalundborg;M;18295;17846;18285;17800;10;46
2021-09-14;Ringsted;K;13047;12711;13047;12706;0;5
2021-09-14;Ringsted;M;12688;12392;12689;12383;-1;9
2021-09-14;Slagelse;K;30362;29530;30346;29503;16;27
2021-09-14;Slagelse;M;29232;28425;29221;28384;11;41
2021-09-14;Stevns;K;8966;8801;8964;8791;2;10
2021-09-14;Stevns;M;8947;8766;8942;8753;5;13
2021-09-14;Sorø;K;11699;11446;11694;11433;5;13
2021-09-14;Sorø;M;11371;11114;11370;11106;1;8
2021-09-14;Lejre;K;11036;10776;11032;10755;4;21
2021-09-14;Lejre;M;10773;10557;10764;10532;9;25
2021-09-14;Lolland;K;15383;15042;15377;15024;6;18
2021-09-14;Lolland;M;15197;14836;15195;14824;2;12
2021-09-14;Næstved;K;32482;31701;32477;31667;5;34
2021-09-14;Næstved;M;31045;30287;31024;30254;21;33
2021-09-14;Guldborgsund;K;23499;22951;23494;22930;5;21
2021-09-14;Guldborgsund;M;22856;22260;22841;22227;15;33
2021-09-14;Vordingborg;K;17745;17303;17739;17289;6;14
2021-09-14;Vordingborg;M;17202;16741;17199;16731;3;10
2021-09-14;Bornholm;K;16177;15824;16171;15815;6;9
2021-09-14;Bornholm;M;15575;15191;15570;15182;5;9
2021-09-14;Middelfart;K;15616;15272;15615;15267;1;5
2021-09-14;Middelfart;M;15340;15004;15342;14996;-2;8
2021-09-14;Assens;K;16223;15800;16222;15791;1;9
2021-09-14;Assens;M;15989;15547;15987;15536;2;11
2021-09-14;Faaborg-Midtfyn;K;20389;19923;20381;19885;8;38
2021-09-14;Faaborg-Midtfyn;M;20079;19628;20076;19597;3;31
2021-09-14;Kerteminde;K;9740;9495;9741;9485;-1;10
2021-09-14;Kerteminde;M;9230;9007;9232;8998;-2;9
2021-09-14;Nyborg;K;12958;12606;12961;12591;-3;15
2021-09-14;Nyborg;M;12357;12017;12361;12012;-4;5
2021-09-14;Odense;K;81021;78350;80974;78179;47;171
2021-09-14;Odense;M;77010;74404;76983;74239;27;165
2021-09-14;Svendborg;K;23453;22901;23449;22845;4;56
2021-09-14;Svendborg;M;22697;22072;22684;22010;13;62
2021-09-14;Nordfyn;K;11499;11228;11494;11203;5;25
2021-09-14;Nordfyn;M;11331;11055;11332;11037;-1;18
2021-09-14;Langeland;K;4980;4881;4980;4876;0;5
2021-09-14;Langeland;M;4965;4844;4962;4833;3;11
2021-09-14;Ærø;K;2510;2475;2506;2471;4;4
2021-09-14;Ærø;M;2496;2449;2493;2448;3;1
2021-09-14;Haderslev;K;20970;20475;20966;20451;4;24
2021-09-14;Haderslev;M;20658;20078;20656;20046;2;32
2021-09-14;Billund;K;10065;9876;10065;9875;0;1
2021-09-14;Billund;M;10185;9972;10187;9973;-2;-1
2021-09-14;Sønderborg;K;28771;27974;28770;27976;1;-2
2021-09-14;Sønderborg;M;28051;27202;28049;27193;2;9
2021-09-14;Tønder;K;13999;13672;13996;13657;3;15
2021-09-14;Tønder;M;13690;13342;13688;13319;2;23
2021-09-14;Esbjerg;K;44307;42990;44310;42961;-3;29
2021-09-14;Esbjerg;M;43411;42120;43407;42087;4;33
2021-09-14;Fanø;K;1430;1396;1430;1394;0;2
2021-09-14;Fanø;M;1341;1310;1340;1310;1;0
2021-09-14;Varde;K;18841;18429;18838;18419;3;10
2021-09-14;Varde;M;18940;18492;18936;18482;4;10
2021-09-14;Vejen;K;15782;15441;15787;15445;-5;-4
2021-09-14;Vejen;M;15855;15464;15853;15458;2;6
2021-09-14;Aabenraa;K;21927;21351;21912;21294;15;57
2021-09-14;Aabenraa;M;21413;20845;21409;20774;4;71
2021-09-14;Fredericia;K;19812;19302;19809;19292;3;10
2021-09-14;Fredericia;M;19306;18761;19297;18754;9;7
2021-09-14;Horsens;K;35082;33990;35067;33880;15;110
2021-09-14;Horsens;M;34190;33191;34184;33073;6;118
2021-09-14;Kolding;K;35264;34118;35250;34028;14;90
2021-09-14;Kolding;M;34230;33180;34227;33108;3;72
2021-09-14;Vejle;K;44697;43247;44688;43162;9;85
2021-09-14;Vejle;M;43662;42250;43646;42164;16;86
2021-09-14;Herning;K;34118;33183;34113;33163;5;20
2021-09-14;Herning;M;33799;32829;33795;32803;4;26
2021-09-14;Holstebro;K;22827;22175;22824;22177;3;-2
2021-09-14;Holstebro;M;22117;21423;22119;21423;-2;0
2021-09-14;Lemvig;K;7599;7433;7599;7433;0;0
2021-09-14;Lemvig;M;7799;7594;7801;7595;-2;-1
2021-09-14;Struer;K;8286;8071;8286;8071;0;0
2021-09-14;Struer;M;8136;7903;8136;7901;0;2
2021-09-14;Syddjurs;K;17116;16698;17107;16649;9;49
2021-09-14;Syddjurs;M;17049;16632;17039;16574;10;58
2021-09-14;Norddjurs;K;14368;14065;14352;14032;16;33
2021-09-14;Norddjurs;M;14741;14448;14730;14406;11;42
2021-09-14;Favrskov;K;18724;18294;18713;18271;11;23
2021-09-14;Favrskov;M;18633;18221;18627;18192;6;29
2021-09-14;Odder;K;9358;9155;9349;9147;9;8
2021-09-14;Odder;M;8997;8823;8989;8813;8;10
2021-09-14;Randers;K;38359;37353;38336;37251;23;102
2021-09-14;Randers;M;37219;36209;37194;36088;25;121
2021-09-14;Silkeborg;K;36977;35907;36954;35841;23;66
2021-09-14;Silkeborg;M;36236;35266;36225;35213;11;53
2021-09-14;Samsø;K;1540;1521;1539;1520;1;1
2021-09-14;Samsø;M;1500;1467;1500;1467;0;0
2021-09-14;Skanderborg;K;24593;23989;24582;23933;11;56
2021-09-14;Skanderborg;M;23943;23445;23932;23408;11;37
2021-09-14;Århus;K;139656;134966;139595;134726;61;240
2021-09-14;Århus;M;132397;127886;132338;127688;59;198
2021-09-14;Ikast-Brande;K;15520;15109;15506;15082;14;27
2021-09-14;Ikast-Brande;M;15638;15242;15629;15218;9;24
2021-09-14;Ringkøbing-Skjern;K;21396;20875;21393;20868;3;7
2021-09-14;Ringkøbing-Skjern;M;21560;21023;21557;21015;3;8
2021-09-14;Hedensted;K;17934;17570;17932;17550;2;20
2021-09-14;Hedensted;M;18135;17739;18138;17717;-3;22
2021-09-14;Morsø;K;7879;7727;7881;7728;-2;-1
2021-09-14;Morsø;M;7877;7678;7877;7677;0;1
2021-09-14;Skive;K;17653;17288;17653;17286;0;2
2021-09-14;Skive;M;17969;17567;17966;17562;3;5
2021-09-14;Thisted;K;16806;16423;16806;16422;0;1
2021-09-14;Thisted;M;16673;16301;16677;16305;-4;-4
2021-09-14;Viborg;K;37574;36696;37564;36646;10;50
2021-09-14;Viborg;M;37089;36201;37074;36144;15;57
2021-09-14;Brønderslev;K;13877;13476;13879;13477;-2;-1
2021-09-14;Brønderslev;M;13877;13484;13874;13481;3;3
2021-09-14;Frederikshavn;K;23481;23035;23486;23039;-5;-4
2021-09-14;Frederikshavn;M;23060;22542;23062;22543;-2;-1
2021-09-14;Vesthimmerland;K;13867;13590;13864;13588;3;2
2021-09-14;Vesthimmerland;M;13856;13540;13855;13536;1;4
2021-09-14;Læsø;K;738;712;739;713;-1;-1
2021-09-14;Læsø;M;727;720;728;721;-1;-1
2021-09-14;Rebild;K;11454;11173;11452;11169;2;4
2021-09-14;Rebild;M;11648;11373;11645;11370;3;3
2021-09-14;Mariagerfjord;K;16078;15721;16074;15716;4;5
2021-09-14;Mariagerfjord;M;16401;16003;16400;16002;1;1
2021-09-14;Jammerbugt;K;14762;14424;14762;14424;0;0
2021-09-14;Jammerbugt;M;14711;14300;14709;14299;2;1
2021-09-14;Aalborg;K;85615;82933;85630;82947;-15;-14
2021-09-14;Aalborg;M;85621;82682;85634;82693;-13;-11
2021-09-14;Hjørring;K;25419;24737;25424;24742;-5;-5
2021-09-14;Hjørring;M;24712;24026;24716;24030;-4;-4
