"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5859738;0.00;1
2021-01-04;Nationalt;1;5859738;0.00;2
2021-01-07;Nationalt;1;5859738;0.00;3
2021-01-08;Nationalt;1;5859738;0.00;4
2021-01-09;Nationalt;2;5859738;0.00;6
2021-01-12;Nationalt;2;5859738;0.00;8
2021-01-13;Nationalt;1;5859738;0.00;9
2021-01-14;Nationalt;1;5859738;0.00;10
2021-01-15;Nationalt;5;5859738;0.00;15
2021-01-16;Nationalt;8;5859738;0.00;23
2021-01-17;Nationalt;661;5859738;0.01;684
2021-01-18;Nationalt;2019;5859738;0.05;2703
2021-01-19;Nationalt;1971;5859738;0.08;4674
2021-01-20;Nationalt;1772;5859738;0.11;6446
2021-01-21;Nationalt;2253;5859738;0.15;8699
2021-01-22;Nationalt;5467;5859738;0.24;14166
2021-01-23;Nationalt;6741;5859738;0.36;20907
2021-01-24;Nationalt;6138;5859738;0.46;27045
2021-01-25;Nationalt;2368;5859738;0.50;29413
2021-01-26;Nationalt;1665;5859738;0.53;31078
2021-01-27;Nationalt;4219;5859738;0.60;35297
2021-01-28;Nationalt;7945;5859738;0.74;43242
2021-01-29;Nationalt;17645;5859738;1.04;60887
2021-01-30;Nationalt;12357;5859738;1.25;73244
2021-01-31;Nationalt;11648;5859738;1.45;84892
2021-02-01;Nationalt;7652;5859738;1.58;92544
2021-02-02;Nationalt;2930;5859738;1.63;95474
2021-02-03;Nationalt;6054;5859738;1.73;101528
2021-02-04;Nationalt;10684;5859738;1.91;112212
2021-02-05;Nationalt;13041;5859738;2.14;125253
2021-02-06;Nationalt;6596;5859738;2.25;131849
2021-02-07;Nationalt;3546;5859738;2.31;135395
2021-02-08;Nationalt;6879;5859738;2.43;142274
2021-02-09;Nationalt;4774;5859738;2.51;147048
2021-02-10;Nationalt;3824;5859738;2.57;150872
2021-02-11;Nationalt;2422;5859738;2.62;153294
2021-02-12;Nationalt;7574;5859738;2.75;160868
2021-02-13;Nationalt;952;5859738;2.76;161820
2021-02-14;Nationalt;617;5859738;2.77;162437
2021-02-15;Nationalt;3113;5859738;2.83;165550
2021-02-16;Nationalt;1317;5859738;2.85;166867
2021-02-17;Nationalt;421;5859738;2.85;167288
2021-02-18;Nationalt;311;5859738;2.86;167599
2021-02-19;Nationalt;951;5859738;2.88;168550
2021-02-20;Nationalt;570;5859738;2.89;169120
2021-02-21;Nationalt;356;5859738;2.89;169476
2021-02-22;Nationalt;1103;5859738;2.91;170579
2021-02-23;Nationalt;1911;5859738;2.94;172490
2021-02-24;Nationalt;1906;5859738;2.98;174396
2021-02-25;Nationalt;613;5859738;2.99;175009
2021-02-26;Nationalt;1010;5859738;3.00;176019
2021-02-27;Nationalt;1405;5859738;3.03;177424
2021-02-28;Nationalt;1364;5859738;3.05;178788
2021-03-01;Nationalt;1057;5859738;3.07;179845
2021-03-02;Nationalt;1274;5859738;3.09;181119
2021-03-03;Nationalt;1016;5859738;3.11;182135
2021-03-04;Nationalt;1796;5859738;3.14;183931
2021-03-05;Nationalt;5660;5859738;3.24;189591
2021-03-06;Nationalt;3913;5859738;3.30;193504
2021-03-07;Nationalt;4272;5859738;3.38;197776
2021-03-08;Nationalt;6374;5859738;3.48;204150
2021-03-09;Nationalt;7098;5859738;3.61;211248
2021-03-10;Nationalt;7138;5859738;3.73;218386
2021-03-11;Nationalt;7892;5859738;3.86;226278
2021-03-12;Nationalt;10466;5859738;4.04;236744
2021-03-13;Nationalt;5838;5859738;4.14;242582
2021-03-14;Nationalt;9278;5859738;4.30;251860
2021-03-15;Nationalt;9777;5859738;4.46;261637
2021-03-16;Nationalt;9361;5859738;4.62;270998
2021-03-17;Nationalt;9067;5859738;4.78;280065
2021-03-18;Nationalt;7190;5859738;4.90;287255
2021-03-19;Nationalt;11647;5859738;5.10;298902
2021-03-20;Nationalt;4772;5859738;5.18;303674
2021-03-21;Nationalt;4620;5859738;5.26;308294
2021-03-22;Nationalt;7698;5859738;5.39;315992
2021-03-23;Nationalt;7526;5859738;5.52;323518
2021-03-24;Nationalt;13352;5859738;5.75;336870
2021-03-25;Nationalt;8362;5859738;5.89;345232
2021-03-26;Nationalt;7794;5859738;6.02;353026
2021-03-27;Nationalt;3084;5859738;6.08;356110
2021-03-28;Nationalt;2792;5859738;6.12;358902
2021-03-29;Nationalt;6171;5859738;6.23;365073
2021-03-30;Nationalt;6023;5859738;6.33;371096
2021-03-31;Nationalt;9698;5859738;6.50;380794
2021-04-01;Nationalt;6887;5859738;6.62;387681
2021-04-02;Nationalt;6965;5859738;6.73;394646
2021-04-03;Nationalt;2185;5859738;6.77;396831
2021-04-04;Nationalt;1777;5859738;6.80;398608
2021-04-05;Nationalt;1325;5859738;6.83;399933
2021-04-06;Nationalt;6081;5859738;6.93;406014
2021-04-07;Nationalt;8218;5859738;7.07;414232
2021-04-08;Nationalt;8547;5859738;7.21;422779
2021-04-09;Nationalt;8655;5859738;7.36;431434
2021-04-10;Nationalt;5437;5859738;7.46;436871
2021-04-11;Nationalt;3913;5859738;7.52;440784
2021-04-12;Nationalt;11515;5859738;7.72;452299
2021-04-13;Nationalt;6236;5859738;7.83;458535
2021-04-14;Nationalt;11161;5859738;8.02;469696
2021-04-15;Nationalt;9107;5859738;8.17;478803
2021-04-16;Nationalt;8164;5859738;8.31;486967
2021-04-17;Nationalt;2740;5859738;8.36;489707
2021-04-18;Nationalt;5140;5859738;8.44;494847
2021-04-19;Nationalt;14383;5859738;8.69;509230
2021-04-20;Nationalt;16945;5859738;8.98;526175
2021-04-21;Nationalt;12744;5859738;9.20;538919
2021-04-22;Nationalt;5393;5859738;9.29;544312
2021-04-23;Nationalt;11214;5859738;9.48;555526
2021-04-24;Nationalt;7591;5859738;9.61;563117
2021-04-25;Nationalt;5286;5859738;9.70;568403
2021-04-26;Nationalt;7875;5859738;9.83;576278
2021-04-27;Nationalt;20893;5859738;10.2;597171
2021-04-28;Nationalt;20561;5859738;10.5;617732
2021-04-29;Nationalt;17921;5859738;10.8;635653
2021-04-30;Nationalt;3960;5859738;10.9;639613
2021-05-01;Nationalt;6125;5859738;11.0;645738
