"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1862804;0.00
2021-01-04;Hovedstaden;0;1862804;0.00
2021-01-07;Hovedstaden;0;1862804;0.00
2021-01-09;Hovedstaden;2;1862804;0.00
2021-01-12;Hovedstaden;2;1862804;0.00
2021-01-13;Hovedstaden;3;1862804;0.00
2021-01-14;Hovedstaden;4;1862804;0.00
2021-01-15;Hovedstaden;9;1862804;0.00
2021-01-16;Hovedstaden;9;1862804;0.00
2021-01-17;Hovedstaden;50;1862804;0.00
2021-01-18;Hovedstaden;187;1862804;0.01
2021-01-19;Hovedstaden;358;1862804;0.02
2021-01-20;Hovedstaden;488;1862804;0.03
2021-01-21;Hovedstaden;608;1862804;0.03
2021-01-22;Hovedstaden;689;1862804;0.04
2021-01-23;Hovedstaden;4644;1862804;0.25
2021-01-24;Hovedstaden;8464;1862804;0.45
2021-01-25;Hovedstaden;8703;1862804;0.47
2021-01-26;Hovedstaden;8838;1862804;0.47
2021-01-27;Hovedstaden;9468;1862804;0.51
2021-01-28;Hovedstaden;13206;1862804;0.71
2021-01-29;Hovedstaden;20535;1862804;1.10
2021-01-30;Hovedstaden;24981;1862804;1.34
2021-01-31;Hovedstaden;27511;1862804;1.48
2021-02-01;Hovedstaden;29396;1862804;1.58
2021-02-02;Hovedstaden;29509;1862804;1.58
2021-02-03;Hovedstaden;32427;1862804;1.74
2021-02-04;Hovedstaden;38804;1862804;2.08
2021-02-05;Hovedstaden;43610;1862804;2.34
2021-02-06;Hovedstaden;46589;1862804;2.50
2021-02-07;Hovedstaden;47158;1862804;2.53
2021-02-08;Hovedstaden;48289;1862804;2.59
2021-02-09;Hovedstaden;48330;1862804;2.59
2021-02-10;Hovedstaden;49266;1862804;2.64
2021-02-11;Hovedstaden;49507;1862804;2.66
2021-02-12;Hovedstaden;53654;1862804;2.88
2021-02-13;Hovedstaden;53664;1862804;2.88
2021-02-14;Hovedstaden;53677;1862804;2.88
2021-02-15;Hovedstaden;55048;1862804;2.96
2021-02-16;Hovedstaden;55455;1862804;2.98
2021-02-17;Hovedstaden;55488;1862804;2.98
2021-02-18;Hovedstaden;55566;1862804;2.98
2021-02-19;Hovedstaden;55612;1862804;2.99
2021-02-20;Hovedstaden;55714;1862804;2.99
2021-02-21;Hovedstaden;55819;1862804;3.00
2021-02-22;Hovedstaden;55964;1862804;3.00
2021-02-23;Hovedstaden;56122;1862804;3.01
2021-02-24;Hovedstaden;56197;1862804;3.02
2021-02-25;Hovedstaden;56232;1862804;3.02
2021-02-26;Hovedstaden;56297;1862804;3.02
2021-02-27;Hovedstaden;57369;1862804;3.08
2021-02-28;Hovedstaden;58477;1862804;3.14
2021-03-01;Hovedstaden;58699;1862804;3.15
2021-03-02;Hovedstaden;58953;1862804;3.16
2021-03-03;Hovedstaden;58996;1862804;3.17
2021-03-04;Hovedstaden;59195;1862804;3.18
2021-03-05;Hovedstaden;59464;1862804;3.19
2021-03-06;Hovedstaden;59560;1862804;3.20
2021-03-07;Hovedstaden;59878;1862804;3.21
2021-03-08;Hovedstaden;60117;1862804;3.23
2021-03-09;Hovedstaden;61542;1862804;3.30
2021-03-10;Hovedstaden;63217;1862804;3.39
2021-03-11;Hovedstaden;67526;1862804;3.62
2021-03-12;Hovedstaden;72306;1862804;3.88
2021-03-13;Hovedstaden;72393;1862804;3.89
2021-03-14;Hovedstaden;75606;1862804;4.06
2021-03-15;Hovedstaden;78337;1862804;4.21
2021-03-16;Hovedstaden;81830;1862804;4.39
2021-03-17;Hovedstaden;86198;1862804;4.63
2021-03-18;Hovedstaden;90557;1862804;4.86
2021-03-19;Hovedstaden;91711;1862804;4.92
2021-03-20;Hovedstaden;91799;1862804;4.93
2021-03-21;Hovedstaden;93860;1862804;5.04
2021-03-22;Hovedstaden;93941;1862804;5.04
2021-03-23;Hovedstaden;94055;1862804;5.05
2021-03-24;Hovedstaden;102561;1862804;5.51
2021-03-25;Hovedstaden;107044;1862804;5.75
2021-03-26;Hovedstaden;109705;1862804;5.89
2021-03-27;Hovedstaden;109746;1862804;5.89
2021-03-28;Hovedstaden;109785;1862804;5.89
2021-03-29;Hovedstaden;110348;1862804;5.92
2021-03-30;Hovedstaden;110626;1862804;5.94
2021-03-31;Hovedstaden;114392;1862804;6.14
2021-04-01;Hovedstaden;119059;1862804;6.39
2021-04-02;Hovedstaden;122754;1862804;6.59
2021-04-03;Hovedstaden;122846;1862804;6.59
2021-04-04;Hovedstaden;122895;1862804;6.60
2021-04-05;Hovedstaden;122936;1862804;6.60
2021-04-06;Hovedstaden;123138;1862804;6.61
2021-04-07;Hovedstaden;123721;1862804;6.64
2021-04-08;Hovedstaden;125391;1862804;6.73
2021-04-09;Hovedstaden;128768;1862804;6.91
2021-04-10;Hovedstaden;130062;1862804;6.98
2021-04-11;Hovedstaden;130201;1862804;6.99
2021-04-12;Hovedstaden;137043;1862804;7.36
2021-04-13;Hovedstaden;138121;1862804;7.41
2021-04-14;Hovedstaden;142661;1862804;7.66
2021-04-15;Hovedstaden;144220;1862804;7.74
2021-04-16;Hovedstaden;147232;1862804;7.90
2021-04-17;Hovedstaden;147438;1862804;7.91
2021-04-18;Hovedstaden;147619;1862804;7.92
2021-04-19;Hovedstaden;149689;1862804;8.04
2021-04-20;Hovedstaden;154680;1862804;8.30
2021-04-21;Hovedstaden;158430;1862804;8.50
2021-04-22;Hovedstaden;158578;1862804;8.51
2021-04-23;Hovedstaden;165520;1862804;8.89
2021-04-24;Hovedstaden;167507;1862804;8.99
2021-04-25;Hovedstaden;167828;1862804;9.01
2021-04-26;Hovedstaden;170984;1862804;9.18
2021-04-27;Hovedstaden;180664;1862804;9.70
2021-04-28;Hovedstaden;188827;1862804;10.1
2021-04-29;Hovedstaden;196015;1862804;10.5
2021-04-30;Hovedstaden;196242;1862804;10.5
2021-05-01;Hovedstaden;196719;1862804;10.6
2021-05-02;Hovedstaden;205278;1862804;11.0
2021-05-03;Hovedstaden;213249;1862804;11.4
2021-05-04;Hovedstaden;221880;1862804;11.9
2021-05-05;Hovedstaden;233852;1862804;12.6
2021-05-06;Hovedstaden;243866;1862804;13.1
2021-05-07;Hovedstaden;251414;1862804;13.5
2021-05-08;Hovedstaden;271069;1862804;14.6
2021-05-09;Hovedstaden;279234;1862804;15.0
2021-05-10;Hovedstaden;284810;1862804;15.3
2021-05-11;Hovedstaden;290980;1862804;15.6
2021-05-12;Hovedstaden;296576;1862804;15.9
2021-05-13;Hovedstaden;307188;1862804;16.5
2021-05-14;Hovedstaden;314971;1862804;16.9
2021-05-15;Hovedstaden;321833;1862804;17.3
2021-05-16;Hovedstaden;325289;1862804;17.5
2021-05-17;Hovedstaden;332434;1862804;17.8
2021-05-18;Hovedstaden;341359;1862804;18.3
2021-05-19;Hovedstaden;344120;1862804;18.5
2021-05-20;Hovedstaden;350032;1862804;18.8
2021-05-21;Hovedstaden;356917;1862804;19.2
2021-05-22;Hovedstaden;359920;1862804;19.3
2021-05-23;Hovedstaden;361173;1862804;19.4
2021-05-24;Hovedstaden;362173;1862804;19.4
2021-05-25;Hovedstaden;364460;1862804;19.6
2021-05-26;Hovedstaden;367268;1862804;19.7
2021-05-27;Hovedstaden;370309;1862804;19.9
2021-05-28;Hovedstaden;371968;1862804;20.0
2021-05-29;Hovedstaden;373756;1862804;20.1
2021-05-30;Hovedstaden;377938;1862804;20.3
2021-05-31;Hovedstaden;386657;1862804;20.8
2021-06-01;Hovedstaden;393530;1862804;21.1
2021-06-02;Hovedstaden;400377;1862804;21.5
2021-06-03;Hovedstaden;411630;1862804;22.1
2021-06-04;Hovedstaden;414347;1862804;22.2
2021-06-05;Hovedstaden;415527;1862804;22.3
2021-06-06;Hovedstaden;424251;1862804;22.8
2021-06-07;Hovedstaden;436107;1862804;23.4
2021-06-08;Hovedstaden;444380;1862804;23.9
2021-06-09;Hovedstaden;453634;1862804;24.4
2021-06-10;Hovedstaden;456076;1862804;24.5
2021-06-11;Hovedstaden;458555;1862804;24.6
2021-06-12;Hovedstaden;460016;1862804;24.7
2021-06-13;Hovedstaden;461908;1862804;24.8
2021-06-14;Hovedstaden;463996;1862804;24.9
2021-06-15;Hovedstaden;465599;1862804;25.0
2021-06-16;Hovedstaden;473014;1862804;25.4
2021-06-17;Hovedstaden;480348;1862804;25.8
2021-06-18;Hovedstaden;490159;1862804;26.3
2021-06-19;Hovedstaden;497016;1862804;26.7
2021-06-20;Hovedstaden;502460;1862804;27.0
2021-06-21;Hovedstaden;510139;1862804;27.4
2021-06-22;Hovedstaden;518208;1862804;27.8
2021-06-23;Hovedstaden;529864;1862804;28.4
2021-06-24;Hovedstaden;542294;1862804;29.1
2021-06-25;Hovedstaden;550453;1862804;29.5
2021-06-26;Hovedstaden;561032;1862804;30.1
2021-06-27;Hovedstaden;569970;1862804;30.6
2021-06-28;Hovedstaden;586291;1862804;31.5
2021-06-29;Hovedstaden;603232;1862804;32.4
2021-06-30;Hovedstaden;615525;1862804;33.0
2021-07-01;Hovedstaden;623946;1862804;33.5
2021-07-02;Hovedstaden;636598;1862804;34.2
2021-07-03;Hovedstaden;652230;1862804;35.0
2021-07-04;Hovedstaden;665611;1862804;35.7
2021-07-05;Hovedstaden;678785;1862804;36.4
2021-07-06;Hovedstaden;691788;1862804;37.1
2021-07-07;Hovedstaden;699108;1862804;37.5
