"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5843186,0.00,5
2021-01-16,Nationalt,7,5843186,0.00,12
2021-01-17,Nationalt,704,5843186,0.01,716
2021-01-18,Nationalt,2120,5843186,0.05,2836
2021-01-19,Nationalt,2082,5843186,0.08,4918
2021-01-20,Nationalt,1879,5843186,0.12,6797
2021-01-21,Nationalt,2344,5843186,0.16,9141
2021-01-22,Nationalt,5644,5843186,0.25,14785
2021-01-23,Nationalt,7147,5843186,0.38,21932
2021-01-24,Nationalt,6531,5843186,0.49,28463
2021-01-25,Nationalt,2504,5843186,0.53,30967
2021-01-26,Nationalt,1737,5843186,0.56,32704
2021-01-27,Nationalt,4355,5843186,0.63,37059
2021-01-28,Nationalt,8106,5843186,0.77,45165
2021-01-29,Nationalt,18285,5843186,1.09,63450
2021-01-30,Nationalt,12932,5843186,1.31,76382
2021-01-31,Nationalt,12276,5843186,1.52,88658
2021-02-01,Nationalt,7874,5843186,1.65,96532
2021-02-02,Nationalt,3023,5843186,1.70,99555
2021-02-03,Nationalt,6186,5843186,1.81,105741
2021-02-04,Nationalt,10897,5843186,2.00,116638
2021-02-05,Nationalt,13456,5843186,2.23,130094
2021-02-06,Nationalt,6756,5843186,2.34,136850
2021-02-07,Nationalt,3634,5843186,2.40,140484
2021-02-08,Nationalt,7039,5843186,2.52,147523
2021-02-09,Nationalt,4911,5843186,2.61,152434
2021-02-10,Nationalt,3912,5843186,2.68,156346
2021-02-11,Nationalt,2453,5843186,2.72,158799
2021-02-12,Nationalt,7611,5843186,2.85,166410
2021-02-13,Nationalt,974,5843186,2.86,167384
2021-02-14,Nationalt,627,5843186,2.88,168011
2021-02-15,Nationalt,3131,5843186,2.93,171142
2021-02-16,Nationalt,1335,5843186,2.95,172477
2021-02-17,Nationalt,429,5843186,2.96,172906
2021-02-18,Nationalt,304,5843186,2.96,173210
2021-02-19,Nationalt,967,5843186,2.98,174177
2021-02-20,Nationalt,575,5843186,2.99,174752
2021-02-21,Nationalt,349,5843186,3.00,175101
2021-02-22,Nationalt,1087,5843186,3.02,176188
2021-02-23,Nationalt,1950,5843186,3.05,178138
2021-02-24,Nationalt,1964,5843186,3.08,180102
2021-02-25,Nationalt,637,5843186,3.09,180739
2021-02-26,Nationalt,994,5843186,3.11,181733
2021-02-27,Nationalt,1484,5843186,3.14,183217
2021-02-28,Nationalt,1428,5843186,3.16,184645
2021-03-01,Nationalt,1051,5843186,3.18,185696
2021-03-02,Nationalt,1300,5843186,3.20,186996
2021-03-03,Nationalt,1023,5843186,3.22,188019
2021-03-04,Nationalt,1814,5843186,3.25,189833
2021-03-05,Nationalt,5682,5843186,3.35,195515
2021-03-06,Nationalt,4012,5843186,3.41,199527
2021-03-07,Nationalt,4364,5843186,3.49,203891
2021-03-08,Nationalt,6451,5843186,3.60,210342
2021-03-09,Nationalt,7251,5843186,3.72,217593
2021-03-10,Nationalt,7287,5843186,3.85,224880
2021-03-11,Nationalt,8048,5843186,3.99,232928
2021-03-12,Nationalt,10666,5843186,4.17,243594
2021-03-13,Nationalt,5981,5843186,4.27,249575
2021-03-14,Nationalt,9434,5843186,4.43,259009
2021-03-15,Nationalt,9964,5843186,4.60,268973
2021-03-16,Nationalt,9484,5843186,4.77,278457
2021-03-17,Nationalt,9247,5843186,4.92,287704
2021-03-18,Nationalt,7244,5843186,5.05,294948
2021-03-19,Nationalt,11827,5843186,5.25,306775
2021-03-20,Nationalt,4875,5843186,5.33,311650
2021-03-21,Nationalt,4688,5843186,5.41,316338
2021-03-22,Nationalt,7835,5843186,5.55,324173
2021-03-23,Nationalt,7648,5843186,5.68,331821
2021-03-24,Nationalt,13519,5843186,5.91,345340
2021-03-25,Nationalt,8451,5843186,6.05,353791
2021-03-26,Nationalt,7893,5843186,6.19,361684
2021-03-27,Nationalt,3133,5843186,6.24,364817
2021-03-28,Nationalt,2730,5843186,6.29,367547
